instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j106_3	7	36.000	33.000	0.083	115	30.831	3600.000
j106_4	7	29.000	24.000	0.172	246	14.569	3600.000
j106_5	7	57.000	42.000	0.263	141	25.133	3600.000
j106_7	7	32.000	25.000	0.219	92	38.151	3600.000
j106_8	7	29.000	26.000	0.103	194	18.428	3600.000
j107_1	7	20.000	20.000	0.000	117	7.027	822.373
j107_2	7	35.000	35.000	0.000	57	7.584	432.422
j107_3	7	34.000	34.000	0.000	103	12.254	1262.361
j107_4	7	24.000	24.000	0.000	83	3.393	281.767
j107_5	7	39.000	39.000	0.000	32	4.809	154.050
j107_6	7	59.000	38.000	0.356	129	27.625	3600.000
j107_8	7	50.000	50.000	0.000	100	30.701	3070.364
j107_9	7	46.000	46.000	0.000	21	30.950	650.245
j108_3	7	27.000	27.000	0.000	213	11.266	2399.865
j108_5	7	40.000	40.000	0.000	35	7.264	254.482
j108_6	7	36.000	33.000	0.083	207	17.289	3600.000
j108_7	7	32.000	26.000	0.188	122	28.702	3600.000
j108_8	7	21.000	21.000	0.000	69	8.182	564.869
j108_10	7	36.000	36.000	0.000	137	23.529	3223.683
j1010_1	7	26.000	26.000	0.000	72	1.668	120.313
j1010_2	7	35.000	35.000	0.000	174	1.370	238.768
j1010_3	7	32.000	32.000	0.000	276	1.299	358.805
j1010_4	7	24.000	24.000	0.000	25	1.697	42.620
j1010_5	7	34.000	34.000	0.000	172	3.309	569.331
j1010_6	7	20.000	20.000	0.000	53	5.077	269.505
j1010_7	7	20.000	20.000	0.000	11	0.783	8.761
j1010_8	7	18.000	18.000	0.000	75	6.698	502.512
j1010_9	7	15.000	15.000	0.000	60	2.742	164.696
j1010_10	7	20.000	20.000	0.000	74	11.050	817.876
j1011_1	7	31.000	31.000	0.000	219	1.147	251.400
j1011_2	7	16.000	16.000	0.000	23	0.993	23.012
j1011_3	7	19.000	19.000	0.000	16	0.487	8.060
j1011_4	7	38.000	38.000	0.000	222	2.963	658.064
j1011_5	7	24.000	24.000	0.000	69	0.972	67.236
j1011_6	7	23.000	23.000	0.000	39	0.652	25.586
j1011_7	7	17.000	17.000	0.000	41	0.807	33.271
j1011_8	7	23.000	23.000	0.000	48	1.569	75.490
j1011_9	7	24.000	24.000	0.000	94	0.897	84.512
j1011_10	7	33.000	33.000	0.000	133	0.875	116.749
j1012_1	7	25.000	25.000	0.000	48	0.653	31.519
j1012_2	7	24.000	24.000	0.000	13	0.529	7.063
j1012_3	7	25.000	25.000	0.000	107	3.227	345.393
j1012_4	7	27.000	27.000	0.000	54	0.813	44.050
j1012_5	7	21.000	21.000	0.000	35	2.724	95.481
j1012_6	7	35.000	31.000	0.114	381	9.383	3600.000
j1012_7	7	19.000	19.000	0.000	55	1.317	72.676
j1012_8	7	30.000	30.000	0.000	72	0.460	33.287
j1012_9	7	33.000	33.000	0.000	90	0.635	57.338
j1012_10	7	14.000	14.000	0.000	3	0.299	1.055
j1013_1	7	25.000	25.000	0.000	63	0.852	53.865
j1013_2	7	28.000	28.000	0.000	30	2.106	63.369
j1013_3	7	27.000	27.000	0.000	60	0.664	39.998
j1013_4	7	31.000	31.000	0.000	84	0.762	64.232
j1013_5	7	16.000	16.000	0.000	56	1.468	82.354
j1013_6	7	28.000	28.000	0.000	206	13.892	2861.945
j1013_7	7	19.000	19.000	0.000	44	0.531	23.511
j1013_8	7	15.000	15.000	0.000	36	0.729	26.397
j1013_9	7	23.000	23.000	0.000	55	0.590	32.585
j1013_10	7	20.000	20.000	0.000	25	1.231	30.925
j1014_1	7	21.000	21.000	0.000	13	0.564	7.584
j1014_2	7	22.000	22.000	0.000	26	0.759	20.063
j1014_3	7	30.000	30.000	0.000	179	15.708	2812.029
j1014_4	7	27.000	27.000	0.000	123	3.972	488.858
j1014_5	7	30.000	30.000	0.000	74	0.849	63.015
j1014_6	7	23.000	23.000	0.000	214	8.382	1793.863
j1014_7	7	24.000	24.000	0.000	54	1.105	59.900
j1014_8	7	30.000	30.000	0.000	140	1.728	242.188
j1014_9	7	32.000	32.000	0.000	108	1.066	115.307
j1014_10	7	14.000	14.000	0.000	13	0.663	8.922
j1015_1	7	20.000	20.000	0.000	56	3.367	188.741
j1015_2	7	39.000	39.000	0.000	539	4.589	2473.970
j1015_3	7	23.000	23.000	0.000	181	4.676	846.586
j1015_4	7	16.000	16.000	0.000	15	0.573	8.802
j1015_5	7	10.000	10.000	0.000	5	0.298	1.705
j1015_6	7	30.000	28.000	0.067	137	25.521	3600.000
j1015_7	7	13.000	13.000	0.000	9	0.841	7.727
j1015_8	7	16.000	16.000	0.000	16	0.507	8.264
j1015_9	7	21.000	21.000	0.000	102	3.398	346.773
j1015_10	7	27.000	27.000	0.000	146	1.043	152.487
j1016_1	7	21.000	21.000	0.000	12	0.450	5.547
j1016_2	7	27.000	27.000	0.000	32	0.727	23.506
j1016_3	7	18.000	18.000	0.000	71	0.870	61.927
j1016_4	7	33.000	33.000	0.000	316	1.850	584.636
j1016_5	7	40.000	40.000	0.000	101	1.196	120.940
j1016_6	7	33.000	33.000	0.000	70	11.081	775.818
j1016_7	7	19.000	19.000	0.000	28	2.464	69.159
j1016_8	7	13.000	13.000	0.000	46	2.119	97.625
j1016_9	7	25.000	25.000	0.000	60	1.027	61.830
j1016_10	7	42.000	42.000	0.000	94	0.692	65.175
j1018_1	7	21.000	21.000	0.000	87	1.497	130.417
j1018_2	7	24.000	24.000	0.000	122	3.226	393.664
j1018_3	7	25.000	25.000	0.000	25	0.802	20.230
j1018_4	7	28.000	28.000	0.000	76	2.445	185.976
j1018_5	7	20.000	20.000	0.000	67	0.542	36.487
j1018_6	7	24.000	24.000	0.000	51	0.533	27.421
j1018_7	7	19.000	19.000	0.000	16	0.485	7.910
j1018_8	7	25.000	25.000	0.000	32	0.562	18.199
j1018_9	7	21.000	21.000	0.000	53	0.543	28.956
j1018_10	7	23.000	23.000	0.000	16	0.523	8.523
j1019_1	7	21.000	21.000	0.000	16	0.483	7.945
j1019_2	7	24.000	24.000	0.000	49	0.690	33.952
j1019_3	7	26.000	26.000	0.000	59	1.507	89.108
j1019_4	7	24.000	24.000	0.000	48	3.060	147.030
j1019_5	7	20.000	20.000	0.000	17	0.508	8.795
j1019_6	7	26.000	26.000	0.000	104	0.938	97.678
j1019_7	7	22.000	22.000	0.000	26	0.476	12.519
j1019_8	7	22.000	22.000	0.000	64	0.998	64.024
j1019_9	7	18.000	18.000	0.000	144	4.712	678.688
j1019_10	7	16.000	16.000	0.000	6	0.276	1.807
j1020_1	7	18.000	18.000	0.000	14	0.372	5.366
j1020_2	7	28.000	27.000	0.036	151	23.468	3600.000
j1020_3	7	34.000	34.000	0.000	90	0.616	55.570
j1020_4	7	27.000	27.000	0.000	67	0.465	31.290
j1020_5	7	19.000	19.000	0.000	63	0.627	39.624
j1020_6	7	31.000	31.000	0.000	142	0.682	97.063
j1020_8	7	18.000	18.000	0.000	28	0.726	20.483
j1020_9	7	14.000	14.000	0.000	22	0.584	13.013
j1020_10	7	16.000	16.000	0.000	4	0.448	1.943
j1021_1	7	27.000	27.000	0.000	46	0.556	25.729
j1021_2	7	19.000	19.000	0.000	28	0.542	15.316
j1021_3	7	42.000	42.000	0.000	257	1.039	267.061
j1021_4	7	18.000	18.000	0.000	31	0.582	18.198
j1021_5	7	37.000	37.000	0.000	239	1.157	276.593
j1021_6	7	21.000	21.000	0.000	83	0.749	62.340
j1021_7	7	17.000	17.000	0.000	25	0.596	15.058
j1021_8	7	19.000	19.000	0.000	53	1.581	83.974
j1021_9	7	19.000	19.000	0.000	116	5.558	644.858
j1021_10	7	25.000	25.000	0.000	56	1.179	66.154
j1022_1	7	28.000	28.000	0.000	80	2.575	206.162
j1022_2	7	16.000	16.000	0.000	11	0.373	4.261
j1022_3	7	31.000	31.000	0.000	63	0.587	37.136
j1022_4	7	21.000	21.000	0.000	21	0.555	11.827
j1022_5	7	19.000	19.000	0.000	36	0.502	18.211
j1022_6	7	24.000	24.000	0.000	30	0.536	16.223
j1022_7	7	12.000	12.000	0.000	3	0.307	1.072
j1022_8	7	27.000	27.000	0.000	77	0.709	54.759
j1022_9	7	29.000	29.000	0.000	31	0.468	14.672
j1022_10	7	26.000	26.000	0.000	29	0.367	10.810
j1023_1	7	21.000	21.000	0.000	19	0.558	10.758
j1023_2	7	23.000	23.000	0.000	55	0.657	36.296
j1023_3	7	25.000	25.000	0.000	68	0.640	43.653
j1023_4	7	24.000	24.000	0.000	33	0.758	25.205
j1023_5	7	23.000	23.000	0.000	21	0.531	11.339
j1023_6	7	28.000	28.000	0.000	61	0.696	42.628
j1023_8	7	29.000	29.000	0.000	61	0.671	41.113
j1023_9	7	17.000	17.000	0.000	36	0.868	31.399
j1023_10	7	24.000	24.000	0.000	11	0.182	2.155
j1024_1	7	11.000	11.000	0.000	7	0.186	1.458
j1024_2	7	22.000	22.000	0.000	44	0.605	26.754
j1024_3	7	16.000	16.000	0.000	12	0.403	4.991
j1024_4	7	23.000	23.000	0.000	87	0.747	65.162
j1024_5	7	22.000	22.000	0.000	36	0.538	19.533
j1024_6	7	26.000	26.000	0.000	53	0.748	39.803
j1024_7	7	27.000	27.000	0.000	59	0.536	31.806
j1024_8	7	40.000	40.000	0.000	114	0.731	83.539
j1024_9	7	16.000	16.000	0.000	45	0.679	30.716
j1024_10	7	24.000	24.000	0.000	130	1.499	195.003
j1026_1	7	22.000	22.000	0.000	29	0.443	12.990
j1026_2	7	16.000	16.000	0.000	10	0.322	3.421
j1026_3	7	26.000	26.000	0.000	35	0.454	16.042
j1026_4	7	22.000	22.000	0.000	14	0.441	6.334
j1026_5	7	27.000	27.000	0.000	87	0.616	53.722
j1026_6	7	28.000	28.000	0.000	110	0.544	59.950
j1026_7	7	22.000	22.000	0.000	23	0.455	10.666
j1026_8	7	24.000	24.000	0.000	29	0.448	13.146
j1026_9	7	18.000	18.000	0.000	4	0.170	0.830
j1026_10	7	24.000	24.000	0.000	24	0.462	11.243
j1027_1	7	24.000	24.000	0.000	37	0.521	19.452
j1027_2	7	18.000	18.000	0.000	30	0.505	15.290
j1027_3	7	23.000	23.000	0.000	49	0.478	23.598
j1027_4	7	23.000	23.000	0.000	57	0.656	37.578
j1027_5	7	25.000	25.000	0.000	27	0.489	13.414
j1027_6	7	22.000	22.000	0.000	22	0.396	8.863
j1027_7	7	16.000	16.000	0.000	40	0.408	16.498
j1027_8	7	19.000	19.000	0.000	26	0.492	12.938
j1027_9	7	25.000	25.000	0.000	27	0.520	14.194
j1027_10	7	22.000	22.000	0.000	24	0.347	8.472
j1028_1	7	30.000	30.000	0.000	85	0.526	44.935
j1028_2	7	39.000	39.000	0.000	85	0.485	41.364
j1028_3	7	33.000	33.000	0.000	91	0.584	53.341
j1028_4	7	26.000	26.000	0.000	57	0.572	32.734
j1028_5	7	28.000	28.000	0.000	109	0.686	74.943
j1028_6	7	13.000	13.000	0.000	4	0.194	0.956
j1028_7	7	24.000	24.000	0.000	27	0.617	16.822
j1028_8	7	26.000	26.000	0.000	77	0.645	49.829
j1028_9	7	18.000	18.000	0.000	31	0.512	16.024
j1028_10	7	28.000	28.000	0.000	69	0.598	41.432
j1029_1	7	24.000	24.000	0.000	34	0.465	15.959
j1029_2	7	20.000	20.000	0.000	27	0.498	13.591
j1029_3	7	25.000	25.000	0.000	66	0.528	34.995
j1029_4	7	27.000	27.000	0.000	48	0.559	26.980
j1029_5	7	27.000	27.000	0.000	31	0.518	16.207
j1029_6	7	26.000	26.000	0.000	29	0.430	12.619
j1029_7	7	23.000	23.000	0.000	18	0.454	8.321
j1029_8	7	15.000	15.000	0.000	8	0.305	2.595
j1029_9	7	22.000	22.000	0.000	18	0.478	8.750
j1029_10	7	25.000	25.000	0.000	36	0.598	21.700
j1030_1	7	23.000	23.000	0.000	34	0.559	19.163
j1030_2	7	17.000	17.000	0.000	21	0.411	8.794
j1030_3	7	27.000	27.000	0.000	74	0.561	41.679
j1030_4	7	19.000	19.000	0.000	24	0.551	13.379
j1030_5	7	38.000	38.000	0.000	193	0.701	135.495
j1030_6	7	35.000	35.000	0.000	73	0.562	41.239
j1030_7	7	20.000	20.000	0.000	25	0.486	12.301
j1030_8	7	20.000	20.000	0.000	20	0.428	8.711
j1030_9	7	22.000	22.000	0.000	115	0.605	69.709
j1030_10	7	27.000	27.000	0.000	31	0.466	14.660
j1031_1	7	27.000	27.000	0.000	27	0.498	13.603
j1031_2	7	24.000	24.000	0.000	67	0.432	29.106
j1031_3	7	24.000	24.000	0.000	22	0.453	10.137
j1031_4	7	27.000	27.000	0.000	65	0.445	29.081
j1031_5	7	23.000	23.000	0.000	23	0.754	17.488
j1031_6	7	32.000	32.000	0.000	30	0.542	16.407
j1031_7	7	22.000	22.000	0.000	36	0.518	18.833
j1031_8	7	26.000	26.000	0.000	35	0.477	16.850
j1031_9	7	22.000	22.000	0.000	16	0.295	4.867
j1031_10	7	19.000	19.000	0.000	17	0.495	8.567
j1032_1	7	26.000	26.000	0.000	158	0.555	87.849
j1032_2	7	18.000	18.000	0.000	121	0.690	83.681
j1032_3	7	31.000	31.000	0.000	52	0.636	33.216
j1032_4	7	19.000	19.000	0.000	29	0.551	16.144
j1032_5	7	17.000	17.000	0.000	16	0.395	6.478
j1032_6	7	27.000	27.000	0.000	62	0.642	39.941
j1032_7	7	26.000	26.000	0.000	24	0.506	12.300
j1032_8	7	19.000	19.000	0.000	28	0.457	12.953
j1032_9	7	23.000	23.000	0.000	23	0.563	13.146
j1032_10	7	21.000	21.000	0.000	34	0.487	16.726
j1034_1	7	37.000	23.000	0.378	13	245.302	3600.000
j1034_2	7	18.000	13.000	0.278	62	54.365	3600.000
j1034_3	7	35.000	23.000	0.343	4	676.905	3600.000
j1034_4	7	31.000	21.000	0.323	3	857.943	3600.000
j1034_5	7	32.000	22.000	0.312	27	123.723	3600.000
j1034_6	7	46.000	29.000	0.370	5	501.782	3600.000
j1034_7	7	38.000	26.000	0.316	10	307.347	3600.000
j1034_8	7	28.000	19.000	0.321	5	597.023	3600.000
j1034_9	7	43.000	26.000	0.395	4	710.445	3600.000
j1034_10	7	18.000	14.000	0.222	25	137.093	3600.000
j1035_1	7	45.000	28.000	0.378	1	1324.608	3600.000
j1035_2	7	52.000	32.000	0.385	3	657.473	3600.000
j1035_3	7	inf	-inf	nan	0	inf	3600.000
j1035_4	7	35.000	23.000	0.343	3	512.126	3600.000
j1035_5	7	36.000	24.000	0.333	23	149.480	3600.000
j1035_6	7	28.000	19.000	0.321	26	132.703	3600.000
j1035_7	7	32.000	22.000	0.312	10	303.436	3600.000
j1035_8	7	44.000	28.000	0.364	3	681.444	3600.000
j1035_9	7	25.000	18.000	0.280	83	42.820	3600.000
j1035_10	7	31.000	20.000	0.355	18	186.900	3600.000
j1036_1	7	51.000	32.000	0.373	21	159.879	3600.000
j1036_2	7	40.000	26.000	0.350	7	403.345	3600.000
j1036_3	7	24.000	17.000	0.292	35	98.835	3600.000
j1036_4	7	36.000	24.000	0.333	31	111.248	3600.000
j1036_5	7	inf	-inf	nan	0	inf	3600.000
j1036_6	7	34.000	22.000	0.353	16	204.247	3600.000
j1036_7	7	39.000	25.000	0.359	9	303.501	3600.000
j1036_8	7	36.000	23.000	0.361	21	157.537	3600.000
j1036_10	7	53.000	33.000	0.377	4	517.663	3600.000
j1037_1	7	36.000	24.000	0.333	42	82.853	3600.000
j1037_2	7	16.000	12.000	0.250	162	21.995	3600.000
j1037_3	7	30.000	20.000	0.333	27	127.956	3600.000
j1037_4	7	39.000	24.000	0.385	1	1390.553	3600.000
j1037_5	7	49.000	31.000	0.367	1	905.125	3600.000
j1037_6	7	34.000	22.000	0.353	1	1034.422	3600.000
j1037_7	7	33.000	22.000	0.333	3	750.181	3600.000
j1037_8	7	43.000	27.000	0.372	8	374.693	3600.000
j1037_9	7	31.000	20.000	0.355	5	596.941	3600.000
j1037_10	7	inf	-inf	nan	0	inf	3600.000
j1038_1	7	43.000	28.000	0.349	200	17.818	3600.000
j1038_2	7	33.000	21.000	0.364	6	425.834	3600.000
j1038_3	7	31.000	21.000	0.323	29	118.044	3600.000
j1038_4	7	33.000	23.000	0.303	37	92.899	3600.000
j1038_5	7	26.000	19.000	0.269	95	36.958	3600.000
j1038_6	7	29.000	20.000	0.310	11	278.704	3600.000
j1038_7	7	36.000	24.000	0.333	60	58.732	3600.000
j1038_8	7	40.000	27.000	0.325	75	46.881	3600.000
j1038_9	7	42.000	27.000	0.357	39	88.108	3600.000
j1038_10	7	23.000	17.000	0.261	82	42.178	3600.000
j1039_1	7	26.000	18.000	0.308	4	698.796	3600.000
j1039_2	7	28.000	19.000	0.321	8	395.527	3600.000
j1039_3	7	41.000	27.000	0.341	9	358.403	3600.000
j1039_4	7	24.000	17.000	0.292	13	255.322	3600.000
j1039_5	7	49.000	30.000	0.388	3	853.706	3600.000
j1039_6	7	33.000	22.000	0.333	6	506.901	3600.000
j1039_7	7	21.000	17.000	0.190	81	43.728	3600.000
j1039_8	7	36.000	23.000	0.361	8	300.357	3600.000
j1039_9	7	39.000	25.000	0.359	18	181.869	3600.000
j1039_10	7	49.000	31.000	0.367	7	429.369	3600.000
j1040_1	7	27.000	19.000	0.296	5	552.068	3600.000
j1040_2	7	52.000	32.000	0.385	3	889.447	3600.000
j1040_3	7	39.000	25.000	0.359	3	708.297	3600.000
j1040_5	7	32.000	23.000	0.281	53	66.116	3600.000
j1040_6	7	27.000	19.000	0.296	30	114.328	3600.000
j1040_7	7	43.000	28.000	0.349	7	440.776	3600.000
j1040_8	7	45.000	29.000	0.356	3	670.707	3600.000
j1040_9	7	30.000	20.000	0.333	17	187.656	3600.000
j1040_10	7	23.000	16.000	0.304	4	577.434	3600.000
j1042_1	7	27.000	18.000	0.333	36	95.225	3600.000
j1042_2	7	21.000	18.000	0.143	152	23.342	3600.000
j1042_3	7	40.000	29.000	0.275	79	44.415	3600.000
j1042_4	7	20.000	16.000	0.200	114	30.301	3600.000
j1042_5	7	32.000	32.000	0.000	92	1.344	123.811
j1042_6	7	17.000	14.000	0.176	214	16.719	3600.000
j1042_7	7	41.000	29.000	0.293	63	56.094	3600.000
j1042_8	7	28.000	22.000	0.214	46	72.326	3600.000
j1042_9	7	18.000	18.000	0.000	22	1.190	26.330
j1042_10	7	15.000	13.000	0.133	47	74.510	3600.000
j1043_1	7	29.000	20.000	0.310	33	105.605	3600.000
j1043_2	7	23.000	23.000	0.000	88	2.359	207.743
j1043_3	7	27.000	18.000	0.333	53	66.587	3600.000
j1043_4	7	22.000	22.000	0.000	86	30.719	2642.171
j1043_5	7	30.000	20.000	0.333	15	219.843	3600.000
j1043_6	7	25.000	19.000	0.240	126	28.156	3600.000
j1043_7	7	18.000	13.000	0.278	160	22.229	3600.000
j1043_8	7	33.000	33.000	0.000	184	2.381	438.401
j1043_9	7	18.000	18.000	0.000	12	1.658	20.146
j1043_10	7	26.000	17.000	0.346	13	228.253	3600.000
j1044_1	7	28.000	24.000	0.143	324	11.060	3600.000
j1044_2	7	25.000	19.000	0.240	75	45.333	3600.000
j1044_3	7	32.000	22.000	0.312	30	114.144	3600.000
j1044_4	7	39.000	27.000	0.308	51	68.934	3600.000
j1044_5	7	38.000	27.000	0.289	28	123.131	3600.000
j1044_7	7	23.000	19.000	0.174	116	30.761	3600.000
j1044_8	7	25.000	20.000	0.200	175	19.910	3600.000
j1044_9	7	26.000	22.000	0.154	92	37.471	3600.000
j1044_10	7	20.000	20.000	0.000	29	1.394	40.754
j1045_1	7	34.000	24.000	0.294	22	148.164	3600.000
j1045_2	7	20.000	19.000	0.050	77	45.180	3600.000
j1045_3	7	20.000	20.000	0.000	15	0.912	13.851
j1045_4	7	16.000	16.000	0.000	19	1.095	20.955
j1045_5	7	21.000	18.000	0.143	190	18.650	3600.000
j1045_6	7	19.000	19.000	0.000	152	13.353	2029.822
j1045_7	7	34.000	34.000	0.000	98	1.759	172.607
j1045_8	7	28.000	19.000	0.321	76	46.253	3600.000
j1045_9	7	24.000	24.000	0.000	29	1.926	56.030
j1045_10	7	32.000	21.000	0.344	45	77.335	3600.000
j1046_1	7	35.000	23.000	0.343	34	101.477	3600.000
j1046_2	7	17.000	16.000	0.059	85	41.421	3600.000
j1046_3	7	20.000	16.000	0.200	358	9.939	3600.000
j1046_4	7	25.000	21.000	0.160	25	135.954	3600.000
j1046_5	7	19.000	18.000	0.053	297	12.011	3600.000
j1046_6	7	28.000	23.000	0.179	34	96.551	3600.000
j1046_7	7	32.000	22.000	0.312	19	166.308	3600.000
j1046_8	7	26.000	19.000	0.269	115	30.962	3600.000
j1046_9	7	23.000	23.000	0.000	64	1.299	83.337
j1046_10	7	26.000	26.000	0.000	115	13.461	1548.154
j1047_1	7	31.000	21.000	0.323	66	53.509	3600.000
j1047_2	7	23.000	19.000	0.174	114	31.010	3600.000
j1047_3	7	27.000	22.000	0.185	118	30.164	3600.000
j1047_4	7	36.000	26.000	0.278	30	115.799	3600.000
j1047_5	7	21.000	17.000	0.190	53	66.426	3600.000
j1047_6	7	29.000	23.000	0.207	195	18.292	3600.000
j1047_7	7	25.000	19.000	0.240	74	47.119	3600.000
j1047_8	7	30.000	21.000	0.300	81	43.779	3600.000
j1047_9	7	20.000	18.000	0.100	106	33.411	3600.000
j1047_10	7	44.000	29.000	0.341	49	71.064	3600.000
j1048_1	7	25.000	20.000	0.200	133	26.832	3600.000
j1048_2	7	25.000	18.000	0.280	107	32.865	3600.000
j1048_3	7	21.000	21.000	0.000	16	1.160	18.773
j1048_4	7	15.000	15.000	0.000	419	7.499	3142.096
j1048_5	7	22.000	19.000	0.136	195	18.191	3600.000
j1048_6	7	21.000	18.000	0.143	259	13.757	3600.000
j1048_7	7	21.000	18.000	0.143	70	48.970	3600.000
j1048_8	7	38.000	38.000	0.000	197	2.715	535.152
j1048_9	7	24.000	22.000	0.083	225	15.824	3600.000
j1048_10	7	26.000	19.000	0.269	80	43.914	3600.000
j1050_1	7	20.000	20.000	0.000	22	1.226	27.128
j1050_2	7	31.000	31.000	0.000	106	1.434	152.171
j1050_3	7	25.000	25.000	0.000	86	1.327	114.282
j1050_4	7	27.000	27.000	0.000	30	1.374	41.376
j1050_5	7	15.000	15.000	0.000	95	1.840	174.987
j1050_6	7	18.000	18.000	0.000	132	8.467	1117.793
j1050_7	7	41.000	41.000	0.000	273	1.753	478.870
j1050_8	7	17.000	17.000	0.000	9	0.677	6.250
j1050_9	7	33.000	33.000	0.000	72	10.488	755.329
j1050_10	7	20.000	19.000	0.050	190	18.841	3600.000
j1051_1	7	37.000	28.000	0.243	131	27.119	3600.000
j1051_2	7	22.000	22.000	0.000	19	1.184	22.788
j1051_3	7	23.000	20.000	0.130	225	15.888	3600.000
j1051_4	7	27.000	27.000	0.000	77	1.283	98.938
j1051_5	7	47.000	47.000	0.000	271	2.059	558.167
j1051_6	7	13.000	13.000	0.000	10	1.037	10.533
j1051_7	7	33.000	33.000	0.000	173	1.691	292.713
j1051_8	7	22.000	22.000	0.000	20	1.078	21.778
j1051_9	7	30.000	30.000	0.000	93	1.296	120.816
j1051_10	7	19.000	19.000	0.000	15	0.780	11.908
j1052_1	7	17.000	16.000	0.059	203	17.631	3600.000
j1052_2	7	28.000	28.000	0.000	253	1.703	431.196
j1052_3	7	13.000	13.000	0.000	110	1.505	165.726
j1052_4	7	24.000	24.000	0.000	80	4.336	347.076
j1052_5	7	30.000	30.000	0.000	88	1.358	119.639
j1052_6	7	21.000	21.000	0.000	166	4.487	745.085
j1052_7	7	25.000	22.000	0.120	68	51.506	3600.000
j1052_8	7	26.000	26.000	0.000	61	11.012	671.964
j1052_9	7	28.000	22.000	0.214	75	46.509	3600.000
j1052_10	7	15.000	15.000	0.000	74	1.410	104.508
j1053_1	7	26.000	26.000	0.000	32	0.856	27.551
j1053_2	7	26.000	26.000	0.000	123	6.163	758.192
j1053_3	7	35.000	35.000	0.000	333	2.178	725.551
j1053_4	7	14.000	14.000	0.000	14	0.882	12.558
j1053_5	7	29.000	29.000	0.000	125	3.044	380.625
j1053_6	7	29.000	27.000	0.069	219	16.289	3600.000
j1053_7	7	19.000	14.000	0.263	87	40.361	3600.000
j1053_8	7	27.000	23.000	0.148	74	44.725	3600.000
j1053_9	7	13.000	13.000	0.000	30	1.617	48.700
j1053_10	7	37.000	37.000	0.000	76	1.458	110.995
j1054_1	7	24.000	21.000	0.125	105	33.325	3600.000
j1054_2	7	32.000	32.000	0.000	92	1.096	100.996
j1054_3	7	33.000	33.000	0.000	88	0.867	76.498
j1054_4	7	24.000	24.000	0.000	31	1.026	32.062
j1054_5	7	22.000	22.000	0.000	75	0.767	57.766
j1054_6	7	20.000	20.000	0.000	31	1.168	36.368
j1054_7	7	29.000	29.000	0.000	50	1.095	54.908
j1054_8	7	14.000	14.000	0.000	85	1.837	156.299
j1054_9	7	27.000	21.000	0.222	145	24.324	3600.000
j1054_10	7	29.000	29.000	0.000	29	1.010	29.440
j1055_1	7	29.000	29.000	0.000	44	1.165	51.470
j1055_2	7	19.000	19.000	0.000	35	1.615	56.692
j1055_3	7	20.000	20.000	0.000	37	0.866	32.358
j1055_4	7	38.000	38.000	0.000	115	1.519	174.966
j1055_5	7	21.000	21.000	0.000	18	0.762	14.049
j1055_6	7	29.000	29.000	0.000	29	1.964	57.270
j1055_7	7	19.000	19.000	0.000	122	2.744	335.064
j1055_8	7	26.000	21.000	0.192	89	38.131	3600.000
j1055_9	7	19.000	19.000	0.000	13	1.967	25.904
j1055_10	7	27.000	27.000	0.000	95	1.217	115.791
j1056_1	7	22.000	22.000	0.000	114	8.429	961.145
j1056_2	7	20.000	20.000	0.000	18	0.876	15.933
j1056_3	7	37.000	37.000	0.000	216	1.396	301.823
j1056_4	7	16.000	16.000	0.000	11	0.655	7.374
