instance	Gamma	objval	objbound	gap	runtime
j1010_7	10	20.000	20.000	0.000	0.251
j1010_8	10	18.000	18.000	0.000	5.474
j1010_9	10	15.000	15.000	0.000	2.804
j1010_10	10	20.000	20.000	0.000	2.292
j1011_1	10	31.000	31.000	0.000	2.340
j1011_2	10	16.000	16.000	0.000	0.499
j1011_3	10	19.000	19.000	0.000	0.936
j1011_4	10	38.000	38.000	0.000	2.131
j1011_5	10	24.000	24.000	0.000	2.539
j1011_6	10	23.000	23.000	0.000	1.808
j1011_7	10	17.000	17.000	0.000	1.843
j1011_8	10	23.000	23.000	0.000	2.556
j1011_9	10	24.000	24.000	0.000	1.160
j1011_10	10	33.000	33.000	0.000	2.954
j1012_1	10	25.000	25.000	0.000	1.711
j1012_2	10	24.000	24.000	0.000	0.273
j1012_3	10	25.000	25.000	0.000	3.422
j1012_4	10	27.000	27.000	0.000	1.072
j1012_5	10	21.000	21.000	0.000	2.220
j1012_6	10	35.000	35.000	0.000	5.403
j1012_7	10	19.000	19.000	0.000	1.870
j1012_8	10	30.000	30.000	0.000	0.705
j1012_9	10	33.000	33.000	0.000	0.820
j1012_10	10	14.000	14.000	0.000	1.052
j1013_1	10	25.000	25.000	0.000	2.325
j1013_2	10	28.000	28.000	0.000	1.411
j1013_3	10	27.000	27.000	0.000	2.336
j1013_4	10	31.000	31.000	0.000	1.197
j1013_5	10	16.000	16.000	0.000	3.586
j1013_6	10	28.000	28.000	0.000	2.542
j1013_7	10	19.000	19.000	0.000	0.516
j1013_8	10	15.000	15.000	0.000	0.321
j1013_9	10	23.000	23.000	0.000	1.958
j1013_10	10	20.000	20.000	0.000	1.738
j1014_1	10	21.000	21.000	0.000	0.574
j1014_2	10	22.000	22.000	0.000	1.923
j1014_3	10	30.000	30.000	0.000	2.022
j1014_4	10	27.000	27.000	0.000	2.704
j1014_5	10	30.000	30.000	0.000	2.083
j1014_6	10	23.000	23.000	0.000	5.358
j1014_7	10	24.000	24.000	0.000	2.185
j1014_8	10	30.000	30.000	0.000	2.668
j1014_9	10	32.000	32.000	0.000	3.155
j1014_10	10	14.000	14.000	0.000	1.965
j1015_1	10	20.000	20.000	0.000	3.210
j1015_2	10	39.000	39.000	0.000	3.156
j1015_3	10	23.000	23.000	0.000	1.277
j1015_4	10	16.000	16.000	0.000	1.307
j1015_5	10	10.000	10.000	0.000	1.408
j1015_6	10	30.000	30.000	0.000	3.293
j1015_7	10	13.000	13.000	0.000	0.330
j1015_8	10	16.000	16.000	0.000	1.684
j1015_9	10	21.000	21.000	0.000	3.371
j1015_10	10	27.000	27.000	0.000	3.103
j1016_1	10	21.000	21.000	0.000	1.534
j1016_2	10	27.000	27.000	0.000	0.400
j1016_3	10	18.000	18.000	0.000	2.782
j1016_4	10	33.000	33.000	0.000	2.593
j1016_5	10	40.000	40.000	0.000	2.853
j1016_6	10	33.000	33.000	0.000	3.241
j1016_7	10	19.000	19.000	0.000	0.494
j1016_8	10	13.000	13.000	0.000	1.962
j1016_9	10	25.000	25.000	0.000	0.716
j1016_10	10	42.000	42.000	0.000	0.938
j1018_1	10	21.000	21.000	0.000	1.825
j1018_2	10	24.000	24.000	0.000	2.565
j1018_3	10	25.000	25.000	0.000	0.812
j1018_4	10	28.000	28.000	0.000	0.993
j1018_5	10	20.000	20.000	0.000	2.604
j1018_6	10	24.000	24.000	0.000	1.081
j1018_7	10	19.000	19.000	0.000	0.450
j1018_8	10	25.000	25.000	0.000	0.544
j1018_9	10	21.000	21.000	0.000	0.390
j1018_10	10	23.000	23.000	0.000	0.644
j1019_1	10	21.000	21.000	0.000	2.645
j1019_2	10	24.000	24.000	0.000	0.299
j1019_3	10	26.000	26.000	0.000	2.502
j1019_4	10	24.000	24.000	0.000	2.366
j1019_5	10	20.000	20.000	0.000	1.436
j1019_6	10	26.000	26.000	0.000	1.553
j1019_7	10	22.000	22.000	0.000	1.227
j1019_8	10	22.000	22.000	0.000	1.320
j1019_9	10	18.000	18.000	0.000	1.928
j1019_10	10	16.000	16.000	0.000	0.652
j1020_1	10	18.000	18.000	0.000	0.824
j1020_2	10	28.000	28.000	0.000	2.455
j1020_3	10	34.000	34.000	0.000	0.966
j1020_4	10	27.000	27.000	0.000	1.622
j1020_5	10	19.000	19.000	0.000	3.594
j1020_6	10	31.000	31.000	0.000	2.204
j1020_8	10	18.000	18.000	0.000	1.351
j1020_9	10	14.000	14.000	0.000	1.429
j1020_10	10	16.000	16.000	0.000	1.601
j1021_1	10	27.000	27.000	0.000	0.467
j1021_2	10	19.000	19.000	0.000	1.272
j1021_3	10	42.000	42.000	0.000	2.744
j1021_4	10	18.000	18.000	0.000	1.311
j1021_5	10	37.000	37.000	0.000	0.680
j1021_6	10	21.000	21.000	0.000	1.886
j1021_7	10	17.000	17.000	0.000	0.540
j1021_8	10	19.000	19.000	0.000	1.611
j1021_9	10	19.000	19.000	0.000	2.593
j1021_10	10	25.000	25.000	0.000	2.426
j1022_1	10	28.000	28.000	0.000	2.444
j1022_2	10	16.000	16.000	0.000	0.558
j1022_3	10	31.000	31.000	0.000	0.768
j1022_4	10	21.000	21.000	0.000	1.033
j1022_5	10	19.000	19.000	0.000	0.727
j1022_6	10	24.000	24.000	0.000	1.285
j1022_7	10	12.000	12.000	0.000	0.681
j1022_8	10	27.000	27.000	0.000	2.873
j1022_9	10	29.000	29.000	0.000	0.569
j1022_10	10	26.000	26.000	0.000	2.376
j1023_1	10	21.000	21.000	0.000	1.592
j1023_2	10	23.000	23.000	0.000	1.570
j1023_3	10	25.000	25.000	0.000	1.523
j1023_4	10	24.000	23.999	0.000	1.596
j1023_5	10	23.000	23.000	0.000	1.038
j1023_6	10	28.000	28.000	0.000	2.448
j1023_8	10	29.000	29.000	0.000	1.113
j1023_9	10	17.000	17.000	0.000	1.277
j1023_10	10	24.000	24.000	0.000	0.338
j1024_1	10	11.000	11.000	0.000	1.104
j1024_2	10	22.000	22.000	0.000	1.206
j1024_3	10	16.000	16.000	0.000	0.538
j1024_4	10	23.000	23.000	0.000	2.668
j1024_5	10	22.000	22.000	0.000	1.143
j1024_6	10	26.000	26.000	0.000	1.996
j1024_7	10	27.000	27.000	0.000	1.878
j1024_8	10	40.000	40.000	0.000	0.936
j1024_9	10	16.000	16.000	0.000	0.356
j1024_10	10	24.000	24.000	0.000	0.399
j1026_1	10	22.000	22.000	0.000	0.740
j1026_2	10	16.000	16.000	0.000	0.805
j1026_3	10	26.000	26.000	0.000	1.328
j1026_4	10	22.000	22.000	0.000	1.101
j1026_5	10	27.000	27.000	0.000	1.878
j1026_6	10	28.000	28.000	0.000	1.029
j1026_7	10	22.000	22.000	0.000	0.317
j1026_8	10	24.000	24.000	0.000	0.398
j1026_9	10	18.000	18.000	0.000	0.307
j1026_10	10	24.000	24.000	0.000	0.574
j1027_1	10	24.000	24.000	0.000	0.947
j1027_2	10	18.000	18.000	0.000	1.423
j1027_3	10	23.000	23.000	0.000	2.211
j1027_4	10	23.000	23.000	0.000	1.649
j1027_5	10	25.000	25.000	0.000	0.241
j1027_6	10	22.000	22.000	0.000	0.478
j1027_7	10	16.000	16.000	0.000	0.504
j1027_8	10	19.000	19.000	0.000	0.829
j1027_9	10	25.000	25.000	0.000	1.148
j1027_10	10	22.000	22.000	0.000	0.482
j1028_1	10	30.000	30.000	0.000	0.780
j1028_2	10	39.000	39.000	0.000	1.154
j1028_3	10	33.000	33.000	0.000	0.972
j1028_4	10	26.000	26.000	0.000	0.908
j1028_5	10	28.000	28.000	0.000	1.562
j1028_6	10	13.000	13.000	0.000	0.471
j1028_7	10	24.000	24.000	0.000	0.621
j1028_8	10	26.000	26.000	0.000	0.468
j1028_9	10	18.000	18.000	0.000	0.928
j1028_10	10	28.000	28.000	0.000	2.327
j1029_1	10	24.000	24.000	0.000	0.543
j1029_2	10	20.000	20.000	0.000	0.434
j1029_3	10	25.000	25.000	0.000	2.175
j1029_4	10	27.000	27.000	0.000	1.275
j1029_5	10	27.000	27.000	0.000	0.866
j1029_6	10	26.000	26.000	0.000	0.703
j1029_7	10	23.000	23.000	0.000	0.522
j1029_8	10	15.000	15.000	0.000	0.964
j1029_9	10	22.000	22.000	0.000	0.415
j1029_10	10	25.000	25.000	0.000	1.237
j1030_1	10	23.000	23.000	0.000	0.696
j1030_2	10	17.000	17.000	0.000	0.459
j1030_3	10	27.000	27.000	0.000	1.977
j1030_4	10	19.000	19.000	0.000	0.577
j1030_5	10	38.000	38.000	0.000	0.890
j1030_6	10	35.000	35.000	0.000	2.054
j1030_7	10	20.000	20.000	0.000	0.254
j1030_8	10	20.000	20.000	0.000	0.682
j1030_9	10	22.000	22.000	0.000	0.728
j1030_10	10	27.000	27.000	0.000	1.250
j1031_1	10	27.000	27.000	0.000	1.188
j1031_2	10	24.000	24.000	0.000	0.805
j1031_3	10	24.000	24.000	0.000	1.532
j1031_4	10	27.000	27.000	0.000	1.170
j1031_5	10	23.000	23.000	0.000	0.290
j1031_6	10	32.000	32.000	0.000	0.832
j1031_7	10	22.000	22.000	0.000	0.303
j1031_8	10	26.000	26.000	0.000	0.659
j1031_9	10	22.000	22.000	0.000	0.767
j1031_10	10	19.000	19.000	0.000	0.282
j1032_1	10	26.000	26.000	0.000	0.472
j1032_2	10	18.000	18.000	0.000	0.909
j1032_3	10	31.000	31.000	0.000	2.352
j1032_4	10	19.000	19.000	0.000	0.374
j1032_5	10	17.000	17.000	0.000	0.678
j1032_6	10	27.000	27.000	0.000	0.960
j1032_7	10	26.000	26.000	0.000	0.231
j1032_8	10	19.000	19.000	0.000	2.554
j1032_9	10	23.000	23.000	0.000	0.224
j1032_10	10	21.000	21.000	0.000	0.487
j1034_1	10	37.000	37.000	0.000	96.553
j1034_2	10	18.000	18.000	0.000	26.173
j1034_3	10	35.000	35.000	0.000	266.178
j1034_4	10	31.000	31.000	0.000	696.628
j1034_5	10	32.000	32.000	0.000	94.111
j1034_6	10	46.000	46.000	0.000	884.738
j1034_7	10	38.000	38.000	0.000	213.112
j1034_8	10	28.000	28.000	0.000	119.936
j1034_9	10	43.000	43.000	0.000	473.016
j1034_10	10	19.000	19.000	0.000	81.117
j1035_1	10	45.000	45.000	0.000	201.574
j1035_2	10	52.000	52.000	0.000	269.344
j1035_3	10	55.000	55.000	0.000	2240.424
j1035_4	10	35.000	35.000	0.000	152.504
j1035_5	10	36.000	36.000	0.000	67.207
j1035_6	10	28.000	28.000	0.000	29.054
j1035_7	10	32.000	32.000	0.000	104.767
j1035_8	10	44.000	44.000	0.000	299.686
j1035_9	10	25.000	25.000	0.000	15.453
j1035_10	10	31.000	31.000	0.000	52.516
j1036_1	10	51.000	51.000	0.000	19.902
j1036_2	10	41.000	41.000	0.000	1406.611
j1036_3	10	24.000	24.000	0.000	88.363
j1036_4	10	36.000	36.000	0.000	28.886
j1036_5	10	35.000	24.000	0.314	3600.006
j1036_6	10	34.000	34.000	0.000	47.179
j1036_7	10	39.000	39.000	0.000	34.659
j1036_8	10	36.000	36.000	0.000	182.180
j1036_10	10	54.000	54.000	0.000	793.932
j1037_1	10	36.000	36.000	0.000	94.177
j1037_2	10	16.000	16.000	0.000	31.434
j1037_3	10	30.000	30.000	0.000	46.133
j1037_4	10	39.000	39.000	0.000	743.834
j1037_5	10	49.000	49.000	0.000	366.928
j1037_6	10	34.000	34.000	0.000	263.905
j1037_7	10	32.000	32.000	0.000	437.765
j1037_8	10	44.000	44.000	0.000	247.701
j1037_9	10	31.000	31.000	0.000	453.610
j1037_10	10	49.000	49.000	0.000	2389.755
j1038_1	10	43.000	43.000	0.000	13.899
j1038_2	10	33.000	33.000	0.000	258.076
j1038_3	10	31.000	31.000	0.000	55.210
j1038_4	10	33.000	33.000	0.000	115.514
j1038_5	10	26.000	26.000	0.000	20.705
j1038_6	10	29.000	29.000	0.000	60.391
j1038_7	10	37.000	37.000	0.000	41.805
j1038_8	10	40.000	40.000	0.000	35.784
j1038_9	10	42.000	42.000	0.000	77.261
j1038_10	10	23.000	23.000	0.000	20.055
j1039_1	10	26.000	26.000	0.000	946.970
j1039_2	10	28.000	28.000	0.000	94.466
j1039_3	10	41.000	41.000	0.000	69.488
j1039_4	10	24.000	24.000	0.000	361.082
j1039_5	10	49.000	49.000	0.000	191.378
j1039_6	10	33.000	33.000	0.000	323.404
j1039_7	10	21.000	21.000	0.000	15.342
j1039_8	10	36.000	36.000	0.000	244.863
j1039_9	10	39.000	39.000	0.000	82.537
j1039_10	10	49.000	49.000	0.000	113.587
j1040_1	10	27.000	27.000	0.000	834.363
j1040_2	10	52.000	52.000	0.000	1010.373
j1040_3	10	39.000	39.000	0.000	593.826
j1040_5	10	32.000	32.000	0.000	25.852
j1040_6	10	27.000	27.000	0.000	52.018
j1040_7	10	44.000	44.000	0.000	646.488
j1040_8	10	45.000	45.000	0.000	383.655
j1040_9	10	30.000	30.000	0.000	276.500
j1040_10	10	23.000	23.000	0.000	251.450
j1042_1	10	27.000	27.000	0.000	15.870
j1042_2	10	21.000	21.000	0.000	12.641
j1042_3	10	40.000	40.000	0.000	16.397
j1042_4	10	20.000	20.000	0.000	16.106
j1042_5	10	32.000	32.000	0.000	2.978
j1042_6	10	17.000	17.000	0.000	4.210
j1042_7	10	41.000	41.000	0.000	8.879
j1042_8	10	28.000	28.000	0.000	16.727
j1042_9	10	18.000	18.000	0.000	2.542
j1042_10	10	15.000	15.000	0.000	22.082
j1043_1	10	29.000	29.000	0.000	17.415
j1043_2	10	23.000	23.000	0.000	3.281
j1043_3	10	27.000	27.000	0.000	22.772
j1043_4	10	22.000	22.000	0.000	7.371
j1043_5	10	30.000	30.000	0.000	17.976
j1043_6	10	25.000	25.000	0.000	6.279
j1043_7	10	18.000	18.000	0.000	8.870
j1043_8	10	33.000	33.000	0.000	2.426
j1043_9	10	18.000	18.000	0.000	1.660
j1043_10	10	26.000	26.000	0.000	20.317
j1044_1	10	28.000	28.000	0.000	2.839
j1044_2	10	25.000	25.000	0.000	14.695
j1044_3	10	32.000	32.000	0.000	10.783
j1044_4	10	39.000	39.000	0.000	15.899
j1044_5	10	38.000	38.000	0.000	22.993
j1044_7	10	23.000	23.000	0.000	2.597
j1044_8	10	25.000	25.000	0.000	16.497
j1044_9	10	26.000	26.000	0.000	12.666
j1044_10	10	20.000	20.000	0.000	2.466
j1045_1	10	34.000	34.000	0.000	17.229
j1045_2	10	20.000	20.000	0.000	4.601
j1045_3	10	20.000	20.000	0.000	2.381
j1045_4	10	16.000	16.000	0.000	3.187
j1045_5	10	21.000	21.000	0.000	4.457
j1045_6	10	19.000	19.000	0.000	3.922
j1045_7	10	34.000	34.000	0.000	8.342
j1045_8	10	28.000	28.000	0.000	13.284
j1045_9	10	24.000	24.000	0.000	2.569
j1045_10	10	32.000	32.000	0.000	18.921
j1046_1	10	35.000	35.000	0.000	26.875
j1046_2	10	17.000	17.000	0.000	8.040
j1046_3	10	20.000	20.000	0.000	6.506
j1046_4	10	25.000	25.000	0.000	7.242
j1046_5	10	19.000	19.000	0.000	2.970
j1046_6	10	28.000	28.000	0.000	10.771
j1046_7	10	32.000	32.000	0.000	17.664
j1046_8	10	26.000	26.000	0.000	7.674
j1046_9	10	23.000	23.000	0.000	3.463
j1046_10	10	26.000	26.000	0.000	3.242
j1047_1	10	31.000	31.000	0.000	26.958
j1047_2	10	23.000	23.000	0.000	5.582
j1047_3	10	27.000	27.000	0.000	7.050
j1047_4	10	36.000	36.000	0.000	20.660
j1047_5	10	21.000	21.000	0.000	4.178
j1047_6	10	29.000	29.000	0.000	4.739
j1047_7	10	25.000	25.000	0.000	11.782
j1047_8	10	30.000	30.000	0.000	12.532
j1047_9	10	20.000	20.000	0.000	3.435
j1047_10	10	44.000	44.000	0.000	22.225
j1048_1	10	25.000	25.000	0.000	12.122
j1048_2	10	25.000	25.000	0.000	18.160
j1048_3	10	21.000	21.000	0.000	1.686
j1048_4	10	15.000	15.000	0.000	4.585
j1048_5	10	22.000	22.000	0.000	3.090
j1048_6	10	21.000	21.000	0.000	4.338
j1048_7	10	21.000	21.000	0.000	7.776
j1048_8	10	38.000	38.000	0.000	3.725
j1048_9	10	24.000	24.000	0.000	4.540
j1048_10	10	26.000	26.000	0.000	9.375
j1050_1	10	20.000	20.000	0.000	2.177
j1050_2	10	31.000	31.000	0.000	2.239
j1050_3	10	25.000	25.000	0.000	2.350
j1050_4	10	27.000	27.000	0.000	2.738
j1050_5	10	15.000	15.000	0.000	1.553
j1050_6	10	18.000	18.000	0.000	1.441
j1050_7	10	41.000	41.000	0.000	2.472
j1050_8	10	17.000	17.000	0.000	1.439
j1050_9	10	33.000	33.000	0.000	3.968
j1050_10	10	20.000	20.000	0.000	2.931
j1051_1	10	37.000	37.000	0.000	2.161
j1051_2	10	22.000	22.000	0.000	1.018
j1051_3	10	23.000	23.000	0.000	6.130
j1051_4	10	27.000	27.000	0.000	3.338
j1051_5	10	47.000	47.000	0.000	3.071
j1051_6	10	13.000	13.000	0.000	2.347
j1051_7	10	33.000	32.999	0.000	2.283
j1051_8	10	22.000	22.000	0.000	0.865
j1051_9	10	30.000	30.000	0.000	2.446
j1051_10	10	19.000	19.000	0.000	1.111
j1052_1	10	17.000	17.000	0.000	2.838
j1052_2	10	28.000	28.000	0.000	1.410
j1052_3	10	13.000	13.000	0.000	2.149
j1052_4	10	24.000	24.000	0.000	1.611
j1052_5	10	30.000	30.000	0.000	2.538
j1052_6	10	21.000	21.000	0.000	2.354
j1052_7	10	25.000	25.000	0.000	6.839
j1052_8	10	26.000	26.000	0.000	2.542
j1052_9	10	28.000	28.000	0.000	5.833
j1052_10	10	15.000	15.000	0.000	1.228
j1053_1	10	26.000	26.000	0.000	1.662
j1053_2	10	26.000	26.000	0.000	1.956
j1053_3	10	35.000	35.000	0.000	2.413
j1053_4	10	14.000	14.000	0.000	1.801
j1053_5	10	29.000	29.000	0.000	1.141
j1053_6	10	29.000	29.000	0.000	4.255
j1053_7	10	19.000	19.000	0.000	23.409
j1053_8	10	27.000	27.000	0.000	6.628
j1053_9	10	13.000	13.000	0.000	2.786
j1053_10	10	37.000	37.000	0.000	0.745
j1054_1	10	24.000	24.000	0.000	3.587
j1054_2	10	32.000	32.000	0.000	2.230
j1054_3	10	33.000	33.000	0.000	1.657
j1054_4	10	24.000	24.000	0.000	1.412
j1054_5	10	22.000	22.000	0.000	1.910
j1054_6	10	20.000	20.000	0.000	2.034
j1054_7	10	29.000	29.000	0.000	2.144
j1054_8	10	14.000	14.000	0.000	2.537
j1054_9	10	27.000	27.000	0.000	8.746
j1054_10	10	29.000	29.000	0.000	1.854
j1055_1	10	29.000	29.000	0.000	2.543
j1055_2	10	19.000	19.000	0.000	2.960
j1055_3	10	20.000	20.000	0.000	2.754
j1055_4	10	38.000	38.000	0.000	1.385
j1055_5	10	21.000	21.000	0.000	1.804
j1055_6	10	29.000	29.000	0.000	2.668
j1055_7	10	19.000	19.000	0.000	3.003
j1055_8	10	26.000	26.000	0.000	6.397
j1055_9	10	19.000	19.000	0.000	2.351
j1055_10	10	27.000	27.000	0.000	1.532
j1056_1	10	22.000	22.000	0.000	3.054
j1056_2	10	20.000	20.000	0.000	1.102
j1056_3	10	37.000	37.000	0.000	1.315
j1056_4	10	16.000	16.000	0.000	1.264
j1056_5	10	22.000	22.000	0.000	3.738
j1056_6	10	21.000	21.000	0.000	2.489
j1056_7	10	29.000	29.000	0.000	1.958
j1056_8	10	23.000	23.000	0.000	1.806
j1056_9	10	23.000	23.000	0.000	2.753
j1056_10	10	22.000	22.000	0.000	1.955
j1058_1	10	30.000	30.000	0.000	2.105
j1058_2	10	23.000	23.000	0.000	0.891
j1058_3	10	26.000	26.000	0.000	1.374
j1058_4	10	26.000	26.000	0.000	1.255
j1058_5	10	24.000	24.000	0.000	1.615
j1058_6	10	13.000	13.000	0.000	1.672
j1058_7	10	21.000	21.000	0.000	0.504
j1058_8	10	25.000	25.000	0.000	0.232
j1058_9	10	14.000	14.000	0.000	1.255
j1058_10	10	21.000	21.000	0.000	1.084
j1059_1	10	20.000	20.000	0.000	1.819
j1059_2	10	23.000	23.000	0.000	0.722
j1059_3	10	26.000	26.000	0.000	1.262
j1059_4	10	22.000	22.000	0.000	1.824
j1059_5	10	20.000	20.000	0.000	1.321
j1059_6	10	18.000	18.000	0.000	0.420
j1059_7	10	17.000	17.000	0.000	1.000
j1059_8	10	19.000	19.000	0.000	1.364
j1059_9	10	23.000	23.000	0.000	0.844
j1059_10	10	26.000	26.000	0.000	2.379
j1060_1	10	20.000	20.000	0.000	1.636
j1060_2	10	30.000	30.000	0.000	1.946
j1060_3	10	14.000	14.000	0.000	0.636
j1060_4	10	20.000	20.000	0.000	0.443
j1060_5	10	28.000	28.000	0.000	1.015
j1060_6	10	15.000	15.000	0.000	1.812
j1060_7	10	24.000	24.000	0.000	2.442
j1060_8	10	21.000	21.000	0.000	2.094
j1060_9	10	24.000	24.000	0.000	2.458
j1060_10	10	23.000	23.000	0.000	1.198
j1061_1	10	15.000	15.000	0.000	1.892
j1061_2	10	23.000	23.000	0.000	0.887
j1061_3	10	36.000	36.000	0.000	1.467
j1061_4	10	24.000	24.000	0.000	0.796
j1061_5	10	27.000	27.000	0.000	1.198
j1061_6	10	36.000	36.000	0.000	0.611
j1061_7	10	19.000	19.000	0.000	0.586
j1061_8	10	28.000	28.000	0.000	1.453
j1061_9	10	31.000	31.000	0.000	1.103
j1061_10	10	54.000	54.000	0.000	1.457
j1062_1	10	19.000	19.000	0.000	0.283
j1062_2	10	30.000	30.000	0.000	0.924
j1062_3	10	18.000	18.000	0.000	1.785
j1062_4	10	18.000	18.000	0.000	1.122
j1062_5	10	30.000	30.000	0.000	1.357
j1062_6	10	30.000	30.000	0.000	1.756
j1062_7	10	13.000	13.000	0.000	0.588
j1062_8	10	17.000	17.000	0.000	0.854
j1062_9	10	23.000	23.000	0.000	0.992
j1062_10	10	27.000	27.000	0.000	0.803
j1063_1	10	23.000	23.000	0.000	0.955
j1063_2	10	27.000	27.000	0.000	0.934
j1063_3	10	27.000	27.000	0.000	0.671
j1063_4	10	19.000	19.000	0.000	1.755
j1063_5	10	17.000	17.000	0.000	1.171
j1063_6	10	22.000	22.000	0.000	2.013
j1063_7	10	24.000	24.000	0.000	0.486
j1063_8	10	12.000	12.000	0.000	0.623
j1063_9	10	15.000	15.000	0.000	1.591
j1063_10	10	14.000	14.000	0.000	1.653
j1064_1	10	26.000	26.000	0.000	0.272
j1064_2	10	23.000	23.000	0.000	0.752
j1064_3	10	22.000	22.000	0.000	0.804
j1064_4	10	21.000	21.000	0.000	1.185
j1064_5	10	26.000	26.000	0.000	1.056
j1064_6	10	18.000	18.000	0.000	1.154
j1064_7	10	18.000	18.000	0.000	0.886
j1064_8	10	22.000	22.000	0.000	0.773
j1064_9	10	28.000	28.000	0.000	1.788
j1064_10	10	23.000	23.000	0.000	0.791
