instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j1022_4	5	21.000	21.000	0.000	20	1.004	20.415
j1022_5	5	19.000	19.000	0.000	34	0.830	28.567
j1022_6	5	24.000	24.000	0.000	31	0.938	29.437
j1022_7	5	12.000	12.000	0.000	3	0.633	2.316
j1022_8	5	27.000	27.000	0.000	76	1.262	96.309
j1022_9	5	29.000	29.000	0.000	31	0.936	29.353
j1022_10	5	26.000	26.000	0.000	28	0.723	20.661
j1023_1	5	21.000	21.000	0.000	18	1.057	19.491
j1023_2	5	23.000	23.000	0.000	57	1.052	60.405
j1023_3	5	25.000	25.000	0.000	68	1.164	79.576
j1023_4	5	24.000	24.000	0.000	39	1.255	49.389
j1023_5	5	23.000	23.000	0.000	22	1.198	26.761
j1023_6	5	28.000	28.000	0.000	70	1.332	93.702
j1023_8	5	29.000	29.000	0.000	66	1.300	86.182
j1023_9	5	17.000	17.000	0.000	27	1.121	30.691
j1023_10	5	24.000	24.000	0.000	11	0.324	3.974
j1024_1	5	11.000	11.000	0.000	7	0.368	2.990
j1024_2	5	22.000	22.000	0.000	37	0.867	32.504
j1024_3	5	16.000	16.000	0.000	13	0.934	12.562
j1024_4	5	23.000	23.000	0.000	92	1.447	133.577
j1024_5	5	22.000	22.000	0.000	34	1.077	37.030
j1024_6	5	26.000	26.000	0.000	48	1.534	74.114
j1024_7	5	27.000	27.000	0.000	61	1.108	68.008
j1024_8	5	40.000	40.000	0.000	107	1.488	159.627
j1024_9	5	16.000	16.000	0.000	62	1.369	85.327
j1024_10	5	24.000	24.000	0.000	39	1.119	43.971
j1026_1	5	22.000	22.000	0.000	30	0.719	21.913
j1026_2	5	16.000	16.000	0.000	10	0.568	6.040
j1026_3	5	26.000	26.000	0.000	32	0.747	24.274
j1026_4	5	22.000	22.000	0.000	14	0.800	11.516
j1026_5	5	27.000	27.000	0.000	85	1.033	88.209
j1026_6	5	28.000	28.000	0.000	108	0.913	99.007
j1026_7	5	22.000	22.000	0.000	24	0.806	19.732
j1026_8	5	24.000	24.000	0.000	27	0.826	22.717
j1026_9	5	18.000	18.000	0.000	4	0.323	1.664
j1026_10	5	24.000	24.000	0.000	23	0.941	22.029
j1027_1	5	24.000	24.000	0.000	36	0.961	34.912
j1027_2	5	18.000	18.000	0.000	26	0.882	23.266
j1027_3	5	23.000	23.000	0.000	41	0.856	35.546
j1027_4	5	23.000	23.000	0.000	50	1.099	55.301
j1027_5	5	25.000	25.000	0.000	27	0.902	24.744
j1027_6	5	22.000	22.000	0.000	22	0.748	16.792
j1027_7	5	16.000	16.000	0.000	35	0.824	29.227
j1027_8	5	19.000	19.000	0.000	27	0.801	21.973
j1027_9	5	25.000	25.000	0.000	27	0.960	26.308
j1027_10	5	22.000	22.000	0.000	25	0.719	18.337
j1028_1	5	30.000	30.000	0.000	83	0.976	81.411
j1028_2	5	39.000	39.000	0.000	86	0.864	74.695
j1028_3	5	33.000	33.000	0.000	85	0.992	84.735
j1028_4	5	26.000	26.000	0.000	55	1.027	56.858
j1028_5	5	28.000	28.000	0.000	99	1.215	120.679
j1028_6	5	13.000	13.000	0.000	4	0.407	2.053
j1028_7	5	24.000	24.000	0.000	28	0.805	22.956
j1028_8	5	26.000	26.000	0.000	78	0.968	75.948
j1028_9	5	18.000	18.000	0.000	31	0.826	26.048
j1028_10	5	28.000	28.000	0.000	72	0.994	71.996
j1029_1	5	24.000	24.000	0.000	36	0.835	30.427
j1029_2	5	20.000	20.000	0.000	26	0.857	22.662
j1029_3	5	25.000	25.000	0.000	67	0.863	58.197
j1029_4	5	27.000	27.000	0.000	48	0.989	47.924
j1029_5	5	27.000	27.000	0.000	29	0.848	24.959
j1029_6	5	26.000	26.000	0.000	29	0.751	22.157
j1029_7	5	23.000	23.000	0.000	19	0.874	17.026
j1029_8	5	15.000	15.000	0.000	8	0.534	4.591
j1029_9	5	22.000	22.000	0.000	18	0.952	17.471
j1029_10	5	25.000	25.000	0.000	35	1.051	37.204
j1030_1	5	23.000	23.000	0.000	34	1.026	35.211
j1030_2	5	17.000	17.000	0.000	20	0.693	14.213
j1030_3	5	27.000	27.000	0.000	72	1.083	78.343
j1030_4	5	19.000	19.000	0.000	26	0.999	26.398
j1030_5	5	38.000	38.000	0.000	192	1.292	248.481
j1030_6	5	35.000	35.000	0.000	73	1.012	74.235
j1030_7	5	20.000	20.000	0.000	25	0.878	22.326
j1030_8	5	20.000	20.000	0.000	21	0.720	15.442
j1030_9	5	22.000	22.000	0.000	112	1.095	122.965
j1030_10	5	27.000	27.000	0.000	28	0.745	21.171
j1031_1	5	27.000	27.000	0.000	27	0.911	25.013
j1031_2	5	24.000	24.000	0.000	66	0.760	50.493
j1031_3	5	24.000	24.000	0.000	21	0.637	13.704
j1031_4	5	27.000	27.000	0.000	66	0.809	53.756
j1031_5	5	23.000	23.000	0.000	24	0.929	22.698
j1031_6	5	32.000	32.000	0.000	30	0.888	26.988
j1031_7	5	22.000	22.000	0.000	37	1.093	40.870
j1031_8	5	26.000	26.000	0.000	36	1.030	37.521
j1031_9	5	22.000	22.000	0.000	16	0.669	11.128
j1031_10	5	19.000	19.000	0.000	18	1.095	20.135
j1032_1	5	26.000	26.000	0.000	139	1.128	157.242
j1032_2	5	18.000	18.000	0.000	118	1.343	158.892
j1032_3	5	31.000	31.000	0.000	52	1.355	70.937
j1032_4	5	19.000	19.000	0.000	32	0.734	23.886
j1032_5	5	17.000	17.000	0.000	16	0.697	11.486
j1032_6	5	27.000	27.000	0.000	55	1.147	63.433
j1032_7	5	26.000	26.000	0.000	24	0.734	17.999
j1032_8	5	19.000	19.000	0.000	28	0.825	23.470
j1032_9	5	23.000	23.000	0.000	23	1.004	23.488
j1032_10	5	21.000	21.000	0.000	34	0.824	28.382
j1034_1	5	35.000	23.000	0.343	10	313.098	3600.000
j1034_2	5	18.000	13.000	0.278	42	82.124	3600.000
j1034_3	5	35.000	23.000	0.343	2	947.016	3600.000
j1034_4	5	30.000	21.000	0.300	1	1262.977	3600.000
j1034_5	5	32.000	22.000	0.312	17	196.920	3600.000
j1034_6	5	46.000	29.000	0.370	3	798.488	3600.000
j1034_7	5	38.000	26.000	0.316	6	391.382	3600.000
j1034_8	5	27.000	19.000	0.296	2	653.318	3600.000
j1034_9	5	43.000	26.000	0.395	3	835.670	3600.000
j1034_10	5	19.000	14.000	0.263	15	209.241	3600.000
j1035_1	5	inf	-inf	nan	0	inf	3600.000
j1035_2	5	51.000	32.000	0.373	2	1170.420	3600.000
j1035_3	5	inf	-inf	nan	0	inf	3600.000
j1035_4	5	36.000	23.000	0.361	2	533.693	3600.000
j1035_5	5	34.000	24.000	0.294	11	298.939	3600.000
j1035_6	5	28.000	19.000	0.321	16	202.479	3600.000
j1035_7	5	32.000	22.000	0.312	5	592.268	3600.000
j1035_8	5	43.000	28.000	0.349	3	874.607	3600.000
j1035_9	5	25.000	18.000	0.280	77	45.627	3600.000
j1035_10	5	30.000	20.000	0.333	14	236.018	3600.000
j1036_1	5	51.000	32.000	0.373	18	180.974	3600.000
j1036_2	5	36.000	26.000	0.278	4	617.568	3600.000
j1036_3	5	24.000	17.000	0.292	16	200.617	3600.000
j1036_4	5	36.000	24.000	0.333	21	152.113	3600.000
j1036_5	5	inf	-inf	nan	0	inf	3600.000
j1036_6	5	34.000	22.000	0.353	11	296.580	3600.000
j1036_7	5	39.000	25.000	0.359	6	468.143	3600.000
j1036_8	5	35.000	23.000	0.343	16	201.385	3600.000
j1036_10	5	51.000	33.000	0.353	3	642.974	3600.000
j1037_1	5	36.000	24.000	0.333	33	102.820	3600.000
j1037_2	5	16.000	12.000	0.250	137	26.031	3600.000
j1037_3	5	29.000	20.000	0.310	26	130.979	3600.000
j1037_4	5	39.000	24.000	0.385	1	1623.614	3600.000
j1037_5	5	48.000	31.000	0.354	1	1058.965	3600.000
j1037_6	5	34.000	22.000	0.353	2	1108.774	3600.000
j1037_7	5	33.000	22.000	0.333	2	1139.331	3600.000
j1037_8	5	41.000	27.000	0.341	4	608.534	3600.000
j1037_9	5	29.000	20.000	0.310	3	707.452	3600.000
j1037_10	5	inf	-inf	nan	0	inf	3600.000
j1038_1	5	43.000	28.000	0.349	147	24.077	3600.000
j1038_2	5	33.000	21.000	0.364	5	588.246	3600.000
j1038_3	5	31.000	21.000	0.323	18	181.895	3600.000
j1038_4	5	32.000	22.000	0.312	21	158.501	3600.000
j1038_5	5	26.000	19.000	0.269	73	46.541	3600.000
j1038_6	5	29.000	20.000	0.310	7	443.913	3600.000
j1038_7	5	35.000	24.000	0.314	30	110.984	3600.000
j1038_8	5	39.000	26.000	0.333	46	75.316	3600.000
j1038_9	5	40.000	27.000	0.325	25	137.186	3600.000
j1038_10	5	23.000	16.000	0.304	65	54.487	3600.000
j1039_1	5	25.000	18.000	0.280	2	922.489	3600.000
j1039_2	5	28.000	19.000	0.321	7	418.974	3600.000
j1039_3	5	41.000	27.000	0.341	6	450.425	3600.000
j1039_4	5	24.000	17.000	0.292	11	275.925	3600.000
j1039_5	5	46.000	30.000	0.348	4	719.795	3600.000
j1039_6	5	33.000	22.000	0.333	5	484.423	3600.000
j1039_7	5	21.000	17.000	0.190	63	55.910	3600.000
j1039_8	5	35.000	23.000	0.343	3	848.191	3600.000
j1039_9	5	39.000	25.000	0.359	13	246.290	3600.000
j1039_10	5	49.000	31.000	0.367	5	593.561	3600.000
j1040_1	5	27.000	19.000	0.296	2	879.403	3600.000
j1040_2	5	50.000	32.000	0.360	1	1149.922	3600.000
j1040_3	5	39.000	25.000	0.359	2	961.811	3600.000
j1040_5	5	32.000	23.000	0.281	36	96.728	3600.000
j1040_6	5	27.000	19.000	0.296	21	155.554	3600.000
j1040_7	5	40.000	28.000	0.300	4	624.320	3600.000
j1040_8	5	44.000	29.000	0.341	3	855.600	3600.000
j1040_9	5	29.000	20.000	0.310	10	304.204	3600.000
j1040_10	5	23.000	16.000	0.304	2	1051.432	3600.000
j1042_1	5	27.000	18.000	0.333	27	125.528	3600.000
j1042_2	5	21.000	18.000	0.143	119	29.635	3600.000
j1042_3	5	40.000	28.000	0.300	58	60.427	3600.000
j1042_4	5	20.000	15.000	0.250	91	38.603	3600.000
j1042_5	5	32.000	32.000	0.000	92	2.604	239.926
j1042_6	5	17.000	13.000	0.235	130	27.244	3600.000
j1042_7	5	41.000	29.000	0.293	41	77.828	3600.000
j1042_8	5	28.000	21.000	0.250	36	96.603	3600.000
j1042_9	5	18.000	18.000	0.000	21	2.096	44.357
j1042_10	5	15.000	13.000	0.133	41	84.562	3600.000
j1043_1	5	29.000	20.000	0.310	26	130.705	3600.000
j1043_2	5	23.000	23.000	0.000	89	2.711	241.774
j1043_3	5	27.000	18.000	0.333	45	74.830	3600.000
j1043_4	5	22.000	22.000	0.000	88	38.762	3411.445
j1043_5	5	30.000	20.000	0.333	16	207.903	3600.000
j1043_6	5	25.000	19.000	0.240	112	31.660	3600.000
j1043_7	5	18.000	13.000	0.278	135	26.429	3600.000
j1043_8	5	33.000	33.000	0.000	155	3.111	482.549
j1043_9	5	18.000	18.000	0.000	12	1.993	24.335
j1043_10	5	26.000	17.000	0.346	14	229.139	3600.000
j1044_1	5	28.000	24.000	0.143	301	11.892	3600.000
j1044_2	5	25.000	19.000	0.240	67	50.558	3600.000
j1044_3	5	32.000	23.000	0.281	33	104.607	3600.000
j1044_4	5	39.000	27.000	0.308	37	93.680	3600.000
j1044_5	5	38.000	27.000	0.289	20	163.787	3600.000
j1044_7	5	23.000	18.000	0.217	85	41.163	3600.000
j1044_8	5	25.000	19.000	0.240	148	24.053	3600.000
j1044_9	5	26.000	23.000	0.115	60	58.367	3600.000
j1044_10	5	20.000	20.000	0.000	29	2.156	62.846
j1045_1	5	34.000	24.000	0.294	21	163.505	3600.000
j1045_2	5	20.000	18.000	0.100	59	58.276	3600.000
j1045_3	5	20.000	20.000	0.000	15	1.611	24.514
j1045_4	5	16.000	16.000	0.000	22	1.972	43.770
j1045_5	5	21.000	17.000	0.190	148	24.111	3600.000
j1045_6	5	19.000	18.000	0.053	151	23.527	3600.000
j1045_7	5	34.000	34.000	0.000	108	2.845	307.651
j1045_8	5	28.000	19.000	0.321	56	62.585	3600.000
j1045_9	5	24.000	24.000	0.000	28	2.306	64.963
j1045_10	5	32.000	21.000	0.344	43	81.090	3600.000
j1046_1	5	35.000	23.000	0.343	30	110.126	3600.000
j1046_2	5	17.000	16.000	0.059	74	45.963	3600.000
j1046_3	5	20.000	16.000	0.200	277	12.855	3600.000
j1046_4	5	25.000	20.000	0.200	19	149.013	3600.000
j1046_5	5	19.000	18.000	0.053	245	14.586	3600.000
j1046_6	5	28.000	22.000	0.214	35	98.131	3600.000
j1046_7	5	32.000	20.000	0.375	14	238.821	3600.000
j1046_8	5	26.000	19.000	0.269	91	38.288	3600.000
j1046_9	5	23.000	23.000	0.000	68	1.918	130.783
j1046_10	5	26.000	25.000	0.038	117	30.441	3600.000
j1047_1	5	31.000	21.000	0.323	57	61.632	3600.000
j1047_2	5	23.000	19.000	0.174	106	32.996	3600.000
j1047_3	5	27.000	21.000	0.222	86	41.149	3600.000
j1047_4	5	36.000	26.000	0.278	23	140.274	3600.000
j1047_5	5	21.000	17.000	0.190	50	70.462	3600.000
j1047_6	5	29.000	23.000	0.207	175	20.113	3600.000
j1047_7	5	25.000	19.000	0.240	56	62.228	3600.000
j1047_8	5	30.000	21.000	0.300	54	62.410	3600.000
j1047_9	5	20.000	18.000	0.100	93	38.020	3600.000
j1047_10	5	44.000	29.000	0.341	46	75.982	3600.000
j1048_1	5	25.000	19.000	0.240	126	28.216	3600.000
j1048_2	5	25.000	17.000	0.320	88	40.375	3600.000
j1048_3	5	21.000	21.000	0.000	13	1.772	23.367
j1048_4	5	15.000	14.000	0.067	346	10.358	3600.000
j1048_5	5	22.000	18.000	0.182	171	20.743	3600.000
j1048_6	5	21.000	18.000	0.143	196	18.136	3600.000
j1048_7	5	21.000	18.000	0.143	68	52.123	3600.000
j1048_8	5	38.000	38.000	0.000	187	2.823	528.220
j1048_9	5	24.000	22.000	0.083	199	17.970	3600.000
j1048_10	5	26.000	19.000	0.269	58	59.578	3600.000
j1050_1	5	20.000	20.000	0.000	21	1.851	39.183
j1050_2	5	31.000	31.000	0.000	104	2.293	238.754
j1050_3	5	25.000	25.000	0.000	88	2.202	194.060
j1050_4	5	27.000	27.000	0.000	28	2.587	72.859
j1050_5	5	15.000	15.000	0.000	86	2.824	243.320
j1050_6	5	18.000	18.000	0.000	125	11.228	1403.901
j1050_7	5	41.000	41.000	0.000	271	2.953	800.569
j1050_8	5	17.000	17.000	0.000	10	1.202	12.384
j1050_9	5	33.000	33.000	0.000	68	14.468	984.127
j1050_10	5	20.000	20.000	0.000	165	21.119	3485.002
j1051_1	5	37.000	30.000	0.189	163	21.915	3600.000
j1051_2	5	22.000	22.000	0.000	19	1.525	29.308
j1051_3	5	23.000	19.000	0.174	163	21.702	3600.000
j1051_4	5	27.000	27.000	0.000	80	2.412	193.240
j1051_5	5	47.000	47.000	0.000	275	2.906	799.388
j1051_6	5	13.000	13.000	0.000	47	2.845	134.007
j1051_7	5	33.000	33.000	0.000	172	2.272	391.054
j1051_8	5	22.000	22.000	0.000	20	1.600	32.384
j1051_9	5	30.000	30.000	0.000	88	1.832	161.568
j1051_10	5	19.000	19.000	0.000	15	1.229	18.777
j1052_1	5	17.000	16.000	0.059	170	20.824	3600.000
j1052_2	5	28.000	28.000	0.000	235	2.694	633.359
j1052_3	5	13.000	13.000	0.000	118	2.397	283.177
j1052_4	5	24.000	24.000	0.000	69	6.826	471.307
j1052_5	5	30.000	30.000	0.000	88	2.255	198.856
j1052_6	5	21.000	21.000	0.000	160	6.197	991.881
j1052_7	5	25.000	22.000	0.120	63	54.403	3600.000
j1052_8	5	26.000	26.000	0.000	38	1.355	51.785
j1052_9	5	28.000	21.000	0.250	64	54.314	3600.000
j1052_10	5	15.000	15.000	0.000	28	1.297	36.598
j1053_1	5	26.000	26.000	0.000	33	1.509	50.110
j1053_2	5	26.000	26.000	0.000	148	9.097	1346.696
j1053_3	5	35.000	35.000	0.000	312	3.222	1005.511
j1053_4	5	14.000	14.000	0.000	11	1.446	16.232
j1053_5	5	29.000	29.000	0.000	144	8.826	1271.208
j1053_6	5	29.000	27.000	0.069	190	18.635	3600.000
j1053_7	5	19.000	13.000	0.316	85	41.451	3600.000
j1053_8	5	27.000	22.000	0.185	61	55.559	3600.000
j1053_9	5	13.000	13.000	0.000	30	2.421	73.043
j1053_10	5	37.000	37.000	0.000	78	1.959	153.134
j1054_1	5	24.000	22.000	0.083	93	37.173	3600.000
j1054_2	5	32.000	32.000	0.000	89	1.945	173.398
j1054_3	5	33.000	33.000	0.000	84	1.636	137.733
j1054_4	5	24.000	24.000	0.000	31	1.939	60.422
j1054_5	5	22.000	22.000	0.000	79	1.246	98.788
j1054_6	5	20.000	20.000	0.000	31	1.844	57.495
j1054_7	5	29.000	29.000	0.000	48	1.792	86.374
j1054_8	5	14.000	14.000	0.000	85	2.773	236.041
j1054_9	5	27.000	20.000	0.259	130	27.447	3600.000
j1054_10	5	29.000	29.000	0.000	34	1.282	43.900
j1055_1	5	29.000	29.000	0.000	45	1.459	65.979
j1055_2	5	19.000	19.000	0.000	32	1.922	61.825
j1055_3	5	20.000	20.000	0.000	31	1.159	36.253
j1055_4	5	38.000	38.000	0.000	109	2.123	231.783
j1055_5	5	21.000	21.000	0.000	19	1.270	24.465
j1055_6	5	29.000	29.000	0.000	28	2.703	76.028
j1055_7	5	19.000	19.000	0.000	89	3.601	320.789
j1055_8	5	26.000	21.000	0.192	74	47.963	3600.000
j1055_9	5	19.000	19.000	0.000	18	2.587	46.855
j1055_10	5	27.000	27.000	0.000	93	1.963	182.851
j1056_1	5	22.000	22.000	0.000	118	13.421	1583.975
j1056_2	5	20.000	20.000	0.000	15	1.410	21.466
j1056_3	5	37.000	37.000	0.000	224	2.163	484.751
