instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j2050_9	5	42.000	42.000	0.000	1158	2.357	2730.281
j2050_10	5	43.000	33.000	0.233	1406	5.113	7200.000
j2051_1	5	28.000	28.000	0.000	149	1.240	185.118
j2051_2	5	40.000	40.000	0.000	259	0.968	251.135
j2051_3	5	27.000	27.000	0.000	43	0.721	31.422
j2051_4	5	34.000	34.000	0.000	315	1.141	359.896
j2051_5	5	44.000	37.000	0.159	1257	5.720	7200.000
j2051_6	5	34.000	34.000	0.000	465	2.595	1206.996
j2051_7	5	29.000	29.000	0.000	90	1.106	100.049
j2051_8	5	37.000	37.000	0.000	510	1.988	1014.415
j2051_9	5	35.000	35.000	0.000	106	1.074	114.274
j2051_10	5	33.000	33.000	0.000	181	0.915	166.073
j2052_1	5	29.000	29.000	0.000	219	0.985	216.165
j2052_2	5	36.000	36.000	0.000	233	0.792	185.438
j2052_3	5	36.000	36.000	0.000	503	1.093	550.298
j2052_4	5	32.000	32.000	0.000	264	0.962	254.355
j2052_5	5	33.000	33.000	0.000	139	0.774	107.985
j2052_6	5	31.000	31.000	0.000	99	1.091	108.524
j2052_7	5	39.000	39.000	0.000	237	0.814	193.881
j2052_8	5	43.000	43.000	0.000	686	1.129	775.165
j2052_9	5	29.000	29.000	0.000	198	1.137	225.990
j2052_10	5	39.000	39.000	0.000	1173	1.388	1628.424
j2053_1	5	inf	-inf	nan	0	inf	7200.000
j2053_2	5	inf	-inf	nan	0	inf	7200.000
j2053_3	5	inf	-inf	nan	0	inf	7200.000
j2053_4	5	inf	-inf	nan	0	inf	7200.000
j2053_5	5	inf	-inf	nan	0	inf	7200.000
j2053_6	5	inf	-inf	nan	0	inf	7200.000
j2053_7	5	inf	-inf	nan	0	inf	7200.000
j2053_8	5	inf	-inf	nan	0	inf	7200.000
j2053_9	5	inf	-inf	nan	0	inf	7200.000
j2053_10	5	inf	-inf	nan	0	inf	7200.000
j2054_1	5	44.000	39.000	0.114	1142	6.293	7200.000
j2054_2	5	30.000	22.000	0.267	134	53.076	7200.000
j2054_3	5	36.000	25.000	0.306	202	35.299	7200.000
j2054_4	5	43.000	32.000	0.256	252	28.342	7200.000
j2054_5	5	37.000	37.000	0.000	196	5.693	1116.113
j2054_6	5	49.000	32.000	0.347	3	1562.591	7200.000
j2054_7	5	38.000	38.000	0.000	607	2.050	1244.540
j2054_8	5	38.000	24.000	0.368	19	352.421	7200.000
j2054_9	5	38.000	34.000	0.105	680	10.562	7200.000
j2054_10	5	31.000	22.000	0.290	147	48.298	7200.000
j2055_1	5	38.000	38.000	0.000	778	3.013	2344.178
j2055_2	5	31.000	31.000	0.000	563	9.524	5362.528
