instance	Gamma	objval	objbound	gap	runtime
j2032_2	15	26.000	26.000	0.000	25.994
j2032_3	15	42.000	42.000	0.000	27.474
j2032_4	15	28.000	28.000	0.000	28.612
j2032_5	15	33.000	33.000	0.000	24.173
j2032_6	15	34.000	34.000	0.000	26.572
j2032_7	15	29.000	29.000	0.000	35.631
j2032_8	15	44.000	44.000	0.000	19.458
j2032_9	15	51.000	51.000	0.000	22.864
j2032_10	15	31.000	31.000	0.000	25.716
j2033_1	15	37.000	37.000	0.000	782.529
j2033_2	15	39.000	38.999	0.000	1142.584
j2033_3	15	67.000	36.000	0.463	7200.012
j2033_4	15	29.000	29.000	0.000	1269.115
j2033_5	15	70.000	59.000	0.157	7200.004
j2033_6	15	27.000	27.000	0.000	701.903
j2033_7	15	40.000	40.000	0.000	58.588
j2033_8	15	49.000	49.000	0.000	2470.054
j2033_9	15	49.000	49.000	0.000	40.642
j2033_10	15	62.000	56.000	0.097	7200.007
j2034_1	15	54.000	54.000	0.000	30.533
j2034_2	15	29.000	29.000	0.000	63.476
j2034_3	15	48.000	48.000	0.000	158.051
j2034_4	15	34.000	34.000	0.000	61.253
j2034_5	15	37.000	37.000	0.000	87.923
j2034_6	15	41.000	41.000	0.000	66.440
j2034_7	15	41.000	41.000	0.000	33.197
j2034_8	15	25.000	25.000	0.000	34.512
j2034_9	15	36.000	36.000	0.000	49.204
j2034_10	15	44.000	44.000	0.000	24.557
j2035_1	15	47.000	47.000	0.000	22.208
j2035_2	15	24.000	24.000	0.000	23.612
j2035_3	15	36.000	36.000	0.000	20.793
j2035_4	15	37.000	37.000	0.000	24.098
j2035_5	15	38.000	38.000	0.000	28.731
j2035_6	15	40.000	40.000	0.000	23.996
j2035_7	15	26.000	26.000	0.000	22.952
j2035_8	15	33.000	33.000	0.000	30.398
j2035_9	15	44.000	44.000	0.000	24.308
j2035_10	15	36.000	36.000	0.000	22.079
j2037_1	15	59.000	43.000	0.271	7200.006
j2037_2	15	45.000	33.000	0.267	7200.003
j2037_3	15	48.000	34.000	0.292	7200.060
j2037_4	15	50.000	42.000	0.160	7200.009
j2037_5	15	69.000	46.000	0.333	7200.003
j2037_6	15	48.000	31.068	0.353	7200.006
