instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j2016_6	10	58.000	48.000	0.172	1335	5.388	7200.000
j2016_7	10	39.000	39.000	0.000	691	0.975	674.307
j2016_8	10	42.000	41.000	0.024	1759	4.088	7200.000
j2016_9	10	29.000	29.000	0.000	71	2.344	166.801
j2016_10	10	62.000	52.000	0.161	1724	4.170	7200.000
j2017_1	10	26.000	19.000	0.269	49	139.737	7200.000
j2017_2	10	58.000	38.000	0.345	8	731.553	7200.000
j2017_3	10	51.000	38.000	0.255	749	9.555	7200.000
j2017_4	10	48.000	34.000	0.292	59	111.812	7200.000
j2017_5	10	29.000	21.000	0.276	30	231.724	7200.000
j2017_6	10	57.000	40.000	0.298	93	75.832	7200.000
j2017_7	10	42.000	30.000	0.286	71	99.137	7200.000
j2017_8	10	44.000	34.000	0.227	84	84.440	7200.000
j2017_9	10	27.000	20.000	0.259	77	92.299	7200.000
j2017_10	10	44.000	30.000	0.318	28	240.437	7200.000
j2018_1	10	48.000	48.000	0.000	661	1.571	1038.765
j2018_2	10	42.000	42.000	0.000	322	0.715	230.420
j2018_3	10	31.000	25.000	0.194	226	31.374	7200.000
j2018_4	10	34.000	25.000	0.265	455	15.768	7200.000
j2018_5	10	36.000	36.000	0.000	113	1.553	175.885
j2018_6	10	34.000	34.000	0.000	262	3.167	830.072
j2018_7	10	40.000	39.000	0.025	1235	5.823	7200.000
j2018_8	10	46.000	46.000	0.000	766	4.492	3441.275
j2018_9	10	33.000	33.000	0.000	370	2.284	845.641
j2018_10	10	40.000	35.000	0.125	1354	5.308	7200.000
j2019_1	10	40.000	40.000	0.000	642	1.906	1224.064
j2019_2	10	31.000	31.000	0.000	61	2.009	122.980
j2019_3	10	43.000	43.000	0.000	1051	3.772	3965.012
j2019_4	10	30.000	30.000	0.000	1402	4.530	6351.599
j2019_5	10	36.000	36.000	0.000	890	4.451	3962.023
j2019_6	10	57.000	45.000	0.211	1382	5.204	7200.000
j2019_7	10	46.000	45.000	0.022	1829	3.931	7200.000
j2019_8	10	33.000	33.000	0.000	148	0.879	130.401
j2019_9	10	30.000	30.000	0.000	247	1.645	406.783
j2019_10	10	53.000	41.000	0.226	489	14.660	7200.000
j2020_1	10	39.000	39.000	0.000	499	1.402	700.040
j2020_2	10	45.000	45.000	0.000	1718	3.076	5285.371
j2020_3	10	33.000	33.000	0.000	311	1.508	469.358
j2020_4	10	36.000	36.000	0.000	294	1.053	310.082
j2020_5	10	32.000	32.000	0.000	735	2.052	1508.613
j2020_6	10	33.000	33.000	0.000	338	0.948	320.889
j2020_7	10	39.000	39.000	0.000	162	0.859	139.478
j2020_8	10	26.000	26.000	0.000	92	0.808	74.713
j2020_9	10	54.000	54.000	0.000	1592	2.787	4436.510
j2020_10	10	33.000	33.000	0.000	248	2.330	578.205
j2021_1	10	inf	-inf	nan	0	inf	7200.000
j2021_2	10	inf	-inf	nan	0	inf	7200.000
j2021_3	10	52.000	33.000	0.365	2	1513.100	7200.000
j2021_4	10	64.000	42.000	0.344	8	742.145	7200.000
j2021_5	10	inf	-inf	nan	0	inf	7200.000
j2021_6	10	39.000	26.000	0.333	3	1382.587	7200.000
j2021_7	10	50.000	31.000	0.380	1	2203.449	7200.000
j2021_8	10	inf	-inf	nan	0	inf	7200.000
j2021_9	10	inf	-inf	nan	0	inf	7200.000
j2021_10	10	inf	-inf	nan	0	inf	7200.000
j2022_1	10	42.000	39.000	0.071	1020	7.049	7200.000
j2022_2	10	48.000	39.000	0.187	1028	6.995	7200.000
j2022_3	10	37.000	25.000	0.324	14	417.869	7200.000
j2022_4	10	41.000	26.000	0.366	2	2397.179	7200.000
j2022_5	10	inf	-inf	nan	0	inf	7200.000
j2022_6	10	39.000	37.000	0.051	817	8.798	7200.000
j2022_7	10	33.000	22.000	0.333	19	359.873	7200.000
j2022_8	10	54.000	37.000	0.315	24	274.799	7200.000
j2022_9	10	33.000	23.000	0.303	122	58.130	7200.000
j2022_10	10	47.000	47.000	0.000	736	3.007	2213.149
j2023_1	10	40.000	40.000	0.000	557	6.294	3506.013
j2023_2	10	36.000	36.000	0.000	1218	5.103	6216.537
j2023_3	10	45.000	45.000	0.000	605	3.860	2335.466
j2023_4	10	40.000	39.000	0.025	1062	6.771	7200.000
j2023_5	10	35.000	35.000	0.000	748	5.957	4456.035
j2023_6	10	35.000	26.000	0.257	576	12.404	7200.000
j2023_7	10	30.000	30.000	0.000	415	4.588	1904.204
j2023_8	10	29.000	29.000	0.000	75	2.770	208.095
j2023_9	10	27.000	21.000	0.222	193	36.922	7200.000
j2023_10	10	41.000	41.000	0.000	238	3.685	877.489
j2024_1	10	43.000	43.000	0.000	423	1.315	556.744
j2024_2	10	50.000	47.000	0.060	1453	4.943	7200.000
j2024_3	10	26.000	26.000	0.000	212	2.165	459.264
j2024_4	10	42.000	42.000	0.000	687	2.664	1830.363
j2024_5	10	51.000	47.000	0.078	1612	4.463	7200.000
j2024_6	10	22.000	22.000	0.000	63	1.660	104.895
j2024_7	10	29.000	29.000	0.000	427	1.313	560.870
j2024_8	10	44.000	44.000	0.000	548	5.953	3262.703
j2024_9	10	38.000	38.000	0.000	524	1.710	896.482
j2024_10	10	29.000	29.000	0.000	199	0.945	188.361
j2025_1	10	60.000	38.000	0.367	10	611.399	7200.000
j2025_2	10	32.000	23.000	0.281	85	81.282	7200.000
j2025_3	10	33.000	24.000	0.273	75	94.215	7200.000
j2025_4	10	39.000	26.000	0.333	31	215.159	7200.000
j2025_5	10	47.000	32.000	0.319	100	69.781	7200.000
j2025_6	10	40.000	34.000	0.150	918	7.829	7200.000
j2025_7	10	40.000	29.000	0.275	88	77.788	7200.000
j2025_8	10	27.000	21.000	0.222	82	83.572	7200.000
j2025_9	10	37.000	25.000	0.324	19	354.031	7200.000
j2025_10	10	50.000	34.000	0.320	22	305.658	7200.000
j2026_1	10	34.000	34.000	0.000	631	1.764	1113.727
j2026_2	10	33.000	27.000	0.182	209	34.276	7200.000
j2026_3	10	42.000	37.000	0.119	1087	6.617	7200.000
j2026_4	10	35.000	25.000	0.286	146	48.800	7200.000
j2026_5	10	42.000	42.000	0.000	283	2.665	754.486
j2026_6	10	38.000	27.000	0.289	165	43.314	7200.000
j2026_7	10	23.000	19.000	0.174	216	32.937	7200.000
j2026_8	10	50.000	46.000	0.080	1816	3.965	7200.000
j2026_9	10	34.000	34.000	0.000	233	2.228	519.449
j2026_10	10	70.000	46.000	0.343	37	184.612	7200.000
j2027_1	10	26.000	26.000	0.000	143	0.837	120.004
j2027_2	10	35.000	35.000	0.000	703	2.013	1415.842
j2027_3	10	35.000	35.000	0.000	286	1.137	325.494
j2027_4	10	41.000	41.000	0.000	86	1.321	113.954
j2027_5	10	42.000	42.000	0.000	508	2.952	1499.975
j2027_6	10	34.000	34.000	0.000	219	2.976	651.993
j2027_7	10	42.000	42.000	0.000	82	0.729	60.128
j2027_8	10	34.000	34.000	0.000	509	1.289	656.213
j2027_9	10	35.000	35.000	0.000	809	1.610	1302.676
j2027_10	10	33.000	33.000	0.000	211	1.685	355.847
j2028_1	10	34.000	34.000	0.000	209	0.942	197.214
j2028_2	10	37.000	37.000	0.000	851	2.877	2448.882
j2028_3	10	29.000	29.000	0.000	73	0.876	64.319
j2028_4	10	33.000	33.000	0.000	458	1.916	877.866
j2028_5	10	42.000	42.000	0.000	274	0.891	244.419
j2028_6	10	27.000	27.000	0.000	61	1.223	74.960
j2028_7	10	38.000	35.000	0.079	2199	3.273	7200.000
j2028_8	10	28.000	23.000	0.179	454	15.785	7200.000
j2028_9	10	30.000	30.000	0.000	24	0.853	20.864
j2028_10	10	39.000	39.000	0.000	1246	1.832	2283.620
j2029_1	10	inf	-inf	nan	0	inf	7200.000
j2029_2	10	inf	-inf	nan	0	inf	7200.000
j2029_3	10	inf	-inf	nan	0	inf	7200.000
j2029_4	10	inf	-inf	nan	0	inf	7200.000
j2029_5	10	inf	-inf	nan	0	inf	7200.000
j2029_6	10	inf	-inf	nan	0	inf	7200.000
j2029_7	10	inf	-inf	nan	0	inf	7200.000
j2029_8	10	46.000	30.000	0.348	5	1143.625	7200.000
j2029_9	10	inf	-inf	nan	0	inf	7200.000
j2029_10	10	inf	-inf	nan	0	inf	7200.000
j2030_1	10	45.000	42.000	0.067	1118	6.431	7200.000
j2030_2	10	30.000	19.000	0.367	4	1401.166	7200.000
j2030_3	10	39.000	26.000	0.333	12	514.333	7200.000
j2030_4	10	49.000	49.000	0.000	275	18.291	5030.372
j2030_5	10	43.000	27.000	0.372	1	1602.706	7200.000
j2030_6	10	54.000	40.000	0.259	339	21.102	7200.000
j2030_7	10	55.000	46.000	0.164	672	10.690	7200.000
j2030_8	10	37.000	25.000	0.324	85	82.828	7200.000
j2030_9	10	47.000	31.000	0.340	62	114.166	7200.000
j2030_10	10	47.000	31.000	0.340	134	53.094	7200.000
j2031_1	10	40.000	40.000	0.000	212	2.407	510.573
j2031_2	10	41.000	28.000	0.317	110	64.366	7200.000
j2031_3	10	34.000	25.000	0.265	451	15.758	7200.000
j2031_4	10	41.000	41.000	0.000	681	4.019	2737.390
j2031_5	10	27.000	27.000	0.000	74	0.947	70.469
j2031_6	10	37.000	26.000	0.297	54	122.895	7200.000
j2031_7	10	32.000	22.000	0.313	60	116.960	7200.000
j2031_8	10	38.000	38.000	0.000	685	4.858	3328.394
j2031_9	10	51.000	43.000	0.157	765	9.395	7200.000
j2031_10	10	48.000	42.000	0.125	1073	6.691	7200.000
j2032_1	10	33.000	33.000	0.000	881	7.169	6316.169
j2032_2	10	26.000	26.000	0.000	69	1.092	75.731
j2032_3	10	42.000	42.000	0.000	801	3.702	2965.535
j2032_4	10	28.000	24.000	0.143	998	7.206	7200.000
j2032_5	10	33.000	33.000	0.000	129	1.303	168.445
j2032_6	10	34.000	34.000	0.000	630	3.886	2448.890
j2032_7	10	29.000	29.000	0.000	739	5.856	4327.650
j2032_8	10	44.000	43.000	0.023	1415	5.082	7200.000
j2032_9	10	51.000	43.000	0.157	1983	3.627	7200.000
j2032_10	10	31.000	31.000	0.000	292	2.034	594.330
j2033_1	10	37.000	27.000	0.270	32	183.429	7200.000
j2033_2	10	39.000	27.000	0.308	50	139.843	7200.000
j2033_3	10	67.000	41.000	0.388	1	1912.409	7200.000
j2033_4	10	29.000	21.000	0.276	46	145.768	7200.000
j2033_5	10	70.000	46.000	0.343	20	329.359	7200.000
j2033_6	10	27.000	20.000	0.259	99	71.987	7200.000
j2033_7	10	40.000	30.000	0.250	117	60.157	7200.000
j2033_8	10	49.000	32.000	0.347	38	179.363	7200.000
j2033_9	10	49.000	38.000	0.224	519	13.832	7200.000
j2033_10	10	62.000	41.000	0.339	23	297.035	7200.000
j2034_1	10	54.000	51.000	0.056	1829	3.932	7200.000
j2034_2	10	29.000	29.000	0.000	249	1.673	416.933
j2034_3	10	48.000	35.000	0.271	391	18.254	7200.000
j2034_4	10	34.000	34.000	0.000	621	3.550	2204.719
j2034_5	10	37.000	26.000	0.297	196	35.976	7200.000
j2034_6	10	41.000	41.000	0.000	468	3.032	1419.112
j2034_7	10	41.000	40.000	0.024	1064	6.743	7200.000
j2034_8	10	25.000	25.000	0.000	271	4.401	1193.018
j2034_9	10	36.000	36.000	0.000	346	9.490	3284.051
j2034_10	10	44.000	44.000	0.000	870	3.222	2803.264
j2035_1	10	47.000	47.000	0.000	831	3.130	2601.392
j2035_2	10	24.000	24.000	0.000	148	1.031	152.943
j2035_3	10	36.000	36.000	0.000	258	0.814	210.551
j2035_4	10	37.000	37.000	0.000	475	2.525	1199.841
j2035_5	10	38.000	35.000	0.079	1433	5.015	7200.000
j2035_6	10	40.000	40.000	0.000	1252	5.161	6461.912
j2035_7	10	26.000	26.000	0.000	94	1.855	174.716
j2035_8	10	33.000	33.000	0.000	442	1.823	805.953
j2035_9	10	44.000	44.000	0.000	217	1.422	308.903
j2035_10	10	36.000	36.000	0.000	599	1.736	1039.973
j2037_1	10	58.000	37.000	0.362	1	3002.524	7200.000
j2037_2	10	inf	-inf	nan	0	inf	7200.000
j2037_3	10	inf	-inf	nan	0	inf	7200.000
j2037_4	10	inf	-inf	nan	0	inf	7200.000
j2037_5	10	67.000	43.000	0.358	1	3178.283	7200.000
j2037_6	10	inf	-inf	nan	0	inf	7200.000
j2037_7	10	inf	-inf	nan	0	inf	7200.000
j2037_8	10	inf	-inf	nan	0	inf	7200.000
j2037_9	10	inf	-inf	nan	0	inf	7200.000
j2037_10	10	inf	-inf	nan	0	inf	7200.000
j2038_1	10	34.000	23.000	0.324	51	137.197	7200.000
j2038_2	10	41.000	26.000	0.366	3	1108.599	7200.000
j2038_3	10	34.000	22.000	0.353	63	112.448	7200.000
j2038_4	10	51.000	32.000	0.373	21	323.051	7200.000
j2038_5	10	53.000	42.000	0.208	728	9.851	7200.000
j2038_6	10	45.000	38.000	0.156	1255	5.726	7200.000
j2038_7	10	inf	-inf	nan	0	inf	7200.000
j2038_8	10	50.000	41.000	0.180	678	10.586	7200.000
j2038_9	10	53.000	35.000	0.340	50	137.114	7200.000
j2038_10	10	46.000	30.000	0.348	165	43.354	7200.000
j2039_1	10	48.000	48.000	0.000	781	8.230	6427.789
j2039_2	10	48.000	48.000	0.000	822	6.637	5455.598
j2039_3	10	39.000	39.000	0.000	890	3.243	2886.384
j2039_4	10	45.000	45.000	0.000	274	1.669	457.670
j2039_5	10	41.000	38.000	0.073	1092	6.585	7200.000
j2039_6	10	62.000	50.000	0.194	2020	3.561	7200.000
j2039_7	10	36.000	36.000	0.000	430	1.553	668.114
j2039_8	10	35.000	35.000	0.000	752	5.344	4019.099
j2039_9	10	31.000	31.000	0.000	203	1.402	284.991
j2039_10	10	29.000	29.000	0.000	132	3.616	477.622
j2040_1	10	38.000	38.000	0.000	622	1.635	1017.287
j2040_2	10	27.000	27.000	0.000	196	1.107	217.236
j2040_3	10	48.000	44.000	0.083	1269	5.667	7200.000
j2040_4	10	44.000	44.000	0.000	616	0.900	554.912
j2040_5	10	47.000	47.000	0.000	1239	3.507	4345.753
j2040_6	10	30.000	30.000	0.000	99	2.100	208.339
j2040_7	10	43.000	43.000	0.000	197	0.711	140.483
j2040_8	10	40.000	39.000	0.025	1947	3.691	7200.000
j2040_9	10	41.000	41.000	0.000	288	6.597	1900.424
j2040_10	10	38.000	38.000	0.000	936	4.760	4455.434
j2041_1	10	56.000	38.000	0.321	15	408.451	7200.000
j2041_2	10	43.000	28.000	0.349	4	1256.433	7200.000
j2041_3	10	35.000	26.000	0.257	96	73.671	7200.000
j2041_4	10	47.000	31.000	0.340	20	338.445	7200.000
j2041_5	10	42.000	33.000	0.214	353	20.268	7200.000
j2041_6	10	53.000	34.000	0.358	15	449.567	7200.000
j2041_7	10	32.000	27.000	0.156	74	93.867	7200.000
j2041_8	10	38.000	27.000	0.289	98	71.021	7200.000
j2041_9	10	38.000	26.000	0.316	35	192.271	7200.000
j2041_10	10	42.000	39.000	0.071	586	12.246	7200.000
j2042_1	10	25.000	25.000	0.000	70	1.527	107.278
j2042_2	10	36.000	36.000	0.000	196	1.501	294.494
j2042_3	10	43.000	43.000	0.000	778	3.016	2346.741
j2042_4	10	58.000	48.000	0.172	1550	4.637	7200.000
j2042_5	10	32.000	30.000	0.062	554	12.943	7200.000
j2042_6	10	53.000	53.000	0.000	898	2.909	2612.671
j2042_7	10	43.000	43.000	0.000	524	4.362	2286.164
j2042_8	10	45.000	35.000	0.222	155	45.872	7200.000
j2042_9	10	46.000	46.000	0.000	1048	2.194	2299.519
j2042_10	10	30.000	30.000	0.000	84	2.193	184.652
j2043_1	10	52.000	52.000	0.000	2127	3.029	6443.366
j2043_2	10	39.000	39.000	0.000	825	1.329	1096.784
j2043_3	10	42.000	42.000	0.000	1191	2.388	2844.272
j2043_4	10	26.000	26.000	0.000	90	0.847	76.543
j2043_5	10	42.000	39.000	0.071	1750	4.111	7200.000
j2043_6	10	42.000	41.000	0.024	1944	3.701	7200.000
j2043_7	10	27.000	27.000	0.000	112	0.825	92.774
j2043_8	10	39.000	39.000	0.000	1504	3.466	5212.492
j2043_9	10	36.000	36.000	0.000	412	2.354	970.548
j2043_10	10	39.000	39.000	0.000	893	5.838	5213.745
j2044_1	10	29.000	29.000	0.000	461	0.867	399.811
j2044_2	10	38.000	38.000	0.000	397	0.835	331.672
j2044_3	10	43.000	43.000	0.000	557	0.927	516.902
j2044_4	10	40.000	40.000	0.000	434	0.966	419.475
j2044_5	10	41.000	41.000	0.000	259	0.747	193.691
j2044_6	10	35.000	35.000	0.000	257	0.717	184.627
j2044_7	10	42.000	42.000	0.000	435	0.900	391.816
j2044_8	10	34.000	34.000	0.000	132	0.956	126.565
j2044_9	10	46.000	46.000	0.000	695	1.310	910.811
j2044_10	10	41.000	41.000	0.000	228	0.908	207.309
j2045_1	10	inf	-inf	nan	0	inf	7200.000
j2045_2	10	inf	-inf	nan	0	inf	7200.000
j2045_3	10	inf	-inf	nan	0	inf	7200.000
j2045_4	10	inf	-inf	nan	0	inf	7200.000
j2045_5	10	54.000	34.000	0.370	2	1765.507	7200.000
j2045_6	10	56.000	36.000	0.357	25	273.147	7200.000
j2045_7	10	inf	-inf	nan	0	inf	7200.000
j2045_8	10	49.000	32.000	0.347	13	509.603	7200.000
j2045_9	10	59.000	38.000	0.356	11	519.708	7200.000
j2045_10	10	inf	-inf	nan	0	inf	7200.000
j2046_1	10	46.000	30.000	0.348	23	284.910	7200.000
j2046_2	10	45.000	33.000	0.267	835	8.601	7200.000
j2046_3	10	41.000	26.000	0.366	3	1780.272	7200.000
j2046_4	10	42.000	27.000	0.357	113	61.515	7200.000
j2046_5	10	36.000	36.000	0.000	1254	5.343	6700.125
j2046_6	10	45.000	30.000	0.333	29	239.001	7200.000
j2046_7	10	37.000	24.000	0.351	21	309.328	7200.000
j2046_8	10	38.000	26.000	0.316	292	24.564	7200.000
j2046_9	10	41.000	41.000	0.000	964	4.864	4689.444
j2046_10	10	47.000	41.000	0.128	946	7.601	7200.000
j2047_1	10	32.000	25.000	0.219	739	9.686	7200.000
j2047_2	10	30.000	30.000	0.000	185	0.898	166.531
j2047_3	10	31.000	31.000	0.000	81	0.926	75.325
j2047_4	10	34.000	34.000	0.000	244	1.352	330.288
j2047_5	10	33.000	33.000	0.000	404	2.495	1008.544
j2047_6	10	34.000	34.000	0.000	135	0.965	130.659
j2047_7	10	44.000	44.000	0.000	724	1.067	772.941
j2047_8	10	29.000	29.000	0.000	132	1.038	137.493
j2047_9	10	58.000	48.000	0.172	1455	4.943	7200.000
j2047_10	10	42.000	29.000	0.310	136	52.289	7200.000
j2048_1	10	32.000	32.000	0.000	1613	3.987	6431.746
j2048_2	10	37.000	37.000	0.000	771	3.905	3011.067
j2048_3	10	32.000	32.000	0.000	97	0.638	62.221
j2048_4	10	24.000	24.000	0.000	130	0.952	124.186
j2048_5	10	24.000	24.000	0.000	76	0.553	42.413
j2048_6	10	46.000	46.000	0.000	1420	2.357	3347.387
j2048_7	10	41.000	41.000	0.000	253	0.700	177.544
j2048_8	10	32.000	32.000	0.000	209	0.748	156.695
j2048_9	10	36.000	36.000	0.000	273	1.051	287.367
j2048_10	10	45.000	45.000	0.000	886	5.883	5212.551
j2049_1	10	39.000	25.000	0.359	3	1611.106	7200.000
j2049_2	10	57.000	41.000	0.281	13	497.291	7200.000
j2049_3	10	34.000	23.000	0.324	28	219.797	7200.000
j2049_4	10	60.000	38.000	0.367	3	1788.964	7200.000
j2049_5	10	34.000	29.000	0.147	260	27.482	7200.000
j2049_6	10	42.000	29.000	0.310	86	81.859	7200.000
j2049_7	10	51.000	34.000	0.333	104	68.562	7200.000
j2049_8	10	34.000	24.000	0.294	51	135.541	7200.000
j2049_9	10	32.000	24.000	0.250	51	131.127	7200.000
j2049_10	10	47.000	30.000	0.362	4	1241.861	7200.000
j2050_1	10	44.000	33.000	0.250	274	26.123	7200.000
j2050_2	10	35.000	35.000	0.000	790	4.526	3575.849
j2050_3	10	36.000	36.000	0.000	574	1.185	680.289
j2050_4	10	27.000	27.000	0.000	247	13.273	3278.874
j2050_5	10	46.000	39.000	0.152	1057	6.798	7200.000
j2050_6	10	34.000	34.000	0.000	674	1.631	1099.728
j2050_7	10	24.000	24.000	0.000	171	5.288	904.574
j2050_8	10	38.000	38.000	0.000	1233	2.077	2561.907
j2050_9	10	44.000	44.000	0.000	1450	2.690	3900.884
j2050_10	10	45.000	35.000	0.222	1217	5.904	7200.000
j2051_1	10	28.000	28.000	0.000	144	1.241	179.141
j2051_2	10	40.000	40.000	0.000	254	0.896	227.852
j2051_3	10	27.000	27.000	0.000	44	0.694	30.895
j2051_4	10	34.000	34.000	0.000	311	0.960	298.972
j2051_5	10	44.000	37.000	0.159	1349	5.325	7200.000
j2051_6	10	34.000	34.000	0.000	475	2.536	1205.086
j2051_7	10	29.000	29.000	0.000	88	1.081	95.530
j2051_8	10	39.000	39.000	0.000	528	1.639	865.913
j2051_9	10	35.000	35.000	0.000	116	0.803	93.555
j2051_10	10	33.000	33.000	0.000	181	0.673	122.185
j2052_1	10	29.000	29.000	0.000	215	0.716	154.323
j2052_2	10	36.000	36.000	0.000	239	0.611	146.534
j2052_3	10	38.000	38.000	0.000	717	1.038	744.759
j2052_4	10	33.000	33.000	0.000	317	0.845	268.322
j2052_5	10	33.000	33.000	0.000	138	0.575	79.643
j2052_6	10	31.000	31.000	0.000	102	0.817	83.720
j2052_7	10	39.000	39.000	0.000	349	0.819	286.267
j2052_8	10	44.000	44.000	0.000	709	0.911	646.087
j2052_9	10	29.000	29.000	0.000	199	0.822	163.895
j2052_10	10	40.000	40.000	0.000	1241	1.524	1891.746
j2053_1	10	43.000	29.000	0.326	1	3503.805	7200.000
j2053_2	10	inf	-inf	nan	0	inf	7200.000
j2053_3	10	inf	-inf	nan	0	inf	7200.000
j2053_4	10	inf	-inf	nan	0	inf	7200.000
j2053_5	10	inf	-inf	nan	0	inf	7200.000
j2053_6	10	inf	-inf	nan	0	inf	7200.000
j2053_7	10	inf	-inf	nan	0	inf	7200.000
j2053_8	10	inf	-inf	nan	0	inf	7200.000
j2053_9	10	inf	-inf	nan	0	inf	7200.000
j2053_10	10	inf	-inf	nan	0	inf	7200.000
j2054_1	10	44.000	39.000	0.114	1289	5.579	7200.000
j2054_2	10	31.000	22.000	0.290	211	33.955	7200.000
j2054_3	10	38.000	25.000	0.342	190	37.584	7200.000
j2054_4	10	44.000	30.000	0.318	152	46.969	7200.000
j2054_5	10	37.000	37.000	0.000	214	12.445	2663.855
j2054_6	10	49.000	31.000	0.367	4	1270.643	7200.000
j2054_7	10	39.000	39.000	0.000	714	4.681	3343.099
j2054_8	10	38.000	24.000	0.368	9	682.641	7200.000
j2054_9	10	40.000	33.000	0.175	373	19.228	7200.000
j2054_10	10	31.000	22.000	0.290	129	54.626	7200.000
j2055_1	10	38.000	38.000	0.000	821	2.889	2372.436
j2055_2	10	32.000	31.000	0.031	789	9.087	7200.000
