instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j2014_4	0	28.000	28.000	0.000	2	111.511	223.557
j2014_5	0	30.000	30.000	0.000	2	287.873	576.570
j2014_6	0	20.000	20.000	0.000	1	386.881	387.387
j2014_7	0	29.000	29.000	0.000	1	0.621	1.181
j2014_8	0	27.000	27.000	0.000	1	2290.670	2291.177
j2014_9	0	26.000	26.000	0.000	1	20.297	20.920
j2014_10	0	24.000	24.000	0.000	1	2.606	3.020
j2015_1	0	25.000	25.000	0.000	1	0.459	0.806
j2015_2	0	24.000	24.000	0.000	1	0.790	1.170
j2015_3	0	25.000	25.000	0.000	1	1.101	1.443
j2015_4	0	27.000	27.000	0.000	1	0.444	0.787
j2015_5	0	25.000	25.000	0.000	1	0.510	0.886
j2015_6	0	19.000	19.000	0.000	1	0.390	0.728
j2015_7	0	26.000	26.000	0.000	1	0.526	0.927
j2015_8	0	22.000	22.000	0.000	1	2.877	3.278
j2015_9	0	21.000	21.000	0.000	1	0.635	0.980
j2015_10	0	24.000	24.000	0.000	1	0.440	0.884
j2016_1	0	24.000	24.000	0.000	1	0.350	0.690
j2016_2	0	24.000	24.000	0.000	1	0.478	0.944
j2016_3	0	31.000	31.000	0.000	1	0.196	0.531
j2016_4	0	36.000	36.000	0.000	1	0.300	0.733
j2016_5	0	21.000	21.000	0.000	1	1.308	1.653
j2016_6	0	36.000	36.000	0.000	1	0.455	0.911
j2016_7	0	25.000	25.000	0.000	1	0.371	0.760
j2016_8	0	28.000	28.000	0.000	1	0.436	0.811
j2016_9	0	18.000	18.000	0.000	1	0.413	0.908
j2016_10	0	38.000	38.000	0.000	1	0.341	0.689
j2017_1	0	17.000	17.000	0.000	1	162.264	162.706
j2017_2	0	36.000	36.000	0.000	1	502.914	503.332
j2017_3	0	32.000	32.000	0.000	1	5.219	5.853
j2017_4	0	30.000	30.000	0.000	1	3.742	4.302
j2017_5	0	19.000	19.000	0.000	1	10.411	10.893
j2017_6	0	36.000	36.000	0.000	1	12.260	12.808
j2017_7	0	27.000	27.000	0.000	1	5.861	6.529
j2017_8	0	27.000	27.000	0.000	1	2.188	2.648
j2017_9	0	18.000	18.000	0.000	1	35.790	36.136
j2017_10	0	29.000	29.000	0.000	1	216.161	216.562
j2018_1	0	30.000	30.000	0.000	1	0.401	1.158
j2018_2	0	27.000	27.000	0.000	1	0.331	0.809
j2018_3	0	20.000	20.000	0.000	1	1.821	2.421
j2018_4	0	21.000	21.000	0.000	1	1.746	2.402
j2018_5	0	23.000	23.000	0.000	1	0.778	1.222
j2018_6	0	21.000	21.000	0.000	1	0.912	1.260
j2018_7	0	25.000	25.000	0.000	1	0.258	0.644
j2018_8	0	29.000	29.000	0.000	1	0.533	0.875
j2018_9	0	22.000	22.000	0.000	1	0.516	0.859
j2018_10	0	27.000	27.000	0.000	1	0.938	1.311
j2019_1	0	25.000	25.000	0.000	1	0.344	0.675
j2019_2	0	20.000	20.000	0.000	1	0.603	1.100
j2019_3	0	27.000	27.000	0.000	1	0.550	0.894
j2019_4	0	20.000	20.000	0.000	1	0.292	0.684
j2019_5	0	23.000	23.000	0.000	1	0.411	0.762
j2019_6	0	35.000	35.000	0.000	1	0.412	0.757
j2019_7	0	30.000	30.000	0.000	1	0.205	0.578
j2019_8	0	21.000	21.000	0.000	1	0.161	0.506
j2019_9	0	19.000	19.000	0.000	1	0.342	0.819
j2019_10	0	33.000	33.000	0.000	1	5.770	6.104
j2020_1	0	25.000	25.000	0.000	1	0.242	0.615
j2020_2	0	29.000	29.000	0.000	1	0.236	0.570
j2020_3	0	21.000	21.000	0.000	1	0.403	0.747
j2020_4	0	23.000	23.000	0.000	1	0.187	0.560
j2020_5	0	20.000	20.000	0.000	1	0.149	0.483
j2020_6	0	21.000	21.000	0.000	1	0.184	0.650
j2020_7	0	25.000	25.000	0.000	1	0.170	0.591
j2020_8	0	17.000	17.000	0.000	1	0.214	0.600
j2020_9	0	34.000	34.000	0.000	1	0.151	0.551
j2020_10	0	21.000	21.000	0.000	1	0.414	0.761
j2021_1	0	inf	-inf	nan	0	inf	7200.000
j2021_2	0	inf	-inf	nan	0	inf	7200.000
j2021_3	0	33.000	33.000	0.000	1	1791.723	1792.154
j2021_4	0	42.000	42.000	0.000	1	876.683	877.108
j2021_5	0	inf	-inf	nan	0	inf	7200.000
j2021_6	0	26.000	26.000	0.000	1	2918.350	2918.731
j2021_7	0	31.000	31.000	0.000	1	4153.431	4153.802
j2021_8	0	inf	-inf	nan	0	inf	7200.000
j2021_9	0	inf	-inf	nan	0	inf	7200.000
j2021_10	0	inf	-inf	nan	0	inf	7200.000
j2022_1	0	27.000	27.000	0.000	1	1.633	2.009
j2022_2	0	30.000	30.000	0.000	1	0.863	1.328
j2022_3	0	24.000	24.000	0.000	1	492.014	492.406
j2022_4	0	26.000	26.000	0.000	1	3365.952	3366.332
j2022_5	0	inf	-inf	nan	0	inf	7200.000
j2022_6	0	26.000	26.000	0.000	1	0.708	1.077
j2022_7	0	22.000	22.000	0.000	2	137.708	275.804
j2022_8	0	35.000	35.000	0.000	1	59.132	59.723
j2022_9	0	22.000	22.000	0.000	1	13.960	14.354
j2022_10	0	29.000	29.000	0.000	1	0.819	1.234
j2023_1	0	25.000	25.000	0.000	1	0.937	1.694
j2023_2	0	23.000	23.000	0.000	1	0.418	1.149
j2023_3	0	28.000	28.000	0.000	1	0.903	1.768
j2023_4	0	25.000	25.000	0.000	1	0.560	0.943
j2023_5	0	22.000	22.000	0.000	1	0.558	0.917
j2023_6	0	23.000	23.000	0.000	1	1.709	2.054
j2023_7	0	19.000	19.000	0.000	1	0.733	1.107
j2023_8	0	18.000	18.000	0.000	1	4.119	4.461
j2023_9	0	17.000	17.000	0.000	1	8.839	9.173
j2023_10	0	25.000	25.000	0.000	1	0.528	0.894
j2024_1	0	27.000	27.000	0.000	1	0.291	0.628
j2024_2	0	31.000	31.000	0.000	1	0.568	0.940
j2024_3	0	17.000	17.000	0.000	1	0.501	0.838
j2024_4	0	26.000	26.000	0.000	1	0.268	0.644
j2024_5	0	32.000	32.000	0.000	1	0.312	0.648
j2024_6	0	14.000	14.000	0.000	1	0.520	0.854
j2024_7	0	19.000	19.000	0.000	1	0.180	0.553
j2024_8	0	27.000	27.000	0.000	1	0.394	0.726
j2024_9	0	24.000	24.000	0.000	1	0.572	0.924
j2024_10	0	19.000	19.000	0.000	1	0.172	0.507
j2025_1	0	37.000	37.000	0.000	1	320.315	320.647
j2025_2	0	21.000	21.000	0.000	1	34.331	34.732
j2025_3	0	21.000	21.000	0.000	1	14.337	14.772
j2025_4	0	24.000	24.000	0.000	1	97.396	97.828
j2025_5	0	30.000	30.000	0.000	2	8.201	16.731
j2025_6	0	26.000	26.000	0.000	1	0.439	0.831
j2025_7	0	26.000	26.000	0.000	1	1.889	2.223
j2025_8	0	18.000	18.000	0.000	1	7.290	7.685
j2025_9	0	24.000	24.000	0.000	1	105.276	105.621
j2025_10	0	31.000	31.000	0.000	1	70.913	71.422
j2026_1	0	22.000	22.000	0.000	1	0.266	1.032
j2026_2	0	21.000	21.000	0.000	1	1.942	2.285
j2026_3	0	27.000	27.000	0.000	1	0.877	1.249
j2026_4	0	22.000	22.000	0.000	1	6.374	6.712
j2026_5	0	26.000	26.000	0.000	1	0.640	1.006
j2026_6	0	24.000	24.000	0.000	1	1.217	1.544
j2026_7	0	16.000	16.000	0.000	1	1.544	1.966
j2026_8	0	31.000	31.000	0.000	1	0.404	0.775
j2026_9	0	21.000	21.000	0.000	1	0.952	1.430
j2026_10	0	43.000	43.000	0.000	1	18.803	19.164
j2027_1	0	17.000	17.000	0.000	1	0.383	0.763
j2027_2	0	22.000	22.000	0.000	1	0.195	0.598
j2027_3	0	23.000	23.000	0.000	1	0.200	0.522
j2027_4	0	25.000	25.000	0.000	1	0.479	0.856
j2027_5	0	27.000	27.000	0.000	1	0.294	0.662
j2027_6	0	21.000	21.000	0.000	1	0.603	1.007
j2027_7	0	26.000	26.000	0.000	1	0.279	0.641
j2027_8	0	22.000	22.000	0.000	1	0.192	0.534
j2027_9	0	22.000	22.000	0.000	1	0.420	0.786
j2027_10	0	21.000	21.000	0.000	1	0.163	0.492
j2028_1	0	22.000	22.000	0.000	1	0.185	0.561
j2028_2	0	24.000	24.000	0.000	1	0.200	0.561
j2028_3	0	18.000	18.000	0.000	1	0.213	0.613
j2028_4	0	22.000	22.000	0.000	1	0.423	0.819
j2028_5	0	26.000	26.000	0.000	1	0.331	0.827
j2028_6	0	17.000	17.000	0.000	1	0.528	0.936
j2028_7	0	25.000	25.000	0.000	1	0.199	0.611
j2028_8	0	18.000	18.000	0.000	1	0.523	0.861
j2028_9	0	19.000	19.000	0.000	1	0.120	0.493
j2028_10	0	25.000	25.000	0.000	1	0.259	0.624
j2029_1	0	inf	-inf	nan	0	inf	7200.000
j2029_2	0	inf	-inf	nan	0	inf	7200.000
j2029_3	0	inf	-inf	nan	0	inf	7200.000
j2029_4	0	inf	-inf	nan	0	inf	7200.000
j2029_5	0	inf	-inf	nan	0	inf	7200.000
j2029_6	0	inf	-inf	nan	0	inf	7200.000
j2029_7	0	inf	-inf	nan	0	inf	7200.000
j2029_8	0	30.000	30.000	0.000	1	1152.508	1152.900
j2029_9	0	inf	-inf	nan	0	inf	7200.000
j2029_10	0	inf	-inf	nan	0	inf	7200.000
j2030_1	0	29.000	29.000	0.000	1	0.473	0.818
j2030_2	0	19.000	19.000	0.000	2	645.199	1290.780
j2030_3	0	25.000	25.000	0.000	1	277.685	278.023
j2030_4	0	30.000	30.000	0.000	1	8.872	9.302
j2030_5	0	27.000	27.000	0.000	1	3405.107	3405.445
j2030_6	0	34.000	34.000	0.000	1	9.527	9.972
j2030_7	0	34.000	34.000	0.000	1	179.760	180.191
j2030_8	0	23.000	23.000	0.000	1	19.407	19.833
j2030_9	0	30.000	30.000	0.000	1	12.560	12.983
j2030_10	0	30.000	30.000	0.000	1	20.030	20.446
j2031_1	0	25.000	25.000	0.000	1	0.534	0.869
j2031_2	0	27.000	27.000	0.000	2	5.398	11.126
j2031_3	0	23.000	23.000	0.000	1	5.967	6.328
j2031_4	0	26.000	26.000	0.000	1	1.655	1.986
j2031_5	0	17.000	17.000	0.000	1	0.502	0.836
j2031_6	0	23.000	23.000	0.000	1	1.710	2.065
j2031_7	0	21.000	21.000	0.000	1	22.348	22.678
j2031_8	0	24.000	24.000	0.000	1	0.588	0.912
j2031_9	0	32.000	32.000	0.000	1	1.120	1.448
j2031_10	0	30.000	30.000	0.000	1	0.558	0.913
j2032_1	0	22.000	22.000	0.000	1	1.784	2.114
j2032_2	0	17.000	17.000	0.000	1	0.593	0.921
j2032_3	0	26.000	26.000	0.000	1	0.541	0.904
j2032_4	0	19.000	19.000	0.000	1	0.629	0.964
j2032_5	0	21.000	21.000	0.000	1	5.323	5.654
j2032_6	0	22.000	22.000	0.000	1	0.593	0.929
j2032_7	0	19.000	19.000	0.000	1	0.554	0.924
j2032_8	0	28.000	28.000	0.000	1	0.262	0.603
j2032_9	0	32.000	32.000	0.000	1	0.423	0.755
j2032_10	0	20.000	20.000	0.000	1	0.360	0.736
j2033_1	0	24.000	24.000	0.000	1	14.549	14.899
j2033_2	0	25.000	25.000	0.000	1	22.862	23.196
j2033_3	0	41.000	41.000	0.000	1	4195.897	4196.681
j2033_4	0	19.000	19.000	0.000	1	106.388	106.799
j2033_5	0	43.000	43.000	0.000	1	55.207	55.659
j2033_6	0	19.000	19.000	0.000	1	42.816	43.283
j2033_7	0	26.000	26.000	0.000	1	2.214	2.968
j2033_8	0	31.000	31.000	0.000	1	214.835	215.719
j2033_9	0	31.000	31.000	0.000	1	0.878	1.209
j2033_10	0	39.000	39.000	0.000	1	254.919	255.256
j2034_1	0	34.000	34.000	0.000	1	0.405	1.027
j2034_2	0	18.000	18.000	0.000	1	0.556	1.185
j2034_3	0	30.000	30.000	0.000	1	2.012	2.601
j2034_4	0	22.000	22.000	0.000	1	0.655	1.146
j2034_5	0	23.000	23.000	0.000	1	1.643	2.170
j2034_6	0	26.000	26.000	0.000	1	0.625	1.048
j2034_7	0	26.000	26.000	0.000	1	0.912	1.623
j2034_8	0	16.000	16.000	0.000	1	1.178	1.915
j2034_9	0	23.000	23.000	0.000	1	1.518	2.312
j2034_10	0	28.000	28.000	0.000	1	0.772	1.177
j2035_1	0	29.000	29.000	0.000	1	0.508	0.890
j2035_2	0	16.000	16.000	0.000	1	0.802	1.253
j2035_3	0	22.000	22.000	0.000	1	0.426	0.815
j2035_4	0	23.000	23.000	0.000	1	0.902	1.514
j2035_5	0	25.000	25.000	0.000	1	0.566	1.359
j2035_6	0	25.000	25.000	0.000	1	0.498	1.237
j2035_7	0	17.000	17.000	0.000	1	0.467	1.223
j2035_8	0	21.000	21.000	0.000	1	0.467	1.261
j2035_9	0	27.000	27.000	0.000	1	0.678	1.428
j2035_10	0	22.000	22.000	0.000	1	0.426	0.855
j2037_1	0	37.000	37.000	0.000	1	6387.483	6387.889
j2037_2	0	inf	-inf	nan	0	inf	7200.000
j2037_3	0	inf	-inf	nan	0	inf	7200.000
j2037_4	0	inf	-inf	nan	0	inf	7200.000
j2037_5	0	43.000	43.000	0.000	1	6290.635	6290.969
j2037_6	0	inf	-inf	nan	0	inf	7200.000
j2037_7	0	inf	-inf	nan	0	inf	7200.000
j2037_8	0	inf	-inf	nan	0	inf	7200.000
j2037_9	0	inf	-inf	nan	0	inf	7200.000
j2037_10	0	inf	-inf	nan	0	inf	7200.000
j2038_1	0	22.000	22.000	0.000	2	26.328	52.996
j2038_2	0	26.000	26.000	0.000	1	962.040	962.382
j2038_3	0	22.000	22.000	0.000	1	30.629	31.000
j2038_4	0	31.000	31.000	0.000	2	48.339	97.114
j2038_5	0	33.000	33.000	0.000	1	2.147	2.553
j2038_6	0	28.000	28.000	0.000	1	5.846	6.202
j2038_7	0	inf	-inf	nan	0	inf	7200.000
j2038_8	0	31.000	31.000	0.000	1	0.926	1.676
j2038_9	0	34.000	34.000	0.000	1	3.581	4.324
j2038_10	0	30.000	30.000	0.000	1	26.484	26.896
j2039_1	0	30.000	30.000	0.000	1	4.602	5.319
j2039_2	0	30.000	30.000	0.000	1	1.909	2.662
j2039_3	0	25.000	25.000	0.000	1	0.459	0.901
j2039_4	0	28.000	28.000	0.000	1	0.552	1.273
j2039_5	0	26.000	26.000	0.000	1	0.575	1.112
j2039_6	0	40.000	40.000	0.000	1	0.240	0.977
j2039_7	0	23.000	23.000	0.000	1	0.409	0.888
j2039_8	0	22.000	22.000	0.000	1	0.658	1.375
j2039_9	0	20.000	20.000	0.000	1	0.480	1.246
j2039_10	0	18.000	18.000	0.000	1	0.713	1.322
j2040_1	0	24.000	24.000	0.000	1	0.381	0.863
j2040_2	0	18.000	18.000	0.000	1	0.489	0.939
j2040_3	0	30.000	30.000	0.000	1	1.585	2.350
j2040_4	0	28.000	28.000	0.000	1	0.382	1.194
j2040_5	0	30.000	30.000	0.000	1	0.593	1.368
j2040_6	0	19.000	19.000	0.000	1	1.148	1.978
j2040_7	0	27.000	27.000	0.000	1	0.406	1.169
j2040_8	0	26.000	26.000	0.000	1	0.482	1.229
j2040_9	0	25.000	25.000	0.000	1	0.483	1.133
j2040_10	0	25.000	25.000	0.000	1	0.734	1.247
j2041_1	0	34.000	34.000	0.000	1	192.356	192.869
j2041_2	0	28.000	28.000	0.000	1	1541.077	1541.517
j2041_3	0	22.000	22.000	0.000	2	2.057	4.947
j2041_4	0	29.000	29.000	0.000	1	74.049	74.632
j2041_5	0	27.000	27.000	0.000	1	8.782	9.284
j2041_6	0	33.000	33.000	0.000	1	355.466	355.902
j2041_7	0	20.000	20.000	0.000	1	55.779	56.557
j2041_8	0	26.000	26.000	0.000	1	77.060	77.893
j2041_9	0	24.000	24.000	0.000	1	140.659	141.164
j2041_10	0	27.000	27.000	0.000	1	2.633	3.370
j2042_1	0	16.000	16.000	0.000	1	0.896	1.261
j2042_2	0	22.000	22.000	0.000	1	0.375	0.817
j2042_3	0	28.000	28.000	0.000	1	0.277	0.712
j2042_4	0	36.000	36.000	0.000	1	0.339	0.894
j2042_5	0	21.000	21.000	0.000	1	1.106	1.527
j2042_6	0	33.000	33.000	0.000	1	0.324	0.700
j2042_7	0	27.000	27.000	0.000	1	0.407	1.118
j2042_8	0	29.000	29.000	0.000	1	1.209	2.076
j2042_9	0	29.000	29.000	0.000	1	0.394	0.821
j2042_10	0	19.000	19.000	0.000	1	1.194	1.604
j2043_1	0	33.000	33.000	0.000	1	0.396	0.874
j2043_2	0	25.000	25.000	0.000	1	0.287	1.049
j2043_3	0	27.000	27.000	0.000	1	0.300	0.787
j2043_4	0	17.000	17.000	0.000	1	0.459	0.823
j2043_5	0	27.000	27.000	0.000	1	0.200	0.710
j2043_6	0	26.000	26.000	0.000	1	0.362	0.856
j2043_7	0	17.000	17.000	0.000	1	0.305	0.838
j2043_8	0	25.000	25.000	0.000	1	0.260	0.773
j2043_9	0	23.000	23.000	0.000	1	0.242	0.893
j2043_10	0	26.000	26.000	0.000	1	0.323	0.705
j2044_1	0	19.000	19.000	0.000	1	0.155	0.623
j2044_2	0	23.000	23.000	0.000	1	0.306	0.903
j2044_3	0	27.000	27.000	0.000	1	0.334	0.708
j2044_4	0	25.000	25.000	0.000	1	0.275	0.738
j2044_5	0	26.000	26.000	0.000	1	0.296	0.736
j2044_6	0	22.000	22.000	0.000	1	0.486	1.238
j2044_7	0	26.000	26.000	0.000	1	0.170	0.602
j2044_8	0	22.000	22.000	0.000	1	0.247	0.735
j2044_9	0	29.000	29.000	0.000	1	0.482	1.070
j2044_10	0	26.000	26.000	0.000	1	0.422	0.907
j2045_1	0	inf	-inf	nan	0	inf	7200.000
j2045_2	0	inf	-inf	nan	0	inf	7200.000
j2045_3	0	inf	-inf	nan	0	inf	7200.000
j2045_4	0	inf	-inf	nan	0	inf	7200.000
j2045_5	0	34.000	34.000	0.000	1	3783.465	3783.972
j2045_6	0	35.000	35.000	0.000	1	227.962	228.409
j2045_7	0	inf	-inf	nan	0	inf	7200.000
j2045_8	0	32.000	32.000	0.000	1	685.759	686.228
j2045_9	0	38.000	38.000	0.000	1	243.783	244.153
j2045_10	0	inf	-inf	nan	0	inf	7200.000
j2046_1	0	29.000	29.000	0.000	1	170.407	170.764
j2046_2	0	28.000	28.000	0.000	1	13.283	14.110
j2046_3	0	26.000	26.000	0.000	1	3045.922	3046.390
j2046_4	0	27.000	27.000	0.000	1	28.921	29.378
j2046_5	0	23.000	23.000	0.000	1	5.990	6.840
j2046_6	0	28.000	28.000	0.000	1	13.672	14.431
j2046_7	0	24.000	24.000	0.000	2	143.565	287.894
j2046_8	0	24.000	24.000	0.000	1	7.565	8.312
j2046_9	0	26.000	26.000	0.000	1	0.921	1.391
j2046_10	0	29.000	29.000	0.000	1	1.303	1.809
j2047_1	0	21.000	21.000	0.000	1	1.440	2.105
j2047_2	0	19.000	19.000	0.000	1	0.565	1.317
j2047_3	0	20.000	20.000	0.000	1	1.028	1.829
j2047_4	0	21.000	21.000	0.000	1	0.996	1.735
j2047_5	0	21.000	21.000	0.000	1	0.720	1.470
j2047_6	0	22.000	22.000	0.000	1	0.380	1.183
j2047_7	0	28.000	28.000	0.000	1	0.648	1.390
j2047_8	0	19.000	19.000	0.000	1	1.321	2.071
j2047_9	0	37.000	37.000	0.000	1	0.706	1.504
j2047_10	0	27.000	27.000	0.000	1	6.963	7.717
j2048_1	0	21.000	21.000	0.000	1	0.526	1.343
j2048_2	0	24.000	24.000	0.000	1	0.950	1.690
j2048_3	0	20.000	20.000	0.000	1	0.327	1.066
j2048_4	0	16.000	16.000	0.000	1	0.756	1.559
j2048_5	0	16.000	16.000	0.000	1	0.368	1.119
j2048_6	0	29.000	29.000	0.000	1	0.477	1.280
j2048_7	0	26.000	26.000	0.000	1	0.714	1.466
j2048_8	0	21.000	21.000	0.000	1	0.627	1.378
j2048_9	0	23.000	23.000	0.000	1	0.952	1.761
j2048_10	0	28.000	28.000	0.000	1	1.194	1.937
j2049_1	0	25.000	25.000	0.000	1	3373.168	3373.917
j2049_2	0	35.000	35.000	0.000	1	167.394	168.210
j2049_3	0	22.000	22.000	0.000	1	153.074	153.526
j2049_4	0	38.000	38.000	0.000	1	3498.119	3498.612
j2049_5	0	22.000	22.000	0.000	1	0.918	1.346
j2049_6	0	27.000	27.000	0.000	1	25.846	26.326
j2049_7	0	32.000	32.000	0.000	1	5.773	6.528
j2049_8	0	22.000	22.000	0.000	1	22.776	23.407
j2049_9	0	21.000	21.000	0.000	1	35.190	35.698
j2049_10	0	29.000	29.000	0.000	1	1392.417	1393.172
j2050_1	0	28.000	28.000	0.000	1	12.128	12.883
j2050_2	0	23.000	23.000	0.000	1	0.509	1.275
j2050_3	0	23.000	23.000	0.000	1	0.453	1.187
j2050_4	0	17.000	17.000	0.000	1	1.222	1.809
j2050_5	0	29.000	29.000	0.000	1	0.596	1.186
j2050_6	0	22.000	22.000	0.000	1	0.530	0.913
j2050_7	0	16.000	16.000	0.000	1	0.461	1.079
j2050_8	0	24.000	24.000	0.000	1	0.778	1.611
j2050_9	0	28.000	28.000	0.000	1	0.840	1.597
j2050_10	0	29.000	29.000	0.000	1	0.606	1.186
j2051_1	0	18.000	18.000	0.000	1	0.298	0.690
j2051_2	0	25.000	25.000	0.000	1	0.299	0.677
j2051_3	0	17.000	17.000	0.000	1	0.170	0.863
j2051_4	0	22.000	22.000	0.000	1	1.350	2.081
j2051_5	0	28.000	28.000	0.000	1	0.560	1.326
j2051_6	0	22.000	22.000	0.000	1	0.215	0.742
j2051_7	0	18.000	18.000	0.000	1	0.381	1.134
j2051_8	0	25.000	25.000	0.000	1	0.850	1.596
j2051_9	0	22.000	22.000	0.000	1	0.471	1.165
j2051_10	0	21.000	21.000	0.000	1	0.434	1.206
j2052_1	0	19.000	19.000	0.000	1	0.290	1.046
j2052_2	0	22.000	22.000	0.000	1	0.291	1.118
j2052_3	0	24.000	24.000	0.000	1	0.217	1.003
j2052_4	0	21.000	21.000	0.000	1	0.230	0.953
j2052_5	0	21.000	21.000	0.000	1	0.599	1.428
j2052_6	0	20.000	20.000	0.000	1	0.468	1.232
j2052_7	0	25.000	25.000	0.000	1	0.271	0.874
j2052_8	0	27.000	27.000	0.000	1	0.606	1.361
j2052_9	0	19.000	19.000	0.000	1	0.425	1.174
j2052_10	0	25.000	25.000	0.000	1	0.482	1.290
j2053_1	0	inf	-inf	nan	0	inf	7200.000
j2053_2	0	inf	-inf	nan	0	inf	7200.000
j2053_3	0	inf	-inf	nan	0	inf	7200.000
j2053_4	0	inf	-inf	nan	0	inf	7200.000
j2053_5	0	inf	-inf	nan	0	inf	7200.000
j2053_6	0	inf	-inf	nan	0	inf	7200.000
j2053_7	0	inf	-inf	nan	0	inf	7200.000
j2053_8	0	inf	-inf	nan	0	inf	7200.000
j2053_9	0	inf	-inf	nan	0	inf	7200.000
j2053_10	0	inf	-inf	nan	0	inf	7200.000
j2054_1	0	29.000	29.000	0.000	1	0.481	0.873
j2054_2	0	20.000	20.000	0.000	1	10.451	10.813
j2054_3	0	25.000	25.000	0.000	1	21.301	21.718
j2054_4	0	28.000	28.000	0.000	1	12.169	12.593
j2054_5	0	23.000	23.000	0.000	1	9.572	10.035
j2054_6	0	31.000	31.000	0.000	1	1431.911	1432.659
j2054_7	0	25.000	25.000	0.000	1	0.827	1.588
j2054_8	0	24.000	24.000	0.000	2	138.808	278.475
j2054_9	0	25.000	25.000	0.000	1	2.447	3.198
j2054_10	0	19.000	19.000	0.000	1	5.389	6.112
j2055_1	0	24.000	24.000	0.000	1	1.065	1.875
j2055_2	0	21.000	21.000	0.000	1	0.633	1.101
j2055_3	0	24.000	24.000	0.000	1	0.654	1.094
j2055_4	0	25.000	25.000	0.000	1	1.903	2.298
j2055_5	0	19.000	19.000	0.000	1	1.357	1.806
j2055_6	0	26.000	26.000	0.000	1	0.733	1.130
j2055_7	0	24.000	24.000	0.000	1	0.636	1.028
j2055_8	0	23.000	23.000	0.000	1	0.565	1.009
j2055_9	0	19.000	19.000	0.000	1	0.279	0.671
j2055_10	0	28.000	28.000	0.000	1	0.520	1.261
j2056_1	0	24.000	24.000	0.000	1	1.578	2.386
j2056_2	0	28.000	28.000	0.000	1	0.754	1.531
