instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j2019_2	0	20.000	20.000	0.000	1	6.697	8.603
j2019_3	0	27.000	27.000	0.000	1	6.567	8.353
j2019_4	0	20.000	20.000	0.000	1	4.908	6.612
j2019_5	0	23.000	23.000	0.000	1	6.737	8.425
j2019_6	0	35.000	35.000	0.000	1	9.671	11.338
j2019_7	0	30.000	30.000	0.000	1	6.282	8.025
j2019_8	0	21.000	21.000	0.000	1	5.547	7.275
j2019_9	0	19.000	19.000	0.000	1	4.897	6.831
j2019_10	0	33.000	33.000	0.000	1	20.341	22.185
j2020_1	0	25.000	25.000	0.000	1	4.522	6.295
j2020_2	0	29.000	29.000	0.000	1	4.807	6.574
j2020_3	0	21.000	21.000	0.000	1	6.078	7.961
j2020_4	0	23.000	23.000	0.000	1	4.244	6.018
j2020_5	0	20.000	20.000	0.000	1	4.619	6.473
j2020_6	0	21.000	21.000	0.000	1	3.980	5.721
j2020_7	0	25.000	25.000	0.000	1	4.852	6.682
j2020_8	0	17.000	17.000	0.000	1	3.171	4.942
j2020_9	0	34.000	34.000	0.000	1	5.788	7.610
j2020_10	0	21.000	21.000	0.000	1	5.212	6.813
j2021_1	0	inf	-inf	nan	0	inf	7200.000
j2021_2	0	inf	-inf	nan	0	inf	7200.000
j2021_3	0	inf	-inf	nan	0	inf	7200.000
j2021_4	0	inf	-inf	nan	0	inf	7200.000
j2021_5	0	inf	-inf	nan	0	inf	7200.000
j2021_6	0	inf	-inf	nan	0	inf	7200.000
j2021_7	0	inf	-inf	nan	0	inf	7200.000
j2021_8	0	inf	-inf	nan	0	inf	7200.000
j2021_9	0	inf	-inf	nan	0	inf	7200.000
j2021_10	0	inf	-inf	nan	0	inf	7200.000
j2022_1	0	27.000	27.000	0.000	1	15.832	17.605
j2022_2	0	30.000	30.000	0.000	1	106.437	107.990
j2022_3	0	inf	-inf	nan	0	inf	7200.000
j2022_4	0	inf	-inf	nan	0	inf	7200.000
j2022_5	0	inf	-inf	nan	0	inf	7200.000
j2022_6	0	26.000	26.000	0.000	1	20.192	21.825
j2022_7	0	inf	-inf	nan	0	inf	7200.000
j2022_8	0	inf	-inf	nan	0	inf	7200.000
j2022_9	0	22.000	22.000	0.000	1	63.182	64.801
j2022_10	0	29.000	29.000	0.000	1	44.775	46.306
j2023_1	0	25.000	25.000	0.000	1	50.239	51.860
j2023_2	0	23.000	23.000	0.000	1	13.125	14.788
j2023_3	0	28.000	28.000	0.000	1	8.814	10.522
j2023_4	0	25.000	25.000	0.000	1	37.337	38.997
j2023_5	0	22.000	22.000	0.000	1	27.494	29.290
j2023_6	0	23.000	23.000	0.000	1	39.481	41.166
j2023_7	0	19.000	19.000	0.000	1	13.270	15.003
j2023_8	0	18.000	18.000	0.000	1	15.712	17.462
j2023_9	0	17.000	17.000	0.000	1	33.301	34.953
j2023_10	0	25.000	25.000	0.000	1	15.354	17.063
j2024_1	0	27.000	27.000	0.000	1	10.428	12.129
j2024_2	0	31.000	31.000	0.000	1	14.073	15.939
j2024_3	0	17.000	17.000	0.000	1	7.869	9.529
j2024_4	0	26.000	26.000	0.000	1	9.277	11.079
j2024_5	0	32.000	32.000	0.000	1	11.395	13.090
j2024_6	0	14.000	14.000	0.000	1	17.779	19.592
j2024_7	0	19.000	19.000	0.000	1	7.510	9.377
j2024_8	0	27.000	27.000	0.000	1	9.307	11.061
j2024_9	0	24.000	24.000	0.000	1	7.317	9.191
j2024_10	0	19.000	19.000	0.000	1	13.656	15.537
j2025_1	0	37.000	37.000	0.000	1	2075.475	2077.426
j2025_2	0	21.000	21.000	0.000	1	14.032	15.541
j2025_3	0	21.000	21.000	0.000	1	79.871	81.399
j2025_4	0	24.000	24.000	0.000	1	407.366	408.885
j2025_5	0	30.000	30.000	0.000	1	184.352	185.981
j2025_6	0	26.000	26.000	0.000	1	13.962	15.657
j2025_7	0	26.000	26.000	0.000	1	21.153	22.854
j2025_8	0	18.000	18.000	0.000	1	47.274	48.839
j2025_9	0	24.000	24.000	0.000	1	588.295	589.822
j2025_10	0	31.000	31.000	0.000	1	577.657	579.404
j2026_1	0	22.000	22.000	0.000	1	6.611	8.156
j2026_2	0	21.000	21.000	0.000	1	12.381	13.910
j2026_3	0	27.000	27.000	0.000	1	8.770	10.373
j2026_4	0	22.000	22.000	0.000	1	18.101	19.727
j2026_5	0	26.000	26.000	0.000	1	5.433	7.079
j2026_6	0	24.000	24.000	0.000	1	22.598	24.317
j2026_7	0	16.000	16.000	0.000	1	11.407	12.970
j2026_8	0	31.000	31.000	0.000	1	6.455	8.271
j2026_9	0	21.000	21.000	0.000	1	11.065	12.982
j2026_10	0	43.000	43.000	0.000	1	282.226	284.121
j2027_1	0	17.000	17.000	0.000	1	3.292	4.928
j2027_2	0	22.000	22.000	0.000	1	4.056	5.780
j2027_3	0	23.000	23.000	0.000	1	5.512	7.188
j2027_4	0	25.000	25.000	0.000	1	5.907	7.897
j2027_5	0	27.000	27.000	0.000	1	7.271	9.135
j2027_6	0	21.000	21.000	0.000	1	5.232	6.937
j2027_7	0	26.000	26.000	0.000	1	4.176	5.923
j2027_8	0	22.000	22.000	0.000	1	5.636	7.323
j2027_9	0	22.000	22.000	0.000	1	5.364	7.160
j2027_10	0	21.000	21.000	0.000	1	6.646	8.306
j2028_1	0	22.000	22.000	0.000	1	3.152	4.843
j2028_2	0	24.000	24.000	0.000	1	6.028	7.710
j2028_3	0	18.000	18.000	0.000	1	2.491	4.241
j2028_4	0	22.000	22.000	0.000	1	6.210	8.189
j2028_5	0	26.000	26.000	0.000	1	5.355	7.244
j2028_6	0	17.000	17.000	0.000	1	3.410	5.197
j2028_7	0	25.000	25.000	0.000	1	5.298	7.131
j2028_8	0	18.000	18.000	0.000	1	4.403	6.214
j2028_9	0	19.000	19.000	0.000	1	2.355	3.986
j2028_10	0	25.000	25.000	0.000	1	4.589	6.300
j2029_1	0	inf	-inf	nan	0	inf	7200.000
j2029_2	0	inf	-inf	nan	0	inf	7200.000
j2029_3	0	inf	-inf	nan	0	inf	7200.000
j2029_4	0	inf	-inf	nan	0	inf	7200.000
j2029_5	0	inf	-inf	nan	0	inf	7200.000
j2029_6	0	inf	-inf	nan	0	inf	7200.000
j2029_7	0	inf	-inf	nan	0	inf	7200.000
j2029_8	0	inf	-inf	nan	0	inf	7200.000
j2029_9	0	inf	-inf	nan	0	inf	7200.000
j2029_10	0	inf	-inf	nan	0	inf	7200.000
j2030_1	0	29.000	29.000	0.000	1	18.408	20.019
j2030_2	0	inf	-inf	nan	0	inf	7200.000
j2030_3	0	inf	-inf	nan	0	inf	7200.000
j2030_4	0	inf	-inf	nan	0	inf	7200.000
j2030_5	0	inf	-inf	nan	0	inf	7200.000
j2030_6	0	34.000	34.000	0.000	1	2078.536	2080.147
j2030_7	0	34.000	34.000	0.000	1	231.831	233.353
j2030_8	0	23.000	23.000	0.000	1	88.014	89.629
j2030_9	0	30.000	30.000	0.000	1	2361.843	2363.350
j2030_10	0	30.000	30.000	0.000	1	326.014	327.576
j2031_1	0	25.000	25.000	0.000	1	12.913	14.489
j2031_2	0	27.000	27.000	0.000	1	1782.033	1783.634
j2031_3	0	23.000	23.000	0.000	1	109.708	111.312
j2031_4	0	26.000	26.000	0.000	1	23.538	25.052
j2031_5	0	17.000	17.000	0.000	1	9.331	10.911
j2031_6	0	23.000	23.000	0.000	1	37.424	39.062
j2031_7	0	21.000	21.000	0.000	1	2607.827	2609.352
j2031_8	0	24.000	24.000	0.000	1	14.874	16.442
j2031_9	0	32.000	32.000	0.000	1	28.802	30.362
j2031_10	0	30.000	30.000	0.000	1	31.507	33.277
j2032_1	0	22.000	22.000	0.000	1	25.889	27.463
j2032_2	0	17.000	17.000	0.000	1	9.120	10.747
j2032_3	0	26.000	26.000	0.000	1	9.379	10.867
j2032_4	0	19.000	19.000	0.000	1	13.084	14.750
j2032_5	0	21.000	21.000	0.000	1	11.535	13.156
j2032_6	0	22.000	22.000	0.000	1	10.965	12.634
j2032_7	0	19.000	19.000	0.000	1	19.190	20.804
j2032_8	0	28.000	28.000	0.000	1	6.872	8.564
j2032_9	0	32.000	32.000	0.000	1	13.618	15.274
j2032_10	0	20.000	20.000	0.000	1	9.107	10.844
j2033_1	0	24.000	24.000	0.000	1	93.959	95.572
j2033_2	0	25.000	25.000	0.000	1	80.319	82.084
j2033_3	0	inf	-inf	nan	0	inf	7200.000
j2033_4	0	19.000	19.000	0.000	1	294.854	296.325
j2033_5	0	43.000	43.000	0.000	1	631.324	632.936
j2033_6	0	19.000	19.000	0.000	1	374.784	376.255
j2033_7	0	26.000	26.000	0.000	1	10.120	11.751
j2033_8	0	31.000	31.000	0.000	1	478.715	480.196
j2033_9	0	31.000	31.000	0.000	1	23.675	25.661
j2033_10	0	39.000	39.000	0.000	1	1876.909	1878.684
j2034_1	0	34.000	34.000	0.000	1	6.025	7.580
j2034_2	0	18.000	18.000	0.000	1	8.025	9.645
j2034_3	0	30.000	30.000	0.000	1	19.119	20.762
j2034_4	0	22.000	22.000	0.000	1	14.321	15.853
j2034_5	0	23.000	23.000	0.000	1	15.707	17.262
j2034_6	0	26.000	26.000	0.000	1	8.690	10.213
j2034_7	0	26.000	26.000	0.000	1	5.639	7.102
j2034_8	0	16.000	16.000	0.000	1	9.131	10.672
j2034_9	0	23.000	23.000	0.000	1	5.942	7.529
j2034_10	0	28.000	28.000	0.000	1	7.548	9.191
j2035_1	0	29.000	29.000	0.000	1	5.908	7.416
j2035_2	0	16.000	16.000	0.000	1	3.296	4.941
j2035_3	0	22.000	22.000	0.000	1	4.368	6.026
j2035_4	0	23.000	23.000	0.000	1	4.831	6.413
j2035_5	0	25.000	25.000	0.000	1	7.096	8.791
j2035_6	0	25.000	25.000	0.000	1	6.332	7.871
j2035_7	0	17.000	17.000	0.000	1	5.331	6.846
j2035_8	0	21.000	21.000	0.000	1	7.127	8.747
j2035_9	0	27.000	27.000	0.000	1	5.623	7.088
j2035_10	0	22.000	22.000	0.000	1	4.422	5.940
j2037_1	0	inf	-inf	nan	0	inf	7200.000
j2037_2	0	inf	-inf	nan	0	inf	7200.000
j2037_3	0	inf	-inf	nan	0	inf	7200.000
j2037_4	0	inf	-inf	nan	0	inf	7200.000
j2037_5	0	inf	-inf	nan	0	inf	7200.000
j2037_6	0	inf	-inf	nan	0	inf	7200.000
j2037_7	0	inf	-inf	nan	0	inf	7200.000
j2037_8	0	inf	-inf	nan	0	inf	7200.000
j2037_9	0	inf	-inf	nan	0	inf	7200.000
j2037_10	0	inf	-inf	nan	0	inf	7200.000
j2038_1	0	inf	-inf	nan	0	inf	7200.000
j2038_2	0	inf	-inf	nan	0	inf	7200.000
j2038_3	0	22.000	22.000	0.000	1	948.281	949.576
j2038_4	0	inf	-inf	nan	0	inf	7200.000
j2038_5	0	33.000	33.000	0.000	1	55.429	56.974
j2038_6	0	28.000	28.000	0.000	1	25.584	27.164
j2038_7	0	inf	-inf	nan	0	inf	7200.000
j2038_8	0	31.000	31.000	0.000	1	96.852	98.486
j2038_9	0	34.000	34.000	0.000	1	175.408	176.935
j2038_10	0	inf	-inf	nan	0	inf	7200.000
j2039_1	0	30.000	30.000	0.000	1	81.926	83.551
j2039_2	0	30.000	30.000	0.000	1	12.853	14.601
j2039_3	0	25.000	25.000	0.000	1	12.325	13.821
j2039_4	0	28.000	28.000	0.000	1	15.296	16.922
j2039_5	0	26.000	26.000	0.000	1	10.853	12.446
j2039_6	0	40.000	40.000	0.000	1	6.898	8.564
j2039_7	0	23.000	23.000	0.000	1	9.250	10.706
j2039_8	0	22.000	22.000	0.000	1	19.534	21.013
j2039_9	0	20.000	20.000	0.000	1	12.196	13.749
j2039_10	0	18.000	18.000	0.000	1	24.711	26.221
j2040_1	0	24.000	24.000	0.000	1	14.335	15.961
j2040_2	0	18.000	18.000	0.000	1	10.609	12.104
j2040_3	0	30.000	30.000	0.000	1	17.149	18.665
j2040_4	0	28.000	28.000	0.000	1	7.013	8.494
j2040_5	0	30.000	30.000	0.000	1	12.645	14.155
j2040_6	0	19.000	19.000	0.000	1	8.762	10.223
j2040_7	0	27.000	27.000	0.000	1	7.259	9.037
j2040_8	0	26.000	26.000	0.000	1	9.927	11.501
j2040_9	0	25.000	25.000	0.000	1	11.152	12.747
j2040_10	0	25.000	25.000	0.000	1	12.411	13.913
j2041_1	0	34.000	34.000	0.000	1	456.376	458.021
j2041_2	0	inf	-inf	nan	0	inf	7200.000
j2041_3	0	22.000	22.000	0.000	1	50.125	52.026
j2041_4	0	29.000	29.000	0.000	1	287.738	289.346
j2041_5	0	27.000	27.000	0.000	1	67.259	68.793
j2041_6	0	33.000	33.000	0.000	1	1700.471	1702.013
j2041_7	0	20.000	20.000	0.000	1	28.528	30.135
j2041_8	0	26.000	26.000	0.000	1	635.845	637.581
j2041_9	0	24.000	24.000	0.000	1	564.082	565.647
j2041_10	0	27.000	27.000	0.000	1	17.339	18.884
j2042_1	0	16.000	16.000	0.000	1	8.681	10.170
j2042_2	0	22.000	22.000	0.000	1	6.609	8.127
j2042_3	0	28.000	28.000	0.000	1	6.749	8.448
j2042_4	0	36.000	36.000	0.000	1	9.489	11.007
j2042_5	0	21.000	21.000	0.000	1	7.950	9.536
j2042_6	0	33.000	33.000	0.000	1	5.713	7.324
j2042_7	0	27.000	27.000	0.000	1	4.250	5.777
j2042_8	0	29.000	29.000	0.000	1	23.667	25.395
j2042_9	0	29.000	29.000	0.000	1	7.208	8.752
j2042_10	0	19.000	19.000	0.000	1	12.861	14.411
j2043_1	0	33.000	33.000	0.000	1	5.598	7.305
j2043_2	0	25.000	25.000	0.000	1	4.140	5.703
j2043_3	0	27.000	27.000	0.000	1	3.688	5.521
j2043_4	0	17.000	17.000	0.000	1	4.385	5.979
j2043_5	0	27.000	27.000	0.000	1	5.925	7.578
j2043_6	0	26.000	26.000	0.000	1	3.530	5.080
j2043_7	0	17.000	17.000	0.000	1	5.157	6.705
j2043_8	0	25.000	25.000	0.000	1	5.526	7.232
j2043_9	0	23.000	23.000	0.000	1	5.039	6.745
j2043_10	0	26.000	26.000	0.000	1	4.098	5.561
j2044_1	0	19.000	19.000	0.000	1	4.321	6.088
j2044_2	0	23.000	23.000	0.000	1	3.963	5.549
j2044_3	0	27.000	27.000	0.000	1	4.909	6.508
j2044_4	0	25.000	25.000	0.000	1	4.192	5.888
j2044_5	0	26.000	26.000	0.000	1	4.500	6.138
j2044_6	0	22.000	22.000	0.000	1	4.675	6.189
j2044_7	0	26.000	26.000	0.000	1	3.888	5.416
j2044_8	0	22.000	22.000	0.000	1	4.492	6.158
j2044_9	0	29.000	29.000	0.000	1	3.936	5.617
j2044_10	0	26.000	26.000	0.000	1	3.082	4.713
j2045_1	0	inf	-inf	nan	0	inf	7200.000
j2045_2	0	inf	-inf	nan	0	inf	7200.000
j2045_3	0	inf	-inf	nan	0	inf	7200.000
j2045_4	0	inf	-inf	nan	0	inf	7200.000
j2045_5	0	inf	-inf	nan	0	inf	7200.000
j2045_6	0	inf	-inf	nan	0	inf	7200.000
j2045_7	0	inf	-inf	nan	0	inf	7200.000
j2045_8	0	inf	-inf	nan	0	inf	7200.000
j2045_9	0	inf	-inf	nan	0	inf	7200.000
j2045_10	0	inf	-inf	nan	0	inf	7200.000
j2046_1	0	29.000	29.000	0.000	1	3008.773	3010.284
j2046_2	0	28.000	28.000	0.000	1	172.776	174.386
j2046_3	0	inf	-inf	nan	0	inf	7200.000
j2046_4	0	inf	-inf	nan	0	inf	7200.000
j2046_5	0	23.000	23.000	0.000	1	59.859	61.373
j2046_6	0	28.000	28.000	0.000	1	662.911	664.515
j2046_7	0	inf	-inf	nan	0	inf	7200.000
j2046_8	0	24.000	24.000	0.000	1	697.728	699.240
j2046_9	0	26.000	26.000	0.000	1	28.954	30.413
j2046_10	0	29.000	29.000	0.000	1	33.652	35.114
j2047_1	0	21.000	21.000	0.000	1	11.392	12.917
j2047_2	0	19.000	19.000	0.000	1	10.273	11.799
j2047_3	0	20.000	20.000	0.000	1	10.976	12.435
j2047_4	0	21.000	21.000	0.000	1	9.448	10.937
j2047_5	0	21.000	21.000	0.000	1	11.951	13.467
j2047_6	0	22.000	22.000	0.000	1	45.977	47.536
j2047_7	0	28.000	28.000	0.000	1	11.183	12.692
j2047_8	0	19.000	19.000	0.000	1	12.751	14.321
j2047_9	0	37.000	37.000	0.000	1	14.221	15.923
j2047_10	0	27.000	27.000	0.000	1	351.080	352.661
j2048_1	0	21.000	21.000	0.000	1	9.606	11.073
j2048_2	0	24.000	24.000	0.000	1	9.221	10.900
j2048_3	0	20.000	20.000	0.000	1	5.630	7.142
j2048_4	0	16.000	16.000	0.000	1	9.782	11.517
j2048_5	0	16.000	16.000	0.000	1	6.122	7.630
j2048_6	0	29.000	29.000	0.000	1	7.443	8.983
j2048_7	0	26.000	26.000	0.000	1	15.377	17.079
j2048_8	0	21.000	21.000	0.000	1	6.181	7.925
j2048_9	0	23.000	23.000	0.000	1	13.159	14.654
j2048_10	0	28.000	28.000	0.000	1	16.709	18.272
j2049_1	0	inf	-inf	nan	0	inf	7200.000
j2049_2	0	35.000	35.000	0.000	1	1751.359	1752.996
j2049_3	0	22.000	22.000	0.000	1	239.976	241.571
j2049_4	0	inf	-inf	nan	0	inf	7200.000
j2049_5	0	22.000	22.000	0.000	1	31.961	33.538
j2049_6	0	27.000	27.000	0.000	1	57.080	58.594
j2049_7	0	32.000	32.000	0.000	1	153.556	155.014
j2049_8	0	22.000	22.000	0.000	1	33.041	34.565
j2049_9	0	21.000	21.000	0.000	1	99.723	101.183
j2049_10	0	29.000	29.000	0.000	1	2361.160	2362.712
j2050_1	0	28.000	28.000	0.000	1	36.922	38.379
j2050_2	0	23.000	23.000	0.000	1	8.159	9.706
j2050_3	0	23.000	23.000	0.000	1	5.832	7.368
j2050_4	0	17.000	17.000	0.000	1	9.571	11.183
j2050_5	0	29.000	29.000	0.000	1	5.280	6.837
j2050_6	0	22.000	22.000	0.000	1	5.605	7.181
j2050_7	0	16.000	16.000	0.000	1	5.483	7.035
j2050_8	0	24.000	24.000	0.000	1	5.146	6.665
j2050_9	0	28.000	28.000	0.000	1	10.137	11.676
j2050_10	0	29.000	29.000	0.000	1	10.535	12.003
j2051_1	0	18.000	18.000	0.000	1	5.915	7.402
j2051_2	0	25.000	25.000	0.000	1	3.497	5.009
j2051_3	0	17.000	17.000	0.000	1	4.773	6.331
j2051_4	0	22.000	22.000	0.000	1	4.917	6.470
j2051_5	0	28.000	28.000	0.000	1	7.295	8.777
j2051_6	0	22.000	22.000	0.000	1	6.706	8.256
j2051_7	0	18.000	18.000	0.000	1	5.622	7.095
j2051_8	0	25.000	25.000	0.000	1	7.785	9.348
j2051_9	0	22.000	22.000	0.000	1	5.575	7.091
j2051_10	0	21.000	21.000	0.000	1	4.037	5.596
j2052_1	0	19.000	19.000	0.000	1	6.410	7.971
j2052_2	0	22.000	22.000	0.000	1	4.169	5.717
j2052_3	0	24.000	24.000	0.000	1	5.110	6.599
j2052_4	0	21.000	21.000	0.000	1	4.732	6.253
j2052_5	0	21.000	21.000	0.000	1	2.477	4.070
j2052_6	0	20.000	20.000	0.000	1	3.882	5.459
j2052_7	0	25.000	25.000	0.000	1	4.262	5.781
j2052_8	0	27.000	27.000	0.000	1	3.439	5.031
j2052_9	0	19.000	19.000	0.000	1	3.935	5.553
j2052_10	0	25.000	25.000	0.000	1	2.743	4.289
j2053_1	0	inf	-inf	nan	0	inf	7200.000
j2053_2	0	inf	-inf	nan	0	inf	7200.000
j2053_3	0	inf	-inf	nan	0	inf	7200.000
j2053_4	0	inf	-inf	nan	0	inf	7200.000
j2053_5	0	inf	-inf	nan	0	inf	7200.000
j2053_6	0	inf	-inf	nan	0	inf	7200.000
j2053_7	0	inf	-inf	nan	0	inf	7200.000
j2053_8	0	inf	-inf	nan	0	inf	7200.000
j2053_9	0	inf	-inf	nan	0	inf	7200.000
j2053_10	0	inf	-inf	nan	0	inf	7200.000
j2054_1	0	29.000	29.000	0.000	1	21.929	23.282
j2054_2	0	20.000	20.000	0.000	1	133.253	134.596
j2054_3	0	25.000	25.000	0.000	1	1111.097	1112.519
j2054_4	0	28.000	28.000	0.000	1	1016.248	1017.576
j2054_5	0	23.000	23.000	0.000	1	253.679	255.141
j2054_6	0	inf	-inf	nan	0	inf	7200.000
j2054_7	0	25.000	25.000	0.000	1	26.923	28.477
j2054_8	0	inf	-inf	nan	0	inf	7200.000
j2054_9	0	25.000	25.000	0.000	1	58.928	60.503
j2054_10	0	19.000	19.000	0.000	1	114.332	115.916
j2055_1	0	24.000	24.000	0.000	1	11.180	12.694
j2055_2	0	21.000	21.000	0.000	1	20.722	22.252
j2055_3	0	24.000	24.000	0.000	1	11.445	13.019
j2055_4	0	25.000	25.000	0.000	1	32.785	34.361
j2055_5	0	19.000	19.000	0.000	1	18.919	20.465
j2055_6	0	26.000	26.000	0.000	1	19.851	21.489
j2055_7	0	24.000	24.000	0.000	1	10.906	12.502
j2055_8	0	23.000	23.000	0.000	1	12.087	13.689
j2055_9	0	19.000	19.000	0.000	1	7.980	9.514
j2055_10	0	28.000	28.000	0.000	1	9.993	11.589
j2056_1	0	24.000	24.000	0.000	1	10.646	12.300
j2056_2	0	28.000	28.000	0.000	1	13.177	14.740
j2056_3	0	24.000	24.000	0.000	1	10.576	12.209
j2056_4	0	22.000	22.000	0.000	1	7.918	9.381
j2056_5	0	20.000	20.000	0.000	1	7.609	9.185
