instance	Gamma	objval	objbound	gap	runtime
j2016_10	0	38.000	38.000	0.000	0.504
j2017_1	0	17.000	17.000	0.000	76.419
j2017_2	0	36.000	36.000	0.000	1665.704
j2017_3	0	32.000	32.000	0.000	1.784
j2017_4	0	30.000	30.000	0.000	34.649
j2017_5	0	19.000	19.000	0.000	3.809
j2017_6	0	36.000	36.000	0.000	77.907
j2017_7	0	27.000	27.000	0.000	14.676
j2017_8	0	27.000	27.000	0.000	5.458
j2017_9	0	18.000	18.000	0.000	12.610
j2017_10	0	29.000	29.000	0.000	775.614
j2018_1	0	30.000	30.000	0.000	0.813
j2018_2	0	27.000	27.000	0.000	0.351
j2018_3	0	20.000	20.000	0.000	2.566
j2018_4	0	21.000	21.000	0.000	1.995
j2018_5	0	23.000	23.000	0.000	0.634
j2018_6	0	21.000	21.000	0.000	0.365
j2018_7	0	25.000	25.000	0.000	0.390
j2018_8	0	29.000	29.000	0.000	0.305
j2018_9	0	22.000	22.000	0.000	0.806
j2018_10	0	27.000	27.000	0.000	0.651
j2019_1	0	25.000	25.000	0.000	0.334
j2019_2	0	20.000	20.000	0.000	0.525
j2019_3	0	27.000	27.000	0.000	0.553
j2019_4	0	20.000	20.000	0.000	0.388
j2019_5	0	23.000	23.000	0.000	0.392
j2019_6	0	35.000	35.000	0.000	0.362
j2019_7	0	30.000	30.000	0.000	0.262
j2019_8	0	21.000	21.000	0.000	0.233
j2019_9	0	19.000	19.000	0.000	0.380
j2019_10	0	33.000	33.000	0.000	1.173
j2020_1	0	25.000	25.000	0.000	0.262
j2020_2	0	29.000	29.000	0.000	0.288
j2020_3	0	21.000	21.000	0.000	0.372
j2020_4	0	23.000	23.000	0.000	0.190
j2020_5	0	20.000	20.000	0.000	0.141
j2020_6	0	21.000	21.000	0.000	0.386
j2020_7	0	25.000	25.000	0.000	0.172
j2020_8	0	17.000	17.000	0.000	0.268
j2020_9	0	34.000	34.000	0.000	0.324
j2020_10	0	21.000	21.000	0.000	0.265
j2021_1	0	33.000	28.000	0.152	7200.003
j2021_2	0	46.000	36.370	0.209	7200.002
j2021_3	0	33.000	32.999	0.000	3795.539
j2021_4	0	42.000	39.076	0.070	7200.003
j2021_5	0	32.000	29.000	0.094	7200.007
j2021_6	0	26.000	24.000	0.077	7200.005
j2021_7	0	31.000	28.000	0.097	7200.004
j2021_8	0	35.000	27.000	0.229	7200.007
j2021_9	0	34.000	27.009	0.206	7200.002
j2021_10	0	29.000	22.000	0.241	7200.003
j2022_1	0	27.000	27.000	0.000	1.796
j2022_2	0	30.000	30.000	0.000	4.566
j2022_3	0	24.000	24.000	0.000	763.706
j2022_4	0	26.000	25.000	0.038	7200.004
j2022_5	0	25.000	23.000	0.080	7200.002
j2022_6	0	26.000	26.000	0.000	0.882
j2022_7	0	22.000	22.000	0.000	1974.869
j2022_8	0	35.000	35.000	0.000	136.028
j2022_9	0	22.000	22.000	0.000	3.321
j2022_10	0	29.000	29.000	0.000	2.263
j2023_1	0	25.000	25.000	0.000	4.388
j2023_2	0	23.000	23.000	0.000	0.885
j2023_3	0	28.000	28.000	0.000	1.005
j2023_4	0	25.000	25.000	0.000	1.274
j2023_5	0	22.000	22.000	0.000	0.649
j2023_6	0	23.000	23.000	0.000	2.345
j2023_7	0	19.000	19.000	0.000	0.798
j2023_8	0	18.000	18.000	0.000	0.983
j2023_9	0	17.000	17.000	0.000	5.060
j2023_10	0	25.000	25.000	0.000	0.344
j2024_1	0	27.000	27.000	0.000	0.168
j2024_2	0	31.000	31.000	0.000	1.008
j2024_3	0	17.000	17.000	0.000	0.334
j2024_4	0	26.000	26.000	0.000	0.382
j2024_5	0	32.000	32.000	0.000	0.577
j2024_6	0	14.000	14.000	0.000	0.530
j2024_7	0	19.000	19.000	0.000	0.306
j2024_8	0	27.000	27.000	0.000	0.445
j2024_9	0	24.000	24.000	0.000	0.348
j2024_10	0	19.000	19.000	0.000	0.274
j2025_1	0	37.000	36.998	0.000	1155.746
j2025_2	0	21.000	21.000	0.000	5.929
j2025_3	0	21.000	21.000	0.000	5.513
j2025_4	0	24.000	24.000	0.000	36.108
j2025_5	0	30.000	30.000	0.000	22.860
j2025_6	0	26.000	26.000	0.000	0.444
j2025_7	0	26.000	26.000	0.000	1.121
j2025_8	0	18.000	18.000	0.000	0.764
j2025_9	0	24.000	24.000	0.000	267.620
j2025_10	0	31.000	31.000	0.000	163.094
j2026_1	0	22.000	22.000	0.000	0.882
j2026_2	0	21.000	21.000	0.000	1.473
j2026_3	0	27.000	27.000	0.000	0.818
j2026_4	0	22.000	22.000	0.000	3.407
j2026_5	0	26.000	26.000	0.000	0.437
j2026_6	0	24.000	24.000	0.000	2.454
j2026_7	0	16.000	16.000	0.000	2.460
j2026_8	0	31.000	31.000	0.000	0.563
j2026_9	0	21.000	21.000	0.000	1.870
j2026_10	0	43.000	43.000	0.000	9.201
j2027_1	0	17.000	17.000	0.000	0.577
j2027_2	0	22.000	22.000	0.000	0.140
j2027_3	0	23.000	23.000	0.000	0.319
j2027_4	0	25.000	25.000	0.000	0.574
j2027_5	0	27.000	27.000	0.000	0.252
j2027_6	0	21.000	21.000	0.000	0.448
j2027_7	0	26.000	26.000	0.000	0.404
j2027_8	0	22.000	22.000	0.000	0.197
j2027_9	0	22.000	22.000	0.000	0.285
j2027_10	0	21.000	21.000	0.000	0.230
j2028_1	0	22.000	22.000	0.000	0.181
j2028_2	0	24.000	24.000	0.000	0.386
j2028_3	0	18.000	18.000	0.000	0.271
j2028_4	0	22.000	22.000	0.000	0.449
j2028_5	0	26.000	26.000	0.000	0.401
j2028_6	0	17.000	17.000	0.000	0.161
j2028_7	0	25.000	25.000	0.000	0.206
j2028_8	0	18.000	18.000	0.000	0.414
j2028_9	0	19.000	19.000	0.000	0.335
j2028_10	0	25.000	25.000	0.000	0.262
j2029_1	0	39.000	26.465	0.321	7200.002
j2029_2	0	28.000	23.000	0.179	7200.003
j2029_3	0	35.000	29.000	0.171	7200.009
j2029_4	0	34.000	22.000	0.353	7200.003
j2029_5	0	30.000	20.000	0.333	7200.003
j2029_6	0	39.000	27.875	0.285	7200.004
j2029_7	0	40.000	32.000	0.200	7200.003
j2029_8	0	30.000	29.000	0.033	7200.004
j2029_9	0	41.000	28.000	0.317	7200.002
j2029_10	0	32.000	23.230	0.274	7200.002
j2030_1	0	29.000	29.000	0.000	1.047
j2030_2	0	19.000	18.000	0.053	7200.006
j2030_3	0	25.000	25.000	0.000	349.437
j2030_4	0	30.000	30.000	0.000	160.456
j2030_5	0	27.000	27.000	0.000	4623.094
j2030_6	0	34.000	34.000	0.000	8.080
j2030_7	0	34.000	34.000	0.000	227.362
j2030_8	0	23.000	23.000	0.000	9.266
j2030_9	0	30.000	30.000	0.000	109.979
j2030_10	0	30.000	30.000	0.000	48.495
j2031_1	0	25.000	25.000	0.000	0.827
j2031_2	0	27.000	27.000	0.000	15.820
j2031_3	0	23.000	23.000	0.000	6.678
j2031_4	0	26.000	26.000	0.000	1.417
j2031_5	0	17.000	17.000	0.000	0.719
j2031_6	0	23.000	23.000	0.000	3.293
j2031_7	0	21.000	21.000	0.000	319.236
j2031_8	0	24.000	24.000	0.000	0.965
j2031_9	0	32.000	32.000	0.000	2.351
j2031_10	0	30.000	30.000	0.000	0.734
j2032_1	0	22.000	22.000	0.000	0.880
j2032_2	0	17.000	17.000	0.000	0.283
j2032_3	0	26.000	26.000	0.000	0.311
j2032_4	0	19.000	19.000	0.000	0.861
j2032_5	0	21.000	21.000	0.000	0.609
j2032_6	0	22.000	22.000	0.000	0.839
j2032_7	0	19.000	19.000	0.000	0.831
j2032_8	0	28.000	28.000	0.000	0.280
j2032_9	0	32.000	32.000	0.000	0.513
j2032_10	0	20.000	20.000	0.000	0.419
j2033_1	0	24.000	24.000	0.000	24.151
j2033_2	0	25.000	25.000	0.000	65.135
j2033_3	0	41.000	25.000	0.390	7200.003
j2033_4	0	19.000	18.998	0.000	63.165
j2033_5	0	43.000	43.000	0.000	823.948
j2033_6	0	19.000	19.000	0.000	131.000
j2033_7	0	26.000	26.000	0.000	3.708
j2033_8	0	31.000	31.000	0.000	261.078
j2033_9	0	31.000	31.000	0.000	0.859
j2033_10	0	39.000	39.000	0.000	1267.536
j2034_1	0	34.000	34.000	0.000	0.369
j2034_2	0	18.000	18.000	0.000	1.013
j2034_3	0	30.000	30.000	0.000	2.184
j2034_4	0	22.000	22.000	0.000	0.710
j2034_5	0	23.000	23.000	0.000	2.443
j2034_6	0	26.000	26.000	0.000	0.979
j2034_7	0	26.000	26.000	0.000	0.577
j2034_8	0	16.000	16.000	0.000	1.027
j2034_9	0	23.000	23.000	0.000	0.585
j2034_10	0	28.000	28.000	0.000	0.550
j2035_1	0	29.000	29.000	0.000	0.429
j2035_2	0	16.000	16.000	0.000	0.289
j2035_3	0	22.000	22.000	0.000	0.206
j2035_4	0	23.000	23.000	0.000	0.335
j2035_5	0	25.000	25.000	0.000	0.490
j2035_6	0	25.000	25.000	0.000	0.189
j2035_7	0	17.000	17.000	0.000	0.197
j2035_8	0	21.000	21.000	0.000	0.366
j2035_9	0	27.000	27.000	0.000	0.262
j2035_10	0	22.000	22.000	0.000	0.290
j2037_1	0	37.000	30.000	0.189	7200.005
j2037_2	0	29.000	24.000	0.172	7200.003
j2037_3	0	32.000	23.000	0.281	7200.003
j2037_4	0	32.000	27.016	0.156	7200.004
j2037_5	0	43.000	31.369	0.270	7200.002
j2037_6	0	31.000	22.000	0.290	7200.002
j2037_7	0	33.000	20.378	0.382	7200.010
j2037_8	0	27.000	23.000	0.148	7200.003
j2037_9	0	29.000	20.000	0.310	7200.006
j2037_10	0	31.000	24.000	0.226	7200.002
j2038_1	0	22.000	22.000	0.000	476.632
j2038_2	0	26.000	25.999	0.000	3000.095
j2038_3	0	22.000	22.000	0.000	76.836
j2038_4	0	31.000	31.000	0.000	219.754
j2038_5	0	33.000	33.000	0.000	8.760
j2038_6	0	28.000	28.000	0.000	2.989
j2038_7	0	28.000	24.000	0.143	7200.009
j2038_8	0	31.000	31.000	0.000	3.696
j2038_9	0	34.000	34.000	0.000	12.909
j2038_10	0	30.000	30.000	0.000	206.565
j2039_1	0	30.000	30.000	0.000	2.374
j2039_2	0	30.000	30.000	0.000	0.904
j2039_3	0	25.000	25.000	0.000	0.588
j2039_4	0	28.000	28.000	0.000	0.778
j2039_5	0	26.000	26.000	0.000	0.399
j2039_6	0	40.000	40.000	0.000	0.436
j2039_7	0	23.000	23.000	0.000	0.635
j2039_8	0	22.000	22.000	0.000	0.700
j2039_9	0	20.000	20.000	0.000	0.844
j2039_10	0	18.000	18.000	0.000	1.089
j2040_1	0	24.000	24.000	0.000	0.196
j2040_2	0	18.000	18.000	0.000	0.348
j2040_3	0	30.000	30.000	0.000	1.058
j2040_4	0	28.000	28.000	0.000	0.189
j2040_5	0	30.000	30.000	0.000	1.011
j2040_6	0	19.000	19.000	0.000	0.731
j2040_7	0	27.000	27.000	0.000	0.512
j2040_8	0	26.000	26.000	0.000	0.784
j2040_9	0	25.000	25.000	0.000	0.700
j2040_10	0	25.000	25.000	0.000	0.793
j2041_1	0	34.000	34.000	0.000	308.934
j2041_2	0	28.000	28.000	0.000	5018.427
j2041_3	0	22.000	22.000	0.000	6.285
j2041_4	0	29.000	29.000	0.000	251.934
j2041_5	0	27.000	27.000	0.000	6.466
j2041_6	0	33.000	33.000	0.000	646.571
j2041_7	0	20.000	20.000	0.000	16.217
j2041_8	0	26.000	26.000	0.000	179.183
j2041_9	0	24.000	24.000	0.000	394.042
j2041_10	0	27.000	27.000	0.000	3.145
j2042_1	0	16.000	16.000	0.000	0.405
j2042_2	0	22.000	22.000	0.000	0.805
j2042_3	0	28.000	28.000	0.000	0.374
j2042_4	0	36.000	36.000	0.000	0.490
j2042_5	0	21.000	21.000	0.000	0.617
j2042_6	0	33.000	33.000	0.000	0.935
j2042_7	0	27.000	27.000	0.000	0.688
j2042_8	0	29.000	29.000	0.000	2.180
j2042_9	0	29.000	29.000	0.000	0.729
j2042_10	0	19.000	19.000	0.000	1.590
j2043_1	0	33.000	33.000	0.000	0.564
j2043_2	0	25.000	25.000	0.000	0.312
j2043_3	0	27.000	27.000	0.000	0.548
j2043_4	0	17.000	17.000	0.000	0.493
j2043_5	0	27.000	27.000	0.000	0.607
j2043_6	0	26.000	26.000	0.000	0.387
j2043_7	0	17.000	17.000	0.000	0.408
j2043_8	0	25.000	25.000	0.000	0.609
j2043_9	0	23.000	23.000	0.000	0.610
j2043_10	0	26.000	26.000	0.000	0.457
j2044_1	0	19.000	19.000	0.000	0.271
j2044_2	0	23.000	23.000	0.000	0.424
j2044_3	0	27.000	27.000	0.000	0.588
j2044_4	0	25.000	25.000	0.000	0.387
j2044_5	0	26.000	26.000	0.000	0.512
j2044_6	0	22.000	22.000	0.000	0.469
j2044_7	0	26.000	26.000	0.000	0.232
j2044_8	0	22.000	22.000	0.000	0.277
j2044_9	0	29.000	29.000	0.000	0.610
j2044_10	0	26.000	26.000	0.000	0.557
j2045_1	0	29.000	19.000	0.345	7200.003
j2045_2	0	33.000	28.000	0.152	7200.006
j2045_3	0	38.000	25.000	0.342	7200.004
j2045_4	0	27.000	22.000	0.185	7200.003
j2045_5	0	34.000	31.000	0.088	7200.003
j2045_6	0	35.000	35.000	0.000	226.171
j2045_7	0	27.000	20.000	0.259	7200.008
j2045_8	0	32.000	31.999	0.000	1052.703
j2045_9	0	38.000	37.000	0.026	7200.003
j2045_10	0	31.000	23.000	0.258	7200.002
j2046_1	0	29.000	29.000	0.000	184.540
j2046_2	0	28.000	28.000	0.000	4.853
j2046_3	0	26.000	25.000	0.038	7200.007
j2046_4	0	27.000	27.000	0.000	27.402
j2046_5	0	23.000	23.000	0.000	2.468
j2046_6	0	28.000	28.000	0.000	61.985
j2046_7	0	24.000	24.000	0.000	1647.608
j2046_8	0	24.000	24.000	0.000	6.240
j2046_9	0	26.000	26.000	0.000	3.547
j2046_10	0	29.000	29.000	0.000	1.134
j2047_1	0	21.000	21.000	0.000	0.753
j2047_2	0	19.000	19.000	0.000	0.587
j2047_3	0	20.000	20.000	0.000	0.686
j2047_4	0	21.000	21.000	0.000	0.487
j2047_5	0	21.000	21.000	0.000	1.077
j2047_6	0	22.000	22.000	0.000	0.478
j2047_7	0	28.000	28.000	0.000	1.044
j2047_8	0	19.000	19.000	0.000	0.517
j2047_9	0	37.000	37.000	0.000	0.857
j2047_10	0	27.000	27.000	0.000	15.393
j2048_1	0	21.000	21.000	0.000	1.518
j2048_2	0	24.000	24.000	0.000	1.366
j2048_3	0	20.000	20.000	0.000	0.319
j2048_4	0	16.000	16.000	0.000	0.475
j2048_5	0	16.000	16.000	0.000	0.379
j2048_6	0	29.000	29.000	0.000	0.571
j2048_7	0	26.000	26.000	0.000	0.664
j2048_8	0	21.000	21.000	0.000	0.646
j2048_9	0	23.000	23.000	0.000	1.092
j2048_10	0	28.000	28.000	0.000	1.397
j2049_1	0	25.000	21.000	0.160	7200.007
j2049_2	0	35.000	35.000	0.000	484.314
j2049_3	0	22.000	22.000	0.000	243.655
j2049_4	0	38.000	36.000	0.053	7200.003
j2049_5	0	22.000	22.000	0.000	1.048
j2049_6	0	27.000	27.000	0.000	194.702
j2049_7	0	32.000	32.000	0.000	16.965
j2049_8	0	22.000	22.000	0.000	14.498
j2049_9	0	21.000	21.000	0.000	67.833
j2049_10	0	29.000	29.000	0.000	2543.230
j2050_1	0	28.000	28.000	0.000	1.495
j2050_2	0	23.000	23.000	0.000	0.887
j2050_3	0	23.000	23.000	0.000	0.611
j2050_4	0	17.000	17.000	0.000	5.860
j2050_5	0	29.000	29.000	0.000	1.154
j2050_6	0	22.000	22.000	0.000	0.719
j2050_7	0	16.000	16.000	0.000	0.556
j2050_8	0	24.000	24.000	0.000	0.707
j2050_9	0	28.000	28.000	0.000	0.856
j2050_10	0	29.000	29.000	0.000	1.064
j2051_1	0	18.000	18.000	0.000	0.528
j2051_2	0	25.000	25.000	0.000	0.399
j2051_3	0	17.000	17.000	0.000	0.392
j2051_4	0	22.000	22.000	0.000	0.905
j2051_5	0	28.000	28.000	0.000	0.464
j2051_6	0	22.000	22.000	0.000	0.497
j2051_7	0	18.000	18.000	0.000	0.318
j2051_8	0	25.000	25.000	0.000	0.545
j2051_9	0	22.000	22.000	0.000	0.446
j2051_10	0	21.000	21.000	0.000	0.240
j2052_1	0	19.000	19.000	0.000	0.294
j2052_2	0	22.000	22.000	0.000	0.441
j2052_3	0	24.000	24.000	0.000	0.191
j2052_4	0	21.000	21.000	0.000	0.246
j2052_5	0	21.000	21.000	0.000	0.447
j2052_6	0	20.000	20.000	0.000	0.363
j2052_7	0	25.000	25.000	0.000	0.456
j2052_8	0	27.000	27.000	0.000	0.488
j2052_9	0	19.000	19.000	0.000	0.519
j2052_10	0	25.000	25.000	0.000	0.534
j2053_1	0	30.000	23.238	0.225	7200.003
j2053_2	0	50.000	35.000	0.300	7200.003
j2053_3	0	37.000	25.259	0.317	7200.008
j2053_4	0	29.000	19.114	0.341	7200.006
j2053_5	0	31.000	22.724	0.267	7200.002
j2053_6	0	30.000	21.266	0.291	7200.001
j2053_7	0	35.000	28.000	0.200	7200.001
j2053_8	0	37.000	28.000	0.243	7200.003
j2053_9	0	31.000	25.240	0.186	7200.006
j2053_10	0	33.000	26.017	0.212	7200.003
j2054_1	0	29.000	29.000	0.000	1.169
j2054_2	0	20.000	20.000	0.000	6.324
j2054_3	0	25.000	25.000	0.000	101.956
j2054_4	0	28.000	28.000	0.000	32.210
j2054_5	0	23.000	23.000	0.000	191.486
j2054_6	0	31.000	31.000	0.000	3464.984
j2054_7	0	25.000	25.000	0.000	1.352
j2054_8	0	24.000	24.000	0.000	1026.562
j2054_9	0	25.000	25.000	0.000	5.277
j2054_10	0	19.000	19.000	0.000	9.021
j2055_1	0	24.000	24.000	0.000	0.880
j2055_2	0	21.000	21.000	0.000	0.838
j2055_3	0	24.000	24.000	0.000	0.432
j2055_4	0	25.000	25.000	0.000	2.738
j2055_5	0	19.000	19.000	0.000	0.748
j2055_6	0	26.000	26.000	0.000	1.212
j2055_7	0	24.000	24.000	0.000	0.457
j2055_8	0	23.000	23.000	0.000	1.031
j2055_9	0	19.000	19.000	0.000	0.761
j2055_10	0	28.000	28.000	0.000	0.802
j2056_1	0	24.000	24.000	0.000	0.740
j2056_2	0	28.000	28.000	0.000	0.678
j2056_3	0	24.000	24.000	0.000	0.636
j2056_4	0	22.000	22.000	0.000	0.250
j2056_5	0	20.000	20.000	0.000	0.480
j2056_6	0	21.000	21.000	0.000	0.333
j2056_7	0	24.000	24.000	0.000	0.446
j2056_8	0	26.000	26.000	0.000	0.297
j2056_9	0	23.000	23.000	0.000	0.385
j2056_10	0	21.000	21.000	0.000	0.376
j2057_1	0	21.000	21.000	0.000	172.856
j2057_2	0	20.000	20.000	0.000	3.456
j2057_3	0	21.000	21.000	0.000	9.394
j2057_4	0	36.000	36.000	0.000	195.553
j2057_5	0	24.000	24.000	0.000	9.495
j2057_6	0	20.000	20.000	0.000	11.418
j2057_7	0	26.000	26.000	0.000	38.606
j2057_8	0	33.000	33.000	0.000	2656.096
j2057_9	0	28.000	28.000	0.000	41.039
j2057_10	0	35.000	35.000	0.000	31.098
j2058_1	0	37.000	37.000	0.000	0.540
j2058_2	0	25.000	25.000	0.000	0.373
j2058_3	0	29.000	29.000	0.000	0.673
j2058_4	0	22.000	22.000	0.000	0.620
j2058_5	0	20.000	20.000	0.000	1.525
j2058_6	0	20.000	20.000	0.000	0.641
j2058_7	0	29.000	29.000	0.000	0.524
j2058_8	0	27.000	27.000	0.000	0.657
j2058_9	0	16.000	16.000	0.000	0.740
j2058_10	0	23.000	23.000	0.000	0.859
j2059_1	0	26.000	26.000	0.000	1.040
j2059_2	0	25.000	25.000	0.000	0.203
j2059_3	0	25.000	25.000	0.000	0.356
j2059_4	0	22.000	22.000	0.000	0.329
j2059_5	0	30.000	30.000	0.000	0.552
j2059_6	0	32.000	32.000	0.000	0.456
j2059_7	0	20.000	20.000	0.000	0.476
j2059_8	0	22.000	22.000	0.000	0.481
j2059_9	0	27.000	27.000	0.000	0.633
j2059_10	0	26.000	26.000	0.000	0.854
j2060_1	0	18.000	18.000	0.000	0.489
j2060_2	0	22.000	22.000	0.000	0.230
j2060_3	0	23.000	23.000	0.000	0.335
j2060_4	0	24.000	24.000	0.000	0.365
j2060_5	0	21.000	21.000	0.000	0.491
j2060_6	0	23.000	23.000	0.000	0.337
j2060_7	0	28.000	28.000	0.000	0.548
j2060_8	0	16.000	16.000	0.000	0.303
j2060_9	0	20.000	20.000	0.000	0.357
j2060_10	0	30.000	30.000	0.000	0.674
j2061_1	0	37.000	37.000	0.000	6534.394
j2061_2	0	36.000	30.000	0.167	7200.002
j2061_3	0	31.000	24.000	0.226	7200.002
j2061_4	0	27.000	22.000	0.185	7200.002
j2061_5	0	25.000	19.000	0.240	7200.003
j2061_6	0	32.000	24.000	0.250	7200.002
j2061_7	0	38.000	27.410	0.279	7200.002
j2061_8	0	33.000	27.000	0.182	7200.018
j2061_9	0	31.000	27.000	0.129	7200.002
j2061_10	0	31.000	22.281	0.281	7200.001
j2062_1	0	28.000	28.000	0.000	113.865
j2062_2	0	27.000	27.000	0.000	677.790
j2062_3	0	32.000	32.000	0.000	1895.219
j2062_4	0	22.000	22.000	0.000	257.237
j2062_5	0	20.000	20.000	0.000	54.360
j2062_6	0	17.000	17.000	0.000	6.909
j2062_7	0	23.000	23.000	0.000	3.807
j2062_8	0	18.000	18.000	0.000	2.698
j2062_9	0	23.000	23.000	0.000	2852.211
j2062_10	0	26.000	26.000	0.000	3.759
j2063_1	0	27.000	27.000	0.000	2.743
j2063_2	0	26.000	26.000	0.000	0.788
j2063_3	0	30.000	30.000	0.000	0.637
j2063_4	0	27.000	27.000	0.000	0.240
j2063_5	0	35.000	35.000	0.000	1.748
j2063_6	0	29.000	29.000	0.000	0.569
j2063_7	0	36.000	36.000	0.000	1.222
j2063_8	0	21.000	21.000	0.000	0.861
j2063_9	0	20.000	20.000	0.000	2.456
j2063_10	0	15.000	15.000	0.000	9.303
j2064_1	0	21.000	21.000	0.000	0.216
j2064_2	0	23.000	23.000	0.000	0.813
j2064_3	0	23.000	23.000	0.000	0.503
j2064_4	0	19.000	19.000	0.000	0.894
j2064_5	0	26.000	26.000	0.000	0.269
j2064_6	0	19.000	19.000	0.000	0.662
j2064_7	0	19.000	19.000	0.000	0.846
j2064_8	0	35.000	35.000	0.000	0.802
j2064_9	0	20.000	20.000	0.000	0.473
j2064_10	0	22.000	22.000	0.000	0.895
