instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j2055_2	15	32.000	31.000	0.031	743	9.669	7200.000
j2055_3	15	39.000	39.000	0.000	306	0.838	256.792
j2055_4	15	40.000	40.000	0.000	436	4.807	2096.244
j2055_5	15	30.000	30.000	0.000	195	3.573	697.197
j2055_6	15	41.000	41.000	0.000	776	1.547	1201.282
j2055_7	15	39.000	39.000	0.000	241	1.306	315.220
j2055_8	15	37.000	37.000	0.000	724	2.525	1828.448
j2055_9	15	30.000	30.000	0.000	83	0.896	74.758
j2055_10	15	44.000	44.000	0.000	1320	1.774	2342.369
j2056_1	15	38.000	38.000	0.000	343	1.283	440.507
j2056_2	15	44.000	44.000	0.000	803	2.213	1777.250
j2056_3	15	38.000	38.000	0.000	890	2.060	1833.590
j2056_4	15	35.000	35.000	0.000	120	0.699	84.188
j2056_5	15	31.000	31.000	0.000	277	0.736	204.356
j2056_6	15	33.000	33.000	0.000	154	0.608	94.131
j2056_7	15	38.000	38.000	0.000	451	2.893	1305.318
j2056_8	15	40.000	40.000	0.000	1829	2.072	3790.241
j2056_9	15	36.000	36.000	0.000	380	0.738	280.895
j2056_10	15	32.000	32.000	0.000	235	1.189	279.783
j2057_1	15	33.000	22.000	0.333	54	130.369	7200.000
j2057_2	15	31.000	31.000	0.000	229	3.477	796.736
j2057_3	15	32.000	24.000	0.250	137	51.002	7200.000
j2057_4	15	57.000	39.000	0.316	32	208.039	7200.000
j2057_5	15	36.000	26.000	0.278	311	22.857	7200.000
j2057_6	15	30.000	22.000	0.267	125	53.356	7200.000
j2057_7	15	41.000	28.000	0.317	100	71.158	7200.000
j2057_8	15	53.000	34.000	0.358	4	951.334	7200.000
j2057_9	15	45.000	31.000	0.311	113	61.980	7200.000
j2057_10	15	56.000	39.000	0.304	21	299.972	7200.000
j2058_1	15	60.000	50.000	0.167	1386	5.184	7200.000
j2058_2	15	40.000	40.000	0.000	824	5.477	4513.085
j2058_3	15	46.000	46.000	0.000	653	1.511	986.786
j2058_4	15	35.000	35.000	0.000	444	2.200	977.271
j2058_5	15	31.000	24.000	0.226	95	72.487	7200.000
j2058_6	15	30.000	30.000	0.000	507	12.709	6443.990
j2058_7	15	45.000	39.000	0.133	1155	6.225	7200.000
j2058_8	15	43.000	43.000	0.000	1197	5.197	6221.230
j2058_9	15	24.000	22.000	0.083	257	27.677	7200.000
j2058_10	15	36.000	36.000	0.000	576	4.398	2533.787
j2059_1	15	41.000	41.000	0.000	320	1.514	484.880
j2059_2	15	40.000	40.000	0.000	567	0.905	513.368
j2059_3	15	39.000	39.000	0.000	490	0.975	478.005
j2059_4	15	33.000	33.000	0.000	490	0.888	435.597
j2059_5	15	47.000	44.000	0.064	2081	3.456	7200.000
j2059_6	15	52.000	52.000	0.000	2253	2.237	5040.779
j2059_7	15	29.000	29.000	0.000	117	5.415	633.900
j2059_8	15	35.000	35.000	0.000	400	1.372	549.043
j2059_9	15	43.000	42.000	0.023	1437	4.998	7200.000
j2059_10	15	42.000	42.000	0.000	238	0.781	186.134
j2060_1	15	28.000	28.000	0.000	81	0.619	50.497
j2060_2	15	34.000	34.000	0.000	978	1.340	1310.436
j2060_3	15	37.000	37.000	0.000	156	0.674	105.514
j2060_4	15	38.000	38.000	0.000	758	1.241	941.104
j2060_5	15	33.000	33.000	0.000	501	0.852	427.495
j2060_6	15	36.000	36.000	0.000	188	0.733	138.123
j2060_7	15	45.000	45.000	0.000	711	0.922	655.622
j2060_8	15	25.000	25.000	0.000	101	0.664	67.488
j2060_9	15	31.000	31.000	0.000	98	0.549	54.205
j2060_10	15	48.000	45.000	0.062	1411	5.097	7200.000
j2061_1	15	60.000	37.000	0.383	10	550.151	7200.000
j2061_2	15	56.000	36.000	0.357	6	911.184	7200.000
j2061_3	15	inf	-inf	nan	0	inf	7200.000
j2061_4	15	41.000	27.000	0.341	1	1954.925	7200.000
j2061_5	15	inf	-inf	nan	0	inf	7200.000
j2061_6	15	inf	-inf	nan	0	inf	7200.000
j2061_7	15	inf	-inf	nan	0	inf	7200.000
j2061_8	15	inf	-inf	nan	0	inf	7200.000
j2061_9	15	50.000	31.000	0.380	1	3035.789	7200.000
j2061_10	15	inf	-inf	nan	0	inf	7200.000
j2062_1	15	45.000	29.000	0.356	15	445.620	7200.000
j2062_2	15	42.000	27.000	0.357	39	179.764	7200.000
j2062_3	15	51.000	32.000	0.373	6	669.876	7200.000
j2062_4	15	36.000	23.000	0.361	8	791.512	7200.000
j2062_5	15	30.000	21.000	0.300	62	111.784	7200.000
j2062_6	15	28.000	28.000	0.000	49	2.579	126.690
j2062_7	15	36.000	36.000	0.000	135	3.420	462.003
j2062_8	15	28.000	20.000	0.286	153	46.429	7200.000
j2062_9	15	37.000	23.000	0.378	4	1395.520	7200.000
j2062_10	15	40.000	31.000	0.225	412	17.425	7200.000
j2063_1	15	43.000	41.000	0.047	591	12.135	7200.000
j2063_2	15	40.000	32.000	0.200	1011	7.092	7200.000
j2063_3	15	48.000	45.000	0.062	1963	3.663	7200.000
j2063_4	15	43.000	39.000	0.093	1838	3.910	7200.000
j2063_5	15	54.000	46.000	0.148	1381	5.205	7200.000
j2063_6	15	45.000	45.000	0.000	1473	3.467	5107.288
j2063_7	15	57.000	50.000	0.123	1898	3.790	7200.000
j2063_8	15	34.000	34.000	0.000	275	1.203	331.106
j2063_9	15	31.000	31.000	0.000	82	3.948	324.087
j2063_10	15	22.000	22.000	0.000	76	3.089	235.338
j2064_1	15	32.000	32.000	0.000	197	0.625	123.509
j2064_2	15	37.000	37.000	0.000	188	1.849	348.026
j2064_3	15	37.000	37.000	0.000	263	1.343	353.649
j2064_4	15	28.000	28.000	0.000	485	3.306	1603.608
j2064_5	15	41.000	41.000	0.000	279	0.712	198.991
j2064_6	15	30.000	30.000	0.000	559	1.423	795.686
j2064_7	15	29.000	29.000	0.000	157	1.319	207.530
j2064_8	15	56.000	48.000	0.143	1834	3.921	7200.000
j2064_9	15	28.000	28.000	0.000	220	0.657	145.018
j2064_10	15	34.000	34.000	0.000	210	0.950	199.984
