instance	Gamma	objval	objbound	gap	runtime
j2016_1	0	24.000	24.000	0.000	0.651
j2016_2	0	24.000	24.000	0.000	0.625
j2016_3	0	31.000	31.000	0.000	0.447
j2016_4	0	36.000	36.000	0.000	0.431
j2016_5	0	21.000	21.000	0.000	1.048
j2016_6	0	36.000	36.000	0.000	0.577
j2016_7	0	25.000	25.000	0.000	0.481
j2016_8	0	28.000	28.000	0.000	0.942
j2016_9	0	18.000	18.000	0.000	0.516
j2016_10	0	38.000	38.000	0.000	0.679
j2017_1	0	17.000	17.000	0.000	95.244
j2017_2	0	36.000	36.000	0.000	406.806
j2017_3	0	32.000	32.000	0.000	1.542
j2017_4	0	30.000	30.000	0.000	12.769
j2017_5	0	19.000	19.000	0.000	10.101
j2017_6	0	36.000	36.000	0.000	16.615
j2017_7	0	27.000	27.000	0.000	4.142
j2017_8	0	27.000	27.000	0.000	2.350
j2017_9	0	18.000	18.000	0.000	35.736
j2017_10	0	29.000	29.000	0.000	210.780
j2018_1	0	30.000	30.000	0.000	0.278
j2018_2	0	27.000	27.000	0.000	0.404
j2018_3	0	20.000	20.000	0.000	14.191
j2018_4	0	21.000	21.000	0.000	3.778
j2018_5	0	23.000	23.000	0.000	1.036
j2018_6	0	21.000	21.000	0.000	1.204
j2018_7	0	25.000	25.000	0.000	0.441
j2018_8	0	29.000	29.000	0.000	1.030
j2018_9	0	22.000	22.000	0.000	0.815
j2018_10	0	27.000	27.000	0.000	1.394
j2019_1	0	25.000	25.000	0.000	0.434
j2019_2	0	20.000	20.000	0.000	0.671
j2019_3	0	27.000	27.000	0.000	0.524
j2019_4	0	20.000	20.000	0.000	0.473
j2019_5	0	23.000	23.000	0.000	0.760
j2019_6	0	35.000	35.000	0.000	0.613
j2019_7	0	30.000	30.000	0.000	0.334
j2019_8	0	21.000	21.000	0.000	0.226
j2019_9	0	19.000	19.000	0.000	0.679
j2019_10	0	33.000	33.000	0.000	7.032
j2020_1	0	25.000	25.000	0.000	0.576
j2020_2	0	29.000	29.000	0.000	0.344
j2020_3	0	21.000	21.000	0.000	0.649
j2020_4	0	23.000	23.000	0.000	0.280
j2020_5	0	20.000	20.000	0.000	0.226
j2020_6	0	21.000	21.000	0.000	0.291
j2020_7	0	25.000	25.000	0.000	0.278
j2020_8	0	17.000	17.000	0.000	0.250
j2020_9	0	34.000	34.000	0.000	0.245
j2020_10	0	21.000	21.000	0.000	0.475
j2021_1	0	33.000	30.000	0.091	7200.010
j2021_2	0	45.000	37.000	0.178	7200.006
j2021_3	0	33.000	33.000	0.000	3267.922
j2021_4	0	42.000	42.000	0.000	373.250
j2021_5	0	32.000	31.000	0.031	7200.011
j2021_6	0	26.000	26.000	0.000	2772.594
j2021_7	0	31.000	31.000	0.000	4613.766
j2021_8	0	34.000	28.000	0.176	7200.006
j2021_9	0	33.000	31.000	0.061	7200.006
j2021_10	0	28.000	23.000	0.179	7200.010
j2022_1	0	27.000	27.000	0.000	1.658
j2022_2	0	30.000	30.000	0.000	1.887
j2022_3	0	24.000	24.000	0.000	256.754
j2022_4	0	26.000	26.000	0.000	3976.012
j2022_5	0	24.000	23.000	0.042	7200.007
j2022_6	0	26.000	26.000	0.000	0.683
j2022_7	0	22.000	22.000	0.000	572.996
j2022_8	0	35.000	35.000	0.000	36.421
j2022_9	0	22.000	22.000	0.000	3.479
j2022_10	0	29.000	29.000	0.000	2.197
j2023_1	0	25.000	25.000	0.000	1.653
j2023_2	0	23.000	23.000	0.000	0.653
j2023_3	0	28.000	28.000	0.000	1.055
j2023_4	0	25.000	25.000	0.000	0.899
j2023_5	0	22.000	22.000	0.000	1.035
j2023_6	0	23.000	23.000	0.000	1.366
j2023_7	0	19.000	19.000	0.000	1.293
j2023_8	0	18.000	18.000	0.000	14.495
j2023_9	0	17.000	17.000	0.000	10.058
j2023_10	0	25.000	25.000	0.000	0.897
j2024_1	0	27.000	27.000	0.000	0.617
j2024_2	0	31.000	31.000	0.000	0.940
j2024_3	0	17.000	17.000	0.000	0.843
j2024_4	0	26.000	26.000	0.000	0.409
j2024_5	0	32.000	32.000	0.000	0.864
j2024_6	0	14.000	14.000	0.000	0.784
j2024_7	0	19.000	19.000	0.000	0.283
j2024_8	0	27.000	27.000	0.000	0.445
j2024_9	0	24.000	24.000	0.000	0.802
j2024_10	0	19.000	19.000	0.000	0.327
j2025_1	0	37.000	37.000	0.000	202.200
j2025_2	0	21.000	21.000	0.000	43.681
j2025_3	0	21.000	21.000	0.000	25.737
j2025_4	0	24.000	24.000	0.000	113.023
j2025_5	0	30.000	30.000	0.000	12.457
j2025_6	0	26.000	26.000	0.000	0.714
j2025_7	0	26.000	26.000	0.000	2.315
j2025_8	0	18.000	18.000	0.000	3.268
j2025_9	0	24.000	24.000	0.000	397.176
j2025_10	0	31.000	31.000	0.000	85.015
j2026_1	0	22.000	22.000	0.000	0.316
j2026_2	0	21.000	21.000	0.000	2.293
j2026_3	0	27.000	27.000	0.000	1.459
j2026_4	0	22.000	22.000	0.000	4.061
j2026_5	0	26.000	26.000	0.000	1.039
j2026_6	0	24.000	24.000	0.000	4.052
j2026_7	0	16.000	16.000	0.000	2.870
j2026_8	0	31.000	31.000	0.000	0.801
j2026_9	0	21.000	21.000	0.000	1.532
j2026_10	0	43.000	43.000	0.000	13.844
j2027_1	0	17.000	17.000	0.000	0.550
j2027_2	0	22.000	22.000	0.000	0.218
j2027_3	0	23.000	23.000	0.000	0.317
j2027_4	0	25.000	25.000	0.000	0.910
j2027_5	0	27.000	27.000	0.000	0.368
j2027_6	0	21.000	21.000	0.000	1.080
j2027_7	0	26.000	26.000	0.000	0.749
j2027_8	0	22.000	22.000	0.000	0.301
j2027_9	0	22.000	22.000	0.000	0.381
j2027_10	0	21.000	21.000	0.000	0.478
j2028_1	0	22.000	22.000	0.000	0.209
j2028_2	0	24.000	24.000	0.000	0.604
j2028_3	0	18.000	18.000	0.000	0.334
j2028_4	0	22.000	22.000	0.000	0.593
j2028_5	0	26.000	26.000	0.000	0.508
j2028_6	0	17.000	17.000	0.000	0.314
j2028_7	0	25.000	25.000	0.000	0.289
j2028_8	0	18.000	18.000	0.000	0.876
j2028_9	0	19.000	19.000	0.000	0.171
j2028_10	0	25.000	25.000	0.000	0.423
j2029_1	0	37.000	27.000	0.270	7200.013
j2029_2	0	27.000	24.000	0.111	7200.008
j2029_3	0	35.000	31.000	0.114	7200.011
j2029_4	0	33.000	21.086	0.361	7200.006
j2029_5	0	29.000	20.154	0.305	7200.006
j2029_6	0	41.000	29.513	0.280	7200.008
j2029_7	0	39.000	33.068	0.152	7200.009
j2029_8	0	30.000	30.000	0.000	1829.003
j2029_9	0	39.000	30.000	0.231	7200.008
j2029_10	0	33.000	24.868	0.246	7200.007
j2030_1	0	29.000	29.000	0.000	0.743
j2030_2	0	19.000	19.000	0.000	3008.326
j2030_3	0	25.000	25.000	0.000	395.526
j2030_4	0	30.000	30.000	0.000	33.649
j2030_5	0	27.000	27.000	0.000	2258.488
j2030_6	0	34.000	34.000	0.000	7.323
j2030_7	0	34.000	34.000	0.000	197.006
j2030_8	0	23.000	23.000	0.000	16.659
j2030_9	0	30.000	30.000	0.000	48.617
j2030_10	0	30.000	30.000	0.000	9.646
j2031_1	0	25.000	25.000	0.000	0.596
j2031_2	0	27.000	27.000	0.000	30.941
j2031_3	0	23.000	23.000	0.000	10.642
j2031_4	0	26.000	26.000	0.000	0.793
j2031_5	0	17.000	17.000	0.000	0.642
j2031_6	0	23.000	23.000	0.000	1.900
j2031_7	0	21.000	21.000	0.000	19.631
j2031_8	0	24.000	24.000	0.000	1.406
j2031_9	0	32.000	32.000	0.000	2.129
j2031_10	0	30.000	30.000	0.000	1.216
j2032_1	0	22.000	22.000	0.000	1.352
j2032_2	0	17.000	17.000	0.000	0.895
j2032_3	0	26.000	26.000	0.000	0.957
j2032_4	0	19.000	19.000	0.000	0.985
j2032_5	0	21.000	21.000	0.000	0.775
j2032_6	0	22.000	22.000	0.000	1.267
j2032_7	0	19.000	19.000	0.000	1.661
j2032_8	0	28.000	28.000	0.000	0.441
j2032_9	0	32.000	32.000	0.000	0.861
j2032_10	0	20.000	20.000	0.000	0.777
j2033_1	0	24.000	24.000	0.000	28.002
j2033_2	0	25.000	25.000	0.000	27.059
j2033_3	0	41.000	41.000	0.000	4501.598
j2033_4	0	19.000	19.000	0.000	41.748
j2033_5	0	43.000	43.000	0.000	137.379
j2033_6	0	19.000	19.000	0.000	34.103
j2033_7	0	26.000	26.000	0.000	1.453
j2033_8	0	31.000	31.000	0.000	201.416
j2033_9	0	31.000	31.000	0.000	1.313
j2033_10	0	39.000	39.000	0.000	952.789
j2034_1	0	34.000	34.000	0.000	0.755
j2034_2	0	18.000	18.000	0.000	0.786
j2034_3	0	30.000	30.000	0.000	2.403
j2034_4	0	22.000	22.000	0.000	1.000
j2034_5	0	23.000	23.000	0.000	3.435
j2034_6	0	26.000	26.000	0.000	0.910
j2034_7	0	26.000	26.000	0.000	0.696
j2034_8	0	16.000	16.000	0.000	1.520
j2034_9	0	23.000	23.000	0.000	1.439
j2034_10	0	28.000	28.000	0.000	0.820
j2035_1	0	29.000	29.000	0.000	0.504
j2035_2	0	16.000	16.000	0.000	0.684
j2035_3	0	22.000	22.000	0.000	0.505
j2035_4	0	23.000	23.000	0.000	0.975
j2035_5	0	25.000	25.000	0.000	0.693
j2035_6	0	25.000	25.000	0.000	0.357
j2035_7	0	17.000	17.000	0.000	0.635
j2035_8	0	21.000	21.000	0.000	0.401
j2035_9	0	27.000	27.000	0.000	0.451
j2035_10	0	22.000	22.000	0.000	0.912
j2037_1	0	38.000	32.000	0.158	7200.008
j2037_2	0	29.000	26.000	0.103	7200.006
j2037_3	0	32.000	27.000	0.156	7200.010
j2037_4	0	32.000	31.000	0.031	7200.008
j2037_5	0	43.000	41.070	0.045	7200.006
j2037_6	0	29.000	27.000	0.069	7200.010
j2037_7	0	33.000	20.221	0.387	7200.010
j2037_8	0	27.000	24.000	0.111	7200.007
j2037_9	0	28.000	20.182	0.279	7200.010
j2037_10	0	32.000	23.129	0.277	7200.008
j2038_1	0	22.000	22.000	0.000	135.339
j2038_2	0	26.000	26.000	0.000	2323.568
j2038_3	0	22.000	22.000	0.000	100.239
j2038_4	0	31.000	31.000	0.000	100.468
j2038_5	0	33.000	33.000	0.000	8.998
j2038_6	0	28.000	28.000	0.000	1.667
j2038_7	0	28.000	24.000	0.143	7200.027
j2038_8	0	31.000	31.000	0.000	2.938
j2038_9	0	34.000	34.000	0.000	2.118
j2038_10	0	30.000	30.000	0.000	58.668
j2039_1	0	30.000	30.000	0.000	2.136
j2039_2	0	30.000	30.000	0.000	1.321
j2039_3	0	25.000	25.000	0.000	0.642
j2039_4	0	28.000	28.000	0.000	0.907
j2039_5	0	26.000	26.000	0.000	0.545
j2039_6	0	40.000	40.000	0.000	0.287
j2039_7	0	23.000	23.000	0.000	1.072
j2039_8	0	22.000	22.000	0.000	0.620
j2039_9	0	20.000	20.000	0.000	0.687
j2039_10	0	18.000	18.000	0.000	1.122
j2040_1	0	24.000	24.000	0.000	0.554
j2040_2	0	18.000	18.000	0.000	0.684
j2040_3	0	30.000	30.000	0.000	1.253
j2040_4	0	28.000	28.000	0.000	0.317
j2040_5	0	30.000	30.000	0.000	0.456
j2040_6	0	19.000	19.000	0.000	1.048
j2040_7	0	27.000	27.000	0.000	0.314
j2040_8	0	26.000	26.000	0.000	0.349
j2040_9	0	25.000	25.000	0.000	0.894
j2040_10	0	25.000	25.000	0.000	0.596
j2041_1	0	34.000	34.000	0.000	305.826
j2041_2	0	28.000	28.000	0.000	1708.990
j2041_3	0	22.000	22.000	0.000	3.865
j2041_4	0	29.000	29.000	0.000	118.088
j2041_5	0	27.000	27.000	0.000	14.102
j2041_6	0	33.000	33.000	0.000	486.280
j2041_7	0	20.000	20.000	0.000	22.267
j2041_8	0	26.000	26.000	0.000	85.092
j2041_9	0	24.000	24.000	0.000	343.608
j2041_10	0	27.000	27.000	0.000	5.870
j2042_1	0	16.000	16.000	0.000	0.834
j2042_2	0	22.000	22.000	0.000	0.392
j2042_3	0	28.000	28.000	0.000	0.415
j2042_4	0	36.000	36.000	0.000	0.810
j2042_5	0	21.000	21.000	0.000	1.290
j2042_6	0	33.000	33.000	0.000	0.486
j2042_7	0	27.000	27.000	0.000	0.722
j2042_8	0	29.000	29.000	0.000	1.437
j2042_9	0	29.000	29.000	0.000	0.637
j2042_10	0	19.000	19.000	0.000	2.211
j2043_1	0	33.000	33.000	0.000	0.620
j2043_2	0	25.000	25.000	0.000	0.236
j2043_3	0	27.000	27.000	0.000	0.655
j2043_4	0	17.000	17.000	0.000	0.285
j2043_5	0	27.000	27.000	0.000	0.285
j2043_6	0	26.000	26.000	0.000	0.455
j2043_7	0	17.000	17.000	0.000	0.578
j2043_8	0	25.000	25.000	0.000	0.387
j2043_9	0	23.000	23.000	0.000	0.426
j2043_10	0	26.000	26.000	0.000	0.759
j2044_1	0	19.000	19.000	0.000	0.216
j2044_2	0	23.000	23.000	0.000	0.439
j2044_3	0	27.000	27.000	0.000	0.510
j2044_4	0	25.000	25.000	0.000	0.402
j2044_5	0	26.000	26.000	0.000	0.424
j2044_6	0	22.000	22.000	0.000	0.753
j2044_7	0	26.000	26.000	0.000	0.242
j2044_8	0	22.000	22.000	0.000	0.287
j2044_9	0	29.000	29.000	0.000	0.871
j2044_10	0	26.000	26.000	0.000	0.652
j2045_1	0	29.000	19.000	0.345	7200.007
j2045_2	0	32.000	28.000	0.125	7200.007
j2045_3	0	38.000	26.000	0.316	7200.006
j2045_4	0	28.000	22.000	0.214	7200.006
j2045_5	0	34.000	34.000	0.000	3376.186
j2045_6	0	35.000	35.000	0.000	70.884
j2045_7	0	27.000	22.000	0.185	7200.008
j2045_8	0	32.000	32.000	0.000	624.202
j2045_9	0	38.000	38.000	0.000	641.252
j2045_10	0	31.000	22.717	0.267	7200.007
j2046_1	0	29.000	29.000	0.000	115.370
j2046_2	0	28.000	28.000	0.000	3.949
j2046_3	0	26.000	26.000	0.000	3867.282
j2046_4	0	27.000	27.000	0.000	31.802
j2046_5	0	23.000	23.000	0.000	3.884
j2046_6	0	28.000	28.000	0.000	16.583
j2046_7	0	24.000	24.000	0.000	487.677
j2046_8	0	24.000	24.000	0.000	9.657
j2046_9	0	26.000	26.000	0.000	1.335
j2046_10	0	29.000	29.000	0.000	1.493
j2047_1	0	21.000	21.000	0.000	1.437
j2047_2	0	19.000	19.000	0.000	0.578
j2047_3	0	20.000	20.000	0.000	1.304
j2047_4	0	21.000	21.000	0.000	0.749
j2047_5	0	21.000	21.000	0.000	0.731
j2047_6	0	22.000	22.000	0.000	0.717
j2047_7	0	28.000	28.000	0.000	0.599
j2047_8	0	19.000	19.000	0.000	0.861
j2047_9	0	37.000	37.000	0.000	0.603
j2047_10	0	27.000	27.000	0.000	4.639
j2048_1	0	21.000	21.000	0.000	0.433
j2048_2	0	24.000	24.000	0.000	1.217
j2048_3	0	20.000	20.000	0.000	0.490
j2048_4	0	16.000	16.000	0.000	0.636
j2048_5	0	16.000	16.000	0.000	0.301
j2048_6	0	29.000	29.000	0.000	0.377
j2048_7	0	26.000	26.000	0.000	0.469
j2048_8	0	21.000	21.000	0.000	0.474
j2048_9	0	23.000	23.000	0.000	0.730
j2048_10	0	28.000	28.000	0.000	0.823
j2049_1	0	25.000	25.000	0.000	6261.544
j2049_2	0	35.000	35.000	0.000	174.760
j2049_3	0	22.000	22.000	0.000	215.613
j2049_4	0	38.000	38.000	0.000	4653.367
j2049_5	0	22.000	22.000	0.000	1.589
j2049_6	0	27.000	27.000	0.000	15.039
j2049_7	0	32.000	32.000	0.000	8.989
j2049_8	0	22.000	22.000	0.000	75.162
j2049_9	0	21.000	21.000	0.000	54.509
j2049_10	0	29.000	29.000	0.000	489.880
j2050_1	0	28.000	28.000	0.000	2.195
j2050_2	0	23.000	23.000	0.000	0.638
j2050_3	0	23.000	23.000	0.000	0.509
j2050_4	0	17.000	17.000	0.000	2.688
j2050_5	0	29.000	29.000	0.000	0.887
j2050_6	0	22.000	22.000	0.000	0.667
j2050_7	0	16.000	16.000	0.000	0.927
j2050_8	0	24.000	24.000	0.000	0.785
j2050_9	0	28.000	28.000	0.000	1.376
j2050_10	0	29.000	29.000	0.000	1.096
j2051_1	0	18.000	18.000	0.000	0.445
j2051_2	0	25.000	25.000	0.000	0.379
j2051_3	0	17.000	17.000	0.000	0.420
j2051_4	0	22.000	22.000	0.000	0.716
j2051_5	0	28.000	27.998	0.000	0.501
j2051_6	0	22.000	22.000	0.000	0.316
j2051_7	0	18.000	18.000	0.000	0.672
j2051_8	0	25.000	25.000	0.000	0.807
j2051_9	0	22.000	22.000	0.000	0.579
j2051_10	0	21.000	21.000	0.000	0.349
j2052_1	0	19.000	19.000	0.000	0.254
j2052_2	0	22.000	22.000	0.000	0.239
j2052_3	0	24.000	24.000	0.000	0.250
j2052_4	0	21.000	21.000	0.000	0.373
j2052_5	0	21.000	21.000	0.000	0.621
j2052_6	0	20.000	20.000	0.000	0.530
j2052_7	0	25.000	25.000	0.000	0.385
j2052_8	0	27.000	27.000	0.000	0.601
j2052_9	0	19.000	19.000	0.000	0.341
j2052_10	0	25.000	25.000	0.000	0.432
j2053_1	0	29.000	26.667	0.080	7200.008
j2053_2	0	49.000	36.667	0.252	7200.009
j2053_3	0	37.000	26.000	0.297	7200.008
j2053_4	0	29.000	18.643	0.357	7200.011
j2053_5	0	30.000	24.000	0.200	7200.006
j2053_6	0	29.000	24.000	0.172	7200.006
j2053_7	0	34.000	29.571	0.130	7200.006
j2053_8	0	37.000	29.000	0.216	7200.009
j2053_9	0	31.000	26.000	0.161	7200.006
j2053_10	0	33.000	28.000	0.152	7200.006
j2054_1	0	29.000	29.000	0.000	0.741
j2054_2	0	20.000	20.000	0.000	11.205
j2054_3	0	25.000	25.000	0.000	155.495
j2054_4	0	28.000	28.000	0.000	11.446
j2054_5	0	23.000	23.000	0.000	6.669
j2054_6	0	31.000	31.000	0.000	2328.996
j2054_7	0	25.000	25.000	0.000	2.320
j2054_8	0	24.000	24.000	0.000	469.888
j2054_9	0	25.000	25.000	0.000	3.971
j2054_10	0	19.000	19.000	0.000	16.784
j2055_1	0	24.000	24.000	0.000	1.429
j2055_2	0	21.000	21.000	0.000	5.735
j2055_3	0	24.000	24.000	0.000	0.904
j2055_4	0	25.000	25.000	0.000	9.368
j2055_5	0	19.000	19.000	0.000	1.426
j2055_6	0	26.000	26.000	0.000	2.313
j2055_7	0	24.000	24.000	0.000	1.042
j2055_8	0	23.000	23.000	0.000	1.210
j2055_9	0	19.000	19.000	0.000	0.646
j2055_10	0	28.000	28.000	0.000	0.387
j2056_1	0	24.000	24.000	0.000	1.074
j2056_2	0	28.000	28.000	0.000	0.426
j2056_3	0	24.000	24.000	0.000	0.770
j2056_4	0	22.000	22.000	0.000	0.319
j2056_5	0	20.000	20.000	0.000	0.458
j2056_6	0	21.000	21.000	0.000	0.337
j2056_7	0	24.000	24.000	0.000	0.674
j2056_8	0	26.000	26.000	0.000	0.489
j2056_9	0	23.000	23.000	0.000	0.374
j2056_10	0	21.000	21.000	0.000	0.565
j2057_1	0	21.000	21.000	0.000	153.613
j2057_2	0	20.000	20.000	0.000	4.736
j2057_3	0	21.000	21.000	0.000	17.526
j2057_4	0	36.000	36.000	0.000	126.103
j2057_5	0	24.000	24.000	0.000	4.511
j2057_6	0	20.000	20.000	0.000	15.771
j2057_7	0	26.000	26.000	0.000	19.766
j2057_8	0	33.000	33.000	0.000	1106.137
j2057_9	0	28.000	28.000	0.000	25.865
j2057_10	0	35.000	35.000	0.000	91.249
j2058_1	0	37.000	37.000	0.000	0.525
j2058_2	0	25.000	25.000	0.000	0.438
j2058_3	0	29.000	29.000	0.000	0.640
j2058_4	0	22.000	22.000	0.000	0.800
j2058_5	0	20.000	20.000	0.000	1.410
j2058_6	0	20.000	20.000	0.000	0.594
j2058_7	0	29.000	29.000	0.000	0.626
j2058_8	0	27.000	27.000	0.000	0.692
j2058_9	0	16.000	16.000	0.000	0.967
j2058_10	0	23.000	23.000	0.000	1.255
j2059_1	0	26.000	26.000	0.000	1.010
j2059_2	0	25.000	25.000	0.000	0.254
j2059_3	0	25.000	25.000	0.000	0.670
j2059_4	0	22.000	22.000	0.000	0.598
j2059_5	0	30.000	30.000	0.000	0.500
j2059_6	0	32.000	32.000	0.000	0.306
j2059_7	0	20.000	20.000	0.000	0.727
j2059_8	0	22.000	22.000	0.000	0.558
j2059_9	0	27.000	27.000	0.000	0.637
j2059_10	0	26.000	26.000	0.000	0.748
j2060_1	0	18.000	18.000	0.000	0.351
j2060_2	0	22.000	22.000	0.000	0.265
j2060_3	0	23.000	23.000	0.000	0.375
j2060_4	0	24.000	24.000	0.000	0.598
j2060_5	0	21.000	21.000	0.000	0.316
j2060_6	0	23.000	23.000	0.000	0.449
j2060_7	0	28.000	28.000	0.000	0.301
j2060_8	0	16.000	16.000	0.000	0.372
j2060_9	0	20.000	20.000	0.000	0.276
j2060_10	0	30.000	30.000	0.000	0.359
j2061_1	0	37.000	37.000	0.000	285.101
j2061_2	0	36.000	35.997	0.000	2793.988
j2061_3	0	31.000	25.011	0.193	7200.012
j2061_4	0	27.000	25.000	0.074	7200.008
j2061_5	0	25.000	18.570	0.257	7200.010
j2061_6	0	32.000	25.602	0.200	7200.006
j2061_7	0	38.000	31.293	0.176	7200.007
j2061_8	0	32.000	28.000	0.125	7200.006
j2061_9	0	31.000	29.000	0.065	7200.008
j2061_10	0	31.000	24.000	0.226	7200.009
j2062_1	0	28.000	28.000	0.000	393.367
j2062_2	0	27.000	27.000	0.000	208.877
j2062_3	0	32.000	32.000	0.000	2012.748
j2062_4	0	22.000	22.000	0.000	400.029
j2062_5	0	20.000	20.000	0.000	129.171
j2062_6	0	17.000	17.000	0.000	8.325
j2062_7	0	23.000	23.000	0.000	2.467
j2062_8	0	18.000	18.000	0.000	8.369
j2062_9	0	23.000	23.000	0.000	2061.242
j2062_10	0	26.000	26.000	0.000	7.186
j2063_1	0	27.000	27.000	0.000	1.539
j2063_2	0	26.000	26.000	0.000	2.624
j2063_3	0	30.000	30.000	0.000	0.661
j2063_4	0	27.000	27.000	0.000	0.662
j2063_5	0	35.000	35.000	0.000	1.292
j2063_6	0	29.000	29.000	0.000	0.956
j2063_7	0	36.000	36.000	0.000	1.019
j2063_8	0	21.000	21.000	0.000	0.733
j2063_9	0	20.000	20.000	0.000	3.358
j2063_10	0	15.000	15.000	0.000	9.042
j2064_1	0	21.000	21.000	0.000	0.293
j2064_2	0	23.000	23.000	0.000	1.383
j2064_3	0	23.000	23.000	0.000	0.533
j2064_4	0	19.000	19.000	0.000	0.891
j2064_5	0	26.000	26.000	0.000	0.485
j2064_6	0	19.000	19.000	0.000	0.509
j2064_7	0	19.000	19.000	0.000	1.715
j2064_8	0	35.000	35.000	0.000	0.965
j2064_9	0	20.000	20.000	0.000	0.394
j2064_10	0	22.000	22.000	0.000	0.870
