instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j1059_8	0	12.000	12.000	0.000	1	0.328	0.439
j1059_9	0	15.000	15.000	0.000	1	0.220	0.330
j1059_10	0	17.000	17.000	0.000	1	0.388	0.495
j1060_1	0	13.000	13.000	0.000	1	0.267	0.371
j1060_2	0	19.000	19.000	0.000	1	0.410	0.514
j1060_3	0	9.000	9.000	0.000	1	0.183	0.294
j1060_4	0	13.000	13.000	0.000	1	0.217	0.323
j1060_5	0	18.000	18.000	0.000	1	0.287	0.394
j1060_6	0	10.000	10.000	0.000	1	0.291	0.397
j1060_7	0	15.000	15.000	0.000	1	0.261	0.393
j1060_8	0	13.000	13.000	0.000	1	0.284	0.396
j1060_9	0	15.000	15.000	0.000	1	0.312	0.426
j1060_10	0	15.000	15.000	0.000	1	0.189	0.346
j1061_1	0	9.000	9.000	0.000	1	0.474	0.580
j1061_2	0	14.000	14.000	0.000	1	0.299	0.415
j1061_3	0	22.000	22.000	0.000	1	0.162	0.278
j1061_4	0	15.000	15.000	0.000	1	0.174	0.288
j1061_5	0	17.000	17.000	0.000	1	0.564	0.697
j1061_6	0	23.000	23.000	0.000	1	0.831	0.940
j1061_7	0	12.000	12.000	0.000	1	0.230	0.339
j1061_8	0	18.000	18.000	0.000	1	0.363	0.482
j1061_9	0	19.000	19.000	0.000	1	0.317	0.433
j1061_10	0	34.000	34.000	0.000	1	0.334	0.440
j1062_1	0	12.000	12.000	0.000	1	0.141	0.253
j1062_2	0	19.000	19.000	0.000	1	0.300	0.409
j1062_3	0	11.000	11.000	0.000	1	0.411	0.534
j1062_4	0	11.000	11.000	0.000	1	0.261	0.368
j1062_5	0	18.000	18.000	0.000	1	0.419	0.531
j1062_6	0	19.000	19.000	0.000	1	0.205	0.314
j1062_7	0	8.000	8.000	0.000	1	0.205	0.312
j1062_8	0	11.000	11.000	0.000	1	0.160	0.273
j1062_9	0	14.000	14.000	0.000	1	0.291	0.401
j1062_10	0	17.000	17.000	0.000	1	0.355	0.477
j1063_1	0	14.000	14.000	0.000	1	0.222	0.329
j1063_2	0	17.000	17.000	0.000	1	0.134	0.242
j1063_3	0	17.000	17.000	0.000	1	0.353	0.457
j1063_4	0	12.000	12.000	0.000	1	0.126	0.234
j1063_5	0	11.000	11.000	0.000	1	0.280	0.394
j1063_6	0	14.000	14.000	0.000	1	0.398	0.518
j1063_7	0	15.000	15.000	0.000	1	0.224	0.335
j1063_8	0	8.000	8.000	0.000	1	0.246	0.369
j1063_9	0	10.000	10.000	0.000	1	0.169	0.277
j1063_10	0	9.000	9.000	0.000	1	0.265	0.369
j1064_1	0	16.000	16.000	0.000	1	0.231	0.340
j1064_2	0	15.000	15.000	0.000	1	0.239	0.346
j1064_3	0	14.000	14.000	0.000	1	0.217	0.324
j1064_4	0	13.000	13.000	0.000	1	0.094	0.204
j1064_5	0	16.000	16.000	0.000	1	0.663	0.771
j1064_6	0	11.000	11.000	0.000	1	0.212	0.336
j1064_7	0	12.000	12.000	0.000	1	0.212	0.324
j1064_8	0	14.000	14.000	0.000	1	0.299	0.405
j1064_9	0	17.000	17.000	0.000	1	0.227	0.334
j1064_10	0	15.000	15.000	0.000	1	0.227	0.335
