instance	Gamma	objval	objbound	gap	runtime
j1028_2	0	24.000	24.000	0.000	0.116
j1028_3	0	20.000	20.000	0.000	0.106
j1028_4	0	16.000	16.000	0.000	0.086
j1028_5	0	18.000	18.000	0.000	0.093
j1028_6	0	9.000	9.000	0.000	0.043
j1028_7	0	15.000	15.000	0.000	0.060
j1028_8	0	16.000	16.000	0.000	0.057
j1028_9	0	12.000	12.000	0.000	0.055
j1028_10	0	18.000	18.000	0.000	0.079
j1029_1	0	15.000	15.000	0.000	0.057
j1029_2	0	13.000	13.000	0.000	0.071
j1029_3	0	16.000	16.000	0.000	0.091
j1029_4	0	17.000	17.000	0.000	0.063
j1029_5	0	17.000	17.000	0.000	0.109
j1029_6	0	16.000	16.000	0.000	0.093
j1029_7	0	14.000	14.000	0.000	0.058
j1029_8	0	10.000	10.000	0.000	0.039
j1029_9	0	14.000	14.000	0.000	0.088
j1029_10	0	16.000	16.000	0.000	0.074
j1030_1	0	15.000	15.000	0.000	0.062
j1030_2	0	11.000	11.000	0.000	0.069
j1030_3	0	17.000	17.000	0.000	0.089
j1030_4	0	12.000	12.000	0.000	0.048
j1030_5	0	24.000	24.000	0.000	0.118
j1030_6	0	22.000	22.000	0.000	0.073
j1030_7	0	13.000	13.000	0.000	0.037
j1030_8	0	13.000	13.000	0.000	0.056
j1030_9	0	14.000	14.000	0.000	0.101
j1030_10	0	17.000	17.000	0.000	0.073
j1031_1	0	17.000	17.000	0.000	0.065
j1031_2	0	15.000	15.000	0.000	0.062
j1031_3	0	15.000	15.000	0.000	0.078
j1031_4	0	18.000	18.000	0.000	0.072
j1031_5	0	15.000	15.000	0.000	0.037
j1031_6	0	20.000	20.000	0.000	0.068
j1031_7	0	14.000	14.000	0.000	0.057
j1031_8	0	16.000	16.000	0.000	0.075
j1031_9	0	14.000	14.000	0.000	0.095
j1031_10	0	12.000	12.000	0.000	0.100
j1032_1	0	17.000	17.000	0.000	0.100
j1032_2	0	12.000	12.000	0.000	0.127
j1032_3	0	19.000	19.000	0.000	0.094
j1032_4	0	12.000	12.000	0.000	0.064
j1032_5	0	11.000	11.000	0.000	0.063
j1032_6	0	17.000	17.000	0.000	0.117
j1032_7	0	16.000	16.000	0.000	0.060
j1032_8	0	12.000	12.000	0.000	0.122
j1032_9	0	15.000	15.000	0.000	0.064
j1032_10	0	13.000	13.000	0.000	0.059
j1034_1	0	23.000	23.000	0.000	7.760
j1034_2	0	12.000	12.000	0.000	10.057
j1034_3	0	23.000	23.000	0.000	71.119
j1034_4	0	21.000	21.000	0.000	396.255
j1034_5	0	22.000	22.000	0.000	15.001
j1034_6	0	28.000	28.000	0.000	87.463
j1034_7	0	26.000	26.000	0.000	138.983
j1034_8	0	19.000	19.000	0.000	483.640
j1034_9	0	26.000	26.000	0.000	73.214
j1034_10	0	14.000	14.000	0.000	35.155
j1035_1	0	28.000	28.000	0.000	70.628
j1035_2	0	32.000	31.998	0.000	91.694
j1035_3	0	34.000	34.000	0.000	581.947
j1035_4	0	23.000	23.000	0.000	29.253
j1035_5	0	24.000	24.000	0.000	20.239
j1035_6	0	19.000	19.000	0.000	14.867
j1035_7	0	22.000	22.000	0.000	91.724
j1035_8	0	28.000	28.000	0.000	103.976
j1035_9	0	18.000	18.000	0.000	7.468
j1035_10	0	20.000	20.000	0.000	24.630
j1036_1	0	32.000	32.000	0.000	4.126
j1036_2	0	26.000	26.000	0.000	74.858
j1036_3	0	17.000	17.000	0.000	23.716
j1036_4	0	22.000	22.000	0.000	5.306
j1036_5	0	23.000	20.660	0.102	3600.002
j1036_6	0	21.000	21.000	0.000	7.613
j1036_7	0	25.000	25.000	0.000	13.610
j1036_8	0	23.000	23.000	0.000	20.359
j1036_10	0	33.000	33.000	0.000	68.851
j1037_1	0	23.000	23.000	0.000	6.624
j1037_2	0	12.000	12.000	0.000	19.409
j1037_3	0	20.000	20.000	0.000	3.769
j1037_4	0	24.000	24.000	0.000	73.619
j1037_5	0	31.000	31.000	0.000	103.645
j1037_6	0	22.000	22.000	0.000	33.836
j1037_7	0	22.000	22.000	0.000	465.757
j1037_8	0	27.000	27.000	0.000	39.228
j1037_9	0	20.000	20.000	0.000	72.092
j1037_10	0	31.000	31.000	0.000	686.367
j1038_1	0	27.000	27.000	0.000	0.938
j1038_2	0	21.000	21.000	0.000	60.565
j1038_3	0	21.000	21.000	0.000	33.166
j1038_4	0	21.000	21.000	0.000	12.491
j1038_5	0	18.000	18.000	0.000	6.369
j1038_6	0	19.000	19.000	0.000	15.801
j1038_7	0	24.000	24.000	0.000	6.960
j1038_8	0	26.000	26.000	0.000	6.463
j1038_9	0	26.000	26.000	0.000	9.229
j1038_10	0	16.000	16.000	0.000	4.265
j1039_1	0	18.000	18.000	0.000	176.218
j1039_2	0	18.000	18.000	0.000	50.310
j1039_3	0	27.000	27.000	0.000	8.200
j1039_4	0	16.000	16.000	0.000	94.298
j1039_5	0	30.000	30.000	0.000	89.199
j1039_6	0	22.000	22.000	0.000	131.561
j1039_7	0	14.000	14.000	0.000	4.035
j1039_8	0	23.000	23.000	0.000	143.253
j1039_9	0	24.000	24.000	0.000	17.476
j1039_10	0	31.000	31.000	0.000	17.147
j1040_1	0	19.000	19.000	0.000	288.679
j1040_2	0	32.000	32.000	0.000	116.956
j1040_3	0	25.000	25.000	0.000	105.945
j1040_5	0	21.000	21.000	0.000	6.560
j1040_6	0	18.000	18.000	0.000	24.144
j1040_7	0	28.000	28.000	0.000	12.124
j1040_8	0	29.000	29.000	0.000	72.626
j1040_9	0	19.000	19.000	0.000	15.606
j1040_10	0	16.000	16.000	0.000	89.397
j1042_1	0	16.000	16.000	0.000	3.143
j1042_2	0	14.000	14.000	0.000	0.521
j1042_3	0	25.000	25.000	0.000	0.484
j1042_4	0	13.000	13.000	0.000	3.210
j1042_5	0	20.000	20.000	0.000	0.128
j1042_6	0	11.000	11.000	0.000	1.276
j1042_7	0	26.000	26.000	0.000	0.906
j1042_8	0	18.000	18.000	0.000	0.709
j1042_9	0	11.000	11.000	0.000	0.541
j1042_10	0	11.000	11.000	0.000	5.967
j1043_1	0	18.000	18.000	0.000	1.043
j1043_2	0	15.000	15.000	0.000	0.217
j1043_3	0	17.000	17.000	0.000	5.579
j1043_4	0	14.000	14.000	0.000	0.464
j1043_5	0	19.000	19.000	0.000	4.549
j1043_6	0	16.000	16.000	0.000	0.746
j1043_7	0	12.000	12.000	0.000	2.329
j1043_8	0	21.000	21.000	0.000	0.362
j1043_9	0	11.000	11.000	0.000	0.273
j1043_10	0	16.000	16.000	0.000	5.646
j1044_1	0	18.000	18.000	0.000	0.252
j1044_2	0	16.000	16.000	0.000	6.546
j1044_3	0	20.000	20.000	0.000	4.437
j1044_4	0	24.000	24.000	0.000	8.158
j1044_5	0	24.000	24.000	0.000	4.794
j1044_7	0	15.000	15.000	0.000	0.740
j1044_8	0	16.000	16.000	0.000	2.673
j1044_9	0	17.000	17.000	0.000	0.523
j1044_10	0	13.000	13.000	0.000	0.260
j1045_1	0	22.000	22.000	0.000	4.401
j1045_2	0	13.000	13.000	0.000	0.658
j1045_3	0	13.000	13.000	0.000	0.182
j1045_4	0	10.000	10.000	0.000	0.447
j1045_5	0	14.000	14.000	0.000	0.768
j1045_6	0	13.000	13.000	0.000	0.536
j1045_7	0	21.000	21.000	0.000	0.376
j1045_8	0	18.000	18.000	0.000	3.235
j1045_9	0	15.000	15.000	0.000	0.205
j1045_10	0	20.000	20.000	0.000	4.826
j1046_1	0	22.000	22.000	0.000	12.240
j1046_2	0	11.000	11.000	0.000	0.746
j1046_3	0	13.000	13.000	0.000	0.718
j1046_4	0	15.000	15.000	0.000	1.149
j1046_5	0	13.000	13.000	0.000	0.489
j1046_6	0	17.000	17.000	0.000	3.050
j1046_7	0	20.000	20.000	0.000	1.911
j1046_8	0	16.000	16.000	0.000	1.407
j1046_9	0	15.000	15.000	0.000	0.474
j1046_10	0	16.000	16.000	0.000	0.354
j1047_1	0	20.000	20.000	0.000	15.977
j1047_2	0	14.000	14.000	0.000	0.607
j1047_3	0	18.000	18.000	0.000	0.830
j1047_4	0	23.000	23.000	0.000	2.079
j1047_5	0	14.000	14.000	0.000	0.885
j1047_6	0	18.000	18.000	0.000	1.058
j1047_7	0	17.000	17.000	0.000	5.858
j1047_8	0	19.000	19.000	0.000	4.779
j1047_9	0	13.000	13.000	0.000	0.488
j1047_10	0	27.000	27.000	0.000	2.633
j1048_1	0	16.000	16.000	0.000	0.792
j1048_2	0	16.000	16.000	0.000	2.480
j1048_3	0	13.000	13.000	0.000	0.320
j1048_4	0	10.000	10.000	0.000	0.879
j1048_5	0	14.000	14.000	0.000	0.500
j1048_6	0	14.000	14.000	0.000	0.786
j1048_7	0	14.000	14.000	0.000	1.074
j1048_8	0	24.000	24.000	0.000	0.164
j1048_9	0	16.000	16.000	0.000	0.695
j1048_10	0	16.000	16.000	0.000	0.803
j1050_1	0	13.000	13.000	0.000	0.297
j1050_2	0	20.000	20.000	0.000	0.179
j1050_3	0	15.000	15.000	0.000	0.153
j1050_4	0	17.000	17.000	0.000	0.295
j1050_5	0	10.000	10.000	0.000	0.319
j1050_6	0	12.000	12.000	0.000	0.312
j1050_7	0	25.000	25.000	0.000	0.300
j1050_8	0	11.000	11.000	0.000	0.068
j1050_9	0	20.000	20.000	0.000	0.432
j1050_10	0	13.000	13.000	0.000	0.603
j1051_1	0	23.000	23.000	0.000	0.316
j1051_2	0	14.000	14.000	0.000	0.190
j1051_3	0	15.000	15.000	0.000	1.062
j1051_4	0	17.000	17.000	0.000	0.415
j1051_5	0	29.000	29.000	0.000	0.194
j1051_6	0	9.000	9.000	0.000	0.200
j1051_7	0	21.000	21.000	0.000	0.192
j1051_8	0	14.000	14.000	0.000	0.078
j1051_9	0	19.000	19.000	0.000	0.075
j1051_10	0	12.000	12.000	0.000	0.070
j1052_1	0	11.000	11.000	0.000	0.355
j1052_2	0	18.000	18.000	0.000	0.208
j1052_3	0	8.000	8.000	0.000	0.216
j1052_4	0	15.000	15.000	0.000	0.261
j1052_5	0	19.000	19.000	0.000	0.176
j1052_6	0	14.000	14.000	0.000	0.243
j1052_7	0	16.000	16.000	0.000	0.590
j1052_8	0	16.000	16.000	0.000	0.362
j1052_9	0	17.000	17.000	0.000	0.412
j1052_10	0	10.000	10.000	0.000	0.272
j1053_1	0	16.000	16.000	0.000	0.332
j1053_2	0	17.000	17.000	0.000	0.152
j1053_3	0	22.000	22.000	0.000	0.562
j1053_4	0	9.000	9.000	0.000	0.230
j1053_5	0	19.000	19.000	0.000	0.251
j1053_6	0	18.000	18.000	0.000	0.510
j1053_7	0	12.000	12.000	0.000	6.389
j1053_8	0	17.000	17.000	0.000	0.425
j1053_9	0	9.000	9.000	0.000	0.288
j1053_10	0	23.000	23.000	0.000	0.076
j1054_1	0	15.000	15.000	0.000	0.132
j1054_2	0	20.000	20.000	0.000	0.239
j1054_3	0	21.000	21.000	0.000	0.103
j1054_4	0	16.000	16.000	0.000	0.058
j1054_5	0	14.000	14.000	0.000	0.109
j1054_6	0	13.000	13.000	0.000	0.080
j1054_7	0	18.000	18.000	0.000	0.235
j1054_8	0	9.000	9.000	0.000	0.283
j1054_9	0	17.000	17.000	0.000	0.515
j1054_10	0	18.000	18.000	0.000	0.207
j1055_1	0	18.000	18.000	0.000	0.107
j1055_2	0	13.000	13.000	0.000	0.241
j1055_3	0	13.000	13.000	0.000	0.095
j1055_4	0	24.000	24.000	0.000	0.207
j1055_5	0	13.000	13.000	0.000	0.154
j1055_6	0	18.000	18.000	0.000	0.322
j1055_7	0	13.000	13.000	0.000	0.259
j1055_8	0	17.000	17.000	0.000	4.633
j1055_9	0	12.000	12.000	0.000	0.366
j1055_10	0	17.000	17.000	0.000	0.093
j1056_1	0	14.000	14.000	0.000	0.341
j1056_2	0	13.000	13.000	0.000	0.106
j1056_3	0	23.000	23.000	0.000	0.267
j1056_4	0	10.000	10.000	0.000	0.149
j1056_5	0	14.000	14.000	0.000	0.387
j1056_6	0	13.000	13.000	0.000	0.223
j1056_7	0	18.000	18.000	0.000	0.298
j1056_8	0	15.000	15.000	0.000	0.968
j1056_9	0	14.000	14.000	0.000	0.337
j1056_10	0	14.000	14.000	0.000	0.189
j1058_1	0	19.000	19.000	0.000	0.062
j1058_2	0	14.000	14.000	0.000	0.162
j1058_3	0	17.000	17.000	0.000	0.067
j1058_4	0	16.000	16.000	0.000	0.066
j1058_5	0	16.000	16.000	0.000	0.091
j1058_6	0	9.000	9.000	0.000	0.174
j1058_7	0	13.000	13.000	0.000	0.173
j1058_8	0	16.000	16.000	0.000	0.063
j1058_9	0	10.000	10.000	0.000	0.189
j1058_10	0	13.000	13.000	0.000	0.170
j1059_1	0	13.000	13.000	0.000	0.145
j1059_2	0	15.000	15.000	0.000	0.091
j1059_3	0	16.000	16.000	0.000	0.130
j1059_4	0	14.000	14.000	0.000	0.142
j1059_5	0	13.000	13.000	0.000	0.089
j1059_6	0	12.000	12.000	0.000	0.108
j1059_7	0	11.000	11.000	0.000	0.106
j1059_8	0	12.000	12.000	0.000	0.053
j1059_9	0	15.000	15.000	0.000	0.216
j1059_10	0	17.000	17.000	0.000	0.125
j1060_1	0	13.000	13.000	0.000	0.151
j1060_2	0	19.000	19.000	0.000	0.137
j1060_3	0	9.000	9.000	0.000	0.120
j1060_4	0	13.000	13.000	0.000	0.070
j1060_5	0	18.000	18.000	0.000	0.075
j1060_6	0	10.000	10.000	0.000	0.145
j1060_7	0	15.000	15.000	0.000	0.228
j1060_8	0	13.000	13.000	0.000	0.123
j1060_9	0	15.000	15.000	0.000	0.126
j1060_10	0	15.000	15.000	0.000	0.087
j1061_1	0	9.000	9.000	0.000	0.289
j1061_2	0	14.000	14.000	0.000	0.096
j1061_3	0	22.000	22.000	0.000	0.077
j1061_4	0	15.000	15.000	0.000	0.081
j1061_5	0	17.000	17.000	0.000	0.104
j1061_6	0	23.000	23.000	0.000	0.081
j1061_7	0	12.000	12.000	0.000	0.101
j1061_8	0	18.000	18.000	0.000	0.214
j1061_9	0	19.000	19.000	0.000	0.080
j1061_10	0	34.000	34.000	0.000	0.100
j1062_1	0	12.000	12.000	0.000	0.095
j1062_2	0	19.000	19.000	0.000	0.111
j1062_3	0	11.000	11.000	0.000	0.148
j1062_4	0	11.000	11.000	0.000	0.229
j1062_5	0	18.000	18.000	0.000	0.135
j1062_6	0	19.000	19.000	0.000	0.100
j1062_7	0	8.000	8.000	0.000	0.070
j1062_8	0	11.000	11.000	0.000	0.057
j1062_9	0	14.000	14.000	0.000	0.078
j1062_10	0	17.000	17.000	0.000	0.113
j1063_1	0	14.000	14.000	0.000	0.066
j1063_2	0	17.000	17.000	0.000	0.089
j1063_3	0	17.000	17.000	0.000	0.089
j1063_4	0	12.000	12.000	0.000	0.136
j1063_5	0	11.000	11.000	0.000	0.328
j1063_6	0	14.000	14.000	0.000	0.103
j1063_7	0	15.000	15.000	0.000	0.065
j1063_8	0	8.000	8.000	0.000	0.199
j1063_9	0	10.000	10.000	0.000	0.119
j1063_10	0	9.000	9.000	0.000	0.094
j1064_1	0	16.000	16.000	0.000	0.044
j1064_2	0	15.000	15.000	0.000	0.106
j1064_3	0	14.000	14.000	0.000	0.080
j1064_4	0	13.000	13.000	0.000	0.035
j1064_5	0	16.000	16.000	0.000	0.108
j1064_6	0	11.000	11.000	0.000	0.127
j1064_7	0	12.000	12.000	0.000	0.091
j1064_8	0	14.000	14.000	0.000	0.061
j1064_9	0	17.000	17.000	0.000	0.307
j1064_10	0	15.000	15.000	0.000	0.097
