instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j1022_5	10	19.000	19.000	0.000	35	0.862	30.545
j1022_6	10	24.000	24.000	0.000	32	0.980	31.748
j1022_7	10	12.000	12.000	0.000	3	0.638	2.329
j1022_8	10	27.000	27.000	0.000	77	1.304	100.802
j1022_9	10	29.000	29.000	0.000	29	0.917	27.010
j1022_10	10	26.000	26.000	0.000	28	0.748	21.329
j1023_1	10	21.000	21.000	0.000	19	1.087	21.039
j1023_2	10	23.000	23.000	0.000	57	1.080	61.967
j1023_3	10	25.000	25.000	0.000	70	1.290	90.679
j1023_4	10	24.000	24.000	0.000	35	1.397	49.294
j1023_5	10	23.000	23.000	0.000	23	1.198	27.964
j1023_6	10	28.000	28.000	0.000	68	1.264	86.364
j1023_8	10	29.000	29.000	0.000	62	1.349	84.052
j1023_9	10	17.000	17.000	0.000	36	1.239	45.055
j1023_10	10	24.000	24.000	0.000	11	0.357	4.338
j1024_1	10	11.000	11.000	0.000	7	0.387	3.115
j1024_2	10	22.000	22.000	0.000	40	0.867	35.090
j1024_3	10	16.000	16.000	0.000	12	0.818	10.190
j1024_4	10	23.000	23.000	0.000	90	1.305	117.791
j1024_5	10	22.000	22.000	0.000	34	1.038	35.702
j1024_6	10	26.000	26.000	0.000	50	1.399	70.365
j1024_7	10	27.000	27.000	0.000	61	1.007	61.828
j1024_8	10	40.000	40.000	0.000	106	1.310	139.296
j1024_9	10	16.000	16.000	0.000	40	1.155	46.634
j1024_10	10	24.000	24.000	0.000	38	0.869	33.364
j1026_1	10	22.000	22.000	0.000	28	0.829	23.629
j1026_2	10	16.000	16.000	0.000	10	0.678	7.151
j1026_3	10	26.000	26.000	0.000	33	0.836	28.009
j1026_4	10	22.000	22.000	0.000	15	0.735	11.442
j1026_5	10	27.000	27.000	0.000	88	1.125	99.429
j1026_6	10	28.000	28.000	0.000	108	1.024	111.043
j1026_7	10	22.000	22.000	0.000	24	0.904	22.135
j1026_8	10	24.000	24.000	0.000	32	0.844	27.435
j1026_9	10	18.000	18.000	0.000	4	0.370	1.853
j1026_10	10	24.000	24.000	0.000	24	1.038	25.291
j1027_1	10	24.000	24.000	0.000	37	1.010	37.783
j1027_2	10	18.000	18.000	0.000	30	0.898	27.361
j1027_3	10	23.000	23.000	0.000	47	0.890	42.217
j1027_4	10	23.000	23.000	0.000	57	1.237	70.904
j1027_5	10	25.000	25.000	0.000	27	0.996	27.289
j1027_6	10	22.000	22.000	0.000	22	0.799	17.988
j1027_7	10	16.000	16.000	0.000	36	0.913	33.241
j1027_8	10	19.000	19.000	0.000	26	0.861	22.792
j1027_9	10	25.000	25.000	0.000	27	0.945	25.881
j1027_10	10	22.000	22.000	0.000	28	0.733	20.941
j1028_1	10	30.000	30.000	0.000	86	1.074	92.803
j1028_2	10	39.000	39.000	0.000	84	0.929	78.498
j1028_3	10	33.000	33.000	0.000	88	1.010	89.245
j1028_4	10	26.000	26.000	0.000	56	1.091	61.570
j1028_5	10	28.000	28.000	0.000	103	1.301	134.401
j1028_6	10	13.000	13.000	0.000	4	0.407	2.032
j1028_7	10	24.000	24.000	0.000	29	0.838	24.714
j1028_8	10	26.000	26.000	0.000	76	1.076	82.209
j1028_9	10	18.000	18.000	0.000	32	0.878	28.516
j1028_10	10	28.000	28.000	0.000	77	1.069	82.714
j1029_1	10	24.000	24.000	0.000	35	0.827	29.362
j1029_2	10	20.000	20.000	0.000	28	0.984	27.950
j1029_3	10	25.000	25.000	0.000	67	0.968	65.272
j1029_4	10	27.000	27.000	0.000	48	1.035	50.010
j1029_5	10	27.000	27.000	0.000	28	0.936	26.579
j1029_6	10	26.000	26.000	0.000	29	0.790	23.318
j1029_7	10	23.000	23.000	0.000	18	0.919	16.921
j1029_8	10	15.000	15.000	0.000	8	0.606	5.255
j1029_9	10	22.000	22.000	0.000	20	0.771	15.838
j1029_10	10	25.000	25.000	0.000	36	1.113	40.525
j1030_1	10	23.000	23.000	0.000	34	1.104	37.957
j1030_2	10	17.000	17.000	0.000	20	0.697	14.358
j1030_3	10	27.000	27.000	0.000	72	1.149	83.122
j1030_4	10	19.000	19.000	0.000	24	1.065	25.981
j1030_5	10	38.000	38.000	0.000	193	1.338	258.576
j1030_6	10	35.000	35.000	0.000	73	1.076	79.001
j1030_7	10	20.000	20.000	0.000	25	0.921	23.400
j1030_8	10	20.000	20.000	0.000	20	0.821	16.838
j1030_9	10	22.000	22.000	0.000	109	1.140	124.715
j1030_10	10	27.000	27.000	0.000	28	0.850	24.213
j1031_1	10	27.000	27.000	0.000	27	0.969	26.570
j1031_2	10	24.000	24.000	0.000	68	0.841	57.568
j1031_3	10	24.000	24.000	0.000	22	0.755	17.006
j1031_4	10	27.000	27.000	0.000	65	0.892	58.429
j1031_5	10	23.000	23.000	0.000	21	1.055	22.575
j1031_6	10	32.000	32.000	0.000	30	1.036	31.462
j1031_7	10	22.000	22.000	0.000	35	0.949	33.542
j1031_8	10	26.000	26.000	0.000	35	0.851	30.164
j1031_9	10	22.000	22.000	0.000	16	0.674	11.179
j1031_10	10	19.000	19.000	0.000	17	0.882	15.391
j1032_1	10	26.000	26.000	0.000	155	1.008	156.649
j1032_2	10	18.000	18.000	0.000	120	1.297	156.046
j1032_3	10	31.000	31.000	0.000	52	1.206	63.093
j1032_4	10	19.000	19.000	0.000	30	0.839	25.590
j1032_5	10	17.000	17.000	0.000	16	0.729	12.054
j1032_6	10	27.000	27.000	0.000	62	1.213	75.577
j1032_7	10	26.000	26.000	0.000	24	0.801	19.664
j1032_8	10	19.000	19.000	0.000	32	0.872	28.346
j1032_9	10	23.000	23.000	0.000	23	1.150	26.849
j1032_10	10	21.000	21.000	0.000	35	0.843	29.921
j1034_1	10	37.000	23.000	0.378	9	355.279	3600.000
j1034_2	10	18.000	13.000	0.278	42	82.310	3600.000
j1034_3	10	35.000	23.000	0.343	2	943.664	3600.000
j1034_4	10	31.000	21.000	0.323	1	1265.269	3600.000
j1034_5	10	32.000	22.000	0.312	18	182.794	3600.000
j1034_6	10	46.000	29.000	0.370	4	681.737	3600.000
j1034_7	10	38.000	26.000	0.316	6	390.090	3600.000
j1034_8	10	28.000	19.000	0.321	2	604.927	3600.000
j1034_9	10	43.000	26.000	0.395	3	860.486	3600.000
j1034_10	10	19.000	14.000	0.263	15	201.835	3600.000
j1035_1	10	inf	-inf	nan	0	inf	3600.000
j1035_2	10	52.000	32.000	0.385	2	1085.464	3600.000
j1035_3	10	inf	-inf	nan	0	inf	3600.000
j1035_4	10	35.000	23.000	0.343	3	801.176	3600.000
j1035_5	10	36.000	24.000	0.333	13	254.339	3600.000
j1035_6	10	28.000	19.000	0.321	15	218.994	3600.000
j1035_7	10	32.000	22.000	0.312	6	431.818	3600.000
j1035_8	10	46.000	28.000	0.391	2	916.810	3600.000
j1035_9	10	25.000	18.000	0.280	75	46.913	3600.000
j1035_10	10	31.000	20.000	0.355	14	238.126	3600.000
j1036_1	10	51.000	32.000	0.373	18	181.177	3600.000
j1036_2	10	41.000	26.000	0.366	5	500.519	3600.000
j1036_3	10	24.000	17.000	0.292	20	169.565	3600.000
j1036_4	10	36.000	24.000	0.333	21	161.278	3600.000
j1036_5	10	inf	-inf	nan	0	inf	3600.000
j1036_6	10	34.000	22.000	0.353	10	315.447	3600.000
j1036_7	10	39.000	25.000	0.359	7	445.097	3600.000
j1036_8	10	36.000	23.000	0.361	14	213.372	3600.000
j1036_10	10	54.000	33.000	0.389	4	679.200	3600.000
j1037_1	10	36.000	24.000	0.333	34	102.239	3600.000
j1037_2	10	16.000	12.000	0.250	130	27.262	3600.000
j1037_3	10	30.000	20.000	0.333	20	167.615	3600.000
j1037_4	10	39.000	24.000	0.385	1	1613.064	3600.000
j1037_5	10	49.000	31.000	0.367	1	961.561	3600.000
j1037_6	10	34.000	22.000	0.353	1	1152.271	3600.000
j1037_7	10	33.000	22.000	0.333	1	1165.456	3600.000
j1037_8	10	44.000	27.000	0.386	3	718.289	3600.000
j1037_9	10	31.000	20.000	0.355	3	888.553	3600.000
j1037_10	10	inf	-inf	nan	0	inf	3600.000
j1038_1	10	43.000	28.000	0.349	143	24.951	3600.000
j1038_2	10	33.000	21.000	0.364	4	508.962	3600.000
j1038_3	10	31.000	21.000	0.323	20	166.857	3600.000
j1038_4	10	33.000	22.000	0.333	23	147.443	3600.000
j1038_5	10	26.000	19.000	0.269	73	46.332	3600.000
j1038_6	10	29.000	19.000	0.345	8	363.521	3600.000
j1038_7	10	37.000	24.000	0.351	30	113.612	3600.000
j1038_8	10	40.000	26.000	0.350	47	73.778	3600.000
j1038_9	10	42.000	27.000	0.357	24	139.647	3600.000
j1038_10	10	23.000	16.000	0.304	66	53.299	3600.000
j1039_1	10	26.000	18.000	0.308	2	831.428	3600.000
j1039_2	10	28.000	19.000	0.321	6	469.288	3600.000
j1039_3	10	41.000	27.000	0.341	7	430.586	3600.000
j1039_4	10	24.000	17.000	0.292	12	265.163	3600.000
j1039_5	10	49.000	30.000	0.388	2	800.155	3600.000
j1039_6	10	33.000	22.000	0.333	5	479.205	3600.000
j1039_7	10	21.000	17.000	0.190	63	56.064	3600.000
j1039_8	10	36.000	23.000	0.361	4	578.915	3600.000
j1039_9	10	39.000	25.000	0.359	13	241.089	3600.000
j1039_10	10	49.000	31.000	0.367	5	586.573	3600.000
j1040_1	10	27.000	19.000	0.296	3	896.945	3600.000
j1040_2	10	52.000	32.000	0.385	1	1027.758	3600.000
j1040_3	10	39.000	25.000	0.359	2	913.799	3600.000
j1040_5	10	32.000	22.000	0.312	40	87.723	3600.000
j1040_6	10	27.000	19.000	0.296	21	150.492	3600.000
j1040_7	10	44.000	28.000	0.364	4	694.917	3600.000
j1040_8	10	45.000	29.000	0.356	2	882.653	3600.000
j1040_9	10	30.000	19.000	0.367	10	299.009	3600.000
j1040_10	10	23.000	16.000	0.304	2	984.473	3600.000
j1042_1	10	27.000	18.000	0.333	29	113.242	3600.000
j1042_2	10	21.000	18.000	0.143	115	30.695	3600.000
j1042_3	10	40.000	28.000	0.300	53	65.698	3600.000
j1042_4	10	20.000	15.000	0.250	93	38.038	3600.000
j1042_5	10	32.000	32.000	0.000	88	2.538	223.712
j1042_6	10	17.000	13.000	0.235	147	24.125	3600.000
j1042_7	10	41.000	29.000	0.293	46	76.332	3600.000
j1042_8	10	28.000	22.000	0.214	36	92.840	3600.000
j1042_9	10	18.000	18.000	0.000	23	1.986	46.045
j1042_10	10	15.000	13.000	0.133	43	78.569	3600.000
j1043_1	10	29.000	20.000	0.310	27	127.853	3600.000
j1043_2	10	23.000	23.000	0.000	86	2.712	233.667
j1043_3	10	27.000	18.000	0.333	53	66.263	3600.000
j1043_4	10	22.000	22.000	0.000	88	30.932	2722.452
j1043_5	10	30.000	20.000	0.333	14	220.358	3600.000
j1043_6	10	25.000	19.000	0.240	119	29.979	3600.000
j1043_7	10	18.000	13.000	0.278	162	22.074	3600.000
j1043_8	10	33.000	33.000	0.000	167	2.718	454.290
j1043_9	10	18.000	18.000	0.000	12	1.921	23.449
j1043_10	10	26.000	17.000	0.346	14	230.674	3600.000
j1044_1	10	28.000	24.000	0.143	311	11.497	3600.000
j1044_2	10	25.000	19.000	0.240	68	51.857	3600.000
j1044_3	10	32.000	22.000	0.312	29	118.775	3600.000
j1044_4	10	39.000	27.000	0.308	40	86.538	3600.000
j1044_5	10	38.000	27.000	0.289	22	155.893	3600.000
j1044_7	10	23.000	18.000	0.217	95	37.475	3600.000
j1044_8	10	25.000	19.000	0.240	154	23.027	3600.000
j1044_9	10	26.000	21.000	0.192	74	47.852	3600.000
j1044_10	10	20.000	20.000	0.000	20	2.238	45.096
j1045_1	10	34.000	24.000	0.294	18	174.015	3600.000
j1045_2	10	20.000	18.000	0.100	63	55.312	3600.000
j1045_3	10	20.000	20.000	0.000	15	1.529	23.262
j1045_4	10	16.000	16.000	0.000	18	1.654	30.099
j1045_5	10	21.000	17.000	0.190	166	21.540	3600.000
j1045_6	10	19.000	19.000	0.000	152	20.091	3054.194
j1045_7	10	34.000	34.000	0.000	98	2.745	269.355
j1045_8	10	28.000	19.000	0.321	60	58.847	3600.000
j1045_9	10	24.000	24.000	0.000	28	1.978	55.830
j1045_10	10	32.000	21.000	0.344	43	80.119	3600.000
j1046_1	10	35.000	23.000	0.343	31	111.088	3600.000
j1046_2	10	17.000	16.000	0.059	81	43.866	3600.000
j1046_3	10	20.000	16.000	0.200	287	12.470	3600.000
j1046_4	10	25.000	20.000	0.200	21	143.603	3600.000
j1046_5	10	19.000	18.000	0.053	239	14.938	3600.000
j1046_6	10	28.000	23.000	0.179	26	130.529	3600.000
j1046_7	10	32.000	22.000	0.312	18	185.669	3600.000
j1046_8	10	26.000	19.000	0.269	92	38.183	3600.000
j1046_9	10	23.000	23.000	0.000	67	1.984	133.287
j1046_10	10	26.000	26.000	0.000	118	28.298	3339.494
j1047_1	10	31.000	21.000	0.323	55	64.244	3600.000
j1047_2	10	23.000	19.000	0.174	101	34.019	3600.000
j1047_3	10	27.000	21.000	0.222	96	37.075	3600.000
j1047_4	10	36.000	27.000	0.250	21	150.788	3600.000
j1047_5	10	21.000	17.000	0.190	37	93.137	3600.000
j1047_6	10	29.000	22.000	0.241	173	20.239	3600.000
j1047_7	10	25.000	19.000	0.240	57	60.735	3600.000
j1047_8	10	30.000	21.000	0.300	55	62.234	3600.000
j1047_9	10	20.000	18.000	0.100	101	34.634	3600.000
j1047_10	10	44.000	29.000	0.341	50	69.693	3600.000
j1048_1	10	25.000	19.000	0.240	120	29.509	3600.000
j1048_2	10	25.000	17.000	0.320	84	41.153	3600.000
j1048_3	10	21.000	21.000	0.000	16	1.718	27.832
j1048_4	10	15.000	14.000	0.067	363	9.881	3600.000
j1048_5	10	22.000	18.000	0.182	164	21.763	3600.000
j1048_6	10	21.000	18.000	0.143	200	17.882	3600.000
j1048_7	10	21.000	21.000	0.000	16	3.283	52.913
j1048_8	10	38.000	38.000	0.000	219	2.799	613.421
j1048_9	10	24.000	21.000	0.125	202	17.659	3600.000
j1048_10	10	26.000	19.000	0.269	54	64.934	3600.000
j1050_1	10	20.000	20.000	0.000	24	2.111	50.989
j1050_2	10	31.000	31.000	0.000	116	2.577	299.296
j1050_3	10	25.000	25.000	0.000	72	2.387	172.199
j1050_4	10	27.000	27.000	0.000	30	2.380	71.791
j1050_5	10	15.000	15.000	0.000	90	2.738	246.787
j1050_6	10	18.000	18.000	0.000	134	11.655	1562.096
j1050_7	10	41.000	41.000	0.000	281	2.957	831.307
j1050_8	10	17.000	17.000	0.000	9	1.215	11.270
j1050_9	10	33.000	33.000	0.000	72	16.825	1211.754
j1050_10	10	20.000	18.000	0.100	157	22.713	3600.000
j1051_1	10	37.000	32.000	0.135	247	14.437	3600.000
j1051_2	10	22.000	22.000	0.000	19	1.517	29.151
j1051_3	10	23.000	18.000	0.217	172	20.689	3600.000
j1051_4	10	27.000	27.000	0.000	76	2.191	166.840
j1051_5	10	47.000	47.000	0.000	274	2.518	690.364
j1051_6	10	13.000	13.000	0.000	10	1.150	11.821
j1051_7	10	33.000	33.000	0.000	171	2.186	374.122
j1051_8	10	22.000	22.000	0.000	20	1.591	32.162
j1051_9	10	30.000	30.000	0.000	98	1.869	183.476
j1051_10	10	19.000	19.000	0.000	15	1.151	17.645
j1052_1	10	17.000	15.000	0.118	150	23.141	3600.000
j1052_2	10	28.000	28.000	0.000	252	2.712	683.889
j1052_3	10	13.000	13.000	0.000	102	2.346	239.638
j1052_4	10	24.000	24.000	0.000	71	6.617	470.166
j1052_5	10	30.000	30.000	0.000	92	2.211	203.751
j1052_6	10	21.000	21.000	0.000	171	6.742	1153.205
j1052_7	10	25.000	22.000	0.120	50	70.564	3600.000
j1052_8	10	26.000	19.000	0.269	37	85.414	3600.000
j1052_9	10	28.000	21.000	0.250	60	57.114	3600.000
j1052_10	10	15.000	15.000	0.000	116	3.611	419.194
j1053_1	10	26.000	26.000	0.000	26	1.404	36.836
j1053_2	10	26.000	26.000	0.000	133	9.095	1209.940
j1053_3	10	35.000	35.000	0.000	347	3.338	1158.532
j1053_4	10	14.000	14.000	0.000	15	1.349	20.562
j1053_5	10	29.000	27.000	0.069	235	15.235	3600.000
j1053_6	10	29.000	27.000	0.069	204	17.351	3600.000
j1053_7	10	19.000	14.000	0.263	73	46.691	3600.000
j1053_8	10	27.000	22.000	0.185	63	54.823	3600.000
j1053_9	10	13.000	13.000	0.000	30	2.143	64.621
j1053_10	10	37.000	37.000	0.000	77	1.946	150.208
j1054_1	10	24.000	21.000	0.125	100	35.369	3600.000
j1054_2	10	32.000	32.000	0.000	105	1.777	186.948
j1054_3	10	33.000	33.000	0.000	95	1.515	144.223
j1054_4	10	24.000	24.000	0.000	34	1.691	57.814
j1054_5	10	22.000	22.000	0.000	80	1.172	94.121
j1054_6	10	20.000	20.000	0.000	31	1.843	57.460
j1054_7	10	29.000	29.000	0.000	48	1.740	83.869
j1054_8	10	14.000	14.000	0.000	43	2.543	109.719
j1054_9	10	27.000	20.000	0.259	126	28.090	3600.000
j1054_10	10	29.000	29.000	0.000	31	1.293	40.427
j1055_1	10	29.000	29.000	0.000	49	1.421	69.983
j1055_2	10	19.000	19.000	0.000	27	1.943	52.790
j1055_3	10	20.000	20.000	0.000	32	1.189	38.424
j1055_4	10	38.000	38.000	0.000	118	2.100	248.131
j1055_5	10	21.000	21.000	0.000	18	1.304	23.817
j1055_6	10	29.000	29.000	0.000	34	2.559	87.387
j1055_7	10	19.000	19.000	0.000	122	3.745	457.283
j1055_8	10	26.000	20.000	0.231	81	43.113	3600.000
j1055_9	10	19.000	19.000	0.000	19	2.355	45.085
j1055_10	10	27.000	27.000	0.000	95	2.023	192.573
j1056_1	10	22.000	22.000	0.000	117	13.338	1560.902
j1056_2	10	20.000	20.000	0.000	17	1.400	24.131
j1056_3	10	37.000	37.000	0.000	209	2.206	461.439
