instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j108_3	3	27.000	27.000	0.000	145	7.929	1149.875
j108_5	3	38.000	38.000	0.000	34	5.636	191.932
j108_6	3	33.000	33.000	0.000	103	12.457	1283.324
j108_7	3	30.000	27.000	0.100	102	34.827	3600.000
j108_8	3	20.000	20.000	0.000	33	4.520	149.474
j108_10	3	33.000	33.000	0.000	134	18.816	2521.625
j1010_1	3	26.000	26.000	0.000	51	1.052	53.998
j1010_2	3	34.000	34.000	0.000	143	0.948	135.736
j1010_3	3	30.000	30.000	0.000	196	0.904	177.482
j1010_4	3	23.000	23.000	0.000	22	2.163	47.909
j1010_5	3	31.000	31.000	0.000	76	1.823	138.897
j1010_6	3	20.000	20.000	0.000	69	6.565	453.401
j1010_7	3	20.000	20.000	0.000	11	0.588	6.645
j1010_8	3	18.000	18.000	0.000	61	5.435	331.698
j1010_9	3	15.000	15.000	0.000	58	2.008	116.634
j1010_10	3	19.000	19.000	0.000	34	5.088	173.311
j1011_1	3	30.000	30.000	0.000	184	0.900	165.714
j1011_2	3	16.000	16.000	0.000	26	0.694	18.224
j1011_3	3	19.000	19.000	0.000	19	0.551	10.746
j1011_4	3	36.000	36.000	0.000	217	3.156	684.958
j1011_5	3	23.000	23.000	0.000	83	1.355	112.755
j1011_6	3	23.000	23.000	0.000	75	1.315	98.808
j1011_7	3	17.000	17.000	0.000	42	1.000	42.315
j1011_8	3	23.000	23.000	0.000	48	2.107	101.318
j1011_9	3	24.000	24.000	0.000	85	0.977	83.291
j1011_10	3	30.000	30.000	0.000	74	1.020	75.915
j1012_1	3	23.000	23.000	0.000	39	0.706	27.902
j1012_2	3	24.000	24.000	0.000	13	0.636	8.451
j1012_3	3	24.000	24.000	0.000	96	3.697	355.099
j1012_4	3	27.000	27.000	0.000	51	0.804	41.165
j1012_5	3	21.000	21.000	0.000	34	2.962	100.894
j1012_6	3	33.000	31.000	0.061	372	9.643	3600.000
j1012_7	3	19.000	19.000	0.000	24	0.724	17.784
j1012_8	3	28.000	28.000	0.000	55	0.484	26.916
j1012_9	3	32.000	32.000	0.000	90	1.024	92.469
j1012_10	3	14.000	14.000	0.000	3	0.389	1.349
j1013_1	3	24.000	24.000	0.000	60	0.891	53.632
j1013_2	3	28.000	28.000	0.000	29	2.438	71.027
j1013_3	3	27.000	27.000	0.000	53	0.779	41.629
j1013_4	3	29.000	29.000	0.000	76	0.788	60.261
j1013_5	3	16.000	16.000	0.000	58	1.973	114.629
j1013_6	3	26.000	26.000	0.000	93	9.373	871.916
j1013_7	3	19.000	19.000	0.000	29	0.647	18.952
j1013_8	3	15.000	15.000	0.000	5	0.335	1.858
j1013_9	3	23.000	23.000	0.000	64	0.771	49.537
j1013_10	3	19.000	19.000	0.000	18	1.111	20.163
j1014_1	3	21.000	21.000	0.000	14	0.549	8.126
j1014_2	3	22.000	22.000	0.000	26	0.658	17.285
j1014_3	3	28.000	28.000	0.000	120	6.480	777.858
j1014_4	3	26.000	26.000	0.000	117	2.959	346.382
j1014_5	3	30.000	30.000	0.000	78	0.688	53.860
j1014_6	3	22.000	22.000	0.000	205	7.668	1572.308
j1014_7	3	23.000	23.000	0.000	52	0.911	47.528
j1014_8	3	29.000	29.000	0.000	124	1.406	174.656
j1014_9	3	31.000	31.000	0.000	193	5.086	981.806
j1014_10	3	14.000	14.000	0.000	12	0.512	6.302
j1015_1	3	20.000	20.000	0.000	17	0.702	12.123
j1015_2	3	36.000	36.000	0.000	465	3.230	1502.185
j1015_3	3	23.000	23.000	0.000	198	3.591	711.156
j1015_4	3	16.000	16.000	0.000	16	0.560	9.145
j1015_5	3	10.000	10.000	0.000	10	0.415	4.488
j1015_6	3	28.000	27.000	0.036	119	29.817	3600.000
j1015_7	3	13.000	13.000	0.000	9	0.940	8.786
j1015_8	3	16.000	16.000	0.000	13	0.578	7.699
j1015_9	3	21.000	21.000	0.000	90	3.936	354.461
j1015_10	3	27.000	27.000	0.000	156	1.433	223.736
j1016_1	3	21.000	21.000	0.000	12	0.539	6.673
j1016_2	3	25.000	25.000	0.000	25	0.810	20.533
j1016_3	3	18.000	18.000	0.000	69	0.885	61.358
j1016_4	3	29.000	29.000	0.000	133	1.402	186.811
j1016_5	3	38.000	38.000	0.000	102	1.231	125.872
j1016_6	3	33.000	33.000	0.000	69	11.824	816.171
j1016_7	3	19.000	19.000	0.000	23	0.875	20.455
j1016_8	3	13.000	13.000	0.000	55	2.796	153.985
j1016_9	3	25.000	25.000	0.000	61	1.054	64.559
j1016_10	3	40.000	40.000	0.000	106	0.829	88.218
j1018_1	3	21.000	21.000	0.000	89	1.657	147.677
j1018_2	3	22.000	22.000	0.000	99	2.912	288.578
j1018_3	3	23.000	23.000	0.000	15	1.049	16.058
j1018_4	3	26.000	26.000	0.000	33	1.134	37.711
j1018_5	3	19.000	19.000	0.000	50	0.751	37.879
j1018_6	3	23.000	23.000	0.000	45	0.626	28.438
j1018_7	3	18.000	18.000	0.000	11	0.544	6.304
j1018_8	3	25.000	25.000	0.000	34	0.631	21.638
j1018_9	3	19.000	19.000	0.000	40	0.651	26.359
j1018_10	3	23.000	23.000	0.000	14	0.769	11.090
j1019_1	3	21.000	21.000	0.000	15	0.734	11.336
j1019_2	3	23.000	23.000	0.000	42	0.918	38.811
j1019_3	3	25.000	25.000	0.000	44	1.427	63.065
j1019_4	3	24.000	24.000	0.000	49	3.217	157.784
j1019_5	3	20.000	20.000	0.000	16	0.488	7.988
j1019_6	3	25.000	25.000	0.000	65	0.786	51.375
j1019_7	3	22.000	22.000	0.000	26	0.507	13.343
j1019_8	3	21.000	21.000	0.000	42	0.903	38.105
j1019_9	3	18.000	18.000	0.000	172	5.140	884.302
j1019_10	3	16.000	16.000	0.000	10	0.512	5.444
j1020_1	3	18.000	18.000	0.000	11	0.506	5.888
j1020_2	3	27.000	27.000	0.000	116	10.998	1276.096
j1020_3	3	33.000	33.000	0.000	91	0.866	79.068
j1020_4	3	26.000	26.000	0.000	58	0.534	31.195
j1020_5	3	18.000	18.000	0.000	46	0.840	39.007
j1020_6	3	29.000	29.000	0.000	115	0.825	95.154
j1020_8	3	18.000	18.000	0.000	30	0.752	22.786
j1020_9	3	13.000	13.000	0.000	14	0.619	9.024
j1020_10	3	16.000	16.000	0.000	4	0.768	3.400
j1021_1	3	27.000	27.000	0.000	46	0.731	33.878
j1021_2	3	19.000	19.000	0.000	23	0.684	16.069
j1021_3	3	38.000	38.000	0.000	273	1.200	327.847
j1021_4	3	18.000	18.000	0.000	31	0.683	21.493
j1021_5	3	33.000	33.000	0.000	157	1.323	207.986
j1021_6	3	19.000	19.000	0.000	54	0.796	43.307
j1021_7	3	17.000	17.000	0.000	26	0.720	18.900
j1021_8	3	18.000	18.000	0.000	45	1.628	73.577
j1021_9	3	18.000	18.000	0.000	109	4.956	540.417
j1021_10	3	25.000	25.000	0.000	57	1.567	89.652
j1022_1	3	25.000	25.000	0.000	56	2.447	137.351
j1022_2	3	16.000	16.000	0.000	8	0.604	5.155
j1022_3	3	31.000	31.000	0.000	65	0.738	48.232
j1022_4	3	21.000	21.000	0.000	20	0.757	15.463
j1022_5	3	19.000	19.000	0.000	35	0.679	24.086
j1022_6	3	24.000	24.000	0.000	33	0.661	22.152
j1022_7	3	12.000	12.000	0.000	3	0.530	1.916
j1022_8	3	26.000	26.000	0.000	76	0.826	63.145
j1022_9	3	29.000	29.000	0.000	30	0.582	17.670
j1022_10	3	26.000	26.000	0.000	29	0.583	17.226
j1023_1	3	21.000	21.000	0.000	18	0.658	12.171
j1023_2	3	22.000	22.000	0.000	41	0.671	27.831
j1023_3	3	24.000	24.000	0.000	60	0.766	46.308
j1023_4	3	24.000	24.000	0.000	36	0.923	33.571
j1023_5	3	23.000	23.000	0.000	21	0.749	16.081
j1023_6	3	28.000	28.000	0.000	64	0.851	54.760
j1023_8	3	27.000	27.000	0.000	50	0.834	42.006
j1023_9	3	17.000	17.000	0.000	31	0.807	25.208
j1023_10	3	24.000	24.000	0.000	10	0.199	2.217
j1024_1	3	11.000	11.000	0.000	11	0.323	3.714
j1024_2	3	22.000	22.000	0.000	47	0.520	24.622
j1024_3	3	15.000	15.000	0.000	9	0.746	7.029
j1024_4	3	22.000	22.000	0.000	79	0.825	65.350
j1024_5	3	22.000	22.000	0.000	40	0.602	24.226
j1024_6	3	26.000	26.000	0.000	26	0.696	18.262
j1024_7	3	26.000	26.000	0.000	61	0.638	39.088
j1024_8	3	37.000	37.000	0.000	119	0.854	101.776
j1024_9	3	16.000	16.000	0.000	61	0.756	46.249
j1024_10	3	24.000	24.000	0.000	31	0.662	20.849
j1026_1	3	22.000	22.000	0.000	28	0.527	14.928
j1026_2	3	16.000	16.000	0.000	11	0.393	4.506
j1026_3	3	26.000	26.000	0.000	30	0.463	14.055
j1026_4	3	22.000	22.000	0.000	13	0.514	6.853
j1026_5	3	25.000	25.000	0.000	60	0.651	39.228
j1026_6	3	26.000	26.000	0.000	72	0.636	45.962
j1026_7	3	22.000	22.000	0.000	24	0.582	14.302
j1026_8	3	24.000	24.000	0.000	32	0.537	17.391
j1026_9	3	18.000	18.000	0.000	4	0.200	0.960
j1026_10	3	24.000	24.000	0.000	25	0.599	15.143
j1027_1	3	24.000	24.000	0.000	36	0.583	21.155
j1027_2	3	18.000	18.000	0.000	27	0.614	16.812
j1027_3	3	23.000	23.000	0.000	44	0.520	23.070
j1027_4	3	22.000	22.000	0.000	45	0.743	33.622
j1027_5	3	25.000	25.000	0.000	29	0.663	19.535
j1027_6	3	22.000	22.000	0.000	23	0.548	12.935
j1027_7	3	15.000	15.000	0.000	29	0.673	19.754
j1027_8	3	19.000	19.000	0.000	27	0.684	18.796
j1027_9	3	23.000	23.000	0.000	19	0.749	14.411
j1027_10	3	22.000	22.000	0.000	19	0.486	9.564
j1028_1	3	30.000	30.000	0.000	86	0.656	56.708
j1028_2	3	37.000	37.000	0.000	87	0.566	49.404
j1028_3	3	31.000	31.000	0.000	91	0.685	62.635
j1028_4	3	25.000	25.000	0.000	51	0.649	33.259
j1028_5	3	27.000	27.000	0.000	87	0.759	66.363
j1028_6	3	13.000	13.000	0.000	4	0.226	1.065
j1028_7	3	24.000	24.000	0.000	29	0.488	14.326
j1028_8	3	24.000	24.000	0.000	52	0.603	31.556
j1028_9	3	18.000	18.000	0.000	39	0.676	26.585
j1028_10	3	28.000	28.000	0.000	66	0.727	48.169
j1029_1	3	23.000	23.000	0.000	27	0.566	15.587
j1029_2	3	20.000	20.000	0.000	29	0.554	16.223
j1029_3	3	24.000	24.000	0.000	54	0.546	29.647
j1029_4	3	26.000	26.000	0.000	45	0.622	28.148
j1029_5	3	27.000	27.000	0.000	31	0.617	19.298
j1029_6	3	26.000	26.000	0.000	28	0.488	13.837
j1029_7	3	23.000	23.000	0.000	19	0.608	11.709
j1029_8	3	15.000	15.000	0.000	8	0.352	3.033
j1029_9	3	22.000	22.000	0.000	20	0.590	12.125
j1029_10	3	25.000	25.000	0.000	38	0.713	27.436
j1030_1	3	23.000	23.000	0.000	34	0.685	23.457
j1030_2	3	16.000	16.000	0.000	15	0.400	6.169
j1030_3	3	27.000	27.000	0.000	72	0.717	51.945
j1030_4	3	18.000	18.000	0.000	14	0.620	9.009
j1030_5	3	36.000	36.000	0.000	143	0.802	114.956
j1030_6	3	33.000	33.000	0.000	65	0.675	44.172
j1030_7	3	20.000	20.000	0.000	26	0.673	17.830
j1030_8	3	20.000	20.000	0.000	22	0.526	11.742
j1030_9	3	21.000	21.000	0.000	100	0.711	71.472
j1030_10	3	27.000	27.000	0.000	28	0.548	15.678
j1031_1	3	26.000	26.000	0.000	25	0.795	20.210
j1031_2	3	23.000	23.000	0.000	62	0.555	34.721
j1031_3	3	24.000	24.000	0.000	21	0.513	11.097
j1031_4	3	27.000	27.000	0.000	65	0.576	37.707
j1031_5	3	21.000	21.000	0.000	8	0.496	4.135
j1031_6	3	32.000	32.000	0.000	28	0.735	20.891
j1031_7	3	21.000	21.000	0.000	24	0.557	13.554
j1031_8	3	25.000	25.000	0.000	32	0.651	21.022
j1031_9	3	22.000	22.000	0.000	17	0.433	7.678
j1031_10	3	18.000	18.000	0.000	12	0.475	5.886
j1032_1	3	26.000	26.000	0.000	82	0.605	49.767
j1032_2	3	18.000	18.000	0.000	121	0.860	104.463
j1032_3	3	30.000	30.000	0.000	45	0.735	33.289
j1032_4	3	19.000	19.000	0.000	29	0.470	13.833
j1032_5	3	17.000	17.000	0.000	16	0.405	6.650
j1032_6	3	27.000	27.000	0.000	55	0.748	41.297
j1032_7	3	26.000	26.000	0.000	24	0.509	12.379
j1032_8	3	19.000	19.000	0.000	32	0.516	16.698
j1032_9	3	23.000	23.000	0.000	22	0.684	15.378
j1032_10	3	20.000	20.000	0.000	23	0.522	12.175
j1034_1	3	32.000	23.000	0.281	12	257.186	3600.000
j1034_2	3	18.000	14.000	0.222	40	79.116	3600.000
j1034_3	3	32.000	23.000	0.281	3	824.253	3600.000
j1034_4	3	27.000	21.000	0.222	2	872.046	3600.000
j1034_5	3	30.000	22.000	0.267	28	122.195	3600.000
j1034_6	3	42.000	29.000	0.310	6	503.742	3600.000
j1034_7	3	36.000	26.000	0.278	12	267.156	3600.000
j1034_8	3	25.000	19.000	0.240	4	693.107	3600.000
j1034_9	3	39.000	26.000	0.333	5	562.399	3600.000
j1034_10	3	18.000	14.000	0.222	20	168.748	3600.000
j1035_1	3	41.000	28.000	0.317	1	1598.489	3600.000
j1035_2	3	46.000	32.000	0.304	3	664.048	3600.000
j1035_3	3	inf	-inf	nan	0	inf	3600.000
j1035_4	3	33.000	23.000	0.303	6	420.834	3600.000
j1035_5	3	31.000	24.000	0.226	21	163.141	3600.000
j1035_6	3	27.000	19.000	0.296	21	159.968	3600.000
j1035_7	3	31.000	22.000	0.290	9	332.331	3600.000
j1035_8	3	40.000	28.000	0.300	5	583.177	3600.000
j1035_9	3	25.000	18.000	0.280	138	25.886	3600.000
j1035_10	3	28.000	20.000	0.286	24	143.376	3600.000
j1036_1	3	46.000	33.000	0.283	25	134.594	3600.000
j1036_2	3	32.000	26.000	0.188	7	426.644	3600.000
j1036_3	3	23.000	17.000	0.261	33	103.325	3600.000
j1036_4	3	34.000	24.000	0.294	28	123.114	3600.000
j1036_5	3	inf	-inf	nan	0	inf	3600.000
j1036_6	3	32.000	22.000	0.312	19	169.288	3600.000
j1036_7	3	37.000	26.000	0.297	10	308.649	3600.000
j1036_8	3	33.000	24.000	0.273	15	194.175	3600.000
j1036_10	3	47.000	33.000	0.298	5	500.772	3600.000
j1037_1	3	35.000	25.000	0.286	46	74.978	3600.000
j1037_2	3	16.000	12.000	0.250	177	20.079	3600.000
j1037_3	3	27.000	20.000	0.259	39	88.025	3600.000
j1037_4	3	37.000	24.000	0.351	2	889.256	3600.000
j1037_5	3	46.000	31.000	0.326	1	567.748	3600.000
j1037_6	3	34.000	22.000	0.353	4	674.586	3600.000
j1037_7	3	30.000	22.000	0.267	2	925.949	3600.000
j1037_8	3	38.000	27.000	0.289	7	424.417	3600.000
j1037_9	3	26.000	20.000	0.231	4	589.247	3600.000
j1037_10	3	inf	-inf	nan	0	inf	3600.000
j1038_1	3	40.000	28.000	0.300	187	18.982	3600.000
j1038_2	3	30.000	21.000	0.300	5	534.690	3600.000
j1038_3	3	31.000	21.000	0.323	29	117.643	3600.000
j1038_4	3	30.000	22.000	0.267	35	99.216	3600.000
j1038_5	3	26.000	19.000	0.269	85	41.840	3600.000
j1038_6	3	27.000	20.000	0.259	9	300.471	3600.000
j1038_7	3	32.000	24.000	0.250	54	64.760	3600.000
j1038_8	3	33.000	27.000	0.182	74	46.846	3600.000
j1038_9	3	36.000	27.000	0.250	40	86.349	3600.000
j1038_10	3	22.000	17.000	0.227	86	40.483	3600.000
j1039_1	3	23.000	18.000	0.217	5	546.813	3600.000
j1039_2	3	26.000	19.000	0.269	8	390.910	3600.000
j1039_3	3	38.000	27.000	0.289	13	247.067	3600.000
j1039_4	3	22.000	17.000	0.227	19	172.288	3600.000
j1039_5	3	42.000	30.000	0.286	5	542.576	3600.000
j1039_6	3	32.000	22.000	0.312	12	273.831	3600.000
j1039_7	3	21.000	17.000	0.190	97	36.530	3600.000
j1039_8	3	33.000	23.000	0.303	5	530.630	3600.000
j1039_9	3	38.000	25.000	0.342	14	236.776	3600.000
j1039_10	3	47.000	31.000	0.340	5	445.434	3600.000
j1040_1	3	25.000	19.000	0.240	4	641.787	3600.000
j1040_2	3	46.000	32.000	0.304	2	959.089	3600.000
j1040_3	3	35.000	25.000	0.286	3	826.917	3600.000
j1040_5	3	30.000	23.000	0.233	54	64.334	3600.000
j1040_6	3	27.000	19.000	0.296	27	126.647	3600.000
j1040_7	3	37.000	28.000	0.243	4	597.620	3600.000
j1040_8	3	41.000	29.000	0.293	4	588.055	3600.000
j1040_9	3	26.000	20.000	0.231	21	161.224	3600.000
j1040_10	3	23.000	16.000	0.304	6	508.975	3600.000
j1042_1	3	26.000	18.000	0.308	44	79.480	3600.000
j1042_2	3	21.000	18.000	0.143	159	22.328	3600.000
j1042_3	3	37.000	28.000	0.243	72	48.010	3600.000
j1042_4	3	19.000	16.000	0.158	102	33.087	3600.000
j1042_5	3	31.000	31.000	0.000	95	1.438	136.812
j1042_6	3	17.000	14.000	0.176	198	18.049	3600.000
j1042_7	3	38.000	30.000	0.211	67	52.498	3600.000
j1042_8	3	28.000	22.000	0.214	46	73.744	3600.000
j1042_9	3	18.000	18.000	0.000	23	1.309	30.276
j1042_10	3	15.000	13.000	0.133	47	74.007	3600.000
j1043_1	3	28.000	21.000	0.250	32	105.829	3600.000
j1043_2	3	23.000	23.000	0.000	79	1.841	145.626
j1043_3	3	24.000	19.000	0.208	61	57.482	3600.000
j1043_4	3	22.000	22.000	0.000	80	23.683	1894.789
j1043_5	3	29.000	20.000	0.310	20	163.733	3600.000
j1043_6	3	22.000	20.000	0.091	168	21.266	3600.000
j1043_7	3	17.000	14.000	0.176	181	19.569	3600.000
j1043_8	3	31.000	31.000	0.000	131	1.916	251.117
j1043_9	3	18.000	18.000	0.000	12	1.357	16.460
j1043_10	3	26.000	17.000	0.346	21	158.895	3600.000
j1044_1	3	27.000	26.000	0.037	381	9.416	3600.000
j1044_2	3	24.000	19.000	0.208	81	42.681	3600.000
j1044_3	3	30.000	30.000	0.000	64	20.192	1292.426
j1044_4	3	35.000	27.000	0.229	60	58.084	3600.000
j1044_5	3	35.000	27.000	0.229	26	125.360	3600.000
j1044_7	3	22.000	18.000	0.182	118	30.170	3600.000
j1044_8	3	24.000	20.000	0.167	172	20.800	3600.000
j1044_9	3	26.000	24.000	0.077	61	57.392	3600.000
j1044_10	3	19.000	19.000	0.000	15	1.299	19.625
j1045_1	3	31.000	24.000	0.226	29	116.598	3600.000
j1045_2	3	20.000	19.000	0.050	72	48.419	3600.000
j1045_3	3	20.000	20.000	0.000	15	0.936	14.215
j1045_4	3	16.000	16.000	0.000	19	1.038	19.883
j1045_5	3	19.000	18.000	0.053	158	22.600	3600.000
j1045_6	3	19.000	19.000	0.000	168	16.831	2827.807
j1045_7	3	33.000	26.000	0.212	172	20.259	3600.000
j1045_8	3	26.000	20.000	0.231	76	45.898	3600.000
j1045_9	3	24.000	24.000	0.000	29	1.475	43.099
j1045_10	3	30.000	21.000	0.300	58	60.148	3600.000
j1046_1	3	32.000	23.000	0.281	42	83.608	3600.000
j1046_2	3	17.000	16.000	0.059	80	44.166	3600.000
j1046_3	3	20.000	16.000	0.200	363	9.863	3600.000
j1046_4	3	25.000	20.000	0.200	29	109.115	3600.000
j1046_5	3	18.000	18.000	0.000	168	5.586	938.630
j1046_6	3	28.000	23.000	0.179	45	75.101	3600.000
j1046_7	3	28.000	22.000	0.214	18	177.882	3600.000
j1046_8	3	24.000	19.000	0.208	150	23.789	3600.000
j1046_9	3	23.000	23.000	0.000	67	1.185	79.574
j1046_10	3	24.000	23.000	0.042	95	37.083	3600.000
j1047_1	3	30.000	22.000	0.267	72	48.696	3600.000
j1047_2	3	22.000	22.000	0.000	27	1.145	31.063
j1047_3	3	26.000	26.000	0.000	102	2.069	211.301
j1047_4	3	34.000	27.000	0.206	29	118.835	3600.000
j1047_5	3	20.000	17.000	0.150	63	55.424	3600.000
j1047_6	3	28.000	24.000	0.143	184	19.352	3600.000
j1047_7	3	25.000	19.000	0.240	71	48.873	3600.000
j1047_8	3	29.000	22.000	0.241	75	46.858	3600.000
j1047_9	3	18.000	18.000	0.000	26	2.048	53.404
j1047_10	3	40.000	29.000	0.275	72	48.873	3600.000
j1048_1	3	25.000	19.000	0.240	178	19.808	3600.000
j1048_2	3	23.000	18.000	0.217	105	33.753	3600.000
j1048_3	3	21.000	21.000	0.000	13	0.892	11.735
j1048_4	3	14.000	14.000	0.000	333	5.445	1813.382
j1048_5	3	21.000	19.000	0.095	202	17.712	3600.000
j1048_6	3	21.000	19.000	0.095	275	12.970	3600.000
j1048_7	3	21.000	21.000	0.000	14	1.492	21.169
j1048_8	3	37.000	37.000	0.000	139	1.674	232.812
j1048_9	3	24.000	24.000	0.000	190	17.793	3380.798
j1048_10	3	26.000	19.000	0.269	77	45.324	3600.000
j1050_1	3	20.000	20.000	0.000	20	1.459	29.458
j1050_2	3	29.000	29.000	0.000	62	1.608	99.894
j1050_3	3	23.000	23.000	0.000	59	1.350	79.825
j1050_4	3	27.000	27.000	0.000	27	1.412	38.286
j1050_5	3	15.000	15.000	0.000	87	1.674	145.784
j1050_6	3	17.000	17.000	0.000	97	6.093	591.194
j1050_7	3	36.000	36.000	0.000	226	1.729	390.953
j1050_8	3	17.000	17.000	0.000	9	0.708	6.551
j1050_9	3	33.000	33.000	0.000	73	11.175	815.954
j1050_10	3	19.000	19.000	0.000	156	15.343	2393.628
j1051_1	3	35.000	35.000	0.000	234	1.423	333.202
j1051_2	3	22.000	22.000	0.000	19	0.907	17.394
j1051_3	3	22.000	21.000	0.045	254	14.059	3600.000
j1051_4	3	26.000	26.000	0.000	78	1.334	104.243
j1051_5	3	42.000	42.000	0.000	286	1.676	479.407
j1051_6	3	13.000	13.000	0.000	12	0.746	9.106
j1051_7	3	30.000	30.000	0.000	133	1.423	189.384
j1051_8	3	21.000	21.000	0.000	20	0.928	18.721
j1051_9	3	28.000	28.000	0.000	82	1.105	90.811
j1051_10	3	19.000	19.000	0.000	16	0.684	11.103
j1052_1	3	16.000	16.000	0.000	137	7.290	998.861
j1052_2	3	26.000	26.000	0.000	175	1.463	256.171
j1052_3	3	13.000	13.000	0.000	125	1.750	218.864
j1052_4	3	23.000	23.000	0.000	61	3.658	223.349
j1052_5	3	28.000	28.000	0.000	75	1.316	98.843
j1052_6	3	21.000	21.000	0.000	172	3.786	651.300
j1052_7	3	25.000	21.000	0.160	102	34.270	3600.000
j1052_8	3	26.000	26.000	0.000	31	0.885	27.588
j1052_9	3	27.000	22.000	0.185	79	44.721	3600.000
j1052_10	3	15.000	15.000	0.000	26	0.839	21.955
j1053_1	3	26.000	26.000	0.000	29	0.832	24.273
j1053_2	3	24.000	24.000	0.000	76	3.510	266.892
j1053_3	3	32.000	32.000	0.000	310	2.004	621.471
j1053_4	3	14.000	14.000	0.000	10	0.975	9.906
j1053_5	3	27.000	27.000	0.000	58	1.499	87.143
j1053_6	3	28.000	28.000	0.000	189	14.707	2779.837
j1053_7	3	18.000	18.000	0.000	79	10.156	802.487
j1053_8	3	27.000	23.000	0.148	84	41.892	3600.000
j1053_9	3	13.000	13.000	0.000	27	1.254	34.008
j1053_10	3	35.000	35.000	0.000	69	1.087	75.153
j1054_1	3	24.000	21.000	0.125	119	29.788	3600.000
j1054_2	3	31.000	31.000	0.000	81	0.990	80.312
j1054_3	3	32.000	32.000	0.000	83	0.801	66.586
j1054_4	3	24.000	24.000	0.000	33	0.975	32.316
j1054_5	3	22.000	22.000	0.000	75	0.647	48.653
j1054_6	3	20.000	20.000	0.000	41	1.043	42.924
j1054_7	3	29.000	29.000	0.000	207	5.356	1108.837
j1054_8	3	14.000	14.000	0.000	50	1.392	69.773
j1054_9	3	25.000	21.000	0.160	164	21.805	3600.000
j1054_10	3	29.000	29.000	0.000	29	0.809	23.613
j1055_1	3	27.000	27.000	0.000	28	0.861	24.266
j1055_2	3	19.000	19.000	0.000	29	1.145	33.356
j1055_3	3	20.000	20.000	0.000	33	0.682	22.659
j1055_4	3	38.000	38.000	0.000	115	1.277	146.982
j1055_5	3	21.000	21.000	0.000	17	0.796	13.673
j1055_6	3	29.000	29.000	0.000	28	1.868	52.512
j1055_7	3	19.000	19.000	0.000	77	2.541	195.805
j1055_8	3	25.000	21.000	0.160	89	39.530	3600.000
j1055_9	3	19.000	19.000	0.000	17	1.325	22.668
j1055_10	3	26.000	26.000	0.000	83	1.083	90.082
j1056_1	3	22.000	22.000	0.000	103	8.257	850.639
j1056_2	3	20.000	20.000	0.000	15	0.731	11.133
j1056_3	3	35.000	35.000	0.000	201	1.259	253.279
j1056_4	3	16.000	16.000	0.000	10	0.631	6.493
