instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j1039_2	3	26.000	20.000	0.231	18	360.687	7200.000
j1039_3	3	38.000	27.000	0.289	27	255.167	7200.000
j1039_4	3	22.000	17.000	0.227	38	179.814	7200.000
j1039_5	3	42.000	30.000	0.286	12	544.495	7200.000
j1039_6	3	32.000	22.000	0.312	22	304.483	7200.000
j1039_7	3	21.000	17.000	0.190	171	41.602	7200.000
j1039_8	3	33.000	23.000	0.303	14	434.417	7200.000
j1039_9	3	38.000	25.000	0.342	32	210.294	7200.000
j1039_10	3	47.000	31.000	0.340	14	461.676	7200.000
j1040_1	3	25.000	19.000	0.240	9	694.018	7200.000
j1040_2	3	46.000	32.000	0.304	3	1601.691	7200.000
j1040_3	3	35.000	25.000	0.286	7	877.901	7200.000
j1040_5	3	30.000	24.000	0.200	82	85.570	7200.000
j1040_6	3	27.000	20.000	0.259	42	162.306	7200.000
j1040_7	3	36.000	28.000	0.222	14	461.565	7200.000
j1040_8	3	41.000	29.000	0.293	9	645.166	7200.000
j1040_9	3	26.000	20.000	0.231	33	203.494	7200.000
j1040_10	3	23.000	16.000	0.304	11	587.739	7200.000
j1042_1	3	26.000	19.000	0.269	69	100.911	7200.000
j1042_2	3	21.000	20.000	0.048	230	31.030	7200.000
j1042_3	3	37.000	29.000	0.216	128	55.074	7200.000
j1042_4	3	19.000	17.000	0.105	142	49.506	7200.000
j1042_5	3	31.000	31.000	0.000	95	1.231	117.143
j1042_6	3	17.000	15.000	0.118	312	22.925	7200.000
j1042_7	3	38.000	30.000	0.211	109	64.381	7200.000
j1042_8	3	28.000	23.000	0.179	69	101.430	7200.000
j1042_9	3	18.000	18.000	0.000	23	1.207	27.915
j1042_10	3	15.000	14.000	0.067	69	100.571	7200.000
j1043_1	3	28.000	21.000	0.250	56	125.123	7200.000
j1043_2	3	23.000	23.000	0.000	79	1.498	118.513
j1043_3	3	24.000	20.000	0.167	96	73.451	7200.000
j1043_4	3	22.000	22.000	0.000	80	21.130	1690.580
j1043_5	3	28.000	21.000	0.250	36	193.110	7200.000
j1043_6	3	22.000	20.000	0.091	230	30.896	7200.000
j1043_7	3	17.000	14.000	0.176	292	24.467	7200.000
j1043_8	3	31.000	31.000	0.000	131	1.536	201.327
j1043_9	3	18.000	18.000	0.000	12	1.083	13.153
j1043_10	3	26.000	18.000	0.308	35	194.595	7200.000
j1044_1	3	27.000	27.000	0.000	397	8.036	3190.568
j1044_2	3	24.000	20.000	0.167	104	68.482	7200.000
j1044_3	3	30.000	30.000	0.000	64	18.068	1156.513
j1044_4	3	35.000	27.000	0.229	99	70.709	7200.000
j1044_5	3	35.000	28.000	0.200	39	179.055	7200.000
j1044_7	3	22.000	19.000	0.136	186	38.315	7200.000
j1044_8	3	24.000	20.000	0.167	233	30.743	7200.000
j1044_9	3	26.000	26.000	0.000	74	65.318	4833.705
j1044_10	3	19.000	19.000	0.000	15	1.371	20.746
j1045_1	3	31.000	24.000	0.226	46	150.963	7200.000
j1045_2	3	20.000	20.000	0.000	89	52.698	4690.308
j1045_3	3	20.000	20.000	0.000	15	0.887	13.472
j1045_4	3	16.000	16.000	0.000	19	0.972	18.611
j1045_5	3	19.000	19.000	0.000	180	23.497	4229.703
j1045_6	3	19.000	19.000	0.000	168	15.414	2589.717
j1045_7	3	33.000	27.000	0.182	221	32.367	7200.000
j1045_8	3	26.000	20.000	0.231	107	65.531	7200.000
j1045_9	3	24.000	24.000	0.000	29	1.179	34.355
j1045_10	3	30.000	22.000	0.267	101	70.243	7200.000
j1046_1	3	32.000	25.000	0.219	62	113.160	7200.000
j1046_2	3	17.000	17.000	0.000	111	56.469	6268.176
j1046_3	3	20.000	18.000	0.100	484	14.801	7200.000
j1046_4	3	25.000	21.000	0.160	43	160.675	7200.000
j1046_5	3	18.000	18.000	0.000	168	4.642	779.914
j1046_6	3	28.000	23.000	0.179	63	111.595	7200.000
j1046_7	3	28.000	22.000	0.214	28	245.038	7200.000
j1046_8	3	24.000	20.000	0.167	219	32.452	7200.000
j1046_9	3	23.000	23.000	0.000	67	1.126	75.596
j1046_10	3	24.000	24.000	0.000	105	39.822	4181.572
j1047_1	3	30.000	22.000	0.267	115	61.707	7200.000
j1047_2	3	22.000	22.000	0.000	27	1.006	27.356
j1047_3	3	26.000	26.000	0.000	102	2.063	210.603
j1047_4	3	34.000	28.000	0.176	43	156.208	7200.000
j1047_5	3	20.000	18.000	0.100	86	80.921	7200.000
j1047_6	3	28.000	26.000	0.071	254	28.186	7200.000
j1047_7	3	25.000	19.000	0.240	131	54.504	7200.000
j1047_8	3	28.000	23.000	0.179	112	63.316	7200.000
j1047_9	3	18.000	18.000	0.000	26	1.811	47.280
j1047_10	3	40.000	30.000	0.250	129	54.901	7200.000
j1048_1	3	25.000	20.000	0.200	244	29.232	7200.000
j1048_2	3	23.000	18.000	0.217	185	38.535	7200.000
j1048_3	3	21.000	21.000	0.000	13	0.873	11.534
j1048_4	3	14.000	14.000	0.000	333	5.008	1667.955
j1048_5	3	21.000	20.000	0.048	304	23.536	7200.000
j1048_6	3	21.000	20.000	0.048	382	18.762	7200.000
j1048_7	3	21.000	21.000	0.000	14	1.330	18.794
j1048_8	3	37.000	37.000	0.000	139	1.542	214.506
j1048_9	3	24.000	24.000	0.000	190	16.046	3048.920
j1048_10	3	26.000	20.000	0.231	117	60.563	7200.000
j1050_1	3	20.000	20.000	0.000	20	1.172	23.592
j1050_2	3	29.000	29.000	0.000	62	1.352	83.969
j1050_3	3	23.000	23.000	0.000	59	1.354	80.018
j1050_4	3	27.000	27.000	0.000	27	1.280	34.747
j1050_5	3	15.000	15.000	0.000	87	1.496	130.305
j1050_6	3	17.000	17.000	0.000	97	5.399	523.919
j1050_7	3	36.000	36.000	0.000	226	1.593	360.311
j1050_8	3	17.000	17.000	0.000	9	0.694	6.418
j1050_9	3	33.000	33.000	0.000	73	10.189	743.945
j1050_10	3	19.000	19.000	0.000	156	13.920	2171.706
j1051_1	3	35.000	35.000	0.000	234	1.311	306.989
