instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j1027_2	5	18.000	18.000	0.000	27	0.197	5.421
j1027_3	5	23.000	23.000	0.000	41	0.169	6.999
j1027_4	5	23.000	23.000	0.000	52	0.267	13.934
j1027_5	5	25.000	25.000	0.000	30	0.207	6.305
j1027_6	5	22.000	22.000	0.000	22	0.133	3.032
j1027_7	5	16.000	16.000	0.000	33	0.195	6.515
j1027_8	5	19.000	19.000	0.000	25	0.168	4.277
j1027_9	5	25.000	25.000	0.000	29	0.177	5.228
j1027_10	5	22.000	22.000	0.000	19	0.121	2.362
j1028_1	5	30.000	30.000	0.000	89	0.207	18.473
j1028_2	5	39.000	39.000	0.000	85	0.167	14.277
j1028_3	5	33.000	33.000	0.000	89	0.180	16.142
j1028_4	5	26.000	26.000	0.000	53	0.168	9.018
j1028_5	5	28.000	28.000	0.000	107	0.174	18.723
j1028_6	5	13.000	13.000	0.000	3	0.137	0.507
j1028_7	5	24.000	24.000	0.000	26	0.169	4.457
j1028_8	5	26.000	26.000	0.000	85	0.181	15.429
j1028_9	5	18.000	18.000	0.000	38	0.170	6.512
j1028_10	5	28.000	28.000	0.000	67	0.201	13.590
j1029_1	5	24.000	24.000	0.000	37	0.136	5.129
j1029_2	5	20.000	20.000	0.000	33	0.139	4.691
j1029_3	5	25.000	25.000	0.000	66	0.130	8.654
j1029_4	5	27.000	27.000	0.000	51	0.133	6.893
j1029_5	5	27.000	27.000	0.000	27	0.140	3.862
j1029_6	5	26.000	26.000	0.000	28	0.178	5.052
j1029_7	5	23.000	23.000	0.000	18	0.124	2.326
j1029_8	5	15.000	15.000	0.000	7	0.042	0.365
j1029_9	5	22.000	22.000	0.000	17	0.132	2.308
j1029_10	5	25.000	25.000	0.000	40	0.217	8.777
j1030_1	5	23.000	23.000	0.000	33	0.171	5.724
j1030_2	5	17.000	17.000	0.000	23	0.163	3.859
j1030_3	5	27.000	27.000	0.000	73	0.208	15.300
j1030_4	5	19.000	19.000	0.000	24	0.130	3.221
j1030_5	5	38.000	38.000	0.000	195	0.204	39.883
j1030_6	5	35.000	35.000	0.000	73	0.154	11.318
j1030_7	5	20.000	20.000	0.000	28	0.124	3.561
j1030_8	5	20.000	20.000	0.000	21	0.160	3.435
j1030_9	5	22.000	22.000	0.000	110	0.170	18.795
j1030_10	5	27.000	27.000	0.000	28	0.147	4.261
j1031_1	5	27.000	27.000	0.000	26	0.174	4.619
j1031_2	5	24.000	24.000	0.000	70	0.171	12.086
j1031_3	5	24.000	24.000	0.000	22	0.184	4.132
j1031_4	5	27.000	27.000	0.000	61	0.225	13.828
j1031_5	5	23.000	23.000	0.000	21	0.170	3.656
j1031_6	5	32.000	32.000	0.000	28	0.118	3.399
j1031_7	5	22.000	22.000	0.000	34	0.157	5.426
j1031_8	5	26.000	26.000	0.000	35	0.134	4.766
j1031_9	5	22.000	22.000	0.000	16	0.163	2.720
j1031_10	5	19.000	19.000	0.000	18	0.129	2.417
j1032_1	5	26.000	26.000	0.000	180	0.248	44.724
j1032_2	5	18.000	18.000	0.000	120	0.286	34.388
j1032_3	5	31.000	31.000	0.000	53	0.221	11.777
j1032_4	5	19.000	19.000	0.000	30	0.176	5.341
j1032_5	5	17.000	17.000	0.000	17	0.134	2.376
j1032_6	5	27.000	27.000	0.000	50	0.150	7.578
j1032_7	5	26.000	26.000	0.000	24	0.106	2.599
j1032_8	5	19.000	19.000	0.000	33	0.151	5.042
j1032_9	5	23.000	23.000	0.000	22	0.198	4.461
j1032_10	5	21.000	21.000	0.000	34	0.178	6.159
j1034_1	5	33.000	25.000	0.242	1010	7.121	7200.000
j1034_2	5	18.000	15.000	0.167	547	13.115	7200.000
j1034_3	5	34.000	25.000	0.265	471	15.243	7200.000
j1034_4	5	30.000	22.000	0.267	541	13.249	7200.000
j1034_5	5	32.000	23.000	0.281	715	10.033	7200.000
j1034_6	5	45.000	32.000	0.289	450	15.932	7200.000
j1034_7	5	38.000	26.000	0.316	481	14.933	7200.000
j1034_8	5	27.000	20.000	0.259	308	23.275	7200.000
j1034_9	5	39.000	29.000	0.256	466	15.302	7200.000
j1034_10	5	18.000	15.000	0.167	762	9.434	7200.000
j1035_1	5	44.000	31.000	0.295	684	10.499	7200.000
j1035_2	5	51.000	35.000	0.314	225	31.622	7200.000
j1035_3	5	53.000	35.000	0.340	347	20.635	7200.000
j1035_4	5	35.000	26.000	0.257	788	9.110	7200.000
j1035_5	5	34.000	26.000	0.235	721	9.955	7200.000
j1035_6	5	28.000	21.000	0.250	778	9.233	7200.000
j1035_7	5	31.000	23.000	0.258	374	19.188	7200.000
j1035_8	5	43.000	29.000	0.326	191	37.482	7200.000
j1035_9	5	25.000	20.000	0.200	915	7.849	7200.000
j1035_10	5	30.000	22.000	0.267	264	26.982	7200.000
j1036_1	5	50.000	35.000	0.300	848	8.471	7200.000
j1036_2	5	36.000	27.000	0.250	422	17.013	7200.000
j1036_3	5	24.000	19.000	0.208	553	12.973	7200.000
j1036_4	5	36.000	29.000	0.194	734	9.791	7200.000
j1036_5	5	34.000	23.000	0.324	61	114.262	7200.000
j1036_6	5	34.000	24.000	0.294	304	23.568	7200.000
j1036_7	5	39.000	28.000	0.282	680	10.561	7200.000
j1036_8	5	35.000	25.000	0.286	544	13.176	7200.000
j1036_10	5	51.000	36.000	0.294	645	11.144	7200.000
j1037_1	5	36.000	27.000	0.250	771	9.312	7200.000
j1037_2	5	16.000	14.000	0.125	985	7.301	7200.000
j1037_3	5	25.000	22.000	0.120	1035	6.943	7200.000
j1037_4	5	38.000	26.000	0.316	197	36.189	7200.000
j1037_5	5	47.000	32.000	0.319	472	15.222	7200.000
j1037_6	5	34.000	25.000	0.265	419	17.096	7200.000
j1037_7	5	27.000	22.000	0.185	273	26.211	7200.000
j1037_8	5	38.000	29.000	0.237	448	16.005	7200.000
j1037_9	5	29.000	20.000	0.310	433	16.569	7200.000
j1037_10	5	45.000	33.000	0.267	104	68.225	7200.000
j1038_1	5	40.000	30.000	0.250	937	7.656	7200.000
j1038_2	5	32.000	23.000	0.281	434	16.518	7200.000
j1038_3	5	31.000	24.000	0.226	598	12.017	7200.000
j1038_4	5	32.000	26.000	0.187	471	15.206	7200.000
j1038_5	5	26.000	21.000	0.192	644	11.153	7200.000
j1038_6	5	29.000	22.000	0.241	708	10.153	7200.000
j1038_7	5	34.000	27.000	0.206	819	8.778	7200.000
j1038_8	5	36.000	29.000	0.194	906	7.929	7200.000
j1038_9	5	38.000	29.000	0.237	758	9.482	7200.000
j1038_10	5	23.000	19.000	0.174	949	7.574	7200.000
j1039_1	5	25.000	19.000	0.240	299	23.969	7200.000
j1039_2	5	28.000	20.000	0.286	464	15.426	7200.000
j1039_3	5	41.000	29.000	0.293	772	9.314	7200.000
j1039_4	5	24.000	17.000	0.292	522	13.757	7200.000
j1039_5	5	46.000	32.000	0.304	310	23.111	7200.000
j1039_6	5	31.000	23.000	0.258	313	22.852	7200.000
j1039_7	5	21.000	19.000	0.095	914	7.866	7200.000
j1039_8	5	34.000	24.000	0.294	568	12.635	7200.000
j1039_9	5	39.000	28.000	0.282	439	16.313	7200.000
j1039_10	5	49.000	33.000	0.327	823	8.724	7200.000
j1040_1	5	27.000	20.000	0.259	320	22.336	7200.000
j1040_2	5	48.000	34.000	0.292	640	11.215	7200.000
j1040_3	5	36.000	25.000	0.306	546	13.155	7200.000
j1040_5	5	32.000	28.000	0.125	870	8.264	7200.000
j1040_6	5	27.000	22.000	0.185	280	25.548	7200.000
j1040_7	5	40.000	30.000	0.250	707	10.157	7200.000
j1040_8	5	44.000	32.000	0.273	617	11.629	7200.000
j1040_9	5	28.000	21.000	0.250	564	12.719	7200.000
j1040_10	5	23.000	17.000	0.261	483	14.861	7200.000
j1042_1	5	27.000	23.000	0.148	672	10.676	7200.000
j1042_2	5	21.000	21.000	0.000	343	3.191	1094.656
j1042_3	5	40.000	34.000	0.150	678	10.589	7200.000
j1042_4	5	20.000	20.000	0.000	445	12.541	5580.781
j1042_5	5	32.000	32.000	0.000	102	0.562	57.440
j1042_6	5	17.000	16.000	0.059	667	10.778	7200.000
j1042_7	5	41.000	34.000	0.171	619	11.599	7200.000
j1042_8	5	28.000	28.000	0.000	230	3.583	824.228
j1042_9	5	18.000	18.000	0.000	231	2.743	633.693
j1042_10	5	15.000	15.000	0.000	72	5.934	427.360
j1043_1	5	29.000	26.000	0.103	796	9.024	7200.000
j1043_2	5	23.000	23.000	0.000	88	0.362	31.948
j1043_3	5	27.000	22.000	0.185	680	10.566	7200.000
j1043_4	5	22.000	22.000	0.000	77	2.200	169.465
j1043_5	5	30.000	22.000	0.267	402	17.789	7200.000
j1043_6	5	25.000	24.000	0.040	671	10.678	7200.000
j1043_7	5	18.000	17.000	0.056	642	11.190	7200.000
j1043_8	5	33.000	33.000	0.000	188	0.371	69.907
j1043_9	5	18.000	18.000	0.000	13	0.166	2.254
j1043_10	5	26.000	20.000	0.231	339	21.119	7200.000
j1044_1	5	28.000	28.000	0.000	756	4.344	3284.332
j1044_2	5	25.000	25.000	0.000	317	8.901	2821.640
j1044_3	5	32.000	28.000	0.125	568	12.634	7200.000
j1044_4	5	39.000	31.000	0.205	462	15.547	7200.000
j1044_5	5	38.000	31.000	0.184	454	15.736	7200.000
j1044_7	5	23.000	23.000	0.000	208	1.750	363.987
j1044_8	5	25.000	23.000	0.080	712	10.094	7200.000
j1044_9	5	26.000	26.000	0.000	231	2.717	627.804
j1044_10	5	20.000	20.000	0.000	22	0.161	3.624
j1045_1	5	34.000	31.000	0.088	656	10.945	7200.000
j1045_2	5	20.000	20.000	0.000	95	0.775	73.693
j1045_3	5	20.000	20.000	0.000	19	0.358	6.900
j1045_4	5	16.000	16.000	0.000	17	0.331	5.719
j1045_5	5	21.000	21.000	0.000	427	5.058	2159.908
j1045_6	5	19.000	19.000	0.000	166	2.093	347.560
j1045_7	5	34.000	34.000	0.000	107	0.321	34.390
j1045_8	5	28.000	26.000	0.071	683	10.512	7200.000
j1045_9	5	24.000	24.000	0.000	28	0.258	7.312
j1045_10	5	32.000	24.000	0.250	451	15.918	7200.000
j1046_1	5	35.000	29.000	0.171	604	11.891	7200.000
j1046_2	5	17.000	17.000	0.000	175	1.279	223.830
j1046_3	5	20.000	20.000	0.000	680	8.762	5958.079
j1046_4	5	25.000	25.000	0.000	265	10.893	2886.688
j1046_5	5	19.000	19.000	0.000	290	2.553	740.599
j1046_6	5	28.000	28.000	0.000	211	8.138	1717.299
j1046_7	5	32.000	32.000	0.000	271	6.474	1754.494
j1046_8	5	26.000	21.000	0.192	435	16.501	7200.000
j1046_9	5	23.000	23.000	0.000	59	0.583	34.493
j1046_10	5	26.000	26.000	0.000	120	0.698	83.901
j1047_1	5	31.000	25.000	0.194	1085	6.627	7200.000
j1047_2	5	23.000	23.000	0.000	318	6.685	2125.911
j1047_3	5	27.000	27.000	0.000	333	2.761	919.504
j1047_4	5	36.000	32.000	0.111	1173	6.132	7200.000
j1047_5	5	21.000	21.000	0.000	365	6.195	2261.394
j1047_6	5	29.000	29.000	0.000	453	2.156	976.556
j1047_7	5	25.000	21.000	0.160	450	15.964	7200.000
j1047_8	5	30.000	25.000	0.167	489	14.690	7200.000
j1047_9	5	20.000	20.000	0.000	184	2.438	448.681
j1047_10	5	41.000	32.000	0.220	830	8.647	7200.000
j1048_1	5	25.000	25.000	0.000	649	8.340	5412.619
j1048_2	5	25.000	22.000	0.120	1008	7.128	7200.000
j1048_3	5	21.000	21.000	0.000	17	0.176	3.083
j1048_4	5	15.000	15.000	0.000	419	3.472	1454.819
j1048_5	5	22.000	22.000	0.000	523	5.596	2926.776
j1048_6	5	21.000	21.000	0.000	409	5.637	2305.578
j1048_7	5	21.000	21.000	0.000	259	4.737	1226.992
j1048_8	5	38.000	38.000	0.000	178	0.519	92.419
j1048_9	5	24.000	24.000	0.000	331	4.205	1391.895
j1048_10	5	26.000	26.000	0.000	738	6.310	4656.725
j1050_1	5	20.000	20.000	0.000	19	0.141	2.745
j1050_2	5	31.000	31.000	0.000	109	0.237	25.930
j1050_3	5	25.000	25.000	0.000	80	0.207	16.602
j1050_4	5	27.000	27.000	0.000	28	0.192	5.464
j1050_5	5	15.000	15.000	0.000	88	0.693	61.122
j1050_6	5	18.000	18.000	0.000	131	0.413	54.259
j1050_7	5	41.000	41.000	0.000	273	0.424	115.822
j1050_8	5	17.000	17.000	0.000	7	0.112	0.881
j1050_9	5	33.000	33.000	0.000	73	0.238	17.492
j1050_10	5	20.000	20.000	0.000	222	2.205	489.521
j1051_1	5	37.000	37.000	0.000	748	5.421	4054.968
j1051_2	5	22.000	22.000	0.000	19	0.117	2.305
j1051_3	5	23.000	23.000	0.000	511	3.839	1961.955
j1051_4	5	27.000	27.000	0.000	75	0.294	22.188
j1051_5	5	47.000	47.000	0.000	272	0.423	115.099
j1051_6	5	13.000	13.000	0.000	16	0.128	2.118
j1051_7	5	33.000	33.000	0.000	161	0.219	35.374
j1051_8	5	22.000	22.000	0.000	20	0.106	2.212
j1051_9	5	30.000	30.000	0.000	76	0.199	15.244
j1051_10	5	19.000	19.000	0.000	13	0.118	1.606
j1052_1	5	17.000	17.000	0.000	204	1.590	324.360
j1052_2	5	28.000	28.000	0.000	235	0.431	101.329
j1052_3	5	13.000	13.000	0.000	134	0.457	61.378
j1052_4	5	24.000	24.000	0.000	68	0.257	17.534
j1052_5	5	30.000	30.000	0.000	78	0.177	13.882
j1052_6	5	21.000	21.000	0.000	151	0.651	98.400
j1052_7	5	25.000	25.000	0.000	144	1.135	163.584
j1052_8	5	26.000	26.000	0.000	35	0.239	8.455
j1052_9	5	28.000	28.000	0.000	383	2.665	1020.862
j1052_10	5	15.000	15.000	0.000	40	0.171	6.922
j1053_1	5	26.000	26.000	0.000	25	0.166	4.237
j1053_2	5	26.000	26.000	0.000	124	0.532	66.064
j1053_3	5	35.000	35.000	0.000	307	0.741	227.634
j1053_4	5	14.000	14.000	0.000	10	0.159	1.691
j1053_5	5	29.000	29.000	0.000	153	0.274	42.059
j1053_6	5	29.000	29.000	0.000	227	0.619	140.646
j1053_7	5	19.000	18.000	0.053	782	9.180	7200.000
j1053_8	5	27.000	27.000	0.000	140	0.849	119.002
j1053_9	5	13.000	13.000	0.000	25	0.290	7.331
j1053_10	5	37.000	37.000	0.000	76	0.150	11.513
j1054_1	5	24.000	24.000	0.000	250	2.128	531.999
j1054_2	5	32.000	32.000	0.000	86	0.245	21.143
j1054_3	5	33.000	33.000	0.000	87	0.144	12.590
j1054_4	5	24.000	24.000	0.000	25	0.126	3.232
j1054_5	5	22.000	22.000	0.000	71	0.356	25.371
j1054_6	5	20.000	20.000	0.000	34	0.169	5.831
j1054_7	5	29.000	29.000	0.000	57	0.196	11.256
j1054_8	5	14.000	14.000	0.000	99	0.670	66.383
j1054_9	5	27.000	27.000	0.000	839	6.179	5184.394
j1054_10	5	29.000	29.000	0.000	40	0.205	8.278
j1055_1	5	29.000	29.000	0.000	40	0.150	6.070
j1055_2	5	19.000	19.000	0.000	36	0.152	5.547
j1055_3	5	20.000	20.000	0.000	29	0.130	3.839
j1055_4	5	38.000	38.000	0.000	110	0.207	22.875
j1055_5	5	21.000	21.000	0.000	17	0.133	2.328
j1055_6	5	29.000	29.000	0.000	30	0.226	6.845
j1055_7	5	19.000	19.000	0.000	82	0.263	21.623
j1055_8	5	26.000	25.000	0.038	535	13.419	7200.000
j1055_9	5	19.000	19.000	0.000	16	0.211	3.442
j1055_10	5	27.000	27.000	0.000	89	0.166	14.854
j1056_1	5	22.000	22.000	0.000	102	0.618	63.122
j1056_2	5	20.000	20.000	0.000	15	0.122	1.901
j1056_3	5	37.000	37.000	0.000	223	0.263	58.795
j1056_4	5	16.000	16.000	0.000	10	0.086	0.930
