instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j1019_1	3	21.000	21.000	0.000	15	0.157	2.429
j1019_2	3	23.000	23.000	0.000	44	0.174	7.762
j1019_3	3	25.000	25.000	0.000	48	0.207	10.074
j1019_4	3	24.000	24.000	0.000	50	0.388	19.491
j1019_5	3	20.000	20.000	0.000	16	0.232	3.859
j1019_6	3	25.000	25.000	0.000	83	0.264	22.042
j1019_7	3	22.000	22.000	0.000	23	0.126	2.983
j1019_8	3	21.000	21.000	0.000	28	0.151	4.294
j1019_9	3	18.000	18.000	0.000	133	1.188	158.074
j1019_10	3	16.000	16.000	0.000	12	0.069	0.978
j1020_1	3	18.000	18.000	0.000	13	0.086	1.311
j1020_2	3	27.000	27.000	0.000	123	1.339	164.840
j1020_3	3	33.000	33.000	0.000	94	0.224	21.212
j1020_4	3	26.000	26.000	0.000	60	0.184	11.173
j1020_5	3	18.000	18.000	0.000	49	0.204	10.136
j1020_6	3	29.000	29.000	0.000	129	0.270	34.903
j1020_8	3	18.000	18.000	0.000	32	0.310	9.995
j1020_9	3	13.000	13.000	0.000	11	0.218	2.570
j1020_10	3	16.000	16.000	0.000	4	0.271	1.246
j1021_1	3	27.000	27.000	0.000	46	0.149	7.031
j1021_2	3	19.000	19.000	0.000	27	0.209	5.810
j1021_3	3	38.000	38.000	0.000	266	0.280	74.675
j1021_4	3	18.000	18.000	0.000	44	0.205	9.176
j1021_5	3	33.000	33.000	0.000	178	0.681	121.339
j1021_6	3	19.000	19.000	0.000	46	0.226	10.466
j1021_7	3	17.000	17.000	0.000	24	0.141	3.456
j1021_8	3	18.000	18.000	0.000	47	0.450	21.228
j1021_9	3	18.000	18.000	0.000	118	2.214	261.315
j1021_10	3	25.000	25.000	0.000	54	0.419	22.678
j1022_1	3	25.000	25.000	0.000	59	1.122	66.285
j1022_2	3	16.000	16.000	0.000	11	0.135	1.560
j1022_3	3	31.000	31.000	0.000	62	0.170	10.667
j1022_4	3	21.000	21.000	0.000	23	0.154	3.631
j1022_5	3	19.000	19.000	0.000	33	0.143	4.877
j1022_6	3	24.000	24.000	0.000	33	0.148	4.983
j1022_7	3	12.000	12.000	0.000	3	0.484	1.610
j1022_8	3	26.000	26.000	0.000	69	0.225	15.570
j1022_9	3	29.000	29.000	0.000	28	0.184	5.262
j1022_10	3	26.000	26.000	0.000	28	0.140	4.019
j1023_1	3	21.000	21.000	0.000	18	0.197	3.618
j1023_2	3	22.000	22.000	0.000	45	0.149	6.770
j1023_3	3	24.000	24.000	0.000	62	0.175	10.911
j1023_4	3	24.000	24.000	0.000	50	0.287	14.449
j1023_5	3	23.000	23.000	0.000	23	0.267	6.288
j1023_6	3	28.000	28.000	0.000	59	0.201	11.946
j1023_8	3	27.000	27.000	0.000	56	0.201	11.400
j1023_9	3	17.000	17.000	0.000	35	0.307	10.911
j1023_10	3	24.000	24.000	0.000	10	0.074	0.891
j1024_1	3	11.000	11.000	0.000	16	0.131	2.244
j1024_2	3	22.000	22.000	0.000	42	0.137	5.878
j1024_3	3	15.000	15.000	0.000	9	0.101	1.006
j1024_4	3	22.000	22.000	0.000	88	0.244	21.586
j1024_5	3	22.000	22.000	0.000	34	0.151	5.208
j1024_6	3	26.000	26.000	0.000	27	0.180	4.938
j1024_7	3	26.000	26.000	0.000	53	0.172	9.207
j1024_8	3	37.000	37.000	0.000	103	0.240	24.834
j1024_9	3	16.000	16.000	0.000	64	0.299	19.225
j1024_10	3	24.000	24.000	0.000	33	0.275	9.154
j1026_1	3	22.000	22.000	0.000	28	0.143	4.080
j1026_2	3	16.000	16.000	0.000	9	0.084	0.906
j1026_3	3	26.000	26.000	0.000	30	0.111	3.408
j1026_4	3	22.000	22.000	0.000	13	0.118	1.650
j1026_5	3	25.000	25.000	0.000	53	0.135	7.317
j1026_6	3	26.000	26.000	0.000	75	0.149	11.350
j1026_7	3	22.000	22.000	0.000	24	0.123	3.102
j1026_8	3	24.000	24.000	0.000	26	0.137	3.720
j1026_9	3	18.000	18.000	0.000	4	0.038	0.232
j1026_10	3	24.000	24.000	0.000	24	0.114	2.828
j1027_1	3	24.000	24.000	0.000	37	0.166	6.288
j1027_2	3	18.000	18.000	0.000	29	0.128	3.830
j1027_3	3	23.000	23.000	0.000	46	0.128	6.060
j1027_4	3	22.000	22.000	0.000	50	0.216	10.969
j1027_5	3	25.000	25.000	0.000	28	0.148	4.281
j1027_6	3	22.000	22.000	0.000	22	0.114	2.584
j1027_7	3	15.000	15.000	0.000	27	0.134	3.768
j1027_8	3	19.000	19.000	0.000	25	0.145	3.771
j1027_9	3	23.000	23.000	0.000	19	0.114	2.315
j1027_10	3	22.000	22.000	0.000	19	0.116	2.351
j1028_1	3	30.000	30.000	0.000	84	0.175	14.836
j1028_2	3	37.000	37.000	0.000	87	0.131	11.584
j1028_3	3	31.000	31.000	0.000	93	0.137	12.924
j1028_4	3	25.000	25.000	0.000	47	0.139	6.713
j1028_5	3	27.000	27.000	0.000	84	0.166	14.085
j1028_6	3	13.000	13.000	0.000	3	0.124	0.507
j1028_7	3	24.000	24.000	0.000	25	0.121	3.176
j1028_8	3	24.000	24.000	0.000	56	0.134	7.666
j1028_9	3	18.000	18.000	0.000	40	0.142	5.830
j1028_10	3	28.000	28.000	0.000	72	0.144	10.471
j1029_1	3	23.000	23.000	0.000	26	0.117	3.195
j1029_2	3	20.000	20.000	0.000	30	0.149	4.558
j1029_3	3	24.000	24.000	0.000	55	0.142	7.990
j1029_4	3	26.000	26.000	0.000	47	0.134	6.504
j1029_5	3	27.000	27.000	0.000	30	0.138	4.215
j1029_6	3	26.000	26.000	0.000	30	0.123	3.836
j1029_7	3	23.000	23.000	0.000	18	0.145	2.777
j1029_8	3	15.000	15.000	0.000	7	0.091	0.800
j1029_9	3	22.000	22.000	0.000	20	0.185	3.876
j1029_10	3	25.000	25.000	0.000	36	0.154	5.685
j1030_1	3	23.000	23.000	0.000	35	0.147	5.314
j1030_2	3	16.000	16.000	0.000	14	0.108	1.659
j1030_3	3	27.000	27.000	0.000	73	0.162	11.898
j1030_4	3	18.000	18.000	0.000	12	0.125	1.646
j1030_5	3	36.000	36.000	0.000	146	0.192	28.246
j1030_6	3	33.000	33.000	0.000	64	0.150	9.734
j1030_7	3	20.000	20.000	0.000	23	0.130	3.132
j1030_8	3	20.000	20.000	0.000	20	0.143	3.014
j1030_9	3	21.000	21.000	0.000	89	0.153	13.812
j1030_10	3	27.000	27.000	0.000	31	0.125	3.942
j1031_1	3	26.000	26.000	0.000	25	0.137	3.590
j1031_2	3	23.000	23.000	0.000	63	0.133	8.556
j1031_3	3	24.000	24.000	0.000	22	0.146	3.371
j1031_4	3	27.000	27.000	0.000	58	0.141	8.288
j1031_5	3	21.000	21.000	0.000	13	0.082	1.213
j1031_6	3	32.000	32.000	0.000	28	0.118	3.394
j1031_7	3	21.000	21.000	0.000	27	0.152	4.275
j1031_8	3	25.000	25.000	0.000	33	0.124	4.251
j1031_9	3	22.000	22.000	0.000	16	0.123	2.143
j1031_10	3	18.000	18.000	0.000	12	0.136	1.785
j1032_1	3	26.000	26.000	0.000	77	0.151	11.802
j1032_2	3	18.000	18.000	0.000	120	0.248	29.884
j1032_3	3	30.000	30.000	0.000	46	0.139	6.532
j1032_4	3	19.000	19.000	0.000	28	0.173	5.006
j1032_5	3	17.000	17.000	0.000	18	0.182	3.426
j1032_6	3	27.000	27.000	0.000	53	0.164	8.858
j1032_7	3	26.000	26.000	0.000	24	0.104	2.593
j1032_8	3	19.000	19.000	0.000	31	0.147	4.648
j1032_9	3	23.000	23.000	0.000	22	0.146	3.289
j1032_10	3	20.000	20.000	0.000	23	0.099	2.345
j1034_1	3	30.000	25.000	0.167	1035	6.948	7200.000
j1034_2	3	18.000	16.000	0.111	525	13.661	7200.000
j1034_3	3	30.000	25.000	0.167	444	16.176	7200.000
j1034_4	3	27.000	22.000	0.185	524	13.686	7200.000
j1034_5	3	30.000	23.000	0.233	701	10.253	7200.000
j1034_6	3	42.000	32.000	0.238	438	16.357	7200.000
j1034_7	3	36.000	26.000	0.278	464	15.454	7200.000
j1034_8	3	25.000	20.000	0.200	292	24.531	7200.000
j1034_9	3	35.000	30.000	0.143	449	15.994	7200.000
j1034_10	3	18.000	15.000	0.167	730	9.840	7200.000
j1035_1	3	40.000	31.000	0.225	631	11.358	7200.000
j1035_2	3	46.000	35.000	0.239	204	34.904	7200.000
j1035_3	3	49.000	35.000	0.286	360	19.887	7200.000
j1035_4	3	33.000	26.000	0.212	742	9.684	7200.000
j1035_5	3	30.000	26.000	0.133	734	9.792	7200.000
j1035_6	3	27.000	21.000	0.222	835	8.604	7200.000
j1035_7	3	31.000	23.000	0.258	362	19.773	7200.000
j1035_8	3	39.000	29.000	0.256	194	36.721	7200.000
j1035_9	3	25.000	20.000	0.200	933	7.700	7200.000
j1035_10	3	28.000	22.000	0.214	244	29.345	7200.000
j1036_1	3	46.000	35.000	0.239	839	8.560	7200.000
j1036_2	3	32.000	27.000	0.156	444	16.156	7200.000
j1036_3	3	23.000	19.000	0.174	589	12.179	7200.000
j1036_4	3	34.000	29.000	0.147	757	9.474	7200.000
j1036_5	3	31.000	23.000	0.258	63	112.165	7200.000
j1036_6	3	32.000	24.000	0.250	300	23.829	7200.000
j1036_7	3	37.000	30.000	0.189	651	11.027	7200.000
j1036_8	3	33.000	26.000	0.212	347	20.659	7200.000
j1036_10	3	47.000	36.000	0.234	633	11.350	7200.000
j1037_1	3	33.000	27.000	0.182	746	9.621	7200.000
j1037_2	3	16.000	14.000	0.125	950	7.554	7200.000
j1037_3	3	23.000	22.000	0.043	933	7.707	7200.000
j1037_4	3	36.000	26.000	0.278	183	38.948	7200.000
j1037_5	3	45.000	32.000	0.289	462	15.545	7200.000
j1037_6	3	34.000	25.000	0.265	408	17.554	7200.000
j1037_7	3	26.000	22.000	0.154	288	24.855	7200.000
j1037_8	3	36.000	29.000	0.194	478	14.984	7200.000
j1037_9	3	26.000	20.000	0.231	459	15.642	7200.000
j1037_10	3	42.000	33.000	0.214	98	72.574	7200.000
j1038_1	3	40.000	30.000	0.250	927	7.738	7200.000
j1038_2	3	28.000	23.000	0.179	423	16.953	7200.000
j1038_3	3	31.000	24.000	0.226	576	12.442	7200.000
j1038_4	3	30.000	26.000	0.133	459	15.452	7200.000
j1038_5	3	25.000	21.000	0.160	626	11.450	7200.000
j1038_6	3	27.000	22.000	0.185	693	10.369	7200.000
j1038_7	3	32.000	27.000	0.156	763	9.399	7200.000
j1038_8	3	33.000	29.000	0.121	891	8.065	7200.000
j1038_9	3	33.000	29.000	0.121	749	9.589	7200.000
j1038_10	3	22.000	19.000	0.136	949	7.565	7200.000
j1039_1	3	23.000	19.000	0.174	298	23.967	7200.000
j1039_2	3	24.000	21.000	0.125	374	19.188	7200.000
j1039_3	3	38.000	29.000	0.237	740	9.708	7200.000
j1039_4	3	22.000	17.000	0.227	484	14.748	7200.000
j1039_5	3	42.000	32.000	0.238	295	24.258	7200.000
j1039_6	3	30.000	23.000	0.233	310	23.115	7200.000
j1039_7	3	21.000	19.000	0.095	887	8.097	7200.000
j1039_8	3	32.000	24.000	0.250	562	12.782	7200.000
j1039_9	3	38.000	28.000	0.263	432	16.607	7200.000
j1039_10	3	46.000	33.000	0.283	784	9.166	7200.000
j1040_1	3	25.000	20.000	0.200	298	23.985	7200.000
j1040_2	3	44.000	34.000	0.227	625	11.491	7200.000
j1040_3	3	35.000	25.000	0.286	560	12.857	7200.000
j1040_5	3	31.000	27.000	0.129	866	8.300	7200.000
j1040_6	3	26.000	22.000	0.154	261	27.463	7200.000
j1040_7	3	36.000	30.000	0.167	683	10.515	7200.000
j1040_8	3	41.000	32.000	0.220	562	12.753	7200.000
j1040_9	3	26.000	21.000	0.192	526	13.646	7200.000
j1040_10	3	23.000	17.000	0.261	461	15.575	7200.000
j1042_1	3	26.000	22.000	0.154	661	10.856	7200.000
j1042_2	3	21.000	21.000	0.000	303	2.769	839.118
j1042_3	3	37.000	33.000	0.108	660	10.812	7200.000
j1042_4	3	19.000	19.000	0.000	326	9.769	3184.738
j1042_5	3	31.000	31.000	0.000	95	0.648	61.656
j1042_6	3	17.000	16.000	0.059	645	11.144	7200.000
j1042_7	3	38.000	37.000	0.026	667	10.766	7200.000
j1042_8	3	28.000	28.000	0.000	255	4.154	1059.389
j1042_9	3	18.000	18.000	0.000	22	0.228	5.095
j1042_10	3	15.000	15.000	0.000	84	6.617	555.974
j1043_1	3	28.000	27.000	0.036	909	7.896	7200.000
j1043_2	3	23.000	23.000	0.000	86	0.285	24.547
j1043_3	3	24.000	24.000	0.000	276	5.221	1441.010
j1043_4	3	22.000	22.000	0.000	76	1.966	149.506
j1043_5	3	28.000	22.000	0.214	382	18.758	7200.000
j1043_6	3	22.000	22.000	0.000	399	4.438	1770.792
j1043_7	3	17.000	17.000	0.000	652	8.800	5738.072
j1043_8	3	31.000	31.000	0.000	141	0.316	44.701
j1043_9	3	18.000	18.000	0.000	12	0.211	2.682
j1043_10	3	26.000	20.000	0.231	338	21.138	7200.000
j1044_1	3	27.000	27.000	0.000	539	2.837	1529.435
j1044_2	3	24.000	24.000	0.000	285	6.559	1869.456
j1044_3	3	30.000	30.000	0.000	55	1.533	84.372
j1044_4	3	35.000	31.000	0.114	627	11.445	7200.000
j1044_5	3	35.000	31.000	0.114	438	16.381	7200.000
j1044_7	3	22.000	22.000	0.000	305	2.355	718.527
j1044_8	3	24.000	23.000	0.042	696	10.306	7200.000
j1044_9	3	26.000	26.000	0.000	81	1.504	121.995
j1044_10	3	19.000	19.000	0.000	19	0.151	2.947
j1045_1	3	31.000	30.000	0.032	721	9.959	7200.000
j1045_2	3	20.000	20.000	0.000	92	0.619	57.042
j1045_3	3	20.000	20.000	0.000	19	0.265	5.139
j1045_4	3	16.000	16.000	0.000	22	0.270	6.009
j1045_5	3	19.000	19.000	0.000	176	2.563	451.222
j1045_6	3	19.000	19.000	0.000	167	2.617	437.038
j1045_7	3	33.000	33.000	0.000	527	6.416	3381.468
j1045_8	3	26.000	26.000	0.000	571	10.736	6130.268
j1045_9	3	24.000	24.000	0.000	30	0.177	5.401
j1045_10	3	30.000	24.000	0.200	447	16.002	7200.000
j1046_1	3	32.000	29.000	0.094	608	11.783	7200.000
j1046_2	3	17.000	17.000	0.000	185	1.634	302.402
j1046_3	3	20.000	20.000	0.000	699	8.716	6092.590
j1046_4	3	25.000	25.000	0.000	240	11.043	2650.500
j1046_5	3	18.000	18.000	0.000	157	1.127	177.055
j1046_6	3	28.000	28.000	0.000	250	7.541	1885.359
j1046_7	3	28.000	28.000	0.000	197	4.961	977.469
j1046_8	3	24.000	21.000	0.125	368	19.463	7200.000
j1046_9	3	23.000	23.000	0.000	62	0.825	51.199
j1046_10	3	24.000	24.000	0.000	93	0.627	58.399
j1047_1	3	30.000	25.000	0.167	1056	6.800	7200.000
j1047_2	3	22.000	22.000	0.000	200	3.050	610.030
j1047_3	3	26.000	26.000	0.000	85	0.319	27.286
j1047_4	3	34.000	32.000	0.059	1061	6.778	7200.000
j1047_5	3	20.000	20.000	0.000	271	6.647	1801.369
j1047_6	3	28.000	28.000	0.000	353	1.832	646.918
j1047_7	3	25.000	21.000	0.160	437	16.414	7200.000
j1047_8	3	28.000	28.000	0.000	598	10.542	6304.025
j1047_9	3	18.000	18.000	0.000	15	0.408	6.192
j1047_10	3	40.000	32.000	0.200	821	8.747	7200.000
j1048_1	3	25.000	23.000	0.080	795	9.031	7200.000
j1048_2	3	23.000	22.000	0.043	1119	6.419	7200.000
j1048_3	3	21.000	21.000	0.000	17	0.183	3.211
j1048_4	3	14.000	14.000	0.000	351	2.799	982.646
j1048_5	3	21.000	21.000	0.000	386	4.003	1545.172
j1048_6	3	21.000	21.000	0.000	425	5.453	2317.426
j1048_7	3	21.000	21.000	0.000	12	0.381	4.671
j1048_8	3	37.000	37.000	0.000	131	0.532	69.827
j1048_9	3	24.000	24.000	0.000	186	3.437	639.437
j1048_10	3	25.000	25.000	0.000	598	5.428	3245.979
j1050_1	3	20.000	20.000	0.000	18	0.160	2.953
j1050_2	3	29.000	29.000	0.000	65	0.250	16.432
j1050_3	3	23.000	23.000	0.000	58	0.219	12.761
j1050_4	3	27.000	27.000	0.000	27	0.341	9.324
j1050_5	3	15.000	15.000	0.000	80	0.665	53.390
j1050_6	3	17.000	17.000	0.000	87	0.364	31.772
j1050_7	3	36.000	36.000	0.000	210	0.363	76.345
j1050_8	3	17.000	17.000	0.000	7	0.134	1.027
j1050_9	3	33.000	33.000	0.000	75	0.283	21.333
j1050_10	3	19.000	19.000	0.000	260	2.973	773.123
j1051_1	3	35.000	35.000	0.000	257	0.508	130.524
j1051_2	3	22.000	22.000	0.000	19	0.131	2.564
j1051_3	3	22.000	22.000	0.000	354	2.374	840.514
j1051_4	3	26.000	26.000	0.000	71	0.338	24.058
j1051_5	3	42.000	42.000	0.000	303	0.599	181.508
j1051_6	3	13.000	13.000	0.000	17	0.223	3.944
j1051_7	3	30.000	30.000	0.000	126	0.244	30.950
j1051_8	3	21.000	21.000	0.000	15	0.167	2.665
j1051_9	3	28.000	28.000	0.000	81	0.227	18.539
j1051_10	3	19.000	19.000	0.000	13	0.130	1.844
j1052_1	3	16.000	16.000	0.000	193	1.379	266.210
j1052_2	3	26.000	26.000	0.000	197	0.476	93.770
j1052_3	3	13.000	13.000	0.000	116	0.515	59.857
j1052_4	3	23.000	23.000	0.000	44	0.250	11.143
j1052_5	3	28.000	28.000	0.000	75	0.212	16.079
j1052_6	3	21.000	21.000	0.000	160	0.714	114.463
j1052_7	3	25.000	25.000	0.000	360	2.362	850.619
j1052_8	3	26.000	26.000	0.000	30	0.235	7.116
j1052_9	3	27.000	27.000	0.000	353	2.802	989.406
j1052_10	3	15.000	15.000	0.000	25	0.202	5.203
j1053_1	3	26.000	26.000	0.000	26	0.184	4.857
j1053_2	3	24.000	24.000	0.000	77	0.434	33.603
j1053_3	3	32.000	32.000	0.000	314	0.802	251.984
j1053_4	3	14.000	14.000	0.000	10	0.184	1.983
j1053_5	3	27.000	27.000	0.000	48	0.187	9.150
j1053_6	3	28.000	28.000	0.000	166	0.379	63.101
j1053_7	3	18.000	18.000	0.000	161	3.115	501.635
j1053_8	3	27.000	27.000	0.000	190	1.748	332.309
j1053_9	3	13.000	13.000	0.000	26	0.434	11.433
j1053_10	3	35.000	35.000	0.000	67	0.203	13.709
j1054_1	3	24.000	24.000	0.000	256	2.431	622.470
j1054_2	3	31.000	31.000	0.000	79	0.299	23.717
j1054_3	3	32.000	32.000	0.000	86	0.182	15.782
j1054_4	3	24.000	24.000	0.000	29	0.155	4.577
j1054_5	3	22.000	22.000	0.000	66	0.421	27.891
j1054_6	3	20.000	20.000	0.000	30	0.193	5.901
j1054_7	3	29.000	29.000	0.000	215	4.732	1017.512
j1054_8	3	14.000	14.000	0.000	51	0.372	19.043
j1054_9	3	25.000	25.000	0.000	667	4.345	2898.197
j1054_10	3	29.000	29.000	0.000	37	0.221	8.248
j1055_1	3	27.000	27.000	0.000	27	0.168	4.608
j1055_2	3	19.000	19.000	0.000	35	0.174	6.177
j1055_3	3	20.000	20.000	0.000	36	0.171	6.301
j1055_4	3	38.000	38.000	0.000	100	0.261	26.259
j1055_5	3	21.000	21.000	0.000	17	0.223	3.935
j1055_6	3	29.000	29.000	0.000	29	0.272	8.042
j1055_7	3	19.000	19.000	0.000	91	0.270	24.716
j1055_8	3	25.000	25.000	0.000	412	9.538	3929.765
j1055_9	3	19.000	19.000	0.000	13	0.230	3.143
j1055_10	3	26.000	26.000	0.000	75	0.188	14.189
j1056_1	3	22.000	22.000	0.000	105	0.702	73.767
j1056_2	3	20.000	20.000	0.000	14	0.219	3.219
j1056_3	3	35.000	35.000	0.000	204	0.359	73.435
j1056_4	3	16.000	16.000	0.000	7	0.093	0.748
j1056_5	3	22.000	22.000	0.000	86	1.554	133.701
