instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j107_3	5	34.000	34.000	0.000	97	10.960	1063.225
j107_4	5	24.000	24.000	0.000	75	3.327	249.691
j107_5	5	39.000	39.000	0.000	32	4.334	138.859
j107_6	5	57.000	39.000	0.316	308	23.260	7200.000
j107_8	5	49.000	49.000	0.000	101	19.351	1954.635
j107_9	5	46.000	46.000	0.000	15	13.668	205.209
j108_3	5	27.000	27.000	0.000	166	5.719	949.518
j108_5	5	40.000	40.000	0.000	32	4.749	152.141
j108_6	5	36.000	36.000	0.000	364	17.806	6481.716
j108_7	5	32.000	28.000	0.125	200	35.810	7200.000
j108_8	5	21.000	21.000	0.000	33	4.370	144.449
j108_10	5	36.000	36.000	0.000	136	13.858	1884.858
j1010_1	5	26.000	26.000	0.000	55	0.749	41.371
j1010_2	5	35.000	35.000	0.000	171	0.837	143.340
j1010_3	5	32.000	32.000	0.000	269	0.828	222.833
j1010_4	5	24.000	24.000	0.000	43	3.841	165.344
j1010_5	5	34.000	34.000	0.000	173	2.252	389.841
j1010_6	5	20.000	20.000	0.000	44	4.289	189.026
j1010_7	5	20.000	20.000	0.000	12	0.552	6.784
j1010_8	5	18.000	18.000	0.000	76	4.159	316.224
j1010_9	5	15.000	15.000	0.000	54	1.821	98.501
j1010_10	5	20.000	20.000	0.000	53	5.493	291.295
j1011_1	5	31.000	31.000	0.000	222	0.778	172.861
j1011_2	5	16.000	16.000	0.000	25	0.487	12.340
j1011_3	5	19.000	19.000	0.000	21	0.430	9.289
j1011_4	5	38.000	38.000	0.000	222	2.618	581.318
j1011_5	5	24.000	24.000	0.000	77	0.717	55.428
j1011_6	5	23.000	23.000	0.000	69	0.886	61.306
j1011_7	5	17.000	17.000	0.000	38	0.822	31.403
j1011_8	5	23.000	23.000	0.000	53	1.370	72.763
j1011_9	5	24.000	24.000	0.000	89	0.782	69.825
j1011_10	5	33.000	33.000	0.000	141	0.845	119.432
j1012_1	5	25.000	25.000	0.000	48	0.551	26.623
j1012_2	5	24.000	24.000	0.000	14	0.500	7.176
j1012_3	5	25.000	25.000	0.000	96	3.082	296.028
j1012_4	5	27.000	27.000	0.000	59	0.600	35.535
j1012_5	5	21.000	21.000	0.000	32	2.449	78.530
j1012_6	5	35.000	34.000	0.029	546	13.129	7200.000
j1012_7	5	19.000	19.000	0.000	56	1.159	65.171
j1012_8	5	30.000	30.000	0.000	73	0.412	30.216
j1012_9	5	33.000	33.000	0.000	108	0.790	85.474
j1012_10	5	14.000	14.000	0.000	3	0.291	1.056
j1013_1	5	25.000	25.000	0.000	67	0.756	50.822
j1013_2	5	28.000	28.000	0.000	30	1.875	56.429
j1013_3	5	27.000	27.000	0.000	58	0.592	34.533
j1013_4	5	31.000	31.000	0.000	82	0.642	52.958
j1013_5	5	16.000	16.000	0.000	61	1.372	83.886
j1013_6	5	28.000	28.000	0.000	173	11.356	1964.747
j1013_7	5	19.000	19.000	0.000	30	0.486	14.757
j1013_8	5	15.000	15.000	0.000	5	0.284	1.566
j1013_9	5	23.000	23.000	0.000	58	0.563	32.839
j1013_10	5	20.000	20.000	0.000	25	0.918	23.121
j1014_1	5	21.000	21.000	0.000	13	0.418	5.734
j1014_2	5	22.000	22.000	0.000	26	0.517	13.581
j1014_3	5	30.000	30.000	0.000	142	8.868	1259.439
j1014_4	5	27.000	27.000	0.000	131	2.653	347.711
j1014_5	5	30.000	30.000	0.000	74	0.537	39.904
j1014_6	5	23.000	23.000	0.000	229	5.338	1222.579
j1014_7	5	24.000	24.000	0.000	55	0.707	39.060
j1014_8	5	30.000	30.000	0.000	137	1.140	156.491
j1014_9	5	32.000	32.000	0.000	118	0.704	83.271
j1014_10	5	14.000	14.000	0.000	13	0.429	5.735
j1015_1	5	20.000	20.000	0.000	19	0.607	11.682
j1015_2	5	39.000	39.000	0.000	552	2.970	1639.516
j1015_3	5	23.000	23.000	0.000	184	3.074	565.863
j1015_4	5	16.000	16.000	0.000	7	0.390	2.883
j1015_5	5	10.000	10.000	0.000	9	0.297	2.906
j1015_6	5	30.000	29.000	0.033	190	37.043	7200.000
j1015_7	5	13.000	13.000	0.000	9	0.777	7.162
j1015_8	5	16.000	16.000	0.000	15	0.481	7.367
j1015_9	5	21.000	21.000	0.000	94	3.031	285.074
j1015_10	5	27.000	27.000	0.000	151	1.062	160.479
j1016_1	5	21.000	21.000	0.000	12	0.486	6.030
j1016_2	5	27.000	27.000	0.000	32	0.691	22.364
j1016_3	5	18.000	18.000	0.000	68	0.740	50.465
j1016_4	5	33.000	33.000	0.000	312	1.844	575.419
j1016_5	5	40.000	40.000	0.000	100	0.966	96.782
j1016_6	5	33.000	33.000	0.000	69	9.513	656.568
j1016_7	5	19.000	19.000	0.000	28	0.675	19.069
j1016_8	5	13.000	13.000	0.000	55	2.086	114.920
j1016_9	5	25.000	25.000	0.000	65	0.940	61.334
j1016_10	5	42.000	42.000	0.000	97	0.638	62.040
j1018_1	5	21.000	21.000	0.000	72	0.983	70.896
j1018_2	5	24.000	24.000	0.000	122	3.076	375.462
j1018_3	5	25.000	25.000	0.000	27	0.651	17.737
j1018_4	5	28.000	28.000	0.000	60	1.055	63.428
j1018_5	5	20.000	20.000	0.000	66	0.525	34.828
j1018_6	5	24.000	24.000	0.000	50	0.522	26.495
j1018_7	5	19.000	19.000	0.000	18	0.457	8.388
j1018_8	5	25.000	25.000	0.000	36	0.507	18.471
j1018_9	5	21.000	21.000	0.000	53	0.515	27.515
j1018_10	5	23.000	23.000	0.000	15	0.468	7.190
j1019_1	5	21.000	21.000	0.000	16	0.487	7.973
j1019_2	5	24.000	24.000	0.000	49	0.586	28.908
j1019_3	5	26.000	26.000	0.000	63	1.497	94.602
j1019_4	5	24.000	24.000	0.000	52	2.396	124.753
j1019_5	5	20.000	20.000	0.000	16	0.401	6.574
j1019_6	5	26.000	26.000	0.000	94	0.951	89.497
j1019_7	5	22.000	22.000	0.000	28	0.399	11.334
j1019_8	5	22.000	22.000	0.000	67	1.066	71.582
j1019_9	5	18.000	18.000	0.000	138	4.067	561.430
j1019_10	5	16.000	16.000	0.000	11	0.303	3.503
j1020_1	5	18.000	18.000	0.000	15	0.346	5.379
j1020_2	5	28.000	28.000	0.000	145	13.656	1980.287
j1020_3	5	34.000	34.000	0.000	89	0.613	54.749
j1020_4	5	27.000	27.000	0.000	68	0.465	31.761
j1020_5	5	19.000	19.000	0.000	55	0.585	32.374
j1020_6	5	31.000	31.000	0.000	144	0.636	91.758
j1020_8	5	18.000	18.000	0.000	32	0.606	19.542
j1020_9	5	14.000	14.000	0.000	21	0.511	10.917
j1020_10	5	16.000	16.000	0.000	4	0.451	1.980
j1021_1	5	27.000	27.000	0.000	45	0.530	24.044
j1021_2	5	19.000	19.000	0.000	30	0.540	16.374
j1021_3	5	42.000	42.000	0.000	262	0.953	249.916
j1021_4	5	18.000	18.000	0.000	37	0.527	19.680
j1021_5	5	37.000	37.000	0.000	227	1.097	249.088
j1021_6	5	21.000	21.000	0.000	93	0.921	85.824
j1021_7	5	17.000	17.000	0.000	26	0.561	14.754
j1021_8	5	19.000	19.000	0.000	50	1.500	75.205
j1021_9	5	19.000	19.000	0.000	105	4.537	476.510
j1021_10	5	25.000	25.000	0.000	57	1.157	66.100
j1022_1	5	28.000	28.000	0.000	79	2.177	172.129
j1022_2	5	16.000	16.000	0.000	46	0.702	32.448
j1022_3	5	31.000	31.000	0.000	69	0.554	38.371
j1022_4	5	21.000	21.000	0.000	20	0.530	10.755
j1022_5	5	19.000	19.000	0.000	34	0.452	15.516
j1022_6	5	24.000	24.000	0.000	31	0.481	15.055
j1022_7	5	12.000	12.000	0.000	3	0.308	1.071
j1022_8	5	27.000	27.000	0.000	76	0.654	49.861
j1022_9	5	29.000	29.000	0.000	31	0.483	15.117
j1022_10	5	26.000	26.000	0.000	28	0.371	10.525
j1023_1	5	21.000	21.000	0.000	18	0.526	9.627
j1023_2	5	23.000	23.000	0.000	57	0.564	32.298
j1023_3	5	25.000	25.000	0.000	68	0.635	43.344
j1023_4	5	24.000	24.000	0.000	39	0.677	26.569
j1023_5	5	23.000	23.000	0.000	22	0.593	13.198
j1023_6	5	28.000	28.000	0.000	70	0.673	47.266
j1023_8	5	29.000	29.000	0.000	66	0.685	45.409
j1023_9	5	17.000	17.000	0.000	27	0.627	17.104
j1023_10	5	24.000	24.000	0.000	11	0.167	2.018
j1024_1	5	11.000	11.000	0.000	7	0.191	1.493
j1024_2	5	22.000	22.000	0.000	37	0.421	15.760
j1024_3	5	16.000	16.000	0.000	13	0.478	6.401
j1024_4	5	23.000	23.000	0.000	92	0.670	61.766
j1024_5	5	22.000	22.000	0.000	34	0.485	16.648
j1024_6	5	26.000	26.000	0.000	48	0.706	34.069
j1024_7	5	27.000	27.000	0.000	61	0.510	31.233
j1024_8	5	40.000	40.000	0.000	107	0.692	74.212
j1024_9	5	16.000	16.000	0.000	62	0.665	41.406
j1024_10	5	24.000	24.000	0.000	39	0.533	20.925
j1026_1	5	22.000	22.000	0.000	30	0.401	12.168
j1026_2	5	16.000	16.000	0.000	10	0.319	3.339
j1026_3	5	26.000	26.000	0.000	32	0.416	13.480
j1026_4	5	22.000	22.000	0.000	14	0.436	6.254
j1026_5	5	27.000	27.000	0.000	85	0.580	49.454
j1026_6	5	28.000	28.000	0.000	108	0.512	55.414
j1026_7	5	22.000	22.000	0.000	24	0.441	10.728
j1026_8	5	24.000	24.000	0.000	27	0.398	10.890
j1026_9	5	18.000	18.000	0.000	4	0.169	0.856
j1026_10	5	24.000	24.000	0.000	23	0.498	11.639
j1027_1	5	24.000	24.000	0.000	36	0.507	18.419
j1027_2	5	18.000	18.000	0.000	26	0.460	12.155
j1027_3	5	23.000	23.000	0.000	41	0.422	17.461
j1027_4	5	23.000	23.000	0.000	50	0.583	29.310
j1027_5	5	25.000	25.000	0.000	27	0.478	13.047
j1027_6	5	22.000	22.000	0.000	22	0.396	8.865
j1027_7	5	16.000	16.000	0.000	35	0.436	15.413
j1027_8	5	19.000	19.000	0.000	27	0.404	11.056
j1027_9	5	25.000	25.000	0.000	27	0.488	13.336
j1027_10	5	22.000	22.000	0.000	25	0.379	9.623
j1028_1	5	30.000	30.000	0.000	83	0.525	43.737
j1028_2	5	39.000	39.000	0.000	86	0.453	39.133
j1028_3	5	33.000	33.000	0.000	85	0.507	43.226
j1028_4	5	26.000	26.000	0.000	55	0.523	28.956
j1028_5	5	28.000	28.000	0.000	99	0.641	63.638
j1028_6	5	13.000	13.000	0.000	4	0.196	0.957
j1028_7	5	24.000	24.000	0.000	28	0.392	11.168
j1028_8	5	26.000	26.000	0.000	78	0.510	39.967
j1028_9	5	18.000	18.000	0.000	31	0.465	14.556
j1028_10	5	28.000	28.000	0.000	72	0.559	40.404
j1029_1	5	24.000	24.000	0.000	36	0.438	15.931
j1029_2	5	20.000	20.000	0.000	26	0.477	12.561
j1029_3	5	25.000	25.000	0.000	67	0.476	32.042
j1029_4	5	27.000	27.000	0.000	48	0.525	25.337
j1029_5	5	27.000	27.000	0.000	29	0.466	13.654
j1029_6	5	26.000	26.000	0.000	29	0.408	11.971
j1029_7	5	23.000	23.000	0.000	19	0.476	9.189
j1029_8	5	15.000	15.000	0.000	8	0.304	2.586
j1029_9	5	22.000	22.000	0.000	18	0.478	8.761
j1029_10	5	25.000	25.000	0.000	35	0.577	20.330
j1030_1	5	23.000	23.000	0.000	34	0.539	18.488
j1030_2	5	17.000	17.000	0.000	20	0.363	7.422
j1030_3	5	27.000	27.000	0.000	72	0.559	40.402
j1030_4	5	19.000	19.000	0.000	26	0.511	13.434
j1030_5	5	38.000	38.000	0.000	192	0.674	129.573
j1030_6	5	35.000	35.000	0.000	73	0.531	38.907
j1030_7	5	20.000	20.000	0.000	25	0.476	12.062
j1030_8	5	20.000	20.000	0.000	21	0.363	7.788
j1030_9	5	22.000	22.000	0.000	112	0.589	66.179
j1030_10	5	27.000	27.000	0.000	28	0.415	11.776
j1031_1	5	27.000	27.000	0.000	27	0.493	13.469
j1031_2	5	24.000	24.000	0.000	66	0.430	28.564
j1031_3	5	24.000	24.000	0.000	21	0.357	7.652
j1031_4	5	27.000	27.000	0.000	66	0.464	30.801
j1031_5	5	23.000	23.000	0.000	24	0.505	12.268
j1031_6	5	32.000	32.000	0.000	30	0.499	15.134
j1031_7	5	22.000	22.000	0.000	37	0.481	17.933
j1031_8	5	26.000	26.000	0.000	36	0.450	16.366
j1031_9	5	22.000	22.000	0.000	16	0.292	4.823
j1031_10	5	19.000	19.000	0.000	18	0.486	8.896
j1032_1	5	26.000	26.000	0.000	139	0.510	71.001
j1032_2	5	18.000	18.000	0.000	118	0.642	75.897
j1032_3	5	31.000	31.000	0.000	52	0.603	31.547
j1032_4	5	19.000	19.000	0.000	32	0.387	12.588
j1032_5	5	17.000	17.000	0.000	16	0.371	6.120
j1032_6	5	27.000	27.000	0.000	55	0.597	32.999
j1032_7	5	26.000	26.000	0.000	24	0.388	9.485
j1032_8	5	19.000	19.000	0.000	28	0.432	12.290
j1032_9	5	23.000	23.000	0.000	23	0.539	12.565
j1032_10	5	21.000	21.000	0.000	34	0.428	14.736
j1034_1	5	35.000	23.000	0.343	32	215.176	7200.000
j1034_2	5	18.000	14.000	0.222	84	83.145	7200.000
j1034_3	5	35.000	23.000	0.343	9	705.962	7200.000
j1034_4	5	30.000	21.000	0.300	5	1165.457	7200.000
j1034_5	5	32.000	22.000	0.312	57	122.840	7200.000
j1034_6	5	46.000	30.000	0.348	13	481.128	7200.000
j1034_7	5	38.000	26.000	0.316	25	275.120	7200.000
j1034_8	5	27.000	19.000	0.296	9	666.501	7200.000
j1034_9	5	43.000	26.000	0.395	7	848.422	7200.000
j1034_10	5	18.000	14.000	0.222	49	138.300	7200.000
j1035_1	5	45.000	28.000	0.378	4	1351.047	7200.000
j1035_2	5	51.000	32.000	0.373	5	1162.641	7200.000
j1035_3	5	inf	-inf	nan	0	inf	7200.000
j1035_4	5	35.000	24.000	0.314	9	620.843	7200.000
j1035_5	5	34.000	24.000	0.294	45	151.991	7200.000
j1035_6	5	28.000	20.000	0.286	41	170.150	7200.000
j1035_7	5	32.000	22.000	0.312	17	390.431	7200.000
j1035_8	5	43.000	28.000	0.349	7	852.479	7200.000
j1035_9	5	25.000	19.000	0.240	245	28.895	7200.000
j1035_10	5	30.000	20.000	0.333	47	148.526	7200.000
j1036_1	5	50.000	33.000	0.340	49	142.438	7200.000
j1036_2	5	36.000	26.000	0.278	15	448.636	7200.000
j1036_3	5	24.000	18.000	0.250	55	127.404	7200.000
j1036_4	5	36.000	25.000	0.306	54	129.109	7200.000
j1036_5	5	inf	-inf	nan	0	inf	7200.000
j1036_6	5	34.000	22.000	0.353	35	197.365	7200.000
j1036_7	5	39.000	26.000	0.333	17	378.597	7200.000
j1036_8	5	35.000	23.000	0.343	49	139.960	7200.000
j1036_10	5	51.000	33.000	0.353	13	472.000	7200.000
j1037_1	5	36.000	25.000	0.306	87	80.998	7200.000
j1037_2	5	16.000	13.000	0.187	303	23.588	7200.000
j1037_3	5	29.000	21.000	0.276	71	98.257	7200.000
j1037_4	5	39.000	24.000	0.385	5	1074.901	7200.000
j1037_5	5	48.000	31.000	0.354	3	1615.228	7200.000
j1037_6	5	34.000	23.000	0.324	6	786.946	7200.000
j1037_7	5	32.000	22.000	0.312	6	1016.020	7200.000
j1037_8	5	41.000	27.000	0.341	15	440.532	7200.000
j1037_9	5	29.000	20.000	0.310	13	503.838	7200.000
j1037_10	5	48.000	31.000	0.354	1	3538.737	7200.000
j1038_1	5	43.000	29.000	0.326	281	25.342	7200.000
j1038_2	5	33.000	22.000	0.333	12	497.331	7200.000
j1038_3	5	31.000	21.000	0.323	60	116.812	7200.000
j1038_4	5	32.000	24.000	0.250	50	135.140	7200.000
j1038_5	5	26.000	19.000	0.269	144	49.099	7200.000
j1038_6	5	29.000	20.000	0.310	23	298.519	7200.000
j1038_7	5	35.000	24.000	0.314	104	68.460	7200.000
j1038_8	5	37.000	27.000	0.270	125	57.108	7200.000
j1038_9	5	40.000	27.000	0.325	60	117.814	7200.000
j1038_10	5	23.000	17.000	0.261	138	51.706	7200.000
j1039_1	5	25.000	18.000	0.280	12	548.954	7200.000
j1039_2	5	28.000	19.000	0.321	24	286.015	7200.000
j1039_3	5	41.000	27.000	0.341	24	282.628	7200.000
j1039_4	5	24.000	17.000	0.292	34	197.211	7200.000
j1039_5	5	46.000	30.000	0.348	11	559.748	7200.000
j1039_6	5	33.000	22.000	0.333	19	351.440	7200.000
j1039_7	5	21.000	17.000	0.190	173	41.116	7200.000
j1039_8	5	35.000	23.000	0.343	12	523.240	7200.000
j1039_9	5	39.000	25.000	0.359	39	179.073	7200.000
j1039_10	5	49.000	31.000	0.367	14	458.702	7200.000
j1040_1	5	27.000	19.000	0.296	8	757.300	7200.000
j1040_2	5	50.000	32.000	0.360	4	1113.729	7200.000
j1040_3	5	39.000	25.000	0.359	7	819.076	7200.000
j1040_5	5	32.000	24.000	0.250	72	97.735	7200.000
j1040_6	5	27.000	20.000	0.259	43	154.279	7200.000
j1040_7	5	40.000	28.000	0.300	17	390.386	7200.000
j1040_8	5	44.000	29.000	0.341	10	636.798	7200.000
j1040_9	5	28.000	20.000	0.286	34	201.100	7200.000
j1040_10	5	23.000	16.000	0.304	11	578.234	7200.000
j1042_1	5	27.000	18.000	0.333	70	99.281	7200.000
j1042_2	5	21.000	19.000	0.095	238	30.098	7200.000
j1042_3	5	40.000	29.000	0.275	127	56.218	7200.000
j1042_4	5	20.000	16.000	0.200	150	47.250	7200.000
j1042_5	5	32.000	32.000	0.000	92	1.277	117.693
j1042_6	5	17.000	14.000	0.176	267	26.855	7200.000
j1042_7	5	41.000	30.000	0.268	99	71.193	7200.000
j1042_8	5	28.000	23.000	0.179	67	103.407	7200.000
j1042_9	5	18.000	18.000	0.000	21	1.139	24.092
j1042_10	5	15.000	14.000	0.067	67	103.013	7200.000
j1043_1	5	29.000	21.000	0.276	53	130.805	7200.000
j1043_2	5	23.000	23.000	0.000	89	1.465	130.550
j1043_3	5	27.000	19.000	0.296	107	66.050	7200.000
j1043_4	5	22.000	22.000	0.000	88	21.417	1884.900
j1043_5	5	30.000	21.000	0.300	38	183.811	7200.000
j1043_6	5	25.000	20.000	0.200	191	36.994	7200.000
j1043_7	5	18.000	14.000	0.222	281	25.392	7200.000
j1043_8	5	33.000	33.000	0.000	155	1.571	243.717
j1043_9	5	18.000	18.000	0.000	12	1.083	13.140
j1043_10	5	26.000	18.000	0.308	36	192.495	7200.000
j1044_1	5	28.000	27.000	0.036	611	11.764	7200.000
j1044_2	5	25.000	20.000	0.200	102	69.608	7200.000
j1044_3	5	32.000	23.000	0.281	95	73.909	7200.000
j1044_4	5	39.000	28.000	0.282	77	92.124	7200.000
j1044_5	5	38.000	28.000	0.263	39	172.913	7200.000
j1044_7	5	23.000	20.000	0.130	161	44.320	7200.000
j1044_8	5	25.000	20.000	0.200	241	29.590	7200.000
j1044_9	5	26.000	26.000	0.000	108	58.584	6327.264
j1044_10	5	20.000	20.000	0.000	29	1.214	35.359
j1045_1	5	34.000	24.000	0.294	44	158.126	7200.000
j1045_2	5	20.000	20.000	0.000	88	55.654	4897.749
j1045_3	5	20.000	20.000	0.000	15	0.875	13.342
j1045_4	5	16.000	16.000	0.000	22	0.977	21.677
j1045_5	5	21.000	19.000	0.095	254	28.091	7200.000
j1045_6	5	19.000	19.000	0.000	158	14.709	2324.212
j1045_7	5	34.000	34.000	0.000	108	1.595	172.405
j1045_8	5	28.000	20.000	0.286	104	66.253	7200.000
j1045_9	5	24.000	24.000	0.000	28	1.162	32.695
j1045_10	5	32.000	22.000	0.312	95	73.086	7200.000
j1046_1	5	35.000	25.000	0.286	61	113.352	7200.000
j1046_2	5	17.000	17.000	0.000	112	61.304	6866.220
j1046_3	5	20.000	18.000	0.100	460	15.503	7200.000
j1046_4	5	25.000	21.000	0.160	38	184.556	7200.000
j1046_5	5	19.000	19.000	0.000	325	13.268	4312.217
j1046_6	5	28.000	23.000	0.179	63	112.396	7200.000
j1046_7	5	32.000	22.000	0.312	21	277.467	7200.000
j1046_8	5	26.000	20.000	0.231	178	40.187	7200.000
j1046_9	5	23.000	23.000	0.000	68	1.091	74.356
j1046_10	5	26.000	26.000	0.000	131	20.555	2692.856
j1047_1	5	31.000	22.000	0.290	118	59.789	7200.000
j1047_2	5	23.000	21.000	0.087	173	40.748	7200.000
j1047_3	5	27.000	24.000	0.111	180	39.073	7200.000
j1047_4	5	36.000	27.000	0.250	45	152.740	7200.000
j1047_5	5	21.000	17.000	0.190	77	90.615	7200.000
j1047_6	5	29.000	25.000	0.138	300	23.885	7200.000
j1047_7	5	25.000	19.000	0.240	128	55.578	7200.000
j1047_8	5	30.000	22.000	0.267	119	59.957	7200.000
j1047_9	5	20.000	19.000	0.050	147	47.935	7200.000
j1047_10	5	44.000	29.000	0.341	121	58.595	7200.000
j1048_1	5	25.000	21.000	0.160	201	35.519	7200.000
j1048_2	5	25.000	18.000	0.280	177	40.168	7200.000
j1048_3	5	21.000	21.000	0.000	13	0.938	12.365
j1048_4	5	15.000	15.000	0.000	408	7.425	3029.515
j1048_5	5	22.000	20.000	0.091	285	24.946	7200.000
j1048_6	5	21.000	20.000	0.048	365	19.484	7200.000
j1048_7	5	21.000	19.000	0.095	138	51.581	7200.000
j1048_8	5	38.000	38.000	0.000	187	1.601	299.537
j1048_9	5	24.000	24.000	0.000	328	19.531	6406.394
j1048_10	5	26.000	20.000	0.231	126	55.658	7200.000
j1050_1	5	20.000	20.000	0.000	21	1.034	21.892
j1050_2	5	31.000	31.000	0.000	104	1.279	133.175
j1050_3	5	25.000	25.000	0.000	88	1.237	109.023
j1050_4	5	27.000	27.000	0.000	28	1.261	35.470
j1050_5	5	15.000	15.000	0.000	86	1.512	130.188
j1050_6	5	18.000	18.000	0.000	125	6.330	791.384
j1050_7	5	41.000	41.000	0.000	271	1.670	452.854
j1050_8	5	17.000	17.000	0.000	10	0.675	6.935
j1050_9	5	33.000	33.000	0.000	68	8.706	592.153
j1050_10	5	20.000	20.000	0.000	165	12.896	2127.929
j1051_1	5	37.000	32.000	0.135	295	24.323	7200.000
j1051_2	5	22.000	22.000	0.000	19	0.840	16.161
j1051_3	5	23.000	21.000	0.087	310	23.121	7200.000
j1051_4	5	27.000	27.000	0.000	80	1.203	96.394
j1051_5	5	47.000	47.000	0.000	275	1.449	398.739
j1051_6	5	13.000	13.000	0.000	47	1.710	80.548
j1051_7	5	33.000	33.000	0.000	172	1.274	219.285
j1051_8	5	22.000	22.000	0.000	20	0.904	18.238
j1051_9	5	30.000	30.000	0.000	88	1.021	89.986
j1051_10	5	19.000	19.000	0.000	15	0.703	10.697
j1052_1	5	17.000	17.000	0.000	194	14.997	2909.484
j1052_2	5	28.000	28.000	0.000	235	1.506	354.112
j1052_3	5	13.000	13.000	0.000	118	1.406	166.053
j1052_4	5	24.000	24.000	0.000	69	4.076	281.413
j1052_5	5	30.000	30.000	0.000	88	1.261	111.156
j1052_6	5	21.000	21.000	0.000	160	3.688	590.273
j1052_7	5	25.000	24.000	0.040	95	72.950	7200.000
j1052_8	5	26.000	26.000	0.000	38	0.799	30.570
j1052_9	5	28.000	23.000	0.179	114	62.228	7200.000
j1052_10	5	15.000	15.000	0.000	28	0.674	19.052
j1053_1	5	26.000	26.000	0.000	33	0.775	25.740
j1053_2	5	26.000	26.000	0.000	148	5.388	797.632
j1053_3	5	35.000	35.000	0.000	312	1.846	576.040
j1053_4	5	14.000	14.000	0.000	11	0.817	9.190
j1053_5	5	29.000	29.000	0.000	144	5.345	769.928
j1053_6	5	29.000	29.000	0.000	251	15.877	3985.367
j1053_7	5	19.000	14.000	0.263	161	44.274	7200.000
j1053_8	5	27.000	24.000	0.111	97	71.988	7200.000
j1053_9	5	13.000	13.000	0.000	30	1.434	43.155
j1053_10	5	37.000	37.000	0.000	78	1.086	84.836
j1054_1	5	24.000	24.000	0.000	144	41.308	5948.566
j1054_2	5	32.000	32.000	0.000	89	1.030	91.880
j1054_3	5	33.000	33.000	0.000	84	0.845	71.136
j1054_4	5	24.000	24.000	0.000	31	0.987	30.727
j1054_5	5	22.000	22.000	0.000	79	0.661	52.370
j1054_6	5	20.000	20.000	0.000	31	1.052	32.750
j1054_7	5	29.000	29.000	0.000	48	1.003	48.302
j1054_8	5	14.000	14.000	0.000	85	1.640	139.577
j1054_9	5	27.000	22.000	0.185	242	29.491	7200.000
j1054_10	5	29.000	29.000	0.000	34	0.698	23.854
j1055_1	5	29.000	29.000	0.000	45	0.781	35.301
j1055_2	5	19.000	19.000	0.000	32	1.041	33.450
j1055_3	5	20.000	20.000	0.000	31	0.646	20.209
j1055_4	5	38.000	38.000	0.000	109	1.188	129.633
j1055_5	5	21.000	21.000	0.000	19	0.706	13.621
j1055_6	5	29.000	29.000	0.000	28	1.526	42.874
j1055_7	5	19.000	19.000	0.000	89	2.126	189.346
j1055_8	5	26.000	22.000	0.154	142	50.204	7200.000
j1055_9	5	19.000	19.000	0.000	18	1.256	22.785
j1055_10	5	27.000	27.000	0.000	93	1.083	100.896
j1056_1	5	22.000	22.000	0.000	118	7.939	937.011
j1056_2	5	20.000	20.000	0.000	15	0.781	11.862
j1056_3	5	37.000	37.000	0.000	224	1.179	264.200
j1056_4	5	16.000	16.000	0.000	12	0.621	7.593
