instance	Gamma	objval	objbound	gap	runtime
j1016_5	0	25.000	25.000	0.000	0.088
j1016_6	0	21.000	21.000	0.000	0.836
j1016_7	0	12.000	12.000	0.000	0.102
j1016_8	0	9.000	9.000	0.000	0.263
j1016_9	0	16.000	16.000	0.000	0.230
j1016_10	0	26.000	26.000	0.000	0.071
j1018_1	0	14.000	14.000	0.000	0.410
j1018_2	0	15.000	15.000	0.000	0.114
j1018_3	0	16.000	16.000	0.000	0.034
j1018_4	0	18.000	18.000	0.000	0.145
j1018_5	0	13.000	13.000	0.000	0.055
j1018_6	0	15.000	15.000	0.000	0.061
j1018_7	0	12.000	12.000	0.000	0.034
j1018_8	0	16.000	16.000	0.000	0.086
j1018_9	0	13.000	13.000	0.000	0.071
j1018_10	0	14.000	14.000	0.000	0.080
j1019_1	0	13.000	13.000	0.000	0.065
j1019_2	0	15.000	15.000	0.000	0.047
j1019_3	0	16.000	16.000	0.000	0.057
j1019_4	0	15.000	15.000	0.000	0.169
j1019_5	0	13.000	13.000	0.000	0.092
j1019_6	0	17.000	17.000	0.000	0.048
j1019_7	0	14.000	14.000	0.000	0.059
j1019_8	0	15.000	15.000	0.000	0.039
j1019_9	0	12.000	12.000	0.000	0.255
j1019_10	0	11.000	11.000	0.000	0.051
j1020_1	0	12.000	12.000	0.000	0.029
j1020_2	0	18.000	18.000	0.000	0.089
j1020_3	0	21.000	21.000	0.000	0.071
j1020_4	0	17.000	17.000	0.000	0.057
j1020_5	0	12.000	12.000	0.000	0.139
j1020_6	0	20.000	20.000	0.000	0.084
j1020_8	0	12.000	12.000	0.000	0.135
j1020_9	0	9.000	9.000	0.000	0.056
j1020_10	0	10.000	10.000	0.000	0.228
j1021_1	0	17.000	17.000	0.000	0.049
j1021_2	0	13.000	13.000	0.000	0.049
j1021_3	0	26.000	26.000	0.000	0.109
j1021_4	0	12.000	12.000	0.000	0.055
j1021_5	0	23.000	23.000	0.000	0.052
j1021_6	0	14.000	14.000	0.000	0.056
j1021_7	0	11.000	11.000	0.000	0.034
j1021_8	0	12.000	12.000	0.000	0.178
j1021_9	0	12.000	12.000	0.000	0.143
j1021_10	0	16.000	16.000	0.000	0.209
j1022_1	0	18.000	18.000	0.000	0.200
j1022_2	0	10.000	10.000	0.000	0.087
j1022_3	0	20.000	20.000	0.000	0.102
j1022_4	0	13.000	13.000	0.000	0.032
j1022_5	0	12.000	12.000	0.000	0.053
j1022_6	0	16.000	16.000	0.000	0.041
j1022_7	0	8.000	8.000	0.000	0.078
j1022_8	0	17.000	17.000	0.000	0.131
j1022_9	0	18.000	18.000	0.000	0.063
j1022_10	0	16.000	16.000	0.000	0.092
j1023_1	0	13.000	13.000	0.000	0.103
j1023_2	0	15.000	15.000	0.000	0.040
j1023_3	0	16.000	16.000	0.000	0.055
j1023_4	0	16.000	16.000	0.000	0.030
j1023_5	0	14.000	14.000	0.000	0.042
j1023_6	0	18.000	18.000	0.000	0.064
j1023_8	0	18.000	18.000	0.000	0.085
j1023_9	0	11.000	11.000	0.000	0.058
j1023_10	0	15.000	15.000	0.000	0.035
j1024_1	0	8.000	8.000	0.000	0.030
j1024_2	0	14.000	14.000	0.000	0.049
j1024_3	0	10.000	10.000	0.000	0.038
j1024_4	0	15.000	15.000	0.000	0.080
j1024_5	0	14.000	14.000	0.000	0.051
j1024_6	0	16.000	16.000	0.000	0.103
j1024_7	0	17.000	17.000	0.000	0.036
j1024_8	0	25.000	25.000	0.000	0.131
j1024_9	0	10.000	10.000	0.000	0.066
j1024_10	0	15.000	15.000	0.000	0.063
j1026_1	0	14.000	14.000	0.000	0.061
j1026_2	0	11.000	11.000	0.000	0.047
j1026_3	0	16.000	16.000	0.000	0.060
j1026_4	0	14.000	14.000	0.000	0.087
j1026_5	0	17.000	17.000	0.000	0.056
j1026_6	0	18.000	18.000	0.000	0.085
j1026_7	0	14.000	14.000	0.000	0.039
j1026_8	0	15.000	15.000	0.000	0.035
j1026_9	0	11.000	11.000	0.000	0.030
j1026_10	0	15.000	15.000	0.000	0.036
j1027_1	0	15.000	15.000	0.000	0.060
j1027_2	0	12.000	12.000	0.000	0.050
j1027_3	0	15.000	15.000	0.000	0.048
j1027_4	0	15.000	15.000	0.000	0.074
j1027_5	0	16.000	16.000	0.000	0.042
j1027_6	0	14.000	14.000	0.000	0.032
j1027_7	0	10.000	10.000	0.000	0.042
j1027_8	0	12.000	12.000	0.000	0.047
j1027_9	0	15.000	15.000	0.000	0.050
j1027_10	0	14.000	14.000	0.000	0.049
j1028_1	0	19.000	19.000	0.000	0.065
j1028_2	0	24.000	24.000	0.000	0.082
j1028_3	0	20.000	20.000	0.000	0.121
j1028_4	0	16.000	16.000	0.000	0.045
j1028_5	0	18.000	18.000	0.000	0.061
j1028_6	0	9.000	9.000	0.000	0.036
j1028_7	0	15.000	15.000	0.000	0.048
j1028_8	0	16.000	16.000	0.000	0.048
j1028_9	0	12.000	12.000	0.000	0.034
j1028_10	0	18.000	18.000	0.000	0.134
j1029_1	0	15.000	15.000	0.000	0.030
j1029_2	0	13.000	13.000	0.000	0.051
j1029_3	0	16.000	16.000	0.000	0.058
j1029_4	0	17.000	17.000	0.000	0.049
j1029_5	0	17.000	17.000	0.000	0.047
j1029_6	0	16.000	16.000	0.000	0.025
j1029_7	0	14.000	14.000	0.000	0.032
j1029_8	0	10.000	10.000	0.000	0.034
j1029_9	0	14.000	14.000	0.000	0.052
j1029_10	0	16.000	16.000	0.000	0.073
j1030_1	0	15.000	15.000	0.000	0.049
j1030_2	0	11.000	11.000	0.000	0.048
j1030_3	0	17.000	17.000	0.000	0.063
j1030_4	0	12.000	12.000	0.000	0.029
j1030_5	0	24.000	24.000	0.000	0.129
j1030_6	0	22.000	22.000	0.000	0.058
j1030_7	0	13.000	13.000	0.000	0.042
j1030_8	0	13.000	13.000	0.000	0.039
j1030_9	0	14.000	14.000	0.000	0.076
j1030_10	0	17.000	17.000	0.000	0.068
j1031_1	0	17.000	17.000	0.000	0.048
j1031_2	0	15.000	15.000	0.000	0.055
j1031_3	0	15.000	15.000	0.000	0.048
j1031_4	0	18.000	18.000	0.000	0.108
j1031_5	0	15.000	15.000	0.000	0.031
j1031_6	0	20.000	20.000	0.000	0.063
j1031_7	0	14.000	14.000	0.000	0.046
j1031_8	0	16.000	16.000	0.000	0.036
j1031_9	0	14.000	14.000	0.000	0.037
j1031_10	0	12.000	12.000	0.000	0.051
j1032_1	0	17.000	17.000	0.000	0.087
j1032_2	0	12.000	12.000	0.000	0.079
j1032_3	0	19.000	19.000	0.000	0.076
j1032_4	0	12.000	12.000	0.000	0.049
j1032_5	0	11.000	11.000	0.000	0.034
j1032_6	0	17.000	17.000	0.000	0.053
j1032_7	0	16.000	16.000	0.000	0.031
j1032_8	0	12.000	12.000	0.000	0.094
j1032_9	0	15.000	15.000	0.000	0.042
j1032_10	0	13.000	13.000	0.000	0.050
j1034_1	0	23.000	23.000	0.000	1.855
j1034_2	0	12.000	12.000	0.000	4.942
j1034_3	0	23.000	23.000	0.000	7.913
j1034_4	0	21.000	21.000	0.000	12.575
j1034_5	0	22.000	22.000	0.000	9.612
j1034_6	0	28.000	28.000	0.000	5.334
j1034_7	0	26.000	26.000	0.000	22.476
j1034_8	0	19.000	19.000	0.000	20.343
j1034_9	0	26.000	26.000	0.000	5.440
j1034_10	0	14.000	14.000	0.000	5.815
j1035_1	0	28.000	28.000	0.000	6.025
j1035_2	0	32.000	32.000	0.000	9.647
j1035_3	0	34.000	34.000	0.000	11.982
j1035_4	0	23.000	23.000	0.000	3.883
j1035_5	0	24.000	24.000	0.000	3.082
j1035_6	0	19.000	19.000	0.000	2.655
j1035_7	0	22.000	22.000	0.000	16.914
j1035_8	0	28.000	28.000	0.000	14.826
j1035_9	0	18.000	18.000	0.000	3.358
j1035_10	0	20.000	20.000	0.000	10.667
j1036_1	0	32.000	32.000	0.000	2.375
j1036_2	0	26.000	26.000	0.000	15.169
j1036_3	0	17.000	17.000	0.000	5.904
j1036_4	0	22.000	22.000	0.000	3.913
j1036_5	0	23.000	23.000	0.000	131.174
j1036_6	0	21.000	21.000	0.000	3.366
j1036_7	0	25.000	25.000	0.000	4.185
j1036_8	0	23.000	23.000	0.000	7.557
j1036_10	0	33.000	33.000	0.000	4.158
j1037_1	0	23.000	23.000	0.000	1.948
j1037_2	0	12.000	12.000	0.000	3.464
j1037_3	0	20.000	20.000	0.000	3.341
j1037_4	0	24.000	24.000	0.000	26.090
j1037_5	0	31.000	31.000	0.000	5.396
j1037_6	0	22.000	22.000	0.000	4.060
j1037_7	0	22.000	22.000	0.000	32.470
j1037_8	0	27.000	27.000	0.000	9.772
j1037_9	0	20.000	20.000	0.000	21.535
j1037_10	0	31.000	31.000	0.000	87.042
j1038_1	0	27.000	27.000	0.000	1.313
j1038_2	0	21.000	21.000	0.000	8.306
j1038_3	0	21.000	21.000	0.000	6.394
j1038_4	0	21.000	21.000	0.000	2.650
j1038_5	0	18.000	18.000	0.000	1.117
j1038_6	0	19.000	19.000	0.000	4.302
j1038_7	0	24.000	24.000	0.000	2.515
j1038_8	0	26.000	26.000	0.000	2.771
j1038_9	0	26.000	26.000	0.000	3.457
j1038_10	0	16.000	16.000	0.000	2.485
j1039_1	0	18.000	18.000	0.000	23.454
j1039_2	0	18.000	18.000	0.000	4.348
j1039_3	0	27.000	27.000	0.000	4.268
j1039_4	0	16.000	16.000	0.000	13.926
j1039_5	0	30.000	30.000	0.000	16.910
j1039_6	0	22.000	22.000	0.000	8.187
j1039_7	0	14.000	14.000	0.000	0.546
j1039_8	0	23.000	23.000	0.000	9.299
j1039_9	0	24.000	24.000	0.000	13.647
j1039_10	0	31.000	31.000	0.000	4.305
j1040_1	0	19.000	19.000	0.000	17.104
j1040_2	0	32.000	32.000	0.000	7.558
j1040_3	0	25.000	25.000	0.000	7.727
j1040_5	0	21.000	21.000	0.000	1.297
j1040_6	0	18.000	18.000	0.000	29.110
j1040_7	0	28.000	28.000	0.000	4.183
j1040_8	0	29.000	29.000	0.000	3.826
j1040_9	0	19.000	19.000	0.000	7.619
j1040_10	0	16.000	16.000	0.000	7.525
j1042_1	0	16.000	16.000	0.000	2.803
j1042_2	0	14.000	14.000	0.000	0.503
j1042_3	0	25.000	25.000	0.000	0.363
j1042_4	0	13.000	13.000	0.000	0.663
j1042_5	0	20.000	20.000	0.000	0.273
j1042_6	0	11.000	11.000	0.000	0.928
j1042_7	0	26.000	26.000	0.000	0.857
j1042_8	0	18.000	18.000	0.000	1.574
j1042_9	0	11.000	11.000	0.000	0.260
j1042_10	0	11.000	11.000	0.000	5.585
j1043_1	0	18.000	18.000	0.000	1.501
j1043_2	0	15.000	15.000	0.000	0.363
j1043_3	0	17.000	17.000	0.000	2.952
j1043_4	0	14.000	14.000	0.000	0.562
j1043_5	0	19.000	19.000	0.000	3.056
j1043_6	0	16.000	16.000	0.000	0.699
j1043_7	0	12.000	12.000	0.000	3.661
j1043_8	0	21.000	21.000	0.000	0.141
j1043_9	0	11.000	11.000	0.000	0.069
j1043_10	0	16.000	16.000	0.000	6.653
j1044_1	0	18.000	18.000	0.000	0.218
j1044_2	0	16.000	16.000	0.000	1.239
j1044_3	0	20.000	20.000	0.000	3.049
j1044_4	0	24.000	24.000	0.000	1.748
j1044_5	0	24.000	24.000	0.000	0.880
j1044_7	0	15.000	15.000	0.000	0.426
j1044_8	0	16.000	16.000	0.000	3.114
j1044_9	0	17.000	17.000	0.000	0.377
j1044_10	0	13.000	13.000	0.000	0.215
j1045_1	0	22.000	22.000	0.000	3.252
j1045_2	0	13.000	13.000	0.000	0.382
j1045_3	0	13.000	13.000	0.000	0.219
j1045_4	0	10.000	10.000	0.000	0.255
j1045_5	0	14.000	14.000	0.000	0.756
j1045_6	0	13.000	13.000	0.000	0.446
j1045_7	0	21.000	21.000	0.000	0.476
j1045_8	0	18.000	18.000	0.000	0.742
j1045_9	0	15.000	15.000	0.000	0.148
j1045_10	0	20.000	20.000	0.000	3.831
j1046_1	0	22.000	22.000	0.000	4.764
j1046_2	0	11.000	11.000	0.000	0.309
j1046_3	0	13.000	13.000	0.000	0.572
j1046_4	0	15.000	15.000	0.000	1.104
j1046_5	0	13.000	13.000	0.000	0.620
j1046_6	0	17.000	17.000	0.000	0.524
j1046_7	0	20.000	20.000	0.000	2.001
j1046_8	0	16.000	16.000	0.000	12.311
j1046_9	0	15.000	15.000	0.000	0.762
j1046_10	0	16.000	16.000	0.000	0.167
j1047_1	0	20.000	20.000	0.000	0.640
j1047_2	0	14.000	14.000	0.000	0.381
j1047_3	0	18.000	18.000	0.000	0.393
j1047_4	0	23.000	23.000	0.000	0.280
j1047_5	0	14.000	14.000	0.000	0.341
j1047_6	0	18.000	18.000	0.000	0.584
j1047_7	0	17.000	17.000	0.000	0.753
j1047_8	0	19.000	19.000	0.000	2.466
j1047_9	0	13.000	13.000	0.000	0.831
j1047_10	0	27.000	27.000	0.000	2.667
j1048_1	0	16.000	16.000	0.000	1.563
j1048_2	0	16.000	16.000	0.000	0.904
j1048_3	0	13.000	13.000	0.000	0.332
j1048_4	0	10.000	10.000	0.000	0.478
j1048_5	0	14.000	14.000	0.000	0.593
j1048_6	0	14.000	14.000	0.000	0.735
j1048_7	0	14.000	14.000	0.000	0.627
j1048_8	0	24.000	24.000	0.000	0.180
j1048_9	0	16.000	16.000	0.000	0.354
j1048_10	0	16.000	16.000	0.000	0.961
j1050_1	0	13.000	13.000	0.000	0.271
j1050_2	0	20.000	20.000	0.000	0.088
j1050_3	0	15.000	15.000	0.000	0.216
j1050_4	0	17.000	17.000	0.000	0.241
j1050_5	0	10.000	10.000	0.000	0.203
j1050_6	0	12.000	12.000	0.000	0.303
j1050_7	0	25.000	25.000	0.000	0.077
j1050_8	0	11.000	11.000	0.000	0.102
j1050_9	0	20.000	20.000	0.000	0.206
j1050_10	0	13.000	13.000	0.000	0.265
j1051_1	0	23.000	23.000	0.000	0.162
j1051_2	0	14.000	14.000	0.000	0.108
j1051_3	0	15.000	15.000	0.000	2.084
j1051_4	0	17.000	17.000	0.000	0.358
j1051_5	0	29.000	29.000	0.000	0.108
j1051_6	0	9.000	9.000	0.000	0.131
j1051_7	0	21.000	21.000	0.000	0.128
j1051_8	0	14.000	14.000	0.000	0.046
j1051_9	0	19.000	19.000	0.000	0.188
j1051_10	0	12.000	12.000	0.000	0.074
j1052_1	0	11.000	11.000	0.000	0.374
j1052_2	0	18.000	18.000	0.000	0.124
j1052_3	0	8.000	8.000	0.000	0.290
j1052_4	0	15.000	15.000	0.000	0.071
j1052_5	0	19.000	19.000	0.000	0.095
j1052_6	0	14.000	14.000	0.000	0.191
j1052_7	0	16.000	16.000	0.000	0.290
j1052_8	0	16.000	16.000	0.000	0.166
j1052_9	0	17.000	17.000	0.000	0.385
j1052_10	0	10.000	10.000	0.000	0.182
j1053_1	0	16.000	16.000	0.000	0.252
j1053_2	0	17.000	17.000	0.000	0.192
j1053_3	0	22.000	22.000	0.000	0.157
j1053_4	0	9.000	9.000	0.000	0.181
j1053_5	0	19.000	19.000	0.000	0.120
j1053_6	0	18.000	18.000	0.000	0.214
j1053_7	0	12.000	12.000	0.000	1.210
j1053_8	0	17.000	17.000	0.000	0.300
j1053_9	0	9.000	9.000	0.000	0.277
j1053_10	0	23.000	23.000	0.000	0.072
j1054_1	0	15.000	15.000	0.000	0.050
j1054_2	0	20.000	20.000	0.000	0.220
j1054_3	0	21.000	21.000	0.000	0.089
j1054_4	0	16.000	16.000	0.000	0.083
j1054_5	0	14.000	14.000	0.000	0.211
j1054_6	0	13.000	13.000	0.000	0.132
j1054_7	0	18.000	18.000	0.000	0.099
j1054_8	0	9.000	9.000	0.000	0.196
j1054_9	0	17.000	17.000	0.000	0.417
j1054_10	0	18.000	18.000	0.000	0.246
j1055_1	0	18.000	18.000	0.000	0.080
j1055_2	0	13.000	13.000	0.000	0.186
j1055_3	0	13.000	13.000	0.000	0.138
j1055_4	0	24.000	24.000	0.000	0.154
j1055_5	0	13.000	13.000	0.000	0.208
j1055_6	0	18.000	18.000	0.000	0.439
j1055_7	0	13.000	13.000	0.000	0.227
j1055_8	0	17.000	17.000	0.000	1.427
j1055_9	0	12.000	12.000	0.000	0.351
j1055_10	0	17.000	17.000	0.000	0.074
j1056_1	0	14.000	14.000	0.000	0.275
j1056_2	0	13.000	13.000	0.000	0.073
j1056_3	0	23.000	23.000	0.000	0.119
j1056_4	0	10.000	10.000	0.000	0.158
j1056_5	0	14.000	14.000	0.000	0.380
j1056_6	0	13.000	13.000	0.000	0.338
j1056_7	0	18.000	18.000	0.000	0.135
j1056_8	0	15.000	15.000	0.000	0.419
j1056_9	0	14.000	14.000	0.000	0.211
j1056_10	0	14.000	14.000	0.000	0.296
j1058_1	0	19.000	19.000	0.000	0.067
j1058_2	0	14.000	14.000	0.000	0.104
j1058_3	0	17.000	17.000	0.000	0.059
j1058_4	0	16.000	16.000	0.000	0.048
j1058_5	0	16.000	16.000	0.000	0.048
j1058_6	0	9.000	9.000	0.000	0.089
j1058_7	0	13.000	13.000	0.000	0.154
j1058_8	0	16.000	16.000	0.000	0.050
j1058_9	0	10.000	10.000	0.000	0.138
j1058_10	0	13.000	13.000	0.000	0.036
j1059_1	0	13.000	13.000	0.000	0.128
j1059_2	0	15.000	15.000	0.000	0.074
j1059_3	0	16.000	16.000	0.000	0.065
j1059_4	0	14.000	14.000	0.000	0.063
j1059_5	0	13.000	13.000	0.000	0.079
j1059_6	0	12.000	12.000	0.000	0.046
j1059_7	0	11.000	11.000	0.000	0.081
j1059_8	0	12.000	12.000	0.000	0.180
j1059_9	0	15.000	15.000	0.000	0.060
j1059_10	0	17.000	17.000	0.000	0.147
j1060_1	0	13.000	13.000	0.000	0.090
j1060_2	0	19.000	19.000	0.000	0.139
j1060_3	0	9.000	9.000	0.000	0.056
j1060_4	0	13.000	13.000	0.000	0.044
j1060_5	0	18.000	18.000	0.000	0.050
j1060_6	0	10.000	10.000	0.000	0.054
j1060_7	0	15.000	15.000	0.000	0.093
j1060_8	0	13.000	13.000	0.000	0.050
j1060_9	0	15.000	15.000	0.000	0.056
j1060_10	0	15.000	15.000	0.000	0.065
j1061_1	0	9.000	9.000	0.000	0.227
j1061_2	0	14.000	14.000	0.000	0.065
j1061_3	0	22.000	22.000	0.000	0.097
j1061_4	0	15.000	15.000	0.000	0.062
j1061_5	0	17.000	17.000	0.000	0.184
j1061_6	0	23.000	23.000	0.000	0.084
j1061_7	0	12.000	12.000	0.000	0.070
j1061_8	0	18.000	18.000	0.000	0.112
j1061_9	0	19.000	19.000	0.000	0.085
j1061_10	0	34.000	34.000	0.000	0.091
j1062_1	0	12.000	12.000	0.000	0.066
j1062_2	0	19.000	19.000	0.000	0.193
j1062_3	0	11.000	11.000	0.000	0.216
j1062_4	0	11.000	11.000	0.000	0.047
j1062_5	0	18.000	18.000	0.000	0.082
j1062_6	0	19.000	19.000	0.000	0.078
j1062_7	0	8.000	8.000	0.000	0.049
j1062_8	0	11.000	11.000	0.000	0.071
j1062_9	0	14.000	14.000	0.000	0.158
j1062_10	0	17.000	17.000	0.000	0.086
j1063_1	0	14.000	14.000	0.000	0.066
j1063_2	0	17.000	17.000	0.000	0.056
j1063_3	0	17.000	17.000	0.000	0.171
j1063_4	0	12.000	12.000	0.000	0.030
j1063_5	0	11.000	11.000	0.000	0.199
j1063_6	0	14.000	14.000	0.000	0.220
j1063_7	0	15.000	15.000	0.000	0.063
j1063_8	0	8.000	8.000	0.000	0.050
j1063_9	0	10.000	10.000	0.000	0.063
j1063_10	0	9.000	9.000	0.000	0.033
j1064_1	0	16.000	16.000	0.000	0.057
j1064_2	0	15.000	15.000	0.000	0.085
j1064_3	0	14.000	14.000	0.000	0.062
j1064_4	0	13.000	13.000	0.000	0.034
j1064_5	0	16.000	16.000	0.000	0.138
j1064_6	0	11.000	11.000	0.000	0.074
j1064_7	0	12.000	12.000	0.000	0.072
j1064_8	0	14.000	14.000	0.000	0.081
j1064_9	0	17.000	17.000	0.000	0.125
j1064_10	0	15.000	15.000	0.000	0.059
