instance	Gamma	objval	objbound	gap	runtime
j1012_10	7	14.000	14.000	0.000	0.662
j1013_1	7	25.000	25.000	0.000	0.192
j1013_2	7	28.000	28.000	0.000	1.053
j1013_3	7	27.000	27.000	0.000	1.102
j1013_4	7	31.000	31.000	0.000	0.605
j1013_5	7	16.000	16.000	0.000	1.952
j1013_6	7	28.000	28.000	0.000	3.043
j1013_7	7	19.000	19.000	0.000	1.113
j1013_8	7	15.000	15.000	0.000	0.449
j1013_9	7	23.000	23.000	0.000	2.630
j1013_10	7	20.000	20.000	0.000	1.581
j1014_1	7	21.000	21.000	0.000	0.542
j1014_2	7	22.000	22.000	0.000	1.397
j1014_3	7	30.000	30.000	0.000	1.032
j1014_4	7	27.000	27.000	0.000	0.573
j1014_5	7	30.000	30.000	0.000	1.405
j1014_6	7	23.000	23.000	0.000	4.006
j1014_7	7	24.000	24.000	0.000	1.351
j1014_8	7	30.000	30.000	0.000	1.356
j1014_9	7	32.000	32.000	0.000	1.600
j1014_10	7	14.000	14.000	0.000	1.273
j1015_1	7	20.000	20.000	0.000	1.232
j1015_2	7	39.000	39.000	0.000	1.960
j1015_3	7	23.000	23.000	0.000	2.046
j1015_4	7	16.000	16.000	0.000	0.645
j1015_5	7	10.000	10.000	0.000	0.874
j1015_6	7	30.000	30.000	0.000	2.553
j1015_7	7	13.000	13.000	0.000	0.537
j1015_8	7	16.000	16.000	0.000	0.723
j1015_9	7	21.000	21.000	0.000	3.216
j1015_10	7	27.000	27.000	0.000	2.203
j1016_1	7	21.000	21.000	0.000	1.110
j1016_2	7	27.000	27.000	0.000	0.347
j1016_3	7	18.000	18.000	0.000	1.331
j1016_4	7	33.000	33.000	0.000	1.168
j1016_5	7	40.000	40.000	0.000	0.778
j1016_6	7	33.000	33.000	0.000	5.092
j1016_7	7	19.000	19.000	0.000	0.982
j1016_8	7	13.000	13.000	0.000	1.769
j1016_9	7	25.000	25.000	0.000	1.138
j1016_10	7	42.000	42.000	0.000	0.899
j1018_1	7	21.000	21.000	0.000	1.123
j1018_2	7	24.000	24.000	0.000	1.614
j1018_3	7	25.000	25.000	0.000	0.717
j1018_4	7	28.000	28.000	0.000	1.313
j1018_5	7	20.000	20.000	0.000	0.633
j1018_6	7	24.000	24.000	0.000	0.415
j1018_7	7	19.000	19.000	0.000	0.567
j1018_8	7	25.000	25.000	0.000	0.279
j1018_9	7	21.000	21.000	0.000	1.367
j1018_10	7	23.000	23.000	0.000	0.960
j1019_1	7	21.000	21.000	0.000	0.959
j1019_2	7	24.000	24.000	0.000	0.228
j1019_3	7	26.000	26.000	0.000	0.696
j1019_4	7	24.000	24.000	0.000	1.816
j1019_5	7	20.000	20.000	0.000	0.549
j1019_6	7	26.000	26.000	0.000	0.228
j1019_7	7	22.000	22.000	0.000	0.899
j1019_8	7	22.000	22.000	0.000	0.511
j1019_9	7	18.000	18.000	0.000	1.288
j1019_10	7	16.000	16.000	0.000	0.381
j1020_1	7	18.000	18.000	0.000	0.342
j1020_2	7	28.000	28.000	0.000	1.235
j1020_3	7	34.000	34.000	0.000	1.317
j1020_4	7	27.000	27.000	0.000	1.347
j1020_5	7	19.000	19.000	0.000	1.022
j1020_6	7	31.000	31.000	0.000	1.833
j1020_8	7	18.000	18.000	0.000	1.007
j1020_9	7	14.000	14.000	0.000	0.385
j1020_10	7	16.000	16.000	0.000	0.765
j1021_1	7	27.000	27.000	0.000	0.337
j1021_2	7	19.000	19.000	0.000	0.234
j1021_3	7	42.000	42.000	0.000	0.915
j1021_4	7	18.000	18.000	0.000	1.041
j1021_5	7	37.000	37.000	0.000	0.892
j1021_6	7	21.000	21.000	0.000	0.692
j1021_7	7	17.000	17.000	0.000	0.283
j1021_8	7	19.000	19.000	0.000	3.632
j1021_9	7	19.000	19.000	0.000	3.200
j1021_10	7	25.000	25.000	0.000	0.699
j1022_1	7	28.000	28.000	0.000	1.726
j1022_2	7	16.000	16.000	0.000	0.731
j1022_3	7	31.000	31.000	0.000	1.505
j1022_4	7	21.000	21.000	0.000	0.532
j1022_5	7	19.000	19.000	0.000	0.314
j1022_6	7	24.000	24.000	0.000	0.988
j1022_7	7	12.000	12.000	0.000	0.763
j1022_8	7	27.000	27.000	0.000	1.403
j1022_9	7	29.000	29.000	0.000	0.383
j1022_10	7	26.000	26.000	0.000	1.134
j1023_1	7	21.000	21.000	0.000	0.601
j1023_2	7	23.000	23.000	0.000	0.350
j1023_3	7	25.000	25.000	0.000	0.617
j1023_4	7	24.000	24.000	0.000	0.577
j1023_5	7	23.000	23.000	0.000	0.365
j1023_6	7	28.000	28.000	0.000	1.416
j1023_8	7	29.000	29.000	0.000	2.316
j1023_9	7	17.000	17.000	0.000	0.512
j1023_10	7	24.000	24.000	0.000	0.206
j1024_1	7	11.000	11.000	0.000	0.599
j1024_2	7	22.000	22.000	0.000	0.293
j1024_3	7	16.000	16.000	0.000	0.577
j1024_4	7	23.000	23.000	0.000	1.866
j1024_5	7	22.000	22.000	0.000	0.288
j1024_6	7	26.000	26.000	0.000	0.909
j1024_7	7	27.000	27.000	0.000	0.303
j1024_8	7	40.000	40.000	0.000	0.528
j1024_9	7	16.000	16.000	0.000	0.551
j1024_10	7	24.000	24.000	0.000	0.771
j1026_1	7	22.000	22.000	0.000	0.332
j1026_2	7	16.000	16.000	0.000	0.460
j1026_3	7	26.000	26.000	0.000	0.615
j1026_4	7	22.000	22.000	0.000	0.464
j1026_5	7	27.000	27.000	0.000	0.353
j1026_6	7	28.000	28.000	0.000	0.541
j1026_7	7	22.000	22.000	0.000	0.420
j1026_8	7	24.000	24.000	0.000	0.472
j1026_9	7	18.000	18.000	0.000	0.198
j1026_10	7	24.000	24.000	0.000	0.516
j1027_1	7	24.000	24.000	0.000	0.569
j1027_2	7	18.000	18.000	0.000	0.188
j1027_3	7	23.000	23.000	0.000	0.244
j1027_4	7	23.000	23.000	0.000	0.711
j1027_5	7	25.000	25.000	0.000	0.523
j1027_6	7	22.000	22.000	0.000	0.481
j1027_7	7	16.000	16.000	0.000	0.404
j1027_8	7	19.000	19.000	0.000	0.292
j1027_9	7	25.000	25.000	0.000	0.487
j1027_10	7	22.000	22.000	0.000	0.390
j1028_1	7	30.000	30.000	0.000	0.370
j1028_2	7	39.000	39.000	0.000	0.889
j1028_3	7	33.000	33.000	0.000	0.730
j1028_4	7	26.000	26.000	0.000	0.402
j1028_5	7	28.000	28.000	0.000	1.417
j1028_6	7	13.000	13.000	0.000	0.327
j1028_7	7	24.000	24.000	0.000	0.631
j1028_8	7	26.000	26.000	0.000	0.930
j1028_9	7	18.000	18.000	0.000	0.471
j1028_10	7	28.000	28.000	0.000	0.899
j1029_1	7	24.000	24.000	0.000	0.294
j1029_2	7	20.000	20.000	0.000	0.329
j1029_3	7	25.000	25.000	0.000	0.830
j1029_4	7	27.000	27.000	0.000	0.374
j1029_5	7	27.000	27.000	0.000	0.811
j1029_6	7	26.000	26.000	0.000	0.747
j1029_7	7	23.000	23.000	0.000	0.595
j1029_8	7	15.000	15.000	0.000	0.184
j1029_9	7	22.000	22.000	0.000	0.623
j1029_10	7	25.000	25.000	0.000	1.072
j1030_1	7	23.000	23.000	0.000	0.415
j1030_2	7	17.000	17.000	0.000	0.449
j1030_3	7	27.000	27.000	0.000	0.388
j1030_4	7	19.000	19.000	0.000	0.194
j1030_5	7	38.000	38.000	0.000	0.468
j1030_6	7	35.000	35.000	0.000	0.331
j1030_7	7	20.000	20.000	0.000	0.187
j1030_8	7	20.000	20.000	0.000	0.335
j1030_9	7	22.000	22.000	0.000	0.728
j1030_10	7	27.000	27.000	0.000	1.152
j1031_1	7	27.000	27.000	0.000	0.365
j1031_2	7	24.000	24.000	0.000	0.854
j1031_3	7	24.000	24.000	0.000	0.385
j1031_4	7	27.000	27.000	0.000	1.536
j1031_5	7	23.000	23.000	0.000	0.198
j1031_6	7	32.000	32.000	0.000	0.573
j1031_7	7	22.000	22.000	0.000	0.197
j1031_8	7	26.000	26.000	0.000	0.276
j1031_9	7	22.000	22.000	0.000	0.168
j1031_10	7	19.000	19.000	0.000	0.564
j1032_1	7	26.000	26.000	0.000	0.336
j1032_2	7	18.000	18.000	0.000	0.395
j1032_3	7	31.000	31.000	0.000	1.200
j1032_4	7	19.000	19.000	0.000	0.295
j1032_5	7	17.000	17.000	0.000	0.386
j1032_6	7	27.000	27.000	0.000	0.447
j1032_7	7	26.000	26.000	0.000	0.394
j1032_8	7	19.000	19.000	0.000	0.704
j1032_9	7	23.000	23.000	0.000	0.309
j1032_10	7	21.000	21.000	0.000	0.398
j1034_1	7	37.000	37.000	0.000	75.032
j1034_2	7	18.000	18.000	0.000	21.925
j1034_3	7	35.000	35.000	0.000	206.057
j1034_4	7	31.000	31.000	0.000	679.042
j1034_5	7	32.000	32.000	0.000	94.854
j1034_6	7	46.000	46.000	0.000	654.924
j1034_7	7	38.000	38.000	0.000	119.149
j1034_8	7	28.000	28.000	0.000	171.670
j1034_9	7	42.000	42.000	0.000	258.139
j1034_10	7	19.000	19.000	0.000	121.042
j1035_1	7	45.000	45.000	0.000	166.407
j1035_2	7	52.000	52.000	0.000	649.862
j1035_3	7	55.000	55.000	0.000	1086.175
j1035_4	7	35.000	35.000	0.000	102.288
j1035_5	7	36.000	36.000	0.000	62.347
j1035_6	7	28.000	28.000	0.000	35.804
j1035_7	7	32.000	32.000	0.000	113.708
j1035_8	7	44.000	44.000	0.000	108.865
j1035_9	7	25.000	25.000	0.000	23.498
j1035_10	7	31.000	31.000	0.000	58.269
j1036_1	7	51.000	51.000	0.000	25.304
j1036_2	7	40.000	40.000	0.000	638.289
j1036_3	7	24.000	24.000	0.000	39.478
j1036_4	7	36.000	36.000	0.000	22.363
j1036_5	7	35.000	29.500	0.157	7200.014
j1036_6	7	34.000	34.000	0.000	21.560
j1036_7	7	39.000	39.000	0.000	19.134
j1036_8	7	36.000	36.000	0.000	60.504
j1036_10	7	53.000	53.000	0.000	504.308
j1037_1	7	36.000	36.000	0.000	23.355
j1037_2	7	16.000	16.000	0.000	18.781
j1037_3	7	30.000	30.000	0.000	28.334
j1037_4	7	39.000	39.000	0.000	226.309
j1037_5	7	49.000	49.000	0.000	139.415
j1037_6	7	34.000	34.000	0.000	314.921
j1037_7	7	32.000	32.000	0.000	479.027
j1037_8	7	43.000	43.000	0.000	192.954
j1037_9	7	31.000	31.000	0.000	186.222
j1037_10	7	48.000	48.000	0.000	819.118
j1038_1	7	43.000	43.000	0.000	11.565
j1038_2	7	33.000	33.000	0.000	223.653
j1038_3	7	31.000	31.000	0.000	41.491
j1038_4	7	33.000	33.000	0.000	107.125
j1038_5	7	26.000	26.000	0.000	11.971
j1038_6	7	29.000	29.000	0.000	37.335
j1038_7	7	37.000	37.000	0.000	59.184
j1038_8	7	40.000	40.000	0.000	32.705
j1038_9	7	42.000	42.000	0.000	60.936
j1038_10	7	23.000	23.000	0.000	15.596
j1039_1	7	26.000	26.000	0.000	295.839
j1039_2	7	28.000	28.000	0.000	94.645
j1039_3	7	41.000	41.000	0.000	56.504
j1039_4	7	24.000	24.000	0.000	159.358
j1039_5	7	49.000	48.999	0.000	228.778
j1039_6	7	33.000	33.000	0.000	84.205
j1039_7	7	21.000	21.000	0.000	10.948
j1039_8	7	36.000	36.000	0.000	278.079
j1039_9	7	39.000	39.000	0.000	59.182
j1039_10	7	49.000	49.000	0.000	66.891
j1040_1	7	27.000	27.000	0.000	1178.686
j1040_2	7	52.000	52.000	0.000	361.906
j1040_3	7	39.000	39.000	0.000	612.688
j1040_5	7	32.000	32.000	0.000	13.491
j1040_6	7	27.000	27.000	0.000	32.330
j1040_7	7	43.000	43.000	0.000	224.282
j1040_8	7	45.000	45.000	0.000	279.931
j1040_9	7	30.000	30.000	0.000	238.960
j1040_10	7	23.000	23.000	0.000	148.919
j1042_1	7	27.000	27.000	0.000	13.138
j1042_2	7	21.000	21.000	0.000	2.170
j1042_3	7	40.000	40.000	0.000	7.354
j1042_4	7	20.000	20.000	0.000	4.449
j1042_5	7	32.000	32.000	0.000	1.908
j1042_6	7	17.000	17.000	0.000	3.448
j1042_7	7	41.000	41.000	0.000	6.338
j1042_8	7	28.000	28.000	0.000	6.993
j1042_9	7	18.000	18.000	0.000	1.501
j1042_10	7	15.000	15.000	0.000	15.527
j1043_1	7	29.000	29.000	0.000	10.526
j1043_2	7	23.000	23.000	0.000	1.876
j1043_3	7	27.000	27.000	0.000	13.329
j1043_4	7	22.000	22.000	0.000	4.044
j1043_5	7	30.000	30.000	0.000	15.505
j1043_6	7	25.000	25.000	0.000	5.638
j1043_7	7	18.000	18.000	0.000	4.336
j1043_8	7	33.000	33.000	0.000	1.545
j1043_9	7	18.000	18.000	0.000	1.607
j1043_10	7	26.000	26.000	0.000	18.800
j1044_1	7	28.000	28.000	0.000	2.970
j1044_2	7	25.000	25.000	0.000	9.802
j1044_3	7	32.000	32.000	0.000	12.539
j1044_4	7	39.000	39.000	0.000	9.807
j1044_5	7	38.000	38.000	0.000	9.432
j1044_7	7	23.000	23.000	0.000	6.143
j1044_8	7	25.000	25.000	0.000	12.363
j1044_9	7	26.000	26.000	0.000	2.786
j1044_10	7	20.000	20.000	0.000	1.395
j1045_1	7	34.000	34.000	0.000	10.767
j1045_2	7	20.000	20.000	0.000	4.138
j1045_3	7	20.000	20.000	0.000	1.528
j1045_4	7	16.000	16.000	0.000	1.757
j1045_5	7	21.000	21.000	0.000	3.488
j1045_6	7	19.000	19.000	0.000	2.814
j1045_7	7	34.000	34.000	0.000	2.782
j1045_8	7	28.000	28.000	0.000	14.180
j1045_9	7	24.000	24.000	0.000	1.643
j1045_10	7	32.000	32.000	0.000	18.345
j1046_1	7	35.000	35.000	0.000	95.223
j1046_2	7	17.000	17.000	0.000	6.481
j1046_3	7	20.000	20.000	0.000	5.011
j1046_4	7	25.000	25.000	0.000	9.869
j1046_5	7	19.000	19.000	0.000	1.862
j1046_6	7	28.000	28.000	0.000	11.038
j1046_7	7	32.000	32.000	0.000	14.198
j1046_8	7	26.000	26.000	0.000	7.361
j1046_9	7	23.000	23.000	0.000	3.097
j1046_10	7	26.000	26.000	0.000	2.362
j1047_1	7	31.000	31.000	0.000	15.459
j1047_2	7	23.000	23.000	0.000	5.867
j1047_3	7	27.000	27.000	0.000	4.700
j1047_4	7	36.000	36.000	0.000	17.470
j1047_5	7	21.000	21.000	0.000	4.864
j1047_6	7	29.000	29.000	0.000	11.814
j1047_7	7	25.000	25.000	0.000	11.128
j1047_8	7	30.000	30.000	0.000	7.918
j1047_9	7	20.000	20.000	0.000	4.028
j1047_10	7	44.000	44.000	0.000	15.748
j1048_1	7	25.000	25.000	0.000	9.474
j1048_2	7	25.000	25.000	0.000	12.487
j1048_3	7	21.000	21.000	0.000	1.499
j1048_4	7	15.000	15.000	0.000	2.930
j1048_5	7	22.000	22.000	0.000	4.676
j1048_6	7	21.000	21.000	0.000	7.837
j1048_7	7	21.000	21.000	0.000	3.646
j1048_8	7	38.000	38.000	0.000	2.381
j1048_9	7	24.000	24.000	0.000	2.417
j1048_10	7	26.000	26.000	0.000	17.343
j1050_1	7	20.000	20.000	0.000	2.401
j1050_2	7	31.000	31.000	0.000	3.340
j1050_3	7	25.000	25.000	0.000	2.171
j1050_4	7	27.000	27.000	0.000	2.844
j1050_5	7	15.000	15.000	0.000	2.061
j1050_6	7	18.000	18.000	0.000	2.011
j1050_7	7	41.000	41.000	0.000	1.827
j1050_8	7	17.000	17.000	0.000	1.203
j1050_9	7	33.000	33.000	0.000	2.503
j1050_10	7	20.000	20.000	0.000	3.016
j1051_1	7	37.000	37.000	0.000	1.589
j1051_2	7	22.000	22.000	0.000	0.556
j1051_3	7	23.000	23.000	0.000	14.697
j1051_4	7	27.000	27.000	0.000	1.825
j1051_5	7	47.000	47.000	0.000	0.844
j1051_6	7	13.000	13.000	0.000	1.053
j1051_7	7	33.000	33.000	0.000	1.808
j1051_8	7	22.000	22.000	0.000	0.457
j1051_9	7	30.000	30.000	0.000	1.688
j1051_10	7	19.000	19.000	0.000	1.391
j1052_1	7	17.000	17.000	0.000	2.188
j1052_2	7	28.000	28.000	0.000	2.071
j1052_3	7	13.000	13.000	0.000	2.679
j1052_4	7	24.000	24.000	0.000	1.471
j1052_5	7	30.000	30.000	0.000	1.950
j1052_6	7	21.000	21.000	0.000	1.738
j1052_7	7	25.000	25.000	0.000	2.704
j1052_8	7	26.000	26.000	0.000	1.899
j1052_9	7	28.000	28.000	0.000	4.144
j1052_10	7	15.000	15.000	0.000	2.073
j1053_1	7	26.000	26.000	0.000	1.845
j1053_2	7	26.000	26.000	0.000	1.076
j1053_3	7	35.000	35.000	0.000	1.918
j1053_4	7	14.000	14.000	0.000	1.993
j1053_5	7	29.000	29.000	0.000	1.693
j1053_6	7	29.000	29.000	0.000	2.208
j1053_7	7	19.000	19.000	0.000	17.304
j1053_8	7	27.000	27.000	0.000	2.551
j1053_9	7	13.000	13.000	0.000	2.849
j1053_10	7	37.000	37.000	0.000	0.848
j1054_1	7	24.000	24.000	0.000	4.281
j1054_2	7	32.000	32.000	0.000	2.723
j1054_3	7	33.000	33.000	0.000	1.442
j1054_4	7	24.000	24.000	0.000	0.514
j1054_5	7	22.000	22.000	0.000	0.619
j1054_6	7	20.000	20.000	0.000	1.627
j1054_7	7	29.000	29.000	0.000	2.045
j1054_8	7	14.000	14.000	0.000	2.661
j1054_9	7	27.000	27.000	0.000	4.002
j1054_10	7	29.000	29.000	0.000	1.690
j1055_1	7	29.000	29.000	0.000	0.748
j1055_2	7	19.000	19.000	0.000	1.885
j1055_3	7	20.000	20.000	0.000	1.090
j1055_4	7	38.000	38.000	0.000	1.882
j1055_5	7	21.000	21.000	0.000	1.107
j1055_6	7	29.000	29.000	0.000	1.982
j1055_7	7	19.000	19.000	0.000	1.216
j1055_8	7	26.000	26.000	0.000	9.750
j1055_9	7	19.000	19.000	0.000	2.374
j1055_10	7	27.000	27.000	0.000	0.853
j1056_1	7	22.000	22.000	0.000	2.246
j1056_2	7	20.000	20.000	0.000	1.162
j1056_3	7	37.000	37.000	0.000	2.238
j1056_4	7	16.000	16.000	0.000	1.665
j1056_5	7	22.000	22.000	0.000	3.039
j1056_6	7	21.000	21.000	0.000	2.560
j1056_7	7	29.000	29.000	0.000	0.910
j1056_8	7	23.000	23.000	0.000	3.650
j1056_9	7	23.000	23.000	0.000	2.679
j1056_10	7	22.000	22.000	0.000	1.657
j1058_1	7	30.000	30.000	0.000	0.850
j1058_2	7	23.000	23.000	0.000	1.267
j1058_3	7	26.000	26.000	0.000	1.163
j1058_4	7	26.000	26.000	0.000	1.831
j1058_5	7	24.000	24.000	0.000	0.636
j1058_6	7	13.000	13.000	0.000	0.833
j1058_7	7	21.000	21.000	0.000	0.553
j1058_8	7	25.000	25.000	0.000	0.219
j1058_9	7	14.000	14.000	0.000	1.550
j1058_10	7	21.000	21.000	0.000	0.991
j1059_1	7	20.000	20.000	0.000	1.127
j1059_2	7	23.000	23.000	0.000	0.859
j1059_3	7	26.000	26.000	0.000	0.714
j1059_4	7	22.000	22.000	0.000	0.991
j1059_5	7	20.000	20.000	0.000	0.691
j1059_6	7	18.000	18.000	0.000	0.801
j1059_7	7	17.000	17.000	0.000	0.843
j1059_8	7	19.000	19.000	0.000	1.350
j1059_9	7	23.000	23.000	0.000	1.695
j1059_10	7	26.000	26.000	0.000	2.284
j1060_1	7	20.000	20.000	0.000	1.448
j1060_2	7	30.000	30.000	0.000	0.479
j1060_3	7	14.000	14.000	0.000	0.768
j1060_4	7	20.000	20.000	0.000	0.385
j1060_5	7	28.000	28.000	0.000	1.572
j1060_6	7	15.000	15.000	0.000	1.690
j1060_7	7	24.000	24.000	0.000	3.187
j1060_8	7	21.000	21.000	0.000	1.676
j1060_9	7	24.000	24.000	0.000	0.881
j1060_10	7	23.000	23.000	0.000	1.245
j1061_1	7	15.000	15.000	0.000	1.622
j1061_2	7	23.000	23.000	0.000	0.830
j1061_3	7	36.000	36.000	0.000	0.901
j1061_4	7	24.000	24.000	0.000	1.431
j1061_5	7	27.000	27.000	0.000	2.623
j1061_6	7	36.000	36.000	0.000	0.992
j1061_7	7	19.000	19.000	0.000	0.507
j1061_8	7	28.000	28.000	0.000	1.455
j1061_9	7	31.000	31.000	0.000	1.426
j1061_10	7	54.000	54.000	0.000	1.178
j1062_1	7	19.000	19.000	0.000	0.643
j1062_2	7	30.000	30.000	0.000	1.247
j1062_3	7	18.000	18.000	0.000	1.938
j1062_4	7	18.000	18.000	0.000	0.485
j1062_5	7	30.000	30.000	0.000	0.710
j1062_6	7	30.000	30.000	0.000	1.107
j1062_7	7	13.000	13.000	0.000	1.992
j1062_8	7	17.000	17.000	0.000	0.546
j1062_9	7	23.000	23.000	0.000	0.771
j1062_10	7	27.000	27.000	0.000	0.557
j1063_1	7	23.000	23.000	0.000	0.856
j1063_2	7	27.000	27.000	0.000	1.061
j1063_3	7	27.000	27.000	0.000	1.865
j1063_4	7	19.000	19.000	0.000	0.979
j1063_5	7	17.000	17.000	0.000	1.815
j1063_6	7	22.000	22.000	0.000	1.366
j1063_7	7	24.000	24.000	0.000	0.348
j1063_8	7	12.000	12.000	0.000	0.637
j1063_9	7	15.000	15.000	0.000	1.110
j1063_10	7	14.000	14.000	0.000	0.955
j1064_1	7	26.000	26.000	0.000	0.287
j1064_2	7	23.000	23.000	0.000	0.615
j1064_3	7	22.000	22.000	0.000	1.001
j1064_4	7	21.000	21.000	0.000	0.379
j1064_5	7	26.000	26.000	0.000	1.473
j1064_6	7	18.000	18.000	0.000	0.916
j1064_7	7	18.000	18.000	0.000	0.504
j1064_8	7	22.000	22.000	0.000	0.516
j1064_9	7	28.000	28.000	0.000	1.377
j1064_10	7	23.000	23.000	0.000	0.730
