instance	Gamma	objval	objbound	gap	runtime
j1024_6	7	26.000	26.000	0.000	0.741
j1024_7	7	27.000	27.000	0.000	0.179
j1024_8	7	40.000	40.000	0.000	1.600
j1024_9	7	16.000	16.000	0.000	0.500
j1024_10	7	24.000	24.000	0.000	0.321
j1026_1	7	22.000	22.000	0.000	0.374
j1026_2	7	16.000	16.000	0.000	0.159
j1026_3	7	26.000	26.000	0.000	0.242
j1026_4	7	22.000	22.000	0.000	0.466
j1026_5	7	27.000	27.000	0.000	0.434
j1026_6	7	28.000	28.000	0.000	0.793
j1026_7	7	22.000	22.000	0.000	0.209
j1026_8	7	24.000	24.000	0.000	0.229
j1026_9	7	18.000	18.000	0.000	0.278
j1026_10	7	24.000	24.000	0.000	0.385
j1027_1	7	24.000	24.000	0.000	0.563
j1027_2	7	18.000	18.000	0.000	0.346
j1027_3	7	23.000	23.000	0.000	0.404
j1027_4	7	23.000	23.000	0.000	1.105
j1027_5	7	25.000	25.000	0.000	0.214
j1027_6	7	22.000	22.000	0.000	0.219
j1027_7	7	16.000	16.000	0.000	0.191
j1027_8	7	19.000	19.000	0.000	0.313
j1027_9	7	25.000	25.000	0.000	0.417
j1027_10	7	22.000	22.000	0.000	0.336
j1028_1	7	30.000	30.000	0.000	0.648
j1028_2	7	39.000	39.000	0.000	1.187
j1028_3	7	33.000	33.000	0.000	0.946
j1028_4	7	26.000	26.000	0.000	0.289
j1028_5	7	28.000	28.000	0.000	0.769
j1028_6	7	13.000	13.000	0.000	0.117
j1028_7	7	24.000	24.000	0.000	0.275
j1028_8	7	26.000	26.000	0.000	0.368
j1028_9	7	18.000	18.000	0.000	0.225
j1028_10	7	28.000	28.000	0.000	0.588
j1029_1	7	24.000	24.000	0.000	0.190
j1029_2	7	20.000	20.000	0.000	0.337
j1029_3	7	25.000	25.000	0.000	1.086
j1029_4	7	27.000	27.000	0.000	0.865
j1029_5	7	27.000	27.000	0.000	0.210
j1029_6	7	26.000	26.000	0.000	0.148
j1029_7	7	23.000	23.000	0.000	0.155
j1029_8	7	15.000	15.000	0.000	0.215
j1029_9	7	22.000	22.000	0.000	0.516
j1029_10	7	25.000	25.000	0.000	1.232
j1030_1	7	23.000	23.000	0.000	0.320
j1030_2	7	17.000	17.000	0.000	0.187
j1030_3	7	27.000	27.000	0.000	0.312
j1030_4	7	19.000	19.000	0.000	0.207
j1030_5	7	38.000	38.000	0.000	0.981
j1030_6	7	35.000	35.000	0.000	1.223
j1030_7	7	20.000	20.000	0.000	0.159
j1030_8	7	20.000	20.000	0.000	0.173
j1030_9	7	22.000	22.000	0.000	0.714
j1030_10	7	27.000	27.000	0.000	0.420
j1031_1	7	27.000	27.000	0.000	0.250
j1031_2	7	24.000	24.000	0.000	0.700
j1031_3	7	24.000	24.000	0.000	0.403
j1031_4	7	27.000	27.000	0.000	0.864
j1031_5	7	23.000	23.000	0.000	0.156
j1031_6	7	32.000	32.000	0.000	0.360
j1031_7	7	22.000	22.000	0.000	0.165
j1031_8	7	26.000	26.000	0.000	0.160
j1031_9	7	22.000	22.000	0.000	0.195
j1031_10	7	19.000	19.000	0.000	0.243
j1032_1	7	26.000	26.000	0.000	0.217
j1032_2	7	18.000	18.000	0.000	0.999
j1032_3	7	31.000	31.000	0.000	1.259
j1032_4	7	19.000	19.000	0.000	0.300
j1032_5	7	17.000	17.000	0.000	0.203
j1032_6	7	27.000	27.000	0.000	1.129
j1032_7	7	26.000	26.000	0.000	0.200
j1032_8	7	19.000	19.000	0.000	1.933
j1032_9	7	23.000	23.000	0.000	0.247
j1032_10	7	21.000	21.000	0.000	0.291
j1034_1	7	37.000	37.000	0.000	18.123
j1034_2	7	18.000	18.000	0.000	16.006
j1034_3	7	35.000	35.000	0.000	37.197
j1034_4	7	31.000	31.000	0.000	33.010
j1034_5	7	32.000	32.000	0.000	17.261
j1034_6	7	46.000	46.000	0.000	52.084
j1034_7	7	38.000	38.000	0.000	24.720
j1034_8	7	28.000	28.000	0.000	22.032
j1034_9	7	42.000	42.000	0.000	37.597
j1034_10	7	19.000	19.000	0.000	23.843
j1035_1	7	45.000	45.000	0.000	35.591
j1035_2	7	52.000	52.000	0.000	48.022
j1035_3	7	55.000	55.000	0.000	50.857
j1035_4	7	35.000	35.000	0.000	23.988
j1035_5	7	36.000	36.000	0.000	22.873
j1035_6	7	28.000	28.000	0.000	13.560
j1035_7	7	32.000	32.000	0.000	67.973
j1035_8	7	44.000	44.000	0.000	31.171
j1035_9	7	25.000	25.000	0.000	12.669
j1035_10	7	31.000	31.000	0.000	31.432
j1036_1	7	51.000	51.000	0.000	15.903
j1036_2	7	40.000	40.000	0.000	70.241
j1036_3	7	24.000	24.000	0.000	25.770
j1036_4	7	36.000	36.000	0.000	20.648
j1036_5	7	35.000	35.000	0.000	119.911
j1036_6	7	34.000	34.000	0.000	14.264
j1036_7	7	39.000	39.000	0.000	7.290
j1036_8	7	36.000	36.000	0.000	25.658
j1036_10	7	53.000	53.000	0.000	26.809
j1037_1	7	36.000	36.000	0.000	9.404
j1037_2	7	16.000	16.000	0.000	16.497
j1037_3	7	30.000	30.000	0.000	14.096
j1037_4	7	39.000	39.000	0.000	92.807
j1037_5	7	49.000	49.000	0.000	27.117
j1037_6	7	34.000	34.000	0.000	35.105
j1037_7	7	32.000	32.000	0.000	54.833
j1037_8	7	43.000	43.000	0.000	32.718
j1037_9	7	31.000	31.000	0.000	71.175
j1037_10	7	48.000	48.000	0.000	136.707
j1038_1	7	43.000	43.000	0.000	9.181
j1038_2	7	33.000	33.000	0.000	17.034
j1038_3	7	31.000	31.000	0.000	15.309
j1038_4	7	33.000	33.000	0.000	14.093
j1038_5	7	26.000	26.000	0.000	12.638
j1038_6	7	29.000	29.000	0.000	14.055
j1038_7	7	37.000	37.000	0.000	16.959
j1038_8	7	40.000	40.000	0.000	8.090
j1038_9	7	42.000	42.000	0.000	16.579
j1038_10	7	23.000	23.000	0.000	12.060
j1039_1	7	26.000	26.000	0.000	43.210
j1039_2	7	28.000	28.000	0.000	19.972
j1039_3	7	41.000	41.000	0.000	17.032
j1039_4	7	24.000	24.000	0.000	33.082
j1039_5	7	49.000	49.000	0.000	36.326
j1039_6	7	33.000	33.000	0.000	23.691
j1039_7	7	21.000	21.000	0.000	3.348
j1039_8	7	36.000	36.000	0.000	48.055
j1039_9	7	39.000	39.000	0.000	19.233
j1039_10	7	49.000	49.000	0.000	18.009
j1040_1	7	27.000	27.000	0.000	44.660
j1040_2	7	52.000	52.000	0.000	27.861
j1040_3	7	39.000	39.000	0.000	31.490
j1040_5	7	32.000	32.000	0.000	6.609
j1040_6	7	27.000	27.000	0.000	23.193
j1040_7	7	43.000	43.000	0.000	28.233
j1040_8	7	45.000	45.000	0.000	36.090
j1040_9	7	30.000	30.000	0.000	36.725
j1040_10	7	23.000	23.000	0.000	30.760
j1042_1	7	27.000	27.000	0.000	28.907
j1042_2	7	21.000	21.000	0.000	2.952
j1042_3	7	40.000	40.000	0.000	1.950
j1042_4	7	20.000	20.000	0.000	7.028
j1042_5	7	32.000	32.000	0.000	2.291
j1042_6	7	17.000	17.000	0.000	6.125
j1042_7	7	41.000	41.000	0.000	6.584
j1042_8	7	28.000	28.000	0.000	2.917
j1042_9	7	18.000	18.000	0.000	8.421
j1042_10	7	15.000	15.000	0.000	20.067
j1043_1	7	29.000	29.000	0.000	21.255
j1043_2	7	23.000	23.000	0.000	6.754
j1043_3	7	27.000	27.000	0.000	14.744
j1043_4	7	22.000	22.000	0.000	3.724
j1043_5	7	30.000	30.000	0.000	9.945
j1043_6	7	25.000	25.000	0.000	3.775
j1043_7	7	18.000	18.000	0.000	16.079
j1043_8	7	33.000	33.000	0.000	2.050
j1043_9	7	18.000	18.000	0.000	0.812
j1043_10	7	26.000	26.000	0.000	21.399
j1044_1	7	28.000	28.000	0.000	1.872
j1044_2	7	25.000	25.000	0.000	2.086
j1044_3	7	32.000	32.000	0.000	14.779
j1044_4	7	39.000	39.000	0.000	14.110
j1044_5	7	38.000	38.000	0.000	9.342
j1044_7	7	23.000	23.000	0.000	1.775
j1044_8	7	25.000	25.000	0.000	10.674
j1044_9	7	26.000	26.000	0.000	1.918
j1044_10	7	20.000	20.000	0.000	2.069
j1045_1	7	34.000	34.000	0.000	5.563
j1045_2	7	20.000	20.000	0.000	1.994
j1045_3	7	20.000	20.000	0.000	1.325
j1045_4	7	16.000	16.000	0.000	0.610
j1045_5	7	21.000	21.000	0.000	2.852
j1045_6	7	19.000	19.000	0.000	2.541
j1045_7	7	34.000	34.000	0.000	2.375
j1045_8	7	28.000	28.000	0.000	31.952
j1045_9	7	24.000	24.000	0.000	2.048
j1045_10	7	32.000	32.000	0.000	13.193
j1046_1	7	35.000	35.000	0.000	20.942
j1046_2	7	17.000	17.000	0.000	3.860
j1046_3	7	20.000	20.000	0.000	25.119
j1046_4	7	25.000	25.000	0.000	6.637
j1046_5	7	19.000	19.000	0.000	2.784
j1046_6	7	28.000	28.000	0.000	4.614
j1046_7	7	32.000	32.000	0.000	8.651
j1046_8	7	26.000	26.000	0.000	15.988
j1046_9	7	23.000	23.000	0.000	1.862
j1046_10	7	26.000	26.000	0.000	1.677
j1047_1	7	31.000	31.000	0.000	10.755
j1047_2	7	23.000	23.000	0.000	6.152
j1047_3	7	27.000	27.000	0.000	1.442
j1047_4	7	36.000	36.000	0.000	4.396
j1047_5	7	21.000	21.000	0.000	1.933
j1047_6	7	29.000	29.000	0.000	2.394
j1047_7	7	25.000	25.000	0.000	10.307
j1047_8	7	30.000	30.000	0.000	12.980
j1047_9	7	20.000	20.000	0.000	7.148
j1047_10	7	44.000	44.000	0.000	22.510
j1048_1	7	25.000	25.000	0.000	4.305
j1048_2	7	25.000	25.000	0.000	6.949
j1048_3	7	21.000	21.000	0.000	1.748
j1048_4	7	15.000	15.000	0.000	5.679
j1048_5	7	22.000	22.000	0.000	7.465
j1048_6	7	21.000	21.000	0.000	15.026
j1048_7	7	21.000	21.000	0.000	1.512
j1048_8	7	38.000	38.000	0.000	3.239
j1048_9	7	24.000	24.000	0.000	2.718
j1048_10	7	26.000	26.000	0.000	20.073
j1050_1	7	20.000	20.000	0.000	0.980
j1050_2	7	31.000	31.000	0.000	1.746
j1050_3	7	25.000	25.000	0.000	1.392
j1050_4	7	27.000	27.000	0.000	1.713
j1050_5	7	15.000	15.000	0.000	1.860
j1050_6	7	18.000	18.000	0.000	2.255
j1050_7	7	41.000	41.000	0.000	1.984
j1050_8	7	17.000	17.000	0.000	0.609
j1050_9	7	33.000	33.000	0.000	2.147
j1050_10	7	20.000	20.000	0.000	2.750
j1051_1	7	37.000	37.000	0.000	1.224
j1051_2	7	22.000	22.000	0.000	1.120
j1051_3	7	23.000	23.000	0.000	5.991
j1051_4	7	27.000	27.000	0.000	1.446
j1051_5	7	47.000	47.000	0.000	1.608
j1051_6	7	13.000	13.000	0.000	0.899
j1051_7	7	33.000	33.000	0.000	0.726
j1051_8	7	22.000	22.000	0.000	0.589
j1051_9	7	30.000	30.000	0.000	1.809
j1051_10	7	19.000	19.000	0.000	1.226
j1052_1	7	17.000	17.000	0.000	1.651
j1052_2	7	28.000	28.000	0.000	1.664
j1052_3	7	13.000	13.000	0.000	1.970
j1052_4	7	24.000	24.000	0.000	2.132
j1052_5	7	30.000	30.000	0.000	1.921
j1052_6	7	21.000	21.000	0.000	0.896
j1052_7	7	25.000	25.000	0.000	3.098
j1052_8	7	26.000	26.000	0.000	1.586
j1052_9	7	28.000	28.000	0.000	10.432
j1052_10	7	15.000	15.000	0.000	1.131
j1053_1	7	26.000	26.000	0.000	1.965
j1053_2	7	26.000	26.000	0.000	1.268
j1053_3	7	35.000	35.000	0.000	3.113
j1053_4	7	14.000	14.000	0.000	1.173
j1053_5	7	29.000	29.000	0.000	1.392
j1053_6	7	29.000	29.000	0.000	2.369
j1053_7	7	19.000	19.000	0.000	21.571
j1053_8	7	27.000	27.000	0.000	3.198
j1053_9	7	13.000	13.000	0.000	1.201
j1053_10	7	37.000	37.000	0.000	0.720
j1054_1	7	24.000	24.000	0.000	1.918
j1054_2	7	32.000	32.000	0.000	1.604
j1054_3	7	33.000	33.000	0.000	1.447
j1054_4	7	24.000	24.000	0.000	0.496
j1054_5	7	22.000	22.000	0.000	1.746
j1054_6	7	20.000	20.000	0.000	10.391
j1054_7	7	29.000	29.000	0.000	0.765
j1054_8	7	14.000	14.000	0.000	3.041
j1054_9	7	27.000	27.000	0.000	3.446
j1054_10	7	29.000	29.000	0.000	0.940
j1055_1	7	29.000	29.000	0.000	1.064
j1055_2	7	19.000	19.000	0.000	2.067
j1055_3	7	20.000	20.000	0.000	0.890
j1055_4	7	38.000	38.000	0.000	1.867
j1055_5	7	21.000	21.000	0.000	0.911
j1055_6	7	29.000	29.000	0.000	3.497
j1055_7	7	19.000	19.000	0.000	2.016
j1055_8	7	26.000	26.000	0.000	18.784
j1055_9	7	19.000	19.000	0.000	2.535
j1055_10	7	27.000	27.000	0.000	0.660
j1056_1	7	22.000	22.000	0.000	2.120
j1056_2	7	20.000	20.000	0.000	0.558
j1056_3	7	37.000	37.000	0.000	1.050
j1056_4	7	16.000	16.000	0.000	0.491
j1056_5	7	22.000	22.000	0.000	3.280
j1056_6	7	21.000	21.000	0.000	1.997
j1056_7	7	29.000	29.000	0.000	1.380
j1056_8	7	23.000	23.000	0.000	1.151
j1056_9	7	23.000	23.000	0.000	1.168
j1056_10	7	22.000	22.000	0.000	1.941
j1058_1	7	30.000	30.000	0.000	0.813
j1058_2	7	23.000	23.000	0.000	1.016
j1058_3	7	26.000	26.000	0.000	0.289
j1058_4	7	26.000	26.000	0.000	0.283
j1058_5	7	24.000	24.000	0.000	0.739
j1058_6	7	13.000	13.000	0.000	0.508
j1058_7	7	21.000	21.000	0.000	0.769
j1058_8	7	25.000	25.000	0.000	0.754
j1058_9	7	14.000	14.000	0.000	1.185
j1058_10	7	21.000	21.000	0.000	0.164
j1059_1	7	20.000	20.000	0.000	0.982
j1059_2	7	23.000	23.000	0.000	0.633
j1059_3	7	26.000	26.000	0.000	0.669
j1059_4	7	22.000	22.000	0.000	0.582
j1059_5	7	20.000	20.000	0.000	0.625
j1059_6	7	18.000	18.000	0.000	0.264
j1059_7	7	17.000	17.000	0.000	0.617
j1059_8	7	19.000	19.000	0.000	1.206
j1059_9	7	23.000	23.000	0.000	0.451
j1059_10	7	26.000	26.000	0.000	0.744
j1060_1	7	20.000	20.000	0.000	0.813
j1060_2	7	30.000	30.000	0.000	0.424
j1060_3	7	14.000	14.000	0.000	0.166
j1060_4	7	20.000	20.000	0.000	0.358
j1060_5	7	28.000	28.000	0.000	0.444
j1060_6	7	15.000	15.000	0.000	0.701
j1060_7	7	24.000	24.000	0.000	1.491
j1060_8	7	21.000	21.000	0.000	0.736
j1060_9	7	24.000	24.000	0.000	0.543
j1060_10	7	23.000	23.000	0.000	0.262
j1061_1	7	15.000	15.000	0.000	0.700
j1061_2	7	23.000	23.000	0.000	0.491
j1061_3	7	36.000	36.000	0.000	0.775
j1061_4	7	24.000	24.000	0.000	0.502
j1061_5	7	27.000	27.000	0.000	1.570
j1061_6	7	36.000	36.000	0.000	1.258
j1061_7	7	19.000	19.000	0.000	0.375
j1061_8	7	28.000	28.000	0.000	1.469
j1061_9	7	31.000	31.000	0.000	1.593
j1061_10	7	54.000	54.000	0.000	1.728
j1062_1	7	19.000	19.000	0.000	0.274
j1062_2	7	30.000	30.000	0.000	0.760
j1062_3	7	18.000	18.000	0.000	0.478
j1062_4	7	18.000	18.000	0.000	0.735
j1062_5	7	30.000	30.000	0.000	1.417
j1062_6	7	30.000	30.000	0.000	0.537
j1062_7	7	13.000	13.000	0.000	1.037
j1062_8	7	17.000	17.000	0.000	0.524
j1062_9	7	23.000	23.000	0.000	0.938
j1062_10	7	27.000	27.000	0.000	1.898
j1063_1	7	23.000	23.000	0.000	0.166
j1063_2	7	27.000	27.000	0.000	0.566
j1063_3	7	27.000	27.000	0.000	1.254
j1063_4	7	19.000	19.000	0.000	0.197
j1063_5	7	17.000	17.000	0.000	0.842
j1063_6	7	22.000	22.000	0.000	0.905
j1063_7	7	24.000	24.000	0.000	0.464
j1063_8	7	12.000	12.000	0.000	0.185
j1063_9	7	15.000	15.000	0.000	0.579
j1063_10	7	14.000	14.000	0.000	0.184
j1064_1	7	26.000	26.000	0.000	0.498
j1064_2	7	23.000	23.000	0.000	0.589
j1064_3	7	22.000	22.000	0.000	0.693
j1064_4	7	21.000	21.000	0.000	0.202
j1064_5	7	26.000	26.000	0.000	0.841
j1064_6	7	18.000	18.000	0.000	0.971
j1064_7	7	18.000	18.000	0.000	0.888
j1064_8	7	22.000	22.000	0.000	0.525
j1064_9	7	28.000	28.000	0.000	0.546
j1064_10	7	23.000	22.998	0.000	0.408
