instance	Gamma	objval	objbound	gap	runtime
j1013_2	3	28.000	28.000	0.000	0.186
j1013_3	3	27.000	27.000	0.000	0.704
j1013_4	3	29.000	29.000	0.000	0.515
j1013_5	3	16.000	16.000	0.000	1.312
j1013_6	3	26.000	26.000	0.000	1.267
j1013_7	3	19.000	19.000	0.000	0.252
j1013_8	3	15.000	15.000	0.000	0.293
j1013_9	3	23.000	23.000	0.000	0.314
j1013_10	3	19.000	19.000	0.000	0.363
j1014_1	3	21.000	21.000	0.000	0.162
j1014_2	3	22.000	22.000	0.000	0.142
j1014_3	3	28.000	28.000	0.000	0.552
j1014_4	3	26.000	26.000	0.000	0.377
j1014_5	3	30.000	30.000	0.000	1.060
j1014_6	3	22.000	22.000	0.000	2.692
j1014_7	3	23.000	23.000	0.000	0.672
j1014_8	3	29.000	29.000	0.000	1.024
j1014_9	3	31.000	31.000	0.000	1.093
j1014_10	3	14.000	14.000	0.000	0.446
j1015_1	3	20.000	20.000	0.000	0.246
j1015_2	3	36.000	36.000	0.000	1.123
j1015_3	3	23.000	23.000	0.000	0.320
j1015_4	3	16.000	16.000	0.000	0.352
j1015_5	3	10.000	10.000	0.000	0.170
j1015_6	3	28.000	28.000	0.000	1.533
j1015_7	3	13.000	13.000	0.000	0.176
j1015_8	3	16.000	16.000	0.000	0.170
j1015_9	3	21.000	21.000	0.000	1.728
j1015_10	3	27.000	27.000	0.000	0.928
j1016_1	3	21.000	21.000	0.000	0.126
j1016_2	3	25.000	25.000	0.000	0.175
j1016_3	3	18.000	18.000	0.000	0.362
j1016_4	3	29.000	29.000	0.000	0.263
j1016_5	3	38.000	38.000	0.000	0.529
j1016_6	3	33.000	33.000	0.000	2.829
j1016_7	3	19.000	19.000	0.000	0.236
j1016_8	3	13.000	13.000	0.000	0.717
j1016_9	3	25.000	25.000	0.000	0.504
j1016_10	3	40.000	40.000	0.000	0.312
j1018_1	3	21.000	21.000	0.000	0.578
j1018_2	3	22.000	22.000	0.000	0.300
j1018_3	3	23.000	23.000	0.000	0.144
j1018_4	3	26.000	26.000	0.000	0.471
j1018_5	3	19.000	19.000	0.000	0.321
j1018_6	3	23.000	23.000	0.000	0.197
j1018_7	3	18.000	18.000	0.000	0.151
j1018_8	3	25.000	25.000	0.000	0.225
j1018_9	3	19.000	19.000	0.000	0.296
j1018_10	3	23.000	23.000	0.000	0.153
j1019_1	3	21.000	21.000	0.000	0.196
j1019_2	3	23.000	23.000	0.000	0.137
j1019_3	3	25.000	25.000	0.000	0.499
j1019_4	3	24.000	24.000	0.000	0.682
j1019_5	3	20.000	20.000	0.000	0.152
j1019_6	3	25.000	25.000	0.000	0.125
j1019_7	3	22.000	22.000	0.000	0.246
j1019_8	3	21.000	21.000	0.000	0.211
j1019_9	3	18.000	18.000	0.000	0.778
j1019_10	3	16.000	16.000	0.000	0.479
j1020_1	3	18.000	18.000	0.000	0.132
j1020_2	3	27.000	27.000	0.000	0.470
j1020_3	3	33.000	33.000	0.000	0.253
j1020_4	3	26.000	26.000	0.000	0.347
j1020_5	3	18.000	18.000	0.000	0.435
j1020_6	3	29.000	29.000	0.000	0.284
j1020_8	3	18.000	18.000	0.000	0.343
j1020_9	3	13.000	13.000	0.000	0.253
j1020_10	3	16.000	16.000	0.000	0.514
j1021_1	3	27.000	27.000	0.000	0.217
j1021_2	3	19.000	19.000	0.000	0.335
j1021_3	3	38.000	38.000	0.000	0.551
j1021_4	3	18.000	18.000	0.000	0.468
j1021_5	3	33.000	33.000	0.000	0.348
j1021_6	3	19.000	19.000	0.000	0.208
j1021_7	3	17.000	17.000	0.000	0.154
j1021_8	3	18.000	18.000	0.000	0.594
j1021_9	3	18.000	18.000	0.000	1.352
j1021_10	3	25.000	25.000	0.000	1.110
j1022_1	3	25.000	25.000	0.000	0.401
j1022_2	3	16.000	16.000	0.000	0.306
j1022_3	3	31.000	31.000	0.000	0.559
j1022_4	3	21.000	21.000	0.000	0.121
j1022_5	3	19.000	19.000	0.000	0.225
j1022_6	3	24.000	24.000	0.000	0.152
j1022_7	3	12.000	12.000	0.000	0.388
j1022_8	3	26.000	26.000	0.000	0.585
j1022_9	3	29.000	29.000	0.000	0.317
j1022_10	3	26.000	26.000	0.000	0.565
j1023_1	3	21.000	21.000	0.000	0.524
j1023_2	3	22.000	22.000	0.000	0.222
j1023_3	3	24.000	24.000	0.000	0.317
j1023_4	3	24.000	24.000	0.000	0.176
j1023_5	3	23.000	23.000	0.000	0.456
j1023_6	3	28.000	28.000	0.000	0.861
j1023_8	3	27.000	27.000	0.000	0.427
j1023_9	3	17.000	17.000	0.000	0.310
j1023_10	3	24.000	24.000	0.000	0.124
j1024_1	3	11.000	11.000	0.000	0.225
j1024_2	3	22.000	22.000	0.000	0.205
j1024_3	3	15.000	15.000	0.000	0.130
j1024_4	3	22.000	22.000	0.000	0.849
j1024_5	3	22.000	22.000	0.000	0.189
j1024_6	3	26.000	26.000	0.000	0.317
j1024_7	3	26.000	26.000	0.000	0.135
j1024_8	3	37.000	37.000	0.000	0.835
j1024_9	3	16.000	16.000	0.000	0.214
j1024_10	3	24.000	24.000	0.000	0.210
j1026_1	3	22.000	22.000	0.000	0.319
j1026_2	3	16.000	16.000	0.000	0.142
j1026_3	3	26.000	26.000	0.000	0.263
j1026_4	3	22.000	22.000	0.000	0.251
j1026_5	3	25.000	25.000	0.000	0.344
j1026_6	3	26.000	26.000	0.000	0.450
j1026_7	3	22.000	22.000	0.000	0.148
j1026_8	3	24.000	24.000	0.000	0.141
j1026_9	3	18.000	18.000	0.000	0.136
j1026_10	3	24.000	24.000	0.000	0.182
j1027_1	3	24.000	24.000	0.000	0.230
j1027_2	3	18.000	18.000	0.000	0.212
j1027_3	3	23.000	23.000	0.000	0.227
j1027_4	3	22.000	22.000	0.000	0.284
j1027_5	3	25.000	25.000	0.000	0.125
j1027_6	3	22.000	22.000	0.000	0.139
j1027_7	3	15.000	15.000	0.000	0.140
j1027_8	3	19.000	19.000	0.000	0.238
j1027_9	3	23.000	23.000	0.000	0.132
j1027_10	3	22.000	22.000	0.000	0.295
j1028_1	3	30.000	30.000	0.000	0.331
j1028_2	3	37.000	37.000	0.000	0.794
j1028_3	3	31.000	31.000	0.000	0.967
j1028_4	3	25.000	25.000	0.000	0.239
j1028_5	3	27.000	27.000	0.000	0.326
j1028_6	3	13.000	13.000	0.000	0.104
j1028_7	3	24.000	24.000	0.000	0.224
j1028_8	3	24.000	24.000	0.000	0.173
j1028_9	3	18.000	18.000	0.000	0.138
j1028_10	3	28.000	28.000	0.000	0.774
j1029_1	3	23.000	23.000	0.000	0.154
j1029_2	3	20.000	20.000	0.000	0.377
j1029_3	3	24.000	24.000	0.000	0.280
j1029_4	3	26.000	26.000	0.000	0.257
j1029_5	3	27.000	27.000	0.000	0.141
j1029_6	3	26.000	26.000	0.000	0.118
j1029_7	3	23.000	23.000	0.000	0.153
j1029_8	3	15.000	15.000	0.000	0.142
j1029_9	3	22.000	22.000	0.000	0.157
j1029_10	3	25.000	25.000	0.000	0.240
j1030_1	3	23.000	23.000	0.000	0.209
j1030_2	3	16.000	16.000	0.000	0.128
j1030_3	3	27.000	27.000	0.000	0.218
j1030_4	3	18.000	18.000	0.000	0.124
j1030_5	3	36.000	36.000	0.000	0.684
j1030_6	3	33.000	33.000	0.000	0.607
j1030_7	3	20.000	20.000	0.000	0.123
j1030_8	3	20.000	20.000	0.000	0.129
j1030_9	3	21.000	21.000	0.000	0.243
j1030_10	3	27.000	27.000	0.000	0.296
j1031_1	3	26.000	26.000	0.000	0.167
j1031_2	3	23.000	23.000	0.000	0.298
j1031_3	3	24.000	24.000	0.000	0.222
j1031_4	3	27.000	27.000	0.000	0.345
j1031_5	3	21.000	21.000	0.000	0.124
j1031_6	3	32.000	32.000	0.000	0.315
j1031_7	3	21.000	21.000	0.000	0.140
j1031_8	3	25.000	25.000	0.000	0.138
j1031_9	3	22.000	22.000	0.000	0.123
j1031_10	3	18.000	18.000	0.000	0.303
j1032_1	3	26.000	26.000	0.000	0.124
j1032_2	3	18.000	18.000	0.000	0.340
j1032_3	3	30.000	30.000	0.000	0.439
j1032_4	3	19.000	19.000	0.000	0.211
j1032_5	3	17.000	17.000	0.000	0.141
j1032_6	3	27.000	27.000	0.000	0.323
j1032_7	3	26.000	26.000	0.000	0.150
j1032_8	3	19.000	19.000	0.000	0.367
j1032_9	3	23.000	23.000	0.000	0.147
j1032_10	3	20.000	20.000	0.000	0.198
j1034_1	3	32.000	32.000	0.000	7.882
j1034_2	3	18.000	18.000	0.000	12.990
j1034_3	3	32.000	32.000	0.000	33.959
j1034_4	3	27.000	27.000	0.000	19.581
j1034_5	3	30.000	30.000	0.000	11.958
j1034_6	3	42.000	42.000	0.000	22.471
j1034_7	3	36.000	36.000	0.000	22.845
j1034_8	3	25.000	25.000	0.000	11.692
j1034_9	3	35.000	35.000	0.000	10.468
j1034_10	3	18.000	18.000	0.000	14.316
j1035_1	3	40.000	40.000	0.000	31.051
j1035_2	3	46.000	46.000	0.000	25.781
j1035_3	3	49.000	49.000	0.000	60.511
j1035_4	3	33.000	33.000	0.000	11.781
j1035_5	3	31.000	31.000	0.000	15.502
j1035_6	3	27.000	27.000	0.000	10.910
j1035_7	3	31.000	31.000	0.000	27.160
j1035_8	3	40.000	40.000	0.000	52.848
j1035_9	3	25.000	25.000	0.000	6.047
j1035_10	3	28.000	28.000	0.000	41.623
j1036_1	3	46.000	46.000	0.000	9.189
j1036_2	3	32.000	32.000	0.000	78.817
j1036_3	3	23.000	23.000	0.000	16.475
j1036_4	3	34.000	34.000	0.000	7.929
j1036_5	3	31.000	31.000	0.000	182.780
j1036_6	3	32.000	32.000	0.000	12.837
j1036_7	3	37.000	37.000	0.000	8.173
j1036_8	3	33.000	33.000	0.000	10.217
j1036_10	3	47.000	47.000	0.000	28.736
j1037_1	3	35.000	35.000	0.000	12.786
j1037_2	3	16.000	16.000	0.000	10.026
j1037_3	3	27.000	27.000	0.000	9.252
j1037_4	3	36.000	36.000	0.000	43.608
j1037_5	3	45.000	45.000	0.000	22.861
j1037_6	3	34.000	34.000	0.000	32.378
j1037_7	3	29.000	29.000	0.000	25.456
j1037_8	3	38.000	38.000	0.000	23.045
j1037_9	3	26.000	26.000	0.000	15.575
j1037_10	3	42.000	42.000	0.000	281.721
j1038_1	3	40.000	40.000	0.000	10.585
j1038_2	3	28.000	28.000	0.000	13.309
j1038_3	3	31.000	31.000	0.000	26.171
j1038_4	3	30.000	30.000	0.000	8.542
j1038_5	3	26.000	26.000	0.000	3.337
j1038_6	3	27.000	27.000	0.000	16.306
j1038_7	3	32.000	32.000	0.000	5.219
j1038_8	3	36.000	36.000	0.000	7.481
j1038_9	3	36.000	36.000	0.000	11.354
j1038_10	3	22.000	22.000	0.000	7.291
j1039_1	3	23.000	23.000	0.000	35.950
j1039_2	3	26.000	26.000	0.000	24.649
j1039_3	3	38.000	38.000	0.000	20.150
j1039_4	3	22.000	22.000	0.000	25.839
j1039_5	3	42.000	42.000	0.000	47.627
j1039_6	3	32.000	32.000	0.000	28.814
j1039_7	3	21.000	21.000	0.000	2.668
j1039_8	3	33.000	33.000	0.000	28.211
j1039_9	3	38.000	38.000	0.000	30.428
j1039_10	3	47.000	47.000	0.000	14.734
j1040_1	3	25.000	25.000	0.000	55.526
j1040_2	3	45.000	45.000	0.000	39.601
j1040_3	3	35.000	35.000	0.000	77.277
j1040_5	3	31.000	31.000	0.000	5.295
j1040_6	3	27.000	27.000	0.000	20.436
j1040_7	3	36.000	36.000	0.000	13.407
j1040_8	3	41.000	41.000	0.000	28.995
j1040_9	3	26.000	26.000	0.000	20.304
j1040_10	3	23.000	23.000	0.000	16.313
j1042_1	3	26.000	26.000	0.000	13.788
j1042_2	3	21.000	21.000	0.000	1.750
j1042_3	3	37.000	37.000	0.000	1.947
j1042_4	3	19.000	19.000	0.000	2.455
j1042_5	3	31.000	31.000	0.000	0.665
j1042_6	3	17.000	17.000	0.000	2.164
j1042_7	3	38.000	38.000	0.000	3.057
j1042_8	3	28.000	28.000	0.000	1.940
j1042_9	3	18.000	18.000	0.000	1.276
j1042_10	3	15.000	15.000	0.000	10.747
j1043_1	3	28.000	28.000	0.000	9.490
j1043_2	3	23.000	23.000	0.000	1.349
j1043_3	3	24.000	24.000	0.000	2.564
j1043_4	3	22.000	22.000	0.000	2.717
j1043_5	3	28.000	28.000	0.000	12.944
j1043_6	3	22.000	22.000	0.000	1.902
j1043_7	3	17.000	17.000	0.000	3.690
j1043_8	3	31.000	31.000	0.000	0.778
j1043_9	3	18.000	18.000	0.000	0.627
j1043_10	3	26.000	26.000	0.000	17.620
j1044_1	3	27.000	27.000	0.000	1.445
j1044_2	3	24.000	24.000	0.000	4.811
j1044_3	3	30.000	30.000	0.000	1.946
j1044_4	3	35.000	35.000	0.000	8.065
j1044_5	3	35.000	35.000	0.000	7.110
j1044_7	3	22.000	22.000	0.000	1.206
j1044_8	3	24.000	24.000	0.000	11.983
j1044_9	3	26.000	26.000	0.000	1.904
j1044_10	3	19.000	19.000	0.000	1.140
j1045_1	3	31.000	31.000	0.000	1.992
j1045_2	3	20.000	20.000	0.000	2.130
j1045_3	3	20.000	20.000	0.000	0.895
j1045_4	3	16.000	16.000	0.000	0.834
j1045_5	3	19.000	19.000	0.000	1.755
j1045_6	3	19.000	19.000	0.000	3.078
j1045_7	3	33.000	33.000	0.000	2.805
j1045_8	3	26.000	26.000	0.000	1.486
j1045_9	3	24.000	24.000	0.000	0.582
j1045_10	3	30.000	30.000	0.000	12.123
j1046_1	3	32.000	32.000	0.000	13.984
j1046_2	3	17.000	17.000	0.000	1.070
j1046_3	3	20.000	20.000	0.000	11.369
j1046_4	3	25.000	25.000	0.000	8.549
j1046_5	3	18.000	18.000	0.000	1.803
j1046_6	3	28.000	28.000	0.000	23.940
j1046_7	3	28.000	28.000	0.000	5.924
j1046_8	3	24.000	24.000	0.000	10.384
j1046_9	3	23.000	23.000	0.000	1.239
j1046_10	3	24.000	24.000	0.000	1.064
j1047_1	3	30.000	30.000	0.000	3.266
j1047_2	3	22.000	22.000	0.000	0.915
j1047_3	3	26.000	26.000	0.000	1.132
j1047_4	3	34.000	34.000	0.000	4.142
j1047_5	3	20.000	20.000	0.000	1.193
j1047_6	3	28.000	28.000	0.000	1.228
j1047_7	3	25.000	25.000	0.000	3.146
j1047_8	3	28.000	28.000	0.000	3.130
j1047_9	3	18.000	18.000	0.000	0.790
j1047_10	3	40.000	40.000	0.000	11.844
j1048_1	3	25.000	25.000	0.000	3.788
j1048_2	3	23.000	23.000	0.000	6.370
j1048_3	3	21.000	21.000	0.000	1.486
j1048_4	3	14.000	14.000	0.000	1.646
j1048_5	3	21.000	21.000	0.000	1.824
j1048_6	3	21.000	21.000	0.000	5.965
j1048_7	3	21.000	21.000	0.000	0.751
j1048_8	3	37.000	37.000	0.000	1.408
j1048_9	3	24.000	24.000	0.000	1.793
j1048_10	3	26.000	26.000	0.000	5.972
j1050_1	3	20.000	20.000	0.000	0.466
j1050_2	3	29.000	29.000	0.000	1.087
j1050_3	3	23.000	23.000	0.000	0.912
j1050_4	3	27.000	27.000	0.000	0.396
j1050_5	3	15.000	15.000	0.000	1.765
j1050_6	3	17.000	17.000	0.000	2.334
j1050_7	3	36.000	36.000	0.000	0.773
j1050_8	3	17.000	17.000	0.000	0.380
j1050_9	3	33.000	33.000	0.000	0.923
j1050_10	3	19.000	19.000	0.000	1.214
j1051_1	3	35.000	35.000	0.000	0.930
j1051_2	3	22.000	22.000	0.000	0.594
j1051_3	3	22.000	22.000	0.000	1.971
j1051_4	3	26.000	26.000	0.000	1.238
j1051_5	3	42.000	42.000	0.000	2.362
j1051_6	3	13.000	13.000	0.000	0.820
j1051_7	3	30.000	30.000	0.000	0.257
j1051_8	3	21.000	21.000	0.000	0.245
j1051_9	3	28.000	28.000	0.000	0.744
j1051_10	3	19.000	19.000	0.000	0.369
j1052_1	3	16.000	16.000	0.000	1.526
j1052_2	3	26.000	26.000	0.000	1.122
j1052_3	3	13.000	13.000	0.000	1.091
j1052_4	3	23.000	23.000	0.000	0.938
j1052_5	3	28.000	28.000	0.000	0.901
j1052_6	3	21.000	21.000	0.000	0.856
j1052_7	3	25.000	25.000	0.000	1.245
j1052_8	3	26.000	26.000	0.000	0.854
j1052_9	3	27.000	27.000	0.000	3.108
j1052_10	3	15.000	15.000	0.000	1.176
j1053_1	3	26.000	26.000	0.000	0.621
j1053_2	3	24.000	24.000	0.000	0.449
j1053_3	3	32.000	32.000	0.000	0.886
j1053_4	3	14.000	14.000	0.000	0.444
j1053_5	3	27.000	27.000	0.000	0.669
j1053_6	3	28.000	28.000	0.000	0.793
j1053_7	3	18.000	18.000	0.000	1.191
j1053_8	3	27.000	27.000	0.000	1.646
j1053_9	3	13.000	13.000	0.000	0.990
j1053_10	3	35.000	35.000	0.000	0.327
j1054_1	3	24.000	24.000	0.000	1.211
j1054_2	3	31.000	31.000	0.000	0.474
j1054_3	3	32.000	32.000	0.000	0.435
j1054_4	3	24.000	24.000	0.000	0.347
j1054_5	3	22.000	22.000	0.000	0.420
j1054_6	3	20.000	20.000	0.000	0.410
j1054_7	3	29.000	29.000	0.000	0.978
j1054_8	3	14.000	14.000	0.000	1.309
j1054_9	3	25.000	25.000	0.000	1.667
j1054_10	3	29.000	29.000	0.000	0.388
j1055_1	3	27.000	27.000	0.000	1.089
j1055_2	3	19.000	19.000	0.000	0.880
j1055_3	3	20.000	20.000	0.000	0.807
j1055_4	3	38.000	38.000	0.000	0.813
j1055_5	3	21.000	21.000	0.000	0.679
j1055_6	3	29.000	29.000	0.000	1.004
j1055_7	3	19.000	19.000	0.000	1.065
j1055_8	3	25.000	25.000	0.000	15.895
j1055_9	3	19.000	19.000	0.000	0.898
j1055_10	3	26.000	26.000	0.000	0.396
j1056_1	3	22.000	22.000	0.000	1.662
j1056_2	3	20.000	20.000	0.000	0.385
j1056_3	3	35.000	35.000	0.000	1.058
j1056_4	3	16.000	16.000	0.000	0.628
j1056_5	3	22.000	22.000	0.000	1.141
j1056_6	3	21.000	21.000	0.000	1.215
j1056_7	3	28.000	28.000	0.000	0.760
j1056_8	3	23.000	23.000	0.000	1.064
j1056_9	3	23.000	23.000	0.000	0.917
j1056_10	3	22.000	22.000	0.000	1.229
j1058_1	3	30.000	30.000	0.000	0.299
j1058_2	3	23.000	23.000	0.000	0.241
j1058_3	3	26.000	26.000	0.000	0.243
j1058_4	3	25.000	25.000	0.000	0.138
j1058_5	3	23.000	23.000	0.000	0.237
j1058_6	3	13.000	13.000	0.000	0.629
j1058_7	3	21.000	21.000	0.000	0.554
j1058_8	3	25.000	25.000	0.000	0.304
j1058_9	3	14.000	14.000	0.000	0.655
j1058_10	3	21.000	21.000	0.000	0.149
j1059_1	3	20.000	20.000	0.000	0.335
j1059_2	3	23.000	23.000	0.000	0.491
j1059_3	3	25.000	25.000	0.000	0.291
j1059_4	3	22.000	22.000	0.000	0.556
j1059_5	3	20.000	20.000	0.000	0.360
j1059_6	3	18.000	18.000	0.000	0.220
j1059_7	3	17.000	17.000	0.000	0.341
j1059_8	3	18.000	18.000	0.000	0.789
j1059_9	3	23.000	23.000	0.000	0.247
j1059_10	3	25.000	25.000	0.000	0.813
j1060_1	3	20.000	20.000	0.000	0.785
j1060_2	3	30.000	30.000	0.000	0.392
j1060_3	3	14.000	14.000	0.000	0.182
j1060_4	3	20.000	20.000	0.000	0.337
j1060_5	3	26.000	26.000	0.000	0.618
j1060_6	3	15.000	15.000	0.000	0.489
j1060_7	3	24.000	24.000	0.000	0.326
j1060_8	3	21.000	21.000	0.000	0.790
j1060_9	3	22.000	22.000	0.000	0.393
j1060_10	3	23.000	23.000	0.000	0.220
j1061_1	3	15.000	15.000	0.000	0.974
j1061_2	3	23.000	23.000	0.000	0.336
j1061_3	3	35.000	35.000	0.000	0.322
j1061_4	3	23.000	23.000	0.000	0.473
j1061_5	3	27.000	27.000	0.000	0.999
j1061_6	3	32.000	32.000	0.000	0.328
j1061_7	3	19.000	19.000	0.000	0.242
j1061_8	3	27.000	27.000	0.000	0.472
j1061_9	3	29.000	29.000	0.000	0.525
j1061_10	3	49.000	49.000	0.000	0.452
j1062_1	3	19.000	19.000	0.000	0.340
j1062_2	3	28.000	28.000	0.000	0.544
j1062_3	3	18.000	18.000	0.000	0.432
j1062_4	3	18.000	18.000	0.000	0.477
j1062_5	3	30.000	30.000	0.000	0.497
j1062_6	3	29.000	29.000	0.000	0.343
j1062_7	3	13.000	13.000	0.000	0.312
j1062_8	3	17.000	17.000	0.000	0.290
j1062_9	3	23.000	23.000	0.000	0.600
j1062_10	3	27.000	27.000	0.000	0.588
j1063_1	3	23.000	23.000	0.000	0.143
j1063_2	3	26.000	26.000	0.000	0.368
j1063_3	3	26.000	26.000	0.000	0.357
j1063_4	3	18.000	18.000	0.000	0.144
j1063_5	3	17.000	17.000	0.000	0.544
j1063_6	3	22.000	22.000	0.000	0.409
j1063_7	3	23.000	23.000	0.000	0.309
j1063_8	3	12.000	12.000	0.000	0.166
j1063_9	3	15.000	15.000	0.000	0.287
j1063_10	3	14.000	14.000	0.000	0.175
j1064_1	3	26.000	26.000	0.000	0.324
j1064_2	3	21.000	21.000	0.000	0.416
j1064_3	3	21.000	21.000	0.000	0.282
j1064_4	3	21.000	21.000	0.000	0.188
j1064_5	3	25.000	25.000	0.000	0.659
j1064_6	3	18.000	18.000	0.000	0.742
j1064_7	3	18.000	18.000	0.000	0.293
j1064_8	3	22.000	22.000	0.000	0.251
j1064_9	3	28.000	28.000	0.000	0.330
j1064_10	3	23.000	23.000	0.000	0.439
