instance	Gamma	objval	objbound	gap	n_iterations	avg_iteration	runtime
j1013_5	7	16.000	16.000	0.000	48	0.592	28.566
j1013_6	7	28.000	28.000	0.000	217	3.570	774.768
j1013_7	7	19.000	19.000	0.000	37	0.177	6.713
j1013_8	7	15.000	15.000	0.000	37	0.278	10.354
j1013_9	7	23.000	23.000	0.000	71	0.215	15.431
j1013_10	7	20.000	20.000	0.000	22	0.235	5.336
j1014_1	7	21.000	21.000	0.000	13	0.125	1.820
j1014_2	7	22.000	22.000	0.000	26	0.173	4.575
j1014_3	7	30.000	30.000	0.000	136	1.734	235.915
j1014_4	7	27.000	27.000	0.000	148	1.972	291.973
j1014_5	7	30.000	30.000	0.000	77	0.246	18.992
j1014_6	7	23.000	23.000	0.000	217	2.060	447.088
j1014_7	7	24.000	24.000	0.000	58	0.265	15.478
j1014_8	7	30.000	30.000	0.000	141	0.645	91.116
j1014_9	7	32.000	32.000	0.000	110	0.253	27.961
j1014_10	7	14.000	14.000	0.000	11	0.216	2.459
j1015_1	7	20.000	20.000	0.000	23	0.151	3.633
j1015_2	7	39.000	39.000	0.000	551	3.471	1912.505
j1015_3	7	23.000	23.000	0.000	194	3.293	639.081
j1015_4	7	16.000	16.000	0.000	10	0.149	1.654
j1015_5	7	10.000	10.000	0.000	10	0.177	1.910
j1015_6	7	30.000	30.000	0.000	200	9.009	1801.805
j1015_7	7	13.000	13.000	0.000	8	0.572	4.671
j1015_8	7	16.000	16.000	0.000	13	0.217	2.908
j1015_9	7	21.000	21.000	0.000	93	1.151	107.219
j1015_10	7	27.000	27.000	0.000	177	0.705	124.943
j1016_1	7	21.000	21.000	0.000	14	0.172	2.492
j1016_2	7	27.000	27.000	0.000	32	0.238	7.761
j1016_3	7	18.000	18.000	0.000	69	0.410	28.440
j1016_4	7	33.000	33.000	0.000	285	0.683	194.910
j1016_5	7	40.000	40.000	0.000	102	0.353	36.201
j1016_6	7	33.000	33.000	0.000	66	4.000	264.184
j1016_7	7	19.000	19.000	0.000	33	0.743	24.653
j1016_8	7	13.000	13.000	0.000	48	1.082	52.112
j1016_9	7	25.000	25.000	0.000	61	0.371	22.842
j1016_10	7	42.000	42.000	0.000	105	0.219	23.065
j1018_1	7	21.000	21.000	0.000	80	0.600	48.194
j1018_2	7	24.000	24.000	0.000	114	0.833	95.101
j1018_3	7	25.000	25.000	0.000	30	0.184	5.652
j1018_4	7	28.000	28.000	0.000	83	0.738	61.384
j1018_5	7	20.000	20.000	0.000	65	0.156	10.281
j1018_6	7	24.000	24.000	0.000	51	0.158	8.199
j1018_7	7	19.000	19.000	0.000	21	0.117	2.549
j1018_8	7	25.000	25.000	0.000	38	0.183	7.103
j1018_9	7	21.000	21.000	0.000	53	0.192	10.313
j1018_10	7	23.000	23.000	0.000	15	0.111	1.825
j1019_1	7	21.000	21.000	0.000	16	0.213	3.561
j1019_2	7	24.000	24.000	0.000	48	0.183	8.928
j1019_3	7	26.000	26.000	0.000	57	0.276	15.878
j1019_4	7	24.000	24.000	0.000	60	0.630	37.961
j1019_5	7	20.000	20.000	0.000	16	0.155	2.564
j1019_6	7	26.000	26.000	0.000	91	0.266	24.376
j1019_7	7	22.000	22.000	0.000	23	0.127	3.024
j1019_8	7	22.000	22.000	0.000	64	0.266	17.138
j1019_9	7	18.000	18.000	0.000	100	0.438	43.858
j1019_10	7	16.000	16.000	0.000	14	0.072	1.164
j1020_1	7	18.000	18.000	0.000	50	0.178	9.029
j1020_2	7	28.000	28.000	0.000	150	2.191	328.798
j1020_3	7	34.000	34.000	0.000	89	0.184	16.586
j1020_4	7	27.000	27.000	0.000	69	0.149	10.356
j1020_5	7	19.000	19.000	0.000	58	0.219	12.883
j1020_6	7	31.000	31.000	0.000	147	0.217	32.082
j1020_8	7	18.000	18.000	0.000	32	0.353	11.439
j1020_9	7	14.000	14.000	0.000	19	0.234	4.681
j1020_10	7	16.000	16.000	0.000	4	0.284	1.297
j1021_1	7	27.000	27.000	0.000	50	0.151	7.651
j1021_2	7	19.000	19.000	0.000	22	0.142	3.211
j1021_3	7	42.000	42.000	0.000	264	0.320	84.686
j1021_4	7	18.000	18.000	0.000	41	0.223	9.290
j1021_5	7	37.000	37.000	0.000	235	0.409	96.091
j1021_6	7	21.000	21.000	0.000	80	0.248	20.023
j1021_7	7	17.000	17.000	0.000	25	0.144	3.678
j1021_8	7	19.000	19.000	0.000	59	0.604	35.706
j1021_9	7	19.000	19.000	0.000	99	2.293	227.112
j1021_10	7	25.000	25.000	0.000	60	0.438	26.363
j1022_1	7	28.000	28.000	0.000	92	1.113	102.463
j1022_2	7	16.000	16.000	0.000	15	0.179	2.812
j1022_3	7	31.000	31.000	0.000	66	0.168	11.220
j1022_4	7	21.000	21.000	0.000	22	0.177	4.065
j1022_5	7	19.000	19.000	0.000	35	0.169	6.108
j1022_6	7	24.000	24.000	0.000	34	0.146	5.106
j1022_7	7	12.000	12.000	0.000	4	0.242	1.123
j1022_8	7	27.000	27.000	0.000	76	0.226	17.362
j1022_9	7	29.000	29.000	0.000	30	0.257	7.879
j1022_10	7	26.000	26.000	0.000	28	0.211	6.055
j1023_1	7	21.000	21.000	0.000	18	0.293	5.437
j1023_2	7	23.000	23.000	0.000	52	0.222	11.717
j1023_3	7	25.000	25.000	0.000	71	0.275	19.741
j1023_4	7	24.000	24.000	0.000	37	0.389	14.553
j1023_5	7	23.000	23.000	0.000	24	0.255	6.306
j1023_6	7	28.000	28.000	0.000	64	0.222	14.357
j1023_8	7	29.000	29.000	0.000	79	0.211	16.792
j1023_9	7	17.000	17.000	0.000	35	0.357	12.656
j1023_10	7	24.000	24.000	0.000	11	0.057	0.747
j1024_1	7	11.000	11.000	0.000	16	0.092	1.654
j1024_2	7	22.000	22.000	0.000	40	0.159	6.501
j1024_3	7	16.000	16.000	0.000	12	0.148	1.940
j1024_4	7	23.000	23.000	0.000	92	0.231	21.396
j1024_5	7	22.000	22.000	0.000	38	0.155	5.957
j1024_6	7	26.000	26.000	0.000	27	0.181	4.971
j1024_7	7	27.000	27.000	0.000	58	0.183	10.674
j1024_8	7	40.000	40.000	0.000	107	0.296	31.831
j1024_9	7	16.000	16.000	0.000	59	0.442	26.262
j1024_10	7	24.000	24.000	0.000	39	0.274	10.835
j1026_1	7	22.000	22.000	0.000	31	0.143	4.586
j1026_2	7	16.000	16.000	0.000	9	0.107	1.122
j1026_3	7	26.000	26.000	0.000	29	0.117	3.569
j1026_4	7	22.000	22.000	0.000	14	0.190	2.825
j1026_5	7	27.000	27.000	0.000	87	0.172	15.095
j1026_6	7	28.000	28.000	0.000	118	0.164	19.526
j1026_7	7	22.000	22.000	0.000	22	0.168	3.862
j1026_8	7	24.000	24.000	0.000	27	0.145	4.024
j1026_9	7	18.000	18.000	0.000	4	0.039	0.248
j1026_10	7	24.000	24.000	0.000	23	0.139	3.311
j1027_1	7	24.000	24.000	0.000	38	0.137	5.309
j1027_2	7	18.000	18.000	0.000	26	0.145	3.919
j1027_3	7	23.000	23.000	0.000	43	0.127	5.590
j1027_4	7	23.000	23.000	0.000	59	0.227	13.511
j1027_5	7	25.000	25.000	0.000	31	0.154	4.870
j1027_6	7	22.000	22.000	0.000	22	0.125	2.834
j1027_7	7	16.000	16.000	0.000	34	0.164	5.655
j1027_8	7	19.000	19.000	0.000	25	0.132	3.391
j1027_9	7	25.000	25.000	0.000	28	0.132	3.796
j1027_10	7	22.000	22.000	0.000	20	0.109	2.259
j1028_1	7	30.000	30.000	0.000	87	0.219	19.109
j1028_2	7	39.000	39.000	0.000	85	0.123	10.624
j1028_3	7	33.000	33.000	0.000	88	0.137	12.208
j1028_4	7	26.000	26.000	0.000	53	0.162	8.747
j1028_5	7	28.000	28.000	0.000	101	0.185	18.917
j1028_6	7	13.000	13.000	0.000	3	0.076	0.327
j1028_7	7	24.000	24.000	0.000	26	0.110	2.956
j1028_8	7	26.000	26.000	0.000	80	0.163	13.198
j1028_9	7	18.000	18.000	0.000	33	0.132	4.504
j1028_10	7	28.000	28.000	0.000	67	0.156	10.594
j1029_1	7	24.000	24.000	0.000	37	0.130	4.989
j1029_2	7	20.000	20.000	0.000	30	0.133	4.086
j1029_3	7	25.000	25.000	0.000	66	0.139	9.359
j1029_4	7	27.000	27.000	0.000	52	0.143	7.613
j1029_5	7	27.000	27.000	0.000	28	0.157	4.565
j1029_6	7	26.000	26.000	0.000	29	0.186	5.570
j1029_7	7	23.000	23.000	0.000	18	0.136	2.599
j1029_8	7	15.000	15.000	0.000	7	0.060	0.506
j1029_9	7	22.000	22.000	0.000	15	0.110	1.739
j1029_10	7	25.000	25.000	0.000	36	0.153	5.635
j1030_1	7	23.000	23.000	0.000	35	0.130	4.635
j1030_2	7	17.000	17.000	0.000	22	0.127	2.886
j1030_3	7	27.000	27.000	0.000	73	0.172	12.694
j1030_4	7	19.000	19.000	0.000	26	0.121	3.238
j1030_5	7	38.000	38.000	0.000	194	0.198	38.441
j1030_6	7	35.000	35.000	0.000	73	0.184	13.510
j1030_7	7	20.000	20.000	0.000	28	0.131	3.754
j1030_8	7	20.000	20.000	0.000	20	0.126	2.601
j1030_9	7	22.000	22.000	0.000	118	0.170	20.104
j1030_10	7	27.000	27.000	0.000	31	0.137	4.401
j1031_1	7	27.000	27.000	0.000	27	0.148	4.127
j1031_2	7	24.000	24.000	0.000	67	0.125	8.503
j1031_3	7	24.000	24.000	0.000	22	0.132	2.982
j1031_4	7	27.000	27.000	0.000	58	0.139	8.142
j1031_5	7	23.000	23.000	0.000	23	0.131	3.176
j1031_6	7	32.000	32.000	0.000	28	0.141	4.102
j1031_7	7	22.000	22.000	0.000	35	0.151	5.361
j1031_8	7	26.000	26.000	0.000	39	0.187	7.374
j1031_9	7	22.000	22.000	0.000	17	0.180	3.190
j1031_10	7	19.000	19.000	0.000	19	0.176	3.501
j1032_1	7	26.000	26.000	0.000	200	0.237	47.555
j1032_2	7	18.000	18.000	0.000	121	0.433	52.530
j1032_3	7	31.000	31.000	0.000	53	0.210	11.301
j1032_4	7	19.000	19.000	0.000	28	0.119	3.438
j1032_5	7	17.000	17.000	0.000	18	0.149	2.845
j1032_6	7	27.000	27.000	0.000	52	0.194	10.251
j1032_7	7	26.000	26.000	0.000	24	0.133	3.328
j1032_8	7	19.000	19.000	0.000	34	0.140	4.908
j1032_9	7	23.000	23.000	0.000	22	0.184	4.202
j1032_10	7	21.000	21.000	0.000	32	0.109	3.597
j1034_1	7	34.000	25.000	0.265	1040	6.907	7200.000
j1034_2	7	18.000	15.000	0.167	564	12.724	7200.000
j1034_3	7	35.000	24.000	0.314	525	13.685	7200.000
j1034_4	7	31.000	22.000	0.290	521	13.784	7200.000
j1034_5	7	32.000	23.000	0.281	697	10.313	7200.000
j1034_6	7	46.000	32.000	0.304	429	16.621	7200.000
j1034_7	7	38.000	26.000	0.316	458	15.664	7200.000
j1034_8	7	27.000	20.000	0.259	311	22.999	7200.000
j1034_9	7	42.000	29.000	0.310	526	13.658	7200.000
j1034_10	7	18.000	15.000	0.167	763	9.419	7200.000
j1035_1	7	45.000	31.000	0.311	666	10.772	7200.000
j1035_2	7	52.000	35.000	0.327	231	30.958	7200.000
j1035_3	7	55.000	35.000	0.364	361	19.871	7200.000
j1035_4	7	35.000	26.000	0.257	775	9.261	7200.000
j1035_5	7	34.000	26.000	0.235	722	9.941	7200.000
j1035_6	7	28.000	21.000	0.250	773	9.294	7200.000
j1035_7	7	31.000	23.000	0.258	356	20.132	7200.000
j1035_8	7	44.000	29.000	0.341	177	40.400	7200.000
j1035_9	7	25.000	20.000	0.200	892	8.060	7200.000
j1035_10	7	31.000	22.000	0.290	242	29.418	7200.000
j1036_1	7	51.000	35.000	0.314	836	8.590	7200.000
j1036_2	7	38.000	27.000	0.289	443	16.207	7200.000
j1036_3	7	24.000	19.000	0.208	583	12.304	7200.000
j1036_4	7	36.000	29.000	0.194	743	9.662	7200.000
j1036_5	7	35.000	23.000	0.343	64	110.099	7200.000
j1036_6	7	34.000	24.000	0.294	303	23.635	7200.000
j1036_7	7	39.000	28.000	0.282	662	10.856	7200.000
j1036_8	7	36.000	25.000	0.306	546	13.161	7200.000
j1036_10	7	53.000	36.000	0.321	659	10.907	7200.000
j1037_1	7	36.000	27.000	0.250	800	8.988	7200.000
j1037_2	7	16.000	14.000	0.125	989	7.271	7200.000
j1037_3	7	27.000	22.000	0.185	1017	7.070	7200.000
j1037_4	7	39.000	26.000	0.333	203	35.245	7200.000
j1037_5	7	49.000	32.000	0.347	465	15.448	7200.000
j1037_6	7	34.000	25.000	0.265	409	17.544	7200.000
j1037_7	7	27.000	22.000	0.185	257	27.867	7200.000
j1037_8	7	42.000	29.000	0.310	441	16.230	7200.000
j1037_9	7	31.000	20.000	0.355	377	18.940	7200.000
j1037_10	7	48.000	32.000	0.333	95	74.838	7200.000
j1038_1	7	43.000	30.000	0.302	922	7.800	7200.000
j1038_2	7	33.000	23.000	0.303	406	17.673	7200.000
j1038_3	7	31.000	24.000	0.226	590	12.176	7200.000
j1038_4	7	33.000	26.000	0.212	460	15.618	7200.000
j1038_5	7	26.000	21.000	0.192	637	11.279	7200.000
j1038_6	7	29.000	22.000	0.241	701	10.231	7200.000
j1038_7	7	36.000	27.000	0.250	749	9.589	7200.000
j1038_8	7	38.000	29.000	0.237	893	8.051	7200.000
j1038_9	7	42.000	29.000	0.310	761	9.434	7200.000
j1038_10	7	23.000	19.000	0.174	939	7.648	7200.000
j1039_1	7	26.000	19.000	0.269	312	22.986	7200.000
j1039_2	7	28.000	20.000	0.286	469	15.311	7200.000
j1039_3	7	41.000	29.000	0.293	775	9.261	7200.000
j1039_4	7	24.000	17.000	0.292	493	14.555	7200.000
j1039_5	7	47.000	32.000	0.319	295	24.291	7200.000
j1039_6	7	31.000	23.000	0.258	313	22.900	7200.000
j1039_7	7	21.000	19.000	0.095	885	8.121	7200.000
j1039_8	7	34.000	24.000	0.294	555	12.932	7200.000
j1039_9	7	39.000	28.000	0.282	433	16.538	7200.000
j1039_10	7	49.000	33.000	0.327	774	9.289	7200.000
j1040_1	7	27.000	20.000	0.259	287	24.929	7200.000
j1040_2	7	50.000	34.000	0.320	595	12.014	7200.000
j1040_3	7	38.000	25.000	0.342	517	13.896	7200.000
j1040_5	7	32.000	27.000	0.156	920	7.815	7200.000
j1040_6	7	27.000	22.000	0.185	270	26.445	7200.000
j1040_7	7	43.000	29.000	0.326	695	10.340	7200.000
j1040_8	7	45.000	32.000	0.289	560	12.814	7200.000
j1040_9	7	29.000	21.000	0.276	517	13.889	7200.000
j1040_10	7	23.000	17.000	0.261	474	15.131	7200.000
j1042_1	7	27.000	22.000	0.185	667	10.771	7200.000
j1042_2	7	21.000	21.000	0.000	344	3.288	1131.320
j1042_3	7	39.000	34.000	0.128	722	9.949	7200.000
j1042_4	7	20.000	20.000	0.000	447	12.458	5568.699
j1042_5	7	32.000	32.000	0.000	88	0.487	42.902
j1042_6	7	17.000	16.000	0.059	557	12.864	7200.000
j1042_7	7	41.000	34.000	0.171	581	12.353	7200.000
j1042_8	7	28.000	28.000	0.000	248	4.198	1041.062
j1042_9	7	18.000	18.000	0.000	16	0.189	3.105
j1042_10	7	15.000	15.000	0.000	73	5.554	405.535
j1043_1	7	29.000	26.000	0.103	810	8.868	7200.000
j1043_2	7	23.000	23.000	0.000	88	0.267	23.628
j1043_3	7	27.000	22.000	0.185	718	10.005	7200.000
j1043_4	7	22.000	22.000	0.000	83	1.698	141.104
j1043_5	7	30.000	22.000	0.267	348	20.535	7200.000
j1043_6	7	25.000	23.000	0.080	646	11.098	7200.000
j1043_7	7	18.000	17.000	0.056	684	10.503	7200.000
j1043_8	7	33.000	33.000	0.000	208	0.348	72.635
j1043_9	7	18.000	18.000	0.000	13	0.154	2.166
j1043_10	7	26.000	20.000	0.231	357	19.964	7200.000
j1044_1	7	28.000	28.000	0.000	694	4.185	2904.183
j1044_2	7	25.000	25.000	0.000	318	10.727	3411.355
j1044_3	7	32.000	28.000	0.125	477	15.048	7200.000
j1044_4	7	39.000	30.000	0.231	472	15.221	7200.000
j1044_5	7	38.000	31.000	0.184	411	17.372	7200.000
j1044_7	7	23.000	23.000	0.000	255	2.149	548.206
j1044_8	7	25.000	22.000	0.120	567	12.656	7200.000
j1044_9	7	26.000	26.000	0.000	296	3.458	1023.529
j1044_10	7	20.000	20.000	0.000	25	0.186	4.746
j1045_1	7	34.000	30.000	0.118	565	12.705	7200.000
j1045_2	7	20.000	20.000	0.000	91	0.637	58.065
j1045_3	7	20.000	20.000	0.000	19	0.256	5.037
j1045_4	7	16.000	16.000	0.000	24	0.280	6.789
j1045_5	7	21.000	21.000	0.000	507	5.066	2568.800
j1045_6	7	19.000	19.000	0.000	170	2.609	443.744
j1045_7	7	34.000	34.000	0.000	101	0.400	40.592
j1045_8	7	27.000	24.000	0.111	633	11.302	7200.000
j1045_9	7	24.000	24.000	0.000	29	0.191	5.613
j1045_10	7	32.000	24.000	0.250	411	17.374	7200.000
j1046_1	7	35.000	29.000	0.171	552	12.998	7200.000
j1046_2	7	17.000	17.000	0.000	135	1.597	215.683
j1046_3	7	20.000	20.000	0.000	668	9.068	6057.301
j1046_4	7	25.000	25.000	0.000	301	12.624	3799.887
j1046_5	7	19.000	19.000	0.000	435	3.367	1464.599
j1046_6	7	28.000	28.000	0.000	210	8.415	1767.288
j1046_7	7	32.000	32.000	0.000	260	7.863	2044.650
j1046_8	7	26.000	21.000	0.192	429	16.630	7200.000
j1046_9	7	23.000	23.000	0.000	67	0.574	38.544
j1046_10	7	26.000	26.000	0.000	119	0.987	117.529
j1047_1	7	31.000	25.000	0.194	1071	6.713	7200.000
j1047_2	7	23.000	23.000	0.000	311	7.179	2232.676
j1047_3	7	27.000	27.000	0.000	392	4.808	1884.948
j1047_4	7	36.000	32.000	0.111	1030	6.980	7200.000
j1047_5	7	21.000	21.000	0.000	342	6.545	2238.373
j1047_6	7	29.000	29.000	0.000	473	2.369	1120.762
j1047_7	7	25.000	21.000	0.160	424	16.908	7200.000
j1047_8	7	30.000	24.000	0.200	463	15.485	7200.000
j1047_9	7	20.000	20.000	0.000	192	2.475	475.375
j1047_10	7	44.000	32.000	0.273	787	9.126	7200.000
j1048_1	7	25.000	25.000	0.000	686	9.072	6223.223
j1048_2	7	25.000	22.000	0.120	1016	7.061	7200.000
j1048_3	7	21.000	21.000	0.000	18	0.186	3.447
j1048_4	7	15.000	15.000	0.000	458	3.335	1527.614
j1048_5	7	22.000	22.000	0.000	510	5.078	2589.964
j1048_6	7	21.000	21.000	0.000	376	4.349	1635.329
j1048_7	7	21.000	21.000	0.000	251	5.800	1455.985
j1048_8	7	38.000	38.000	0.000	189	0.755	142.859
j1048_9	7	24.000	24.000	0.000	317	3.939	1248.637
j1048_10	7	26.000	26.000	0.000	690	6.748	4656.126
j1050_1	7	20.000	20.000	0.000	19	0.168	3.272
j1050_2	7	31.000	31.000	0.000	105	0.252	26.587
j1050_3	7	25.000	25.000	0.000	88	0.224	19.805
j1050_4	7	27.000	27.000	0.000	28	0.209	5.932
j1050_5	7	15.000	15.000	0.000	82	0.696	57.165
j1050_6	7	18.000	18.000	0.000	121	0.443	53.763
j1050_7	7	41.000	41.000	0.000	268	0.403	108.025
j1050_8	7	17.000	17.000	0.000	10	0.138	1.540
j1050_9	7	33.000	33.000	0.000	76	0.255	19.560
j1050_10	7	20.000	20.000	0.000	223	2.968	661.998
j1051_1	7	37.000	37.000	0.000	909	5.652	5137.728
j1051_2	7	22.000	22.000	0.000	19	0.117	2.328
j1051_3	7	23.000	23.000	0.000	444	3.262	1448.433
j1051_4	7	27.000	27.000	0.000	77	0.283	21.889
j1051_5	7	47.000	47.000	0.000	275	0.448	123.310
j1051_6	7	13.000	13.000	0.000	90	0.509	45.866
j1051_7	7	33.000	33.000	0.000	169	0.233	39.450
j1051_8	7	22.000	22.000	0.000	19	0.112	2.221
j1051_9	7	30.000	30.000	0.000	80	0.227	18.260
j1051_10	7	19.000	19.000	0.000	13	0.129	1.764
j1052_1	7	17.000	17.000	0.000	231	3.452	797.396
j1052_2	7	28.000	28.000	0.000	242	0.472	114.488
j1052_3	7	13.000	13.000	0.000	133	0.559	74.439
j1052_4	7	24.000	24.000	0.000	63	0.260	16.496
j1052_5	7	30.000	30.000	0.000	78	0.202	15.876
j1052_6	7	21.000	21.000	0.000	165	0.767	126.601
j1052_7	7	25.000	25.000	0.000	144	0.999	143.980
j1052_8	7	26.000	26.000	0.000	107	2.529	270.645
j1052_9	7	28.000	28.000	0.000	405	2.789	1129.694
j1052_10	7	15.000	15.000	0.000	28	0.176	5.045
j1053_1	7	26.000	26.000	0.000	25	0.174	4.443
j1053_2	7	26.000	26.000	0.000	121	0.587	71.140
j1053_3	7	35.000	35.000	0.000	329	0.802	264.054
j1053_4	7	14.000	14.000	0.000	10	0.150	1.586
j1053_5	7	29.000	29.000	0.000	152	0.312	47.622
j1053_6	7	29.000	29.000	0.000	266	0.676	179.862
j1053_7	7	19.000	18.000	0.053	807	8.887	7200.000
j1053_8	7	27.000	27.000	0.000	143	1.094	156.587
j1053_9	7	13.000	13.000	0.000	26	0.307	8.094
j1053_10	7	37.000	37.000	0.000	76	0.158	12.097
j1054_1	7	24.000	24.000	0.000	214	2.069	442.933
j1054_2	7	32.000	32.000	0.000	87	0.275	23.973
j1054_3	7	33.000	33.000	0.000	93	0.151	14.090
j1054_4	7	24.000	24.000	0.000	28	0.138	3.958
j1054_5	7	22.000	22.000	0.000	73	0.391	28.633
j1054_6	7	20.000	20.000	0.000	30	0.191	5.827
j1054_7	7	29.000	29.000	0.000	51	0.202	10.445
j1054_8	7	14.000	14.000	0.000	95	0.742	70.568
j1054_9	7	27.000	26.000	0.037	924	7.760	7200.000
j1054_10	7	29.000	29.000	0.000	35	0.224	7.929
j1055_1	7	29.000	29.000	0.000	43	0.158	6.878
j1055_2	7	19.000	19.000	0.000	32	0.170	5.554
j1055_3	7	20.000	20.000	0.000	36	0.136	4.969
j1055_4	7	38.000	38.000	0.000	96	0.213	20.506
j1055_5	7	21.000	21.000	0.000	19	0.131	2.575
j1055_6	7	29.000	29.000	0.000	29	0.246	7.238
j1055_7	7	19.000	19.000	0.000	96	0.271	26.085
j1055_8	7	26.000	26.000	0.000	281	4.976	1398.436
j1055_9	7	19.000	19.000	0.000	13	0.226	3.021
j1055_10	7	27.000	27.000	0.000	89	0.176	15.724
j1056_1	7	22.000	22.000	0.000	109	0.675	73.708
j1056_2	7	20.000	20.000	0.000	15	0.128	2.010
j1056_3	7	37.000	37.000	0.000	222	0.343	76.162
j1056_4	7	16.000	16.000	0.000	8	0.115	1.005
