instance	Gamma	objval	objbound	gap	runtime
j1011_6	5	23.000	23.000	0.000	0.451
j1011_7	5	17.000	17.000	0.000	0.466
j1011_8	5	23.000	23.000	0.000	0.789
j1011_9	5	24.000	24.000	0.000	0.255
j1011_10	5	33.000	33.000	0.000	0.337
j1012_1	5	25.000	25.000	0.000	0.269
j1012_2	5	24.000	24.000	0.000	0.503
j1012_3	5	25.000	25.000	0.000	0.967
j1012_4	5	27.000	27.000	0.000	0.279
j1012_5	5	21.000	21.000	0.000	0.553
j1012_6	5	35.000	35.000	0.000	0.429
j1012_7	5	19.000	19.000	0.000	0.283
j1012_8	5	30.000	30.000	0.000	0.167
j1012_9	5	33.000	33.000	0.000	0.186
j1012_10	5	14.000	14.000	0.000	0.218
j1013_1	5	25.000	25.000	0.000	0.228
j1013_2	5	28.000	28.000	0.000	0.299
j1013_3	5	27.000	27.000	0.000	0.348
j1013_4	5	31.000	31.000	0.000	0.261
j1013_5	5	16.000	16.000	0.000	0.407
j1013_6	5	28.000	28.000	0.000	0.491
j1013_7	5	19.000	19.000	0.000	0.144
j1013_8	5	15.000	15.000	0.000	0.240
j1013_9	5	23.000	23.000	0.000	0.340
j1013_10	5	20.000	20.000	0.000	0.382
j1014_1	5	21.000	21.000	0.000	0.193
j1014_2	5	22.000	22.000	0.000	0.292
j1014_3	5	30.000	30.000	0.000	0.458
j1014_4	5	27.000	27.000	0.000	0.314
j1014_5	5	30.000	30.000	0.000	0.387
j1014_6	5	23.000	23.000	0.000	1.183
j1014_7	5	24.000	24.000	0.000	0.419
j1014_8	5	30.000	30.000	0.000	0.593
j1014_9	5	32.000	32.000	0.000	0.326
j1014_10	5	14.000	14.000	0.000	0.273
j1015_1	5	20.000	20.000	0.000	0.406
j1015_2	5	39.000	39.000	0.000	0.341
j1015_3	5	23.000	23.000	0.000	0.283
j1015_4	5	16.000	16.000	0.000	0.209
j1015_5	5	10.000	10.000	0.000	0.388
j1015_6	5	30.000	30.000	0.000	0.990
j1015_7	5	13.000	13.000	0.000	0.194
j1015_8	5	16.000	16.000	0.000	0.304
j1015_9	5	21.000	21.000	0.000	0.853
j1015_10	5	27.000	27.000	0.000	0.351
j1016_1	5	21.000	21.000	0.000	0.195
j1016_2	5	27.000	27.000	0.000	0.143
j1016_3	5	18.000	18.000	0.000	0.334
j1016_4	5	33.000	33.000	0.000	0.299
j1016_5	5	40.000	40.000	0.000	0.265
j1016_6	5	33.000	33.000	0.000	1.597
j1016_7	5	19.000	19.000	0.000	0.170
j1016_8	5	13.000	13.000	0.000	0.677
j1016_9	5	25.000	25.000	0.000	0.545
j1016_10	5	42.000	42.000	0.000	0.305
j1018_1	5	21.000	21.000	0.000	0.596
j1018_2	5	24.000	24.000	0.000	0.495
j1018_3	5	25.000	25.000	0.000	0.213
j1018_4	5	28.000	28.000	0.000	0.244
j1018_5	5	20.000	20.000	0.000	0.359
j1018_6	5	24.000	24.000	0.000	0.304
j1018_7	5	19.000	19.000	0.000	0.211
j1018_8	5	25.000	25.000	0.000	0.137
j1018_9	5	21.000	21.000	0.000	0.163
j1018_10	5	23.000	23.000	0.000	0.234
j1019_1	5	21.000	21.000	0.000	0.289
j1019_2	5	24.000	24.000	0.000	0.144
j1019_3	5	26.000	26.000	0.000	0.320
j1019_4	5	24.000	24.000	0.000	0.344
j1019_5	5	20.000	20.000	0.000	0.199
j1019_6	5	26.000	26.000	0.000	0.220
j1019_7	5	22.000	22.000	0.000	0.191
j1019_8	5	22.000	22.000	0.000	0.279
j1019_9	5	18.000	18.000	0.000	0.353
j1019_10	5	16.000	16.000	0.000	0.263
j1020_1	5	18.000	18.000	0.000	0.238
j1020_2	5	28.000	28.000	0.000	0.259
j1020_3	5	34.000	34.000	0.000	0.147
j1020_4	5	27.000	27.000	0.000	0.207
j1020_5	5	19.000	19.000	0.000	0.249
j1020_6	5	31.000	31.000	0.000	0.239
j1020_8	5	18.000	18.000	0.000	0.309
j1020_9	5	14.000	14.000	0.000	0.215
j1020_10	5	16.000	16.000	0.000	0.233
j1021_1	5	27.000	27.000	0.000	0.163
j1021_2	5	19.000	19.000	0.000	0.114
j1021_3	5	42.000	42.000	0.000	0.332
j1021_4	5	18.000	18.000	0.000	0.387
j1021_5	5	37.000	37.000	0.000	0.255
j1021_6	5	21.000	21.000	0.000	0.221
j1021_7	5	17.000	17.000	0.000	0.176
j1021_8	5	19.000	19.000	0.000	0.492
j1021_9	5	19.000	19.000	0.000	0.833
j1021_10	5	25.000	25.000	0.000	0.509
j1022_1	5	28.000	28.000	0.000	0.450
j1022_2	5	16.000	16.000	0.000	0.456
j1022_3	5	31.000	31.000	0.000	0.231
j1022_4	5	21.000	21.000	0.000	0.194
j1022_5	5	19.000	19.000	0.000	0.150
j1022_6	5	24.000	24.000	0.000	0.212
j1022_7	5	12.000	12.000	0.000	0.212
j1022_8	5	27.000	27.000	0.000	0.237
j1022_9	5	29.000	29.000	0.000	0.197
j1022_10	5	26.000	26.000	0.000	0.255
j1023_1	5	21.000	21.000	0.000	0.229
j1023_2	5	23.000	23.000	0.000	0.148
j1023_3	5	25.000	25.000	0.000	0.228
j1023_4	5	24.000	24.000	0.000	0.259
j1023_5	5	23.000	23.000	0.000	0.221
j1023_6	5	28.000	28.000	0.000	0.326
j1023_8	5	29.000	29.000	0.000	0.285
j1023_9	5	17.000	17.000	0.000	0.203
j1023_10	5	24.000	24.000	0.000	0.104
j1024_1	5	11.000	11.000	0.000	0.206
j1024_2	5	22.000	22.000	0.000	0.147
j1024_3	5	16.000	16.000	0.000	0.147
j1024_4	5	23.000	23.000	0.000	0.296
j1024_5	5	22.000	22.000	0.000	0.208
j1024_6	5	26.000	26.000	0.000	0.308
j1024_7	5	27.000	27.000	0.000	0.185
j1024_8	5	40.000	40.000	0.000	0.269
j1024_9	5	16.000	16.000	0.000	0.190
j1024_10	5	24.000	24.000	0.000	0.185
j1026_1	5	22.000	22.000	0.000	0.224
j1026_2	5	16.000	16.000	0.000	0.166
j1026_3	5	26.000	26.000	0.000	0.140
j1026_4	5	22.000	22.000	0.000	0.167
j1026_5	5	27.000	27.000	0.000	0.172
j1026_6	5	28.000	28.000	0.000	0.216
j1026_7	5	22.000	22.000	0.000	0.171
j1026_8	5	24.000	24.000	0.000	0.219
j1026_9	5	18.000	18.000	0.000	0.171
j1026_10	5	24.000	24.000	0.000	0.221
j1027_1	5	24.000	24.000	0.000	0.149
j1027_2	5	18.000	18.000	0.000	0.194
j1027_3	5	23.000	23.000	0.000	0.172
j1027_4	5	23.000	23.000	0.000	0.301
j1027_5	5	25.000	25.000	0.000	0.243
j1027_6	5	22.000	22.000	0.000	0.132
j1027_7	5	16.000	16.000	0.000	0.154
j1027_8	5	19.000	19.000	0.000	0.196
j1027_9	5	25.000	25.000	0.000	0.173
j1027_10	5	22.000	22.000	0.000	0.202
j1028_1	5	30.000	30.000	0.000	0.187
j1028_2	5	39.000	39.000	0.000	0.318
j1028_3	5	33.000	33.000	0.000	0.328
j1028_4	5	26.000	26.000	0.000	0.152
j1028_5	5	28.000	28.000	0.000	0.218
j1028_6	5	13.000	13.000	0.000	0.178
j1028_7	5	24.000	24.000	0.000	0.186
j1028_8	5	26.000	26.000	0.000	0.222
j1028_9	5	18.000	18.000	0.000	0.181
j1028_10	5	28.000	28.000	0.000	0.220
j1029_1	5	24.000	24.000	0.000	0.172
j1029_2	5	20.000	20.000	0.000	0.219
j1029_3	5	25.000	25.000	0.000	0.202
j1029_4	5	27.000	27.000	0.000	0.184
j1029_5	5	27.000	27.000	0.000	0.223
j1029_6	5	26.000	26.000	0.000	0.150
j1029_7	5	23.000	23.000	0.000	0.140
j1029_8	5	15.000	15.000	0.000	0.157
j1029_9	5	22.000	22.000	0.000	0.138
j1029_10	5	25.000	25.000	0.000	0.241
j1030_1	5	23.000	23.000	0.000	0.182
j1030_2	5	17.000	17.000	0.000	0.244
j1030_3	5	27.000	27.000	0.000	0.196
j1030_4	5	19.000	19.000	0.000	0.227
j1030_5	5	38.000	38.000	0.000	0.199
j1030_6	5	35.000	35.000	0.000	0.213
j1030_7	5	20.000	20.000	0.000	0.150
j1030_8	5	20.000	20.000	0.000	0.101
j1030_9	5	22.000	22.000	0.000	0.229
j1030_10	5	27.000	27.000	0.000	0.217
j1031_1	5	27.000	27.000	0.000	0.182
j1031_2	5	24.000	24.000	0.000	0.185
j1031_3	5	24.000	24.000	0.000	0.152
j1031_4	5	27.000	27.000	0.000	0.219
j1031_5	5	23.000	23.000	0.000	0.087
j1031_6	5	32.000	32.000	0.000	0.234
j1031_7	5	22.000	22.000	0.000	0.106
j1031_8	5	26.000	26.000	0.000	0.181
j1031_9	5	22.000	22.000	0.000	0.156
j1031_10	5	19.000	19.000	0.000	0.146
j1032_1	5	26.000	26.000	0.000	0.180
j1032_2	5	18.000	18.000	0.000	0.298
j1032_3	5	31.000	31.000	0.000	0.233
j1032_4	5	19.000	19.000	0.000	0.246
j1032_5	5	17.000	17.000	0.000	0.205
j1032_6	5	27.000	27.000	0.000	0.201
j1032_7	5	26.000	26.000	0.000	0.210
j1032_8	5	19.000	19.000	0.000	0.275
j1032_9	5	23.000	23.000	0.000	0.179
j1032_10	5	21.000	21.000	0.000	0.179
j1034_1	5	35.000	35.000	0.000	9.404
j1034_2	5	18.000	18.000	0.000	5.461
j1034_3	5	34.000	34.000	0.000	17.209
j1034_4	5	30.000	30.000	0.000	68.869
j1034_5	5	32.000	32.000	0.000	11.251
j1034_6	5	46.000	46.000	0.000	35.980
j1034_7	5	38.000	38.000	0.000	27.277
j1034_8	5	27.000	27.000	0.000	18.369
j1034_9	5	39.000	39.000	0.000	18.917
j1034_10	5	19.000	19.000	0.000	15.882
j1035_1	5	44.000	44.000	0.000	38.044
j1035_2	5	51.000	51.000	0.000	53.394
j1035_3	5	53.000	53.000	0.000	225.714
j1035_4	5	35.000	35.000	0.000	22.269
j1035_5	5	34.000	34.000	0.000	11.606
j1035_6	5	28.000	28.000	0.000	10.512
j1035_7	5	32.000	32.000	0.000	17.153
j1035_8	5	43.000	43.000	0.000	25.125
j1035_9	5	25.000	25.000	0.000	3.841
j1035_10	5	30.000	30.000	0.000	9.901
j1036_1	5	50.000	50.000	0.000	4.219
j1036_2	5	36.000	36.000	0.000	13.058
j1036_3	5	24.000	24.000	0.000	17.069
j1036_4	5	36.000	36.000	0.000	7.183
j1036_5	5	34.000	29.000	0.147	1200.010
j1036_6	5	34.000	34.000	0.000	14.756
j1036_7	5	39.000	39.000	0.000	12.773
j1036_8	5	35.000	35.000	0.000	12.980
j1036_10	5	51.000	51.000	0.000	43.357
j1037_1	5	36.000	36.000	0.000	12.003
j1037_2	5	16.000	16.000	0.000	5.460
j1037_3	5	29.000	29.000	0.000	8.019
j1037_4	5	39.000	39.000	0.000	76.919
j1037_5	5	48.000	48.000	0.000	69.542
j1037_6	5	34.000	34.000	0.000	22.515
j1037_7	5	32.000	32.000	0.000	26.683
j1037_8	5	41.000	41.000	0.000	17.120
j1037_9	5	29.000	29.000	0.000	28.229
j1037_10	5	46.000	46.000	0.000	392.001
j1038_1	5	43.000	43.000	0.000	2.284
j1038_2	5	32.000	32.000	0.000	60.932
j1038_3	5	31.000	31.000	0.000	15.376
j1038_4	5	32.000	32.000	0.000	10.431
j1038_5	5	26.000	26.000	0.000	2.623
j1038_6	5	29.000	29.000	0.000	13.772
j1038_7	5	35.000	35.000	0.000	4.210
j1038_8	5	39.000	39.000	0.000	6.644
j1038_9	5	40.000	40.000	0.000	11.432
j1038_10	5	23.000	23.000	0.000	5.584
j1039_1	5	25.000	25.000	0.000	48.591
j1039_2	5	28.000	28.000	0.000	26.870
j1039_3	5	41.000	41.000	0.000	11.533
j1039_4	5	24.000	24.000	0.000	42.710
j1039_5	5	46.000	46.000	0.000	23.233
j1039_6	5	33.000	33.000	0.000	29.056
j1039_7	5	21.000	21.000	0.000	2.358
j1039_8	5	35.000	35.000	0.000	16.689
j1039_9	5	39.000	39.000	0.000	20.658
j1039_10	5	49.000	49.000	0.000	12.421
j1040_1	5	27.000	27.000	0.000	264.752
j1040_2	5	50.000	50.000	0.000	105.763
j1040_3	5	39.000	39.000	0.000	39.306
j1040_5	5	32.000	32.000	0.000	9.362
j1040_6	5	27.000	27.000	0.000	8.553
j1040_7	5	40.000	40.000	0.000	22.537
j1040_8	5	44.000	44.000	0.000	34.819
j1040_9	5	28.000	28.000	0.000	13.486
j1040_10	5	23.000	23.000	0.000	21.959
j1042_1	5	27.000	27.000	0.000	2.043
j1042_2	5	21.000	21.000	0.000	1.352
j1042_3	5	40.000	40.000	0.000	1.298
j1042_4	5	20.000	20.000	0.000	1.591
j1042_5	5	32.000	32.000	0.000	0.424
j1042_6	5	17.000	17.000	0.000	1.227
j1042_7	5	41.000	41.000	0.000	2.095
j1042_8	5	28.000	28.000	0.000	1.452
j1042_9	5	18.000	18.000	0.000	0.273
j1042_10	5	15.000	15.000	0.000	2.563
j1043_1	5	29.000	29.000	0.000	1.581
j1043_2	5	23.000	23.000	0.000	0.440
j1043_3	5	27.000	27.000	0.000	4.782
j1043_4	5	22.000	22.000	0.000	0.863
j1043_5	5	30.000	30.000	0.000	6.542
j1043_6	5	25.000	25.000	0.000	0.943
j1043_7	5	18.000	18.000	0.000	2.082
j1043_8	5	33.000	33.000	0.000	0.377
j1043_9	5	18.000	18.000	0.000	0.431
j1043_10	5	26.000	26.000	0.000	5.730
j1044_1	5	28.000	28.000	0.000	0.492
j1044_2	5	25.000	25.000	0.000	0.902
j1044_3	5	32.000	32.000	0.000	2.335
j1044_4	5	39.000	39.000	0.000	1.595
j1044_5	5	38.000	38.000	0.000	2.464
j1044_7	5	23.000	23.000	0.000	0.945
j1044_8	5	25.000	25.000	0.000	1.888
j1044_9	5	26.000	26.000	0.000	1.083
j1044_10	5	20.000	20.000	0.000	0.248
j1045_1	5	34.000	34.000	0.000	2.035
j1045_2	5	20.000	20.000	0.000	0.559
j1045_3	5	20.000	20.000	0.000	0.262
j1045_4	5	16.000	16.000	0.000	0.314
j1045_5	5	21.000	21.000	0.000	1.146
j1045_6	5	19.000	19.000	0.000	1.180
j1045_7	5	34.000	34.000	0.000	0.632
j1045_8	5	28.000	28.000	0.000	1.497
j1045_9	5	24.000	24.000	0.000	0.420
j1045_10	5	32.000	32.000	0.000	3.711
j1046_1	5	35.000	35.000	0.000	4.181
j1046_2	5	17.000	17.000	0.000	1.131
j1046_3	5	20.000	20.000	0.000	0.806
j1046_4	5	25.000	25.000	0.000	1.890
j1046_5	5	19.000	19.000	0.000	1.003
j1046_6	5	28.000	28.000	0.000	1.265
j1046_7	5	32.000	32.000	0.000	6.023
j1046_8	5	26.000	26.000	0.000	1.932
j1046_9	5	23.000	23.000	0.000	0.503
j1046_10	5	26.000	26.000	0.000	0.320
j1047_1	5	31.000	31.000	0.000	3.620
j1047_2	5	23.000	23.000	0.000	0.742
j1047_3	5	27.000	27.000	0.000	1.178
j1047_4	5	36.000	36.000	0.000	1.724
j1047_5	5	21.000	21.000	0.000	0.483
j1047_6	5	29.000	29.000	0.000	1.886
j1047_7	5	25.000	25.000	0.000	3.040
j1047_8	5	30.000	30.000	0.000	2.675
j1047_9	5	20.000	20.000	0.000	0.663
j1047_10	5	44.000	44.000	0.000	2.846
j1048_1	5	25.000	25.000	0.000	1.610
j1048_2	5	25.000	25.000	0.000	2.426
j1048_3	5	21.000	21.000	0.000	0.298
j1048_4	5	15.000	15.000	0.000	0.798
j1048_5	5	22.000	22.000	0.000	0.873
j1048_6	5	21.000	21.000	0.000	1.047
j1048_7	5	21.000	21.000	0.000	1.427
j1048_8	5	38.000	38.000	0.000	1.103
j1048_9	5	24.000	24.000	0.000	0.777
j1048_10	5	26.000	26.000	0.000	2.219
j1050_1	5	20.000	20.000	0.000	0.190
j1050_2	5	31.000	31.000	0.000	0.283
j1050_3	5	25.000	25.000	0.000	0.293
j1050_4	5	27.000	27.000	0.000	0.406
j1050_5	5	15.000	15.000	0.000	0.339
j1050_6	5	18.000	18.000	0.000	0.476
j1050_7	5	41.000	41.000	0.000	0.320
j1050_8	5	17.000	17.000	0.000	0.246
j1050_9	5	33.000	33.000	0.000	0.552
j1050_10	5	20.000	20.000	0.000	0.742
j1051_1	5	37.000	37.000	0.000	0.460
j1051_2	5	22.000	22.000	0.000	0.232
j1051_3	5	23.000	23.000	0.000	0.961
j1051_4	5	27.000	27.000	0.000	0.326
j1051_5	5	47.000	47.000	0.000	0.456
j1051_6	5	13.000	13.000	0.000	0.310
j1051_7	5	33.000	33.000	0.000	0.202
j1051_8	5	22.000	22.000	0.000	0.300
j1051_9	5	30.000	30.000	0.000	0.491
j1051_10	5	19.000	19.000	0.000	0.146
j1052_1	5	17.000	17.000	0.000	0.574
j1052_2	5	28.000	28.000	0.000	0.288
j1052_3	5	13.000	13.000	0.000	0.517
j1052_4	5	24.000	24.000	0.000	0.277
j1052_5	5	30.000	30.000	0.000	0.365
j1052_6	5	21.000	21.000	0.000	0.571
j1052_7	5	25.000	25.000	0.000	0.892
j1052_8	5	26.000	26.000	0.000	0.425
j1052_9	5	28.000	28.000	0.000	1.064
j1052_10	5	15.000	15.000	0.000	0.275
j1053_1	5	26.000	26.000	0.000	0.318
j1053_2	5	26.000	26.000	0.000	0.383
j1053_3	5	35.000	35.000	0.000	0.671
j1053_4	5	14.000	14.000	0.000	0.261
j1053_5	5	29.000	29.000	0.000	0.255
j1053_6	5	29.000	29.000	0.000	0.611
j1053_7	5	19.000	19.000	0.000	1.510
j1053_8	5	27.000	27.000	0.000	1.039
j1053_9	5	13.000	13.000	0.000	0.318
j1053_10	5	37.000	37.000	0.000	0.200
j1054_1	5	24.000	24.000	0.000	0.996
j1054_2	5	32.000	32.000	0.000	0.281
j1054_3	5	33.000	33.000	0.000	0.238
j1054_4	5	24.000	24.000	0.000	0.196
j1054_5	5	22.000	22.000	0.000	0.318
j1054_6	5	20.000	20.000	0.000	0.295
j1054_7	5	29.000	29.000	0.000	0.212
j1054_8	5	14.000	14.000	0.000	0.386
j1054_9	5	27.000	27.000	0.000	1.154
j1054_10	5	29.000	29.000	0.000	0.312
j1055_1	5	29.000	29.000	0.000	0.208
j1055_2	5	19.000	19.000	0.000	0.257
j1055_3	5	20.000	20.000	0.000	0.204
j1055_4	5	38.000	38.000	0.000	0.319
j1055_5	5	21.000	21.000	0.000	0.229
j1055_6	5	29.000	29.000	0.000	1.004
j1055_7	5	19.000	19.000	0.000	0.570
j1055_8	5	26.000	26.000	0.000	1.376
j1055_9	5	19.000	19.000	0.000	0.939
j1055_10	5	27.000	27.000	0.000	0.293
j1056_1	5	22.000	22.000	0.000	0.456
j1056_2	5	20.000	20.000	0.000	0.209
j1056_3	5	37.000	37.000	0.000	0.315
j1056_4	5	16.000	16.000	0.000	0.310
j1056_5	5	22.000	22.000	0.000	0.646
j1056_6	5	21.000	21.000	0.000	0.387
j1056_7	5	29.000	29.000	0.000	0.323
j1056_8	5	23.000	23.000	0.000	0.641
j1056_9	5	23.000	23.000	0.000	0.880
j1056_10	5	22.000	22.000	0.000	0.461
j1058_1	5	30.000	30.000	0.000	0.225
j1058_2	5	23.000	23.000	0.000	0.214
j1058_3	5	26.000	26.000	0.000	0.240
j1058_4	5	26.000	26.000	0.000	0.241
j1058_5	5	24.000	24.000	0.000	0.256
j1058_6	5	13.000	13.000	0.000	0.228
j1058_7	5	21.000	21.000	0.000	0.215
j1058_8	5	25.000	25.000	0.000	0.096
j1058_9	5	14.000	14.000	0.000	0.219
j1058_10	5	21.000	21.000	0.000	0.188
j1059_1	5	20.000	20.000	0.000	0.272
j1059_2	5	23.000	23.000	0.000	0.241
j1059_3	5	26.000	26.000	0.000	0.202
j1059_4	5	22.000	22.000	0.000	0.184
j1059_5	5	20.000	20.000	0.000	0.171
j1059_6	5	18.000	18.000	0.000	0.238
j1059_7	5	17.000	17.000	0.000	0.230
j1059_8	5	19.000	19.000	0.000	0.210
j1059_9	5	23.000	23.000	0.000	0.206
j1059_10	5	26.000	26.000	0.000	0.309
j1060_1	5	20.000	20.000	0.000	0.202
j1060_2	5	30.000	30.000	0.000	0.148
j1060_3	5	14.000	14.000	0.000	0.201
j1060_4	5	20.000	20.000	0.000	0.211
j1060_5	5	28.000	28.000	0.000	0.169
j1060_6	5	15.000	15.000	0.000	0.176
j1060_7	5	24.000	24.000	0.000	0.221
j1060_8	5	21.000	21.000	0.000	0.216
j1060_9	5	24.000	24.000	0.000	0.177
j1060_10	5	23.000	23.000	0.000	0.209
j1061_1	5	15.000	15.000	0.000	0.330
j1061_2	5	23.000	23.000	0.000	0.221
j1061_3	5	36.000	36.000	0.000	0.240
j1061_4	5	24.000	24.000	0.000	0.163
j1061_5	5	27.000	27.000	0.000	0.378
j1061_6	5	36.000	36.000	0.000	0.247
j1061_7	5	19.000	19.000	0.000	0.178
j1061_8	5	28.000	28.000	0.000	0.252
j1061_9	5	31.000	31.000	0.000	0.251
j1061_10	5	54.000	54.000	0.000	0.282
j1062_1	5	19.000	19.000	0.000	0.161
j1062_2	5	30.000	30.000	0.000	0.240
j1062_3	5	18.000	18.000	0.000	0.307
j1062_4	5	18.000	18.000	0.000	0.197
j1062_5	5	30.000	30.000	0.000	0.242
j1062_6	5	30.000	30.000	0.000	0.171
j1062_7	5	13.000	13.000	0.000	0.195
j1062_8	5	17.000	17.000	0.000	0.228
j1062_9	5	23.000	23.000	0.000	0.199
j1062_10	5	27.000	27.000	0.000	0.298
j1063_1	5	23.000	23.000	0.000	0.246
j1063_2	5	27.000	27.000	0.000	0.190
j1063_3	5	27.000	27.000	0.000	0.209
j1063_4	5	19.000	19.000	0.000	0.177
j1063_5	5	17.000	17.000	0.000	0.235
j1063_6	5	22.000	22.000	0.000	0.221
j1063_7	5	24.000	24.000	0.000	0.153
j1063_8	5	12.000	12.000	0.000	0.220
j1063_9	5	15.000	15.000	0.000	0.287
j1063_10	5	14.000	14.000	0.000	0.205
j1064_1	5	26.000	26.000	0.000	0.088
j1064_2	5	23.000	23.000	0.000	0.205
j1064_3	5	22.000	22.000	0.000	0.177
j1064_4	5	21.000	21.000	0.000	0.132
j1064_5	5	26.000	26.000	0.000	0.222
j1064_6	5	18.000	18.000	0.000	0.233
j1064_7	5	18.000	18.000	0.000	0.155
j1064_8	5	22.000	22.000	0.000	0.175
j1064_9	5	28.000	28.000	0.000	0.263
j1064_10	5	23.000	23.000	0.000	0.217
