instance	Gamma	objval	objbound	gap	runtime
j1020_6	7	31.000	31.000	0.000	0.389
j1020_8	7	18.000	18.000	0.000	0.384
j1020_9	7	14.000	14.000	0.000	0.259
j1020_10	7	16.000	16.000	0.000	0.422
j1021_1	7	27.000	27.000	0.000	0.224
j1021_2	7	19.000	19.000	0.000	0.157
j1021_3	7	42.000	42.000	0.000	0.472
j1021_4	7	18.000	18.000	0.000	0.360
j1021_5	7	37.000	37.000	0.000	0.363
j1021_6	7	21.000	21.000	0.000	0.270
j1021_7	7	17.000	17.000	0.000	0.195
j1021_8	7	19.000	19.000	0.000	0.747
j1021_9	7	19.000	19.000	0.000	1.073
j1021_10	7	25.000	25.000	0.000	0.414
j1022_1	7	28.000	28.000	0.000	0.687
j1022_2	7	16.000	16.000	0.000	0.440
j1022_3	7	31.000	31.000	0.000	0.287
j1022_4	7	21.000	21.000	0.000	0.256
j1022_5	7	19.000	19.000	0.000	0.278
j1022_6	7	24.000	24.000	0.000	0.304
j1022_7	7	12.000	12.000	0.000	0.251
j1022_8	7	27.000	27.000	0.000	0.413
j1022_9	7	29.000	29.000	0.000	0.288
j1022_10	7	26.000	26.000	0.000	0.418
j1023_1	7	21.000	21.000	0.000	0.451
j1023_2	7	23.000	23.000	0.000	0.307
j1023_3	7	25.000	25.000	0.000	0.349
j1023_4	7	24.000	24.000	0.000	0.365
j1023_5	7	23.000	23.000	0.000	0.397
j1023_6	7	28.000	28.000	0.000	0.366
j1023_8	7	29.000	29.000	0.000	0.465
j1023_9	7	17.000	17.000	0.000	0.343
j1023_10	7	24.000	24.000	0.000	0.138
j1024_1	7	11.000	11.000	0.000	0.418
j1024_2	7	22.000	22.000	0.000	0.186
j1024_3	7	16.000	16.000	0.000	0.252
j1024_4	7	23.000	23.000	0.000	0.446
j1024_5	7	22.000	22.000	0.000	0.197
j1024_6	7	26.000	26.000	0.000	0.485
j1024_7	7	27.000	27.000	0.000	0.234
j1024_8	7	40.000	40.000	0.000	0.404
j1024_9	7	16.000	16.000	0.000	0.354
j1024_10	7	24.000	24.000	0.000	0.294
j1026_1	7	22.000	22.000	0.000	0.230
j1026_2	7	16.000	16.000	0.000	0.281
j1026_3	7	26.000	26.000	0.000	0.355
j1026_4	7	22.000	22.000	0.000	0.193
j1026_5	7	27.000	27.000	0.000	0.248
j1026_6	7	28.000	28.000	0.000	0.382
j1026_7	7	22.000	22.000	0.000	0.218
j1026_8	7	24.000	24.000	0.000	0.261
j1026_9	7	18.000	18.000	0.000	0.137
j1026_10	7	24.000	24.000	0.000	0.251
j1027_1	7	24.000	24.000	0.000	0.235
j1027_2	7	18.000	18.000	0.000	0.125
j1027_3	7	23.000	23.000	0.000	0.169
j1027_4	7	23.000	23.000	0.000	0.420
j1027_5	7	25.000	25.000	0.000	0.335
j1027_6	7	22.000	22.000	0.000	0.201
j1027_7	7	16.000	16.000	0.000	0.275
j1027_8	7	19.000	19.000	0.000	0.218
j1027_9	7	25.000	25.000	0.000	0.235
j1027_10	7	22.000	22.000	0.000	0.184
j1028_1	7	30.000	30.000	0.000	0.271
j1028_2	7	39.000	39.000	0.000	0.398
j1028_3	7	33.000	33.000	0.000	0.474
j1028_4	7	26.000	26.000	0.000	0.296
j1028_5	7	28.000	28.000	0.000	0.323
j1028_6	7	13.000	13.000	0.000	0.227
j1028_7	7	24.000	24.000	0.000	0.313
j1028_8	7	26.000	26.000	0.000	0.376
j1028_9	7	18.000	18.000	0.000	0.263
j1028_10	7	28.000	28.000	0.000	0.349
j1029_1	7	24.000	24.000	0.000	0.195
j1029_2	7	20.000	20.000	0.000	0.301
j1029_3	7	25.000	25.000	0.000	0.288
j1029_4	7	27.000	27.000	0.000	0.299
j1029_5	7	27.000	27.000	0.000	0.302
j1029_6	7	26.000	26.000	0.000	0.213
j1029_7	7	23.000	23.000	0.000	0.219
j1029_8	7	15.000	15.000	0.000	0.128
j1029_9	7	22.000	22.000	0.000	0.261
j1029_10	7	25.000	25.000	0.000	0.307
j1030_1	7	23.000	23.000	0.000	0.299
j1030_2	7	17.000	17.000	0.000	0.346
j1030_3	7	27.000	27.000	0.000	0.260
j1030_4	7	19.000	19.000	0.000	0.130
j1030_5	7	38.000	38.000	0.000	0.273
j1030_6	7	35.000	35.000	0.000	0.247
j1030_7	7	20.000	20.000	0.000	0.127
j1030_8	7	20.000	20.000	0.000	0.193
j1030_9	7	22.000	22.000	0.000	0.344
j1030_10	7	27.000	27.000	0.000	0.305
j1031_1	7	27.000	27.000	0.000	0.262
j1031_2	7	24.000	24.000	0.000	0.278
j1031_3	7	24.000	24.000	0.000	0.288
j1031_4	7	27.000	27.000	0.000	0.341
j1031_5	7	23.000	23.000	0.000	0.135
j1031_6	7	32.000	32.000	0.000	0.293
j1031_7	7	22.000	22.000	0.000	0.140
j1031_8	7	26.000	26.000	0.000	0.192
j1031_9	7	22.000	22.000	0.000	0.115
j1031_10	7	19.000	19.000	0.000	0.222
j1032_1	7	26.000	26.000	0.000	0.241
j1032_2	7	18.000	18.000	0.000	0.285
j1032_3	7	31.000	31.000	0.000	0.391
j1032_4	7	19.000	19.000	0.000	0.204
j1032_5	7	17.000	17.000	0.000	0.211
j1032_6	7	27.000	27.000	0.000	0.319
j1032_7	7	26.000	26.000	0.000	0.226
j1032_8	7	19.000	19.000	0.000	0.443
j1032_9	7	23.000	23.000	0.000	0.212
j1032_10	7	21.000	21.000	0.000	0.292
j1034_1	7	37.000	37.000	0.000	14.129
j1034_2	7	18.000	18.000	0.000	12.216
j1034_3	7	35.000	35.000	0.000	24.967
j1034_4	7	31.000	31.000	0.000	401.015
j1034_5	7	32.000	32.000	0.000	9.725
j1034_6	7	46.000	46.000	0.000	142.431
j1034_7	7	38.000	38.000	0.000	43.451
j1034_8	7	28.000	28.000	0.000	33.621
j1034_9	7	42.000	42.000	0.000	25.012
j1034_10	7	19.000	19.000	0.000	17.445
j1035_1	7	45.000	45.000	0.000	37.132
j1035_2	7	52.000	52.000	0.000	149.169
j1035_3	7	55.000	55.000	0.000	390.234
j1035_4	7	35.000	35.000	0.000	42.745
j1035_5	7	36.000	36.000	0.000	14.784
j1035_6	7	28.000	28.000	0.000	14.581
j1035_7	7	32.000	32.000	0.000	16.121
j1035_8	7	44.000	44.000	0.000	39.931
j1035_9	7	25.000	25.000	0.000	7.453
j1035_10	7	31.000	31.000	0.000	16.448
j1036_1	7	51.000	51.000	0.000	6.234
j1036_2	7	40.000	40.000	0.000	51.203
j1036_3	7	24.000	24.000	0.000	18.679
j1036_4	7	36.000	36.000	0.000	11.395
j1036_5	7	35.000	29.000	0.171	1200.039
j1036_6	7	34.000	34.000	0.000	26.061
j1036_7	7	39.000	39.000	0.000	16.068
j1036_8	7	36.000	36.000	0.000	28.313
j1036_10	7	53.000	53.000	0.000	99.546
j1037_1	7	36.000	36.000	0.000	14.161
j1037_2	7	16.000	16.000	0.000	9.919
j1037_3	7	30.000	30.000	0.000	10.764
j1037_4	7	39.000	39.000	0.000	78.377
j1037_5	7	49.000	49.000	0.000	62.302
j1037_6	7	34.000	34.000	0.000	32.668
j1037_7	7	32.000	32.000	0.000	57.250
j1037_8	7	43.000	43.000	0.000	44.512
j1037_9	7	31.000	31.000	0.000	80.297
j1037_10	7	48.000	48.000	0.000	539.349
j1038_1	7	43.000	43.000	0.000	5.034
j1038_2	7	33.000	33.000	0.000	59.377
j1038_3	7	31.000	31.000	0.000	15.088
j1038_4	7	33.000	33.000	0.000	19.417
j1038_5	7	26.000	26.000	0.000	4.913
j1038_6	7	29.000	29.000	0.000	13.950
j1038_7	7	37.000	37.000	0.000	6.910
j1038_8	7	40.000	40.000	0.000	8.812
j1038_9	7	42.000	42.000	0.000	14.571
j1038_10	7	23.000	23.000	0.000	7.073
j1039_1	7	26.000	26.000	0.000	60.260
j1039_2	7	28.000	28.000	0.000	26.456
j1039_3	7	41.000	41.000	0.000	16.899
j1039_4	7	24.000	24.000	0.000	43.014
j1039_5	7	49.000	49.000	0.000	52.160
j1039_6	7	33.000	33.000	0.000	36.743
j1039_7	7	21.000	21.000	0.000	4.955
j1039_8	7	36.000	36.000	0.000	35.839
j1039_9	7	39.000	39.000	0.000	21.462
j1039_10	7	49.000	49.000	0.000	17.105
j1040_1	7	27.000	27.000	0.000	256.147
j1040_2	7	52.000	52.000	0.000	84.741
j1040_3	7	39.000	39.000	0.000	192.216
j1040_5	7	32.000	32.000	0.000	8.797
j1040_6	7	27.000	27.000	0.000	16.484
j1040_7	7	43.000	43.000	0.000	37.210
j1040_8	7	45.000	45.000	0.000	57.056
j1040_9	7	30.000	30.000	0.000	24.483
j1040_10	7	23.000	23.000	0.000	29.982
j1042_1	7	27.000	27.000	0.000	5.133
j1042_2	7	21.000	21.000	0.000	2.222
j1042_3	7	40.000	40.000	0.000	1.462
j1042_4	7	20.000	20.000	0.000	2.359
j1042_5	7	32.000	32.000	0.000	1.349
j1042_6	7	17.000	17.000	0.000	2.011
j1042_7	7	41.000	41.000	0.000	3.247
j1042_8	7	28.000	28.000	0.000	2.086
j1042_9	7	18.000	18.000	0.000	0.361
j1042_10	7	15.000	15.000	0.000	3.503
j1043_1	7	29.000	29.000	0.000	2.673
j1043_2	7	23.000	23.000	0.000	0.857
j1043_3	7	27.000	27.000	0.000	6.279
j1043_4	7	22.000	22.000	0.000	1.374
j1043_5	7	30.000	30.000	0.000	8.900
j1043_6	7	25.000	25.000	0.000	1.540
j1043_7	7	18.000	18.000	0.000	2.111
j1043_8	7	33.000	33.000	0.000	0.605
j1043_9	7	18.000	18.000	0.000	0.347
j1043_10	7	26.000	26.000	0.000	11.060
j1044_1	7	28.000	28.000	0.000	1.263
j1044_2	7	25.000	25.000	0.000	1.432
j1044_3	7	32.000	32.000	0.000	4.247
j1044_4	7	39.000	39.000	0.000	2.287
j1044_5	7	38.000	38.000	0.000	10.360
j1044_7	7	23.000	23.000	0.000	1.254
j1044_8	7	25.000	25.000	0.000	2.223
j1044_9	7	26.000	26.000	0.000	1.829
j1044_10	7	20.000	20.000	0.000	0.405
j1045_1	7	34.000	34.000	0.000	4.454
j1045_2	7	20.000	20.000	0.000	1.471
j1045_3	7	20.000	20.000	0.000	0.420
j1045_4	7	16.000	16.000	0.000	0.406
j1045_5	7	21.000	21.000	0.000	2.230
j1045_6	7	19.000	19.000	0.000	1.462
j1045_7	7	34.000	34.000	0.000	0.926
j1045_8	7	28.000	28.000	0.000	2.549
j1045_9	7	24.000	24.000	0.000	0.325
j1045_10	7	32.000	32.000	0.000	5.605
j1046_1	7	35.000	35.000	0.000	6.898
j1046_2	7	17.000	17.000	0.000	1.695
j1046_3	7	20.000	19.998	0.000	1.850
j1046_4	7	25.000	25.000	0.000	4.293
j1046_5	7	19.000	19.000	0.000	1.486
j1046_6	7	28.000	28.000	0.000	1.991
j1046_7	7	32.000	32.000	0.000	3.112
j1046_8	7	26.000	26.000	0.000	2.673
j1046_9	7	23.000	23.000	0.000	1.376
j1046_10	7	26.000	26.000	0.000	0.407
j1047_1	7	31.000	31.000	0.000	4.055
j1047_2	7	23.000	23.000	0.000	1.537
j1047_3	7	27.000	27.000	0.000	1.424
j1047_4	7	36.000	36.000	0.000	2.425
j1047_5	7	21.000	21.000	0.000	0.667
j1047_6	7	29.000	29.000	0.000	0.844
j1047_7	7	25.000	25.000	0.000	2.357
j1047_8	7	30.000	30.000	0.000	3.897
j1047_9	7	20.000	20.000	0.000	1.185
j1047_10	7	44.000	44.000	0.000	3.895
j1048_1	7	25.000	25.000	0.000	1.869
j1048_2	7	25.000	25.000	0.000	3.099
j1048_3	7	21.000	21.000	0.000	0.362
j1048_4	7	15.000	15.000	0.000	1.601
j1048_5	7	22.000	22.000	0.000	1.113
j1048_6	7	21.000	21.000	0.000	1.885
j1048_7	7	21.000	21.000	0.000	1.283
j1048_8	7	38.000	38.000	0.000	0.451
j1048_9	7	24.000	24.000	0.000	1.293
j1048_10	7	26.000	26.000	0.000	2.744
j1050_1	7	20.000	20.000	0.000	0.384
j1050_2	7	31.000	31.000	0.000	0.601
j1050_3	7	25.000	25.000	0.000	0.517
j1050_4	7	27.000	27.000	0.000	0.641
j1050_5	7	15.000	15.000	0.000	0.722
j1050_6	7	18.000	18.000	0.000	1.088
j1050_7	7	41.000	41.000	0.000	0.812
j1050_8	7	17.000	17.000	0.000	0.286
j1050_9	7	33.000	33.000	0.000	1.073
j1050_10	7	20.000	20.000	0.000	1.851
j1051_1	7	37.000	37.000	0.000	0.648
j1051_2	7	22.000	22.000	0.000	0.342
j1051_3	7	23.000	23.000	0.000	1.530
j1051_4	7	27.000	27.000	0.000	0.723
j1051_5	7	47.000	47.000	0.000	0.501
j1051_6	7	13.000	13.000	0.000	0.424
j1051_7	7	33.000	33.000	0.000	0.426
j1051_8	7	22.000	22.000	0.000	0.240
j1051_9	7	30.000	30.000	0.000	0.635
j1051_10	7	19.000	19.000	0.000	0.219
j1052_1	7	17.000	17.000	0.000	0.839
j1052_2	7	28.000	28.000	0.000	0.546
j1052_3	7	13.000	13.000	0.000	0.511
j1052_4	7	24.000	24.000	0.000	0.296
j1052_5	7	30.000	30.000	0.000	0.460
j1052_6	7	21.000	21.000	0.000	0.887
j1052_7	7	25.000	25.000	0.000	1.389
j1052_8	7	26.000	26.000	0.000	0.377
j1052_9	7	28.000	28.000	0.000	1.291
j1052_10	7	15.000	15.000	0.000	0.520
j1053_1	7	26.000	26.000	0.000	0.501
j1053_2	7	26.000	26.000	0.000	0.543
j1053_3	7	35.000	35.000	0.000	0.817
j1053_4	7	14.000	14.000	0.000	0.602
j1053_5	7	29.000	29.000	0.000	0.592
j1053_6	7	29.000	29.000	0.000	0.653
j1053_7	7	19.000	19.000	0.000	2.251
j1053_8	7	27.000	27.000	0.000	1.432
j1053_9	7	13.000	13.000	0.000	0.656
j1053_10	7	37.000	37.000	0.000	0.353
j1054_1	7	24.000	24.000	0.000	1.643
j1054_2	7	32.000	32.000	0.000	0.594
j1054_3	7	33.000	33.000	0.000	0.392
j1054_4	7	24.000	24.000	0.000	0.208
j1054_5	7	22.000	22.000	0.000	0.354
j1054_6	7	20.000	20.000	0.000	0.333
j1054_7	7	29.000	29.000	0.000	0.358
j1054_8	7	14.000	14.000	0.000	0.718
j1054_9	7	27.000	27.000	0.000	1.875
j1054_10	7	29.000	29.000	0.000	0.352
j1055_1	7	29.000	29.000	0.000	0.324
j1055_2	7	19.000	19.000	0.000	0.738
j1055_3	7	20.000	20.000	0.000	0.327
j1055_4	7	38.000	38.000	0.000	0.726
j1055_5	7	21.000	21.000	0.000	0.350
j1055_6	7	29.000	29.000	0.000	1.233
j1055_7	7	19.000	19.000	0.000	0.882
j1055_8	7	26.000	26.000	0.000	1.361
j1055_9	7	19.000	19.000	0.000	0.982
j1055_10	7	27.000	27.000	0.000	0.321
j1056_1	7	22.000	22.000	0.000	0.685
j1056_2	7	20.000	20.000	0.000	0.235
j1056_3	7	37.000	37.000	0.000	0.423
j1056_4	7	16.000	16.000	0.000	0.470
j1056_5	7	22.000	22.000	0.000	1.213
j1056_6	7	21.000	21.000	0.000	0.441
j1056_7	7	29.000	29.000	0.000	0.325
j1056_8	7	23.000	23.000	0.000	0.748
j1056_9	7	23.000	23.000	0.000	0.938
j1056_10	7	22.000	22.000	0.000	0.547
j1058_1	7	30.000	30.000	0.000	0.259
j1058_2	7	23.000	23.000	0.000	0.350
j1058_3	7	26.000	26.000	0.000	0.346
j1058_4	7	26.000	26.000	0.000	0.275
j1058_5	7	24.000	24.000	0.000	0.354
j1058_6	7	13.000	13.000	0.000	0.305
j1058_7	7	21.000	21.000	0.000	0.325
j1058_8	7	25.000	25.000	0.000	0.150
j1058_9	7	14.000	14.000	0.000	0.358
j1058_10	7	21.000	21.000	0.000	0.245
j1059_1	7	20.000	20.000	0.000	0.522
j1059_2	7	23.000	23.000	0.000	0.310
j1059_3	7	26.000	26.000	0.000	0.341
j1059_4	7	22.000	22.000	0.000	0.281
j1059_5	7	20.000	20.000	0.000	0.269
j1059_6	7	18.000	18.000	0.000	0.352
j1059_7	7	17.000	17.000	0.000	0.336
j1059_8	7	19.000	19.000	0.000	0.400
j1059_9	7	23.000	23.000	0.000	0.320
j1059_10	7	26.000	26.000	0.000	0.416
j1060_1	7	20.000	20.000	0.000	0.241
j1060_2	7	30.000	30.000	0.000	0.260
j1060_3	7	14.000	14.000	0.000	0.323
j1060_4	7	20.000	20.000	0.000	0.215
j1060_5	7	28.000	28.000	0.000	0.341
j1060_6	7	15.000	15.000	0.000	0.350
j1060_7	7	24.000	24.000	0.000	0.252
j1060_8	7	21.000	21.000	0.000	0.290
j1060_9	7	24.000	24.000	0.000	0.333
j1060_10	7	23.000	23.000	0.000	0.297
j1061_1	7	15.000	15.000	0.000	0.356
j1061_2	7	23.000	23.000	0.000	0.274
j1061_3	7	36.000	36.000	0.000	0.280
j1061_4	7	24.000	24.000	0.000	0.298
j1061_5	7	27.000	27.000	0.000	0.458
j1061_6	7	36.000	36.000	0.000	0.341
j1061_7	7	19.000	19.000	0.000	0.274
j1061_8	7	28.000	28.000	0.000	0.444
j1061_9	7	31.000	31.000	0.000	0.372
j1061_10	7	54.000	54.000	0.000	0.438
j1062_1	7	19.000	19.000	0.000	0.334
j1062_2	7	30.000	30.000	0.000	0.300
j1062_3	7	18.000	18.000	0.000	0.362
j1062_4	7	18.000	18.000	0.000	0.293
j1062_5	7	30.000	30.000	0.000	0.371
j1062_6	7	30.000	30.000	0.000	0.490
j1062_7	7	13.000	13.000	0.000	0.274
j1062_8	7	17.000	17.000	0.000	0.234
j1062_9	7	23.000	23.000	0.000	0.304
j1062_10	7	27.000	27.000	0.000	0.266
j1063_1	7	23.000	23.000	0.000	0.369
j1063_2	7	27.000	27.000	0.000	0.320
j1063_3	7	27.000	27.000	0.000	0.376
j1063_4	7	19.000	19.000	0.000	0.333
j1063_5	7	17.000	17.000	0.000	0.304
j1063_6	7	22.000	22.000	0.000	0.312
j1063_7	7	24.000	24.000	0.000	0.223
j1063_8	7	12.000	12.000	0.000	0.297
j1063_9	7	15.000	15.000	0.000	0.398
j1063_10	7	14.000	14.000	0.000	0.338
j1064_1	7	26.000	26.000	0.000	0.143
j1064_2	7	23.000	23.000	0.000	0.373
j1064_3	7	22.000	22.000	0.000	0.321
j1064_4	7	21.000	21.000	0.000	0.207
j1064_5	7	26.000	26.000	0.000	0.420
j1064_6	7	18.000	18.000	0.000	0.487
j1064_7	7	18.000	18.000	0.000	0.244
j1064_8	7	22.000	22.000	0.000	0.216
j1064_9	7	28.000	28.000	0.000	0.442
j1064_10	7	23.000	23.000	0.000	0.253
